task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,srs,seasonal_risk_score,live_weather_severity,live_weather_risk_score,weather_maintenance_suitability,seasonal_risk_factor,criticality_score,priority_rank,priority_band,cluster_id,cluster_size,departments_involved,integrated_block_candidate,spatial_overlap_score,traffic_feasible,machine_feasible,crew_feasible,time_feasible,spatially_feasible,weather_feasible,overall_feasible,rejection_reason
TMS_TASK_028404,Engineering,SEC_045,CHAINAGE,TMS_TASK_028404,180.852,181.252,Ballast Issue,B,2024-06-16,2024-07-07,0,Open,177,Ballast Cleaning Machine,120,10.966485,78.949703,181.052,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_019371,Engineering,SEC_045,CHAINAGE,TMS_TASK_019371,181.029,181.101,Ballast Issue,B,2024-06-17,2024-06-25,0,Completed,189,Ballast Cleaning Machine,120,10.966485,78.949703,181.065,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_005240,Engineering,SEC_045,CHAINAGE,TMS_TASK_005240,180.998,181.139,Weld Failure,B,2024-07-22,2024-08-03,0,Open,150,Engineering crew,120,10.966485,78.949703,181.069,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015567,Engineering,SEC_045,CHAINAGE,TMS_TASK_015567,180.583,181.558,Track Parameter Deviation,B,2024-03-26,2024-04-03,0,Open,272,Tamping Machine,90,10.966485,78.949703,181.07,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026310,Engineering,SEC_045,CHAINAGE,TMS_TASK_026310,180.851,181.321,Track Parameter Deviation,A,2024-10-09,2024-10-14,0,Completed,78,Tamping Machine,90,10.966485,78.949703,181.086,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008574,Engineering,SEC_045,CHAINAGE,TMS_TASK_008574,180.441,181.748,Deep Screening Overdue,B,2024-06-22,2024-07-01,0,Completed,183,Ballast Cleaning Machine,240,10.966485,78.949703,181.094,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014598,Engineering,SEC_045,CHAINAGE,TMS_TASK_014598,180.85,181.344,Weld Failure,A,2024-09-08,2024-09-10,4,Deferred,112,Engineering crew,120,10.966485,78.949703,181.097,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,98.97,11,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023682,Engineering,SEC_045,CHAINAGE,TMS_TASK_023682,180.672,181.533,Weld Failure,A,2024-05-05,2024-05-11,0,Completed,234,Engineering crew,120,10.966485,78.949703,181.102,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_012701,Engineering,SEC_045,CHAINAGE,TMS_TASK_012701,180.685,181.541,Weld Failure,A,2024-03-20,2024-03-23,0,In-Progress,283,Engineering crew,120,10.966485,78.949703,181.113,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028055,Engineering,SEC_045,CHAINAGE,TMS_TASK_028055,180.906,181.348,Rail Fracture Risk,A,2024-10-16,2024-10-22,0,Completed,70,Engineering crew,180,10.966485,78.949703,181.127,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_003384,Engineering,SEC_045,CHAINAGE,TMS_TASK_003384,180.574,181.684,Deep Screening Overdue,B,2024-05-17,2024-06-05,0,Completed,209,Ballast Cleaning Machine,240,10.966485,78.949703,181.129,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002287,Engineering,SEC_045,CHAINAGE,TMS_TASK_002287,180.498,181.765,Deep Screening Overdue,B,2024-04-05,2024-04-25,0,In-Progress,250,Ballast Cleaning Machine,240,10.966485,78.949703,181.131,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014547,Engineering,SEC_045,CHAINAGE,TMS_TASK_014547,180.859,181.405,Weld Failure,B,2024-06-18,2024-07-06,1,In-Progress,178,Engineering crew,120,10.966485,78.949703,181.132,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,67.45,36608,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_021743,Engineering,SEC_045,CHAINAGE,TMS_TASK_021743,180.587,181.677,Weld Failure,B,2024-10-13,2024-10-25,0,Completed,67,Engineering crew,120,10.966485,78.949703,181.132,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002633,Engineering,SEC_045,CHAINAGE,TMS_TASK_002633,180.508,181.757,Deep Screening Overdue,B,2024-04-03,2024-04-18,0,Completed,257,Ballast Cleaning Machine,240,10.966485,78.949703,181.132,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_004620,Engineering,SEC_045,CHAINAGE,TMS_TASK_004620,180.871,181.408,Ballast Issue,A,2024-05-15,2024-05-17,0,Completed,228,Ballast Cleaning Machine,120,10.966485,78.949703,181.139,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_019580,Engineering,SEC_045,CHAINAGE,TMS_TASK_019580,180.439,181.839,Deep Screening Overdue,B,2024-02-17,2024-02-28,0,Open,307,Ballast Cleaning Machine,240,10.966485,78.949703,181.139,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010538,Engineering,SEC_045,CHAINAGE,TMS_TASK_010538,180.959,181.334,Rail Fracture Risk,A,2024-02-20,2024-02-21,4,Deferred,314,Engineering crew,180,10.966485,78.949703,181.147,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,98.97,11,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_007257,Engineering,SEC_045,CHAINAGE,TMS_TASK_007257,180.618,181.698,Weld Failure,B,2024-10-10,2024-10-31,0,In-Progress,61,Engineering crew,120,10.966485,78.949703,181.158,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002838,Engineering,SEC_045,CHAINAGE,TMS_TASK_002838,181.113,181.209,Track Parameter Deviation,B,2024-08-08,2024-08-28,4,Deferred,125,Tamping Machine,90,10.966485,78.949703,181.161,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015325,Engineering,SEC_045,CHAINAGE,TMS_TASK_015325,180.967,181.401,Track Parameter Deviation,C,2024-01-29,2024-02-26,0,Completed,309,Tamping Machine,90,10.966485,78.949703,181.184,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008573,Engineering,SEC_045,CHAINAGE,TMS_TASK_008573,181.114,181.33,Track Parameter Deviation,C,2024-01-17,2024-02-26,0,In-Progress,309,Tamping Machine,90,10.966485,78.949703,181.222,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_025974,Engineering,SEC_045,CHAINAGE,TMS_TASK_025974,181.079,181.373,Deep Screening Overdue,B,2024-05-20,2024-06-09,4,In-Progress,205,Ballast Cleaning Machine,240,10.966485,78.949703,181.226,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029521,Engineering,SEC_045,CHAINAGE,TMS_TASK_029521,180.715,181.753,Ballast Issue,B,2024-10-08,2024-10-22,0,In-Progress,70,Ballast Cleaning Machine,120,10.966485,78.949703,181.234,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014572,Engineering,SEC_045,CHAINAGE,TMS_TASK_014572,180.747,181.721,Track Parameter Deviation,B,2024-05-28,2024-06-11,0,In-Progress,203,Tamping Machine,90,10.966485,78.949703,181.234,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028917,Engineering,SEC_045,CHAINAGE,TMS_TASK_028917,180.613,181.855,Ballast Issue,C,2024-02-08,2024-03-21,0,Open,285,Ballast Cleaning Machine,120,10.966485,78.949703,181.234,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029188,Engineering,SEC_045,CHAINAGE,TMS_TASK_029188,180.785,181.691,Ballast Issue,C,2024-12-14,2025-01-21,0,Completed,0,Ballast Cleaning Machine,120,10.966485,78.949703,181.238,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,15.14,79421,Low,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008218,Engineering,SEC_045,CHAINAGE,TMS_TASK_008218,181.005,181.488,Ballast Issue,B,2024-01-21,2024-02-04,0,Completed,331,Ballast Cleaning Machine,120,10.966485,78.949703,181.246,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_022276,Engineering,SEC_045,CHAINAGE,TMS_TASK_022276,180.688,181.806,Weld Failure,B,2024-08-15,2024-09-02,0,Completed,120,Engineering crew,120,10.966485,78.949703,181.247,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001354,Engineering,SEC_045,CHAINAGE,TMS_TASK_001354,180.558,181.95,Ballast Issue,C,2024-08-25,2024-09-18,1,In-Progress,104,Ballast Cleaning Machine,120,10.966485,78.949703,181.254,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,52.71,66410,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_025742,Engineering,SEC_045,CHAINAGE,TMS_TASK_025742,180.854,181.665,Rail Fracture Risk,A,2024-06-03,2024-06-07,0,In-Progress,207,Engineering crew,180,10.966485,78.949703,181.26,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008864,Engineering,SEC_045,CHAINAGE,TMS_TASK_008864,181.177,181.366,Ballast Issue,B,2024-01-11,2024-01-30,0,Open,336,Ballast Cleaning Machine,120,10.966485,78.949703,181.272,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013140,Engineering,SEC_045,CHAINAGE,TMS_TASK_013140,181.012,181.546,Ballast Issue,C,2024-02-09,2024-03-18,3,Deferred,288,Ballast Cleaning Machine,120,10.966485,78.949703,181.279,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010159,Engineering,SEC_045,CHAINAGE,TMS_TASK_010159,180.707,181.864,Deep Screening Overdue,B,2024-10-30,2024-11-18,4,Deferred,43,Ballast Cleaning Machine,240,10.966485,78.949703,181.286,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_012731,Engineering,SEC_045,CHAINAGE,TMS_TASK_012731,181.266,181.389,Weld Failure,B,2024-02-02,2024-02-11,2,Deferred,324,Engineering crew,120,10.966485,78.949703,181.327,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023057,Engineering,SEC_045,CHAINAGE,TMS_TASK_023057,180.882,181.787,Rail Fracture Risk,A,2024-05-26,2024-05-29,0,Open,216,Engineering crew,180,10.966485,78.949703,181.334,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_027960,Engineering,SEC_045,CHAINAGE,TMS_TASK_027960,181.187,181.493,Weld Failure,B,2024-09-07,2024-09-16,0,Open,106,Engineering crew,120,10.966485,78.949703,181.34,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_007324,Engineering,SEC_045,CHAINAGE,TMS_TASK_007324,180.605,182.093,Rail Fracture Risk,A,2024-09-28,2024-10-02,0,In-Progress,90,Engineering crew,180,10.966485,78.949703,181.349,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_005249,Engineering,SEC_045,CHAINAGE,TMS_TASK_005249,181.078,181.635,Rail Fracture Risk,A,2024-03-10,2024-03-11,0,In-Progress,295,Engineering crew,180,10.966485,78.949703,181.356,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010636,Engineering,SEC_045,CHAINAGE,TMS_TASK_010636,181.055,181.66,Track Parameter Deviation,B,2024-04-10,2024-04-27,0,Open,248,Tamping Machine,90,10.966485,78.949703,181.358,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008375,Engineering,SEC_045,CHAINAGE,TMS_TASK_008375,180.91,181.821,Ballast Issue,B,2024-07-18,2024-08-08,0,Completed,145,Ballast Cleaning Machine,120,10.966485,78.949703,181.365,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_011473,Engineering,SEC_045,CHAINAGE,TMS_TASK_011473,180.946,181.803,Weld Failure,A,2024-08-27,2024-08-28,0,Open,125,Engineering crew,120,10.966485,78.949703,181.375,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_025001,Engineering,SEC_045,CHAINAGE,TMS_TASK_025001,180.971,181.804,Track Parameter Deviation,A,2024-02-20,2024-02-22,0,Completed,313,Tamping Machine,90,10.966485,78.949703,181.387,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013526,Engineering,SEC_045,CHAINAGE,TMS_TASK_013526,180.907,181.919,Weld Failure,A,2024-08-20,2024-08-23,0,In-Progress,130,Engineering crew,120,10.966485,78.949703,181.413,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026837,Engineering,SEC_045,CHAINAGE,TMS_TASK_026837,180.725,182.122,Rail Fracture Risk,A,2024-08-16,2024-08-21,0,In-Progress,132,Engineering crew,180,10.966485,78.949703,181.423,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_016702,Engineering,SEC_045,CHAINAGE,TMS_TASK_016702,180.812,182.042,Deep Screening Overdue,B,2024-11-04,2024-11-16,0,Completed,45,Ballast Cleaning Machine,240,10.966485,78.949703,181.427,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_011052,Engineering,SEC_045,CHAINAGE,TMS_TASK_011052,180.731,182.127,Deep Screening Overdue,B,2024-12-23,2025-01-04,0,Completed,0,Ballast Cleaning Machine,240,10.966485,78.949703,181.429,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,30.05,77903,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_019654,Engineering,SEC_045,CHAINAGE,TMS_TASK_019654,181.309,181.562,Rail Fracture Risk,C,2024-05-05,2024-05-28,3,Deferred,217,Engineering crew,180,10.966485,78.949703,181.435,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026827,Engineering,SEC_045,CHAINAGE,TMS_TASK_026827,180.769,182.108,Weld Failure,A,2024-11-27,2024-12-02,0,In-Progress,29,Engineering crew,120,10.966485,78.949703,181.439,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.89,28046,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_021015,Engineering,SEC_045,CHAINAGE,TMS_TASK_021015,180.781,182.097,Rail Fracture Risk,A,2024-12-12,2024-12-19,4,Deferred,12,Engineering crew,180,10.966485,78.949703,181.439,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.29,28129,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014544,Engineering,SEC_045,CHAINAGE,TMS_TASK_014544,180.723,182.176,Weld Failure,A,2024-03-10,2024-03-12,0,Open,294,Engineering crew,120,10.966485,78.949703,181.45,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023727,Engineering,SEC_045,CHAINAGE,TMS_TASK_023727,181.291,181.649,Ballast Issue,B,2024-04-25,2024-05-04,0,Completed,241,Ballast Cleaning Machine,120,10.966485,78.949703,181.47,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002693,Engineering,SEC_045,CHAINAGE,TMS_TASK_002693,181.384,181.565,Weld Failure,A,2024-10-26,2024-10-29,0,Open,63,Engineering crew,120,10.966485,78.949703,181.474,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_009324,Engineering,SEC_045,CHAINAGE,TMS_TASK_009324,180.816,182.137,Ballast Issue,C,2024-11-16,2024-11-30,1,In-Progress,31,Ballast Cleaning Machine,120,10.966485,78.949703,181.476,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,52.27,67932,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023148,Engineering,SEC_045,CHAINAGE,TMS_TASK_023148,181.206,181.755,Weld Failure,B,2024-09-28,2024-10-09,1,In-Progress,83,Engineering crew,120,10.966485,78.949703,181.481,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,67.45,36608,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_024622,Engineering,SEC_045,CHAINAGE,TMS_TASK_024622,180.825,182.142,Track Parameter Deviation,C,2024-05-10,2024-05-29,0,Open,216,Tamping Machine,90,10.966485,78.949703,181.483,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020859,Engineering,SEC_045,CHAINAGE,TMS_TASK_020859,181.169,181.802,Ballast Issue,C,2024-03-21,2024-04-16,0,Completed,259,Ballast Cleaning Machine,120,10.966485,78.949703,181.486,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029382,Engineering,SEC_045,CHAINAGE,TMS_TASK_029382,180.958,182.034,Rail Fracture Risk,B,2024-12-26,2025-01-14,0,Completed,0,Engineering crew,180,10.966485,78.949703,181.496,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,30.05,77903,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026981,Engineering,SEC_045,CHAINAGE,TMS_TASK_026981,180.906,182.116,Rail Fracture Risk,A,2024-09-22,2024-09-26,0,Completed,96,Engineering crew,180,10.966485,78.949703,181.511,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_019070,Engineering,SEC_045,CHAINAGE,TMS_TASK_019070,180.887,182.139,Deep Screening Overdue,A,2024-06-30,2024-07-01,0,Completed,183,Ballast Cleaning Machine,240,10.966485,78.949703,181.513,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_005071,Engineering,SEC_045,CHAINAGE,TMS_TASK_005071,180.863,182.17,Rail Fracture Risk,B,2024-10-12,2024-11-02,0,Completed,59,Engineering crew,180,10.966485,78.949703,181.517,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_018949,Engineering,SEC_045,CHAINAGE,TMS_TASK_018949,181.081,181.98,Track Parameter Deviation,B,2024-01-28,2024-02-13,0,Completed,322,Tamping Machine,90,10.966485,78.949703,181.53,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028736,Engineering,SEC_045,CHAINAGE,TMS_TASK_028736,181.141,181.921,Rail Fracture Risk,A,2024-10-29,2024-11-02,0,Deferred,59,Engineering crew,180,10.966485,78.949703,181.531,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002531,Engineering,SEC_045,CHAINAGE,TMS_TASK_002531,181.14,181.953,Ballast Issue,C,2024-09-17,2024-10-16,1,In-Progress,76,Ballast Cleaning Machine,120,10.966485,78.949703,181.546,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,52.71,66410,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
