task_id,criticality_score,priority_band,overall_feasible,rejection_reason
TDMS_TASK_004055,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010902,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024725,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001763,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012339,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017000,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008989,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009550,63.07,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010848,62.25,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009691,60.98,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019785,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009676,47.89,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011151,27.87,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002401,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021401,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004885,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000465,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018430,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002401,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021581,57.61,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008312,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011188,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016962,83.53,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028694,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014244,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006926,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005719,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018481,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024367,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022517,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017846,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023473,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009982,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026398,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022255,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017497,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026153,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021909,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006155,71.5,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015100,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000575,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006878,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023538,65.79,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001409,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026365,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027214,49.27,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005844,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000104,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008562,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010062,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017084,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002202,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001190,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007989,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012951,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029023,62.4,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004361,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020668,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015421,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014495,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016471,49.82,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016030,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026150,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014124,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019440,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000707,83.33,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009009,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020282,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016862,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003399,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004689,51.83,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019379,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013959,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016061,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007727,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023572,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001279,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004689,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029881,54.01,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010964,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013488,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020294,71.5,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017482,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002646,65.79,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018325,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021239,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004131,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027411,62.87,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027238,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004788,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019672,59.33,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025833,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019672,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015150,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004768,66.98,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001175,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016588,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001807,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007969,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021299,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018010,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003725,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016154,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022334,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012339,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017159,39.21,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012897,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006414,60.07,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020422,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020157,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016885,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001532,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009932,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024715,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012897,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011085,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017918,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017627,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007585,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002443,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011844,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011188,49.82,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018481,35.59,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010062,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017031,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014935,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014870,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016519,71.5,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013023,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005603,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009125,45.66,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029616,60.92,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004046,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007212,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001594,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018421,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000303,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015633,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024415,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011372,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023535,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003799,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014200,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013220,71.79,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006754,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001763,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019932,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006591,60.98,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012631,56.54,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012026,52.71,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019234,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011519,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017002,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024323,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014083,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014932,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023573,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018171,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022381,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020230,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019139,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011250,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024149,56.42,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021453,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004393,47.57,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003217,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016111,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001070,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019786,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009676,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019875,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023567,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018503,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024627,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020254,75.49,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022618,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022979,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024848,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003822,61.97,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021689,53.54,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004788,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020426,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000889,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013341,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017277,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005880,83.33,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021411,60.07,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018797,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004885,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010863,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006151,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017386,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006142,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017846,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026133,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009933,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024277,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023780,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022947,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015895,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017876,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013250,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017000,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001038,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006747,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023538,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018223,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003904,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005916,54.01,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016191,49.82,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019964,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016699,26.68,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007067,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005438,98.0,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008610,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024748,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000790,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010610,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017715,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020945,65.79,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012992,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004393,52.71,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000801,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006527,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007517,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013250,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001682,83.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006642,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014124,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016993,65.79,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005078,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024374,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009199,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019173,65.79,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007517,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016655,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027711,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013796,27.87,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012146,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013057,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015149,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024454,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018780,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006436,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001624,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017299,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024615,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022364,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028825,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014018,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019594,34.88,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011959,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007581,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013031,56.54,High,False,High Traffic Pressure / No Traffic Gap
