date,location,station_code,latitude,longitude,event_type,severity,rainfall_mm,temperature_c,humidity,wind_speed,visibility,pressure,monsoon_phase,spatial_resolution,source,source_url
2024-01-10,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,23.2,47,13.9,8.9,1010.7,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-10,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,26.3,79,7.0,8.2,1006.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-10,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,25.2,65,14.1,7.1,1013.3,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-10,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,21.7,60,16.4,8.2,1012.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-10,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,24.5,58,11.5,8.7,1009.6,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-10,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,27.4,45,15.7,7.6,1011.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-10,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,23.8,62,6.4,6.9,1011.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,28.0,57,15.0,8.1,1013.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,27.2,64,16.7,8.7,1008.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,27.1,42,6.8,10.9,1012.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,23.5,47,13.3,6.1,1009.7,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,26.5,67,8.2,10.1,1004.5,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,25.2,60,16.3,9.5,1006.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,26.3,53,9.1,6.3,1014.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,23.9,66,17.4,8.2,1010.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,26.9,50,15.4,10.5,1011.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,4.8,20.0,76,13.0,9.1,1013.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,22.9,54,11.3,7.8,1014.5,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,24.1,65,7.1,6.2,1008.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,24.1,25,18.1,9.6,1007.3,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,26.7,56,10.4,8.5,1016.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-11,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,1.2,26.0,91,10.5,6.8,1010.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,22.8,62,10.1,8.0,1008.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,25.6,45,14.2,10.0,1008.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,26.1,80,13.2,8.7,1013.3,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,29.2,46,12.5,10.6,1010.5,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,27.2,36,18.2,7.9,1007.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,26.2,68,20.9,9.1,1011.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,21.0,52,11.0,6.5,1009.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,25.8,62,6.5,8.5,1007.7,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,28.2,86,15.6,10.6,1009.7,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,21.7,48,19.9,9.4,1013.5,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,23.6,74,19.1,9.9,1009.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,26.1,50,5.1,8.8,1010.6,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,23.6,67,12.8,7.7,1012.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,21.9,51,14.3,7.4,1006.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-12,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,25.8,62,14.5,8.1,1009.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,24.4,79,15.5,10.4,1013.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,13.0,29.6,66,12.2,8.4,1011.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.5,25.2,46,17.7,8.7,1010.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,21.7,42,14.4,7.3,1012.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,26.2,42,15.1,9.5,1008.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,22.6,53,13.9,8.9,1012.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,24.1,55,18.4,9.5,1013.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,28.6,59,9.6,8.9,1009.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,25.6,60,16.3,9.6,1010.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,24.7,64,12.4,7.3,1010.3,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,22.4,35,10.0,5.9,1004.6,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Satur,SRT,9.3592,77.9255,normal_weather,LOW,2.7,28.5,75,9.8,7.7,1004.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,25.1,68,8.4,8.3,1005.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,21.7,74,15.3,8.8,1011.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-13,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,25.2,54,13.2,9.0,1011.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,22.8,61,14.8,9.0,1005.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,28.0,64,10.1,7.9,1009.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,26.0,48,16.1,9.2,1010.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,3.0,25.4,86,14.5,11.6,1011.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,25.8,42,15.9,7.7,1006.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,23.6,65,21.3,7.8,1007.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,25.9,49,11.7,9.0,1009.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,27.4,74,11.8,9.3,1006.6,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,21.9,32,6.1,10.5,1011.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,24.2,52,9.6,7.3,1008.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,29.2,48,14.8,8.6,1012.6,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,25.9,80,18.9,6.7,1007.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,22.3,31,11.5,8.6,1011.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,26.1,43,10.3,5.7,1010.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-14,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,24.0,65,17.1,10.0,1010.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,23.5,57,14.5,8.2,1009.6,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,24.2,36,9.2,9.1,1005.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,22.8,29,17.3,10.5,1010.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,28.8,25,14.1,9.9,1008.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,26.1,62,13.3,8.0,1008.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,23.9,63,14.5,9.5,1009.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,27.8,61,3.9,7.5,1010.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,25.7,36,14.1,8.6,1011.3,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,21.4,47,10.2,6.5,1009.6,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,27.5,39,15.1,8.1,1010.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,23.8,51,14.1,7.6,1008.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,23.5,60,9.9,8.2,1007.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,24.7,66,9.3,8.0,1005.5,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,22.7,48,12.4,9.0,1008.6,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-15,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.8,22.0,72,13.9,9.5,1011.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,22.4,46,12.2,7.4,1008.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,24.7,75,10.5,8.8,1004.3,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,23.5,58,13.3,9.6,1009.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.8,69,19.2,9.7,1013.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,24.7,54,15.0,8.7,1009.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,22.3,43,16.7,7.2,1012.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,21.4,45,13.4,10.1,1011.5,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,22.5,48,19.3,8.5,1011.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,26.1,45,12.5,8.8,1010.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,28.1,61,10.6,8.8,1010.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,23.2,65,5.5,8.7,1011.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,24.0,51,15.2,7.0,1012.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,27.3,58,7.4,10.4,1009.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,26.0,63,9.8,7.5,1011.3,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-16,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,26.8,48,15.3,9.2,1012.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,25.1,37,15.2,9.3,1014.3,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,27.9,67,14.8,7.0,1009.7,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,24.6,44,15.0,9.0,1006.5,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.4,63,5.1,7.2,1006.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,24.1,45,20.9,8.0,1009.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,24.3,50,9.3,11.6,1008.6,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,23.9,57,21.4,11.5,1014.7,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,24.3,43,15.5,7.7,1012.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,26.9,63,9.4,7.4,1009.5,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,26.6,64,17.5,10.7,1007.4,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,27.4,61,18.6,8.9,1009.2,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,22.2,61,10.6,9.4,1008.7,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,21.2,57,12.1,7.7,1006.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,20.6,63,13.6,10.6,1009.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-17,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,28.3,49,15.4,9.4,1007.3,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-18,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,24.7,43,10.2,7.4,1007.9,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-18,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,24.4,73,13.9,8.7,1008.1,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-18,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,24.0,39,9.6,8.2,1011.8,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-18,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,25.1,61,13.6,8.4,1008.5,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-18,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,29.7,60,11.2,11.4,1006.7,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-01-18,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,25.2,59,11.1,9.1,1008.0,Winter,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
