mast_number,section_id,equivalent_km
OHE_SEC_006_0608,SEC_006,17.217
OHE_SEC_006_0609,SEC_006,17.229
OHE_SEC_006_0610,SEC_006,17.241
OHE_SEC_006_0611,SEC_006,17.252
OHE_SEC_006_0612,SEC_006,17.264
OHE_SEC_006_0613,SEC_006,17.276
OHE_SEC_006_0614,SEC_006,17.288
OHE_SEC_006_0615,SEC_006,17.3
OHE_SEC_006_0616,SEC_006,17.311
OHE_SEC_006_0617,SEC_006,17.323
OHE_SEC_006_0618,SEC_006,17.335
OHE_SEC_006_0619,SEC_006,17.346
OHE_SEC_006_0620,SEC_006,17.358
OHE_SEC_006_0621,SEC_006,17.37
OHE_SEC_006_0622,SEC_006,17.382
OHE_SEC_006_0623,SEC_006,17.394
OHE_SEC_006_0624,SEC_006,17.405
OHE_SEC_006_0625,SEC_006,17.417
OHE_SEC_006_0626,SEC_006,17.429
OHE_SEC_006_0627,SEC_006,17.44
OHE_SEC_006_0628,SEC_006,17.452
OHE_SEC_006_0629,SEC_006,17.464
OHE_SEC_007_0630,SEC_007,17.464
OHE_SEC_007_0631,SEC_007,17.479
OHE_SEC_007_0632,SEC_007,17.494
OHE_SEC_007_0633,SEC_007,17.509
OHE_SEC_007_0634,SEC_007,17.524
OHE_SEC_007_0635,SEC_007,17.539
OHE_SEC_007_0636,SEC_007,17.554
OHE_SEC_007_0637,SEC_007,17.569
OHE_SEC_007_0638,SEC_007,17.584
OHE_SEC_007_0639,SEC_007,17.599
OHE_SEC_007_0640,SEC_007,17.614
OHE_SEC_007_0641,SEC_007,17.629
OHE_SEC_007_0642,SEC_007,17.644
OHE_SEC_007_0643,SEC_007,17.659
OHE_SEC_007_0644,SEC_007,17.674
OHE_SEC_007_0645,SEC_007,17.689
OHE_SEC_007_0646,SEC_007,17.704
OHE_SEC_007_0647,SEC_007,17.719
OHE_SEC_007_0648,SEC_007,17.734
OHE_SEC_007_0649,SEC_007,17.749
OHE_SEC_007_0650,SEC_007,17.764
OHE_SEC_007_0651,SEC_007,17.779
OHE_SEC_007_0652,SEC_007,17.794
OHE_SEC_007_0653,SEC_007,17.809
OHE_SEC_007_0654,SEC_007,17.824
OHE_SEC_007_0655,SEC_007,17.839
OHE_SEC_007_0656,SEC_007,17.854
OHE_SEC_007_0657,SEC_007,17.869
OHE_SEC_007_0658,SEC_007,17.884
OHE_SEC_007_0659,SEC_007,17.899
OHE_SEC_007_0660,SEC_007,17.915
OHE_SEC_007_0661,SEC_007,17.929
OHE_SEC_007_0662,SEC_007,17.944
OHE_SEC_007_0663,SEC_007,17.959
OHE_SEC_007_0664,SEC_007,17.974
OHE_SEC_007_0665,SEC_007,17.99
OHE_SEC_007_0666,SEC_007,18.005
OHE_SEC_007_0667,SEC_007,18.02
OHE_SEC_007_0668,SEC_007,18.035
OHE_SEC_007_0669,SEC_007,18.049
OHE_SEC_007_0670,SEC_007,18.065
OHE_SEC_007_0671,SEC_007,18.08
OHE_SEC_007_0672,SEC_007,18.095
OHE_SEC_007_0673,SEC_007,18.11
OHE_SEC_007_0674,SEC_007,18.125
OHE_SEC_007_0675,SEC_007,18.14
OHE_SEC_007_0676,SEC_007,18.155
OHE_SEC_007_0677,SEC_007,18.17
OHE_SEC_007_0678,SEC_007,18.185
OHE_SEC_007_0679,SEC_007,18.2
OHE_SEC_007_0680,SEC_007,18.215
OHE_SEC_007_0681,SEC_007,18.23
OHE_SEC_007_0682,SEC_007,18.245
OHE_SEC_007_0683,SEC_007,18.26
OHE_SEC_007_0684,SEC_007,18.275
OHE_SEC_007_0685,SEC_007,18.29
OHE_SEC_007_0686,SEC_007,18.305
OHE_SEC_007_0687,SEC_007,18.32
OHE_SEC_007_0688,SEC_007,18.335
OHE_SEC_007_0689,SEC_007,18.35
OHE_SEC_007_0690,SEC_007,18.365
OHE_SEC_007_0691,SEC_007,18.38
OHE_SEC_007_0692,SEC_007,18.395
OHE_SEC_007_0693,SEC_007,18.41
OHE_SEC_007_0694,SEC_007,18.425
OHE_SEC_007_0695,SEC_007,18.44
OHE_SEC_007_0696,SEC_007,18.455
OHE_SEC_007_0697,SEC_007,18.47
OHE_SEC_007_0698,SEC_007,18.485
OHE_SEC_007_0699,SEC_007,18.5
OHE_SEC_007_0700,SEC_007,18.515
OHE_SEC_007_0701,SEC_007,18.53
OHE_SEC_007_0702,SEC_007,18.545
OHE_SEC_007_0703,SEC_007,18.56
OHE_SEC_007_0704,SEC_007,18.575
OHE_SEC_007_0705,SEC_007,18.59
OHE_SEC_007_0706,SEC_007,18.605
OHE_SEC_007_0707,SEC_007,18.62
OHE_SEC_007_0708,SEC_007,18.635
OHE_SEC_007_0709,SEC_007,18.65
OHE_SEC_007_0710,SEC_007,18.665
OHE_SEC_007_0711,SEC_007,18.68
OHE_SEC_007_0712,SEC_007,18.695
OHE_SEC_007_0713,SEC_007,18.71
OHE_SEC_007_0714,SEC_007,18.725
OHE_SEC_007_0715,SEC_007,18.74
OHE_SEC_007_0716,SEC_007,18.755
OHE_SEC_007_0717,SEC_007,18.77
OHE_SEC_007_0718,SEC_007,18.785
OHE_SEC_007_0719,SEC_007,18.8
OHE_SEC_007_0720,SEC_007,18.815
OHE_SEC_007_0721,SEC_007,18.83
OHE_SEC_007_0722,SEC_007,18.845
OHE_SEC_007_0723,SEC_007,18.86
OHE_SEC_007_0724,SEC_007,18.875
OHE_SEC_007_0725,SEC_007,18.89
OHE_SEC_007_0726,SEC_007,18.905
OHE_SEC_007_0727,SEC_007,18.92
OHE_SEC_007_0728,SEC_007,18.935
OHE_SEC_007_0729,SEC_007,18.951
OHE_SEC_007_0730,SEC_007,18.965
OHE_SEC_007_0731,SEC_007,18.98
OHE_SEC_007_0732,SEC_007,18.995
OHE_SEC_007_0733,SEC_007,19.01
OHE_SEC_007_0734,SEC_007,19.026
OHE_SEC_007_0735,SEC_007,19.041
OHE_SEC_007_0736,SEC_007,19.056
OHE_SEC_007_0737,SEC_007,19.071
OHE_SEC_007_0738,SEC_007,19.085
OHE_SEC_007_0739,SEC_007,19.101
OHE_SEC_007_0740,SEC_007,19.116
OHE_SEC_007_0741,SEC_007,19.131
OHE_SEC_007_0742,SEC_007,19.146
OHE_SEC_007_0743,SEC_007,19.161
OHE_SEC_007_0744,SEC_007,19.176
OHE_SEC_007_0745,SEC_007,19.191
OHE_SEC_007_0746,SEC_007,19.206
OHE_SEC_007_0747,SEC_007,19.221
OHE_SEC_007_0748,SEC_007,19.236
OHE_SEC_007_0749,SEC_007,19.251
OHE_SEC_007_0750,SEC_007,19.266
OHE_SEC_007_0751,SEC_007,19.281
OHE_SEC_007_0752,SEC_007,19.296
OHE_SEC_007_0753,SEC_007,19.311
OHE_SEC_007_0754,SEC_007,19.326
OHE_SEC_007_0755,SEC_007,19.341
OHE_SEC_007_0756,SEC_007,19.356
OHE_SEC_007_0757,SEC_007,19.371
OHE_SEC_007_0758,SEC_007,19.386
OHE_SEC_007_0759,SEC_007,19.401
OHE_SEC_007_0760,SEC_007,19.416
OHE_SEC_007_0761,SEC_007,19.431
OHE_SEC_007_0762,SEC_007,19.446
OHE_SEC_007_0763,SEC_007,19.461
OHE_SEC_007_0764,SEC_007,19.476
OHE_SEC_007_0765,SEC_007,19.491
OHE_SEC_007_0766,SEC_007,19.506
OHE_SEC_007_0767,SEC_007,19.521
OHE_SEC_007_0768,SEC_007,19.536
OHE_SEC_008_0769,SEC_008,19.536
OHE_SEC_008_0770,SEC_008,19.646
OHE_SEC_008_0771,SEC_008,19.754
OHE_SEC_008_0772,SEC_008,19.864
OHE_SEC_008_0773,SEC_008,19.974
OHE_SEC_008_0774,SEC_008,20.084
OHE_SEC_008_0775,SEC_008,20.192
OHE_SEC_008_0776,SEC_008,20.302
OHE_SEC_008_0777,SEC_008,20.412
OHE_SEC_008_0778,SEC_008,20.522
OHE_SEC_008_0779,SEC_008,20.63
OHE_SEC_008_0780,SEC_008,20.74
OHE_SEC_008_0781,SEC_008,20.85
OHE_SEC_008_0782,SEC_008,20.96
OHE_SEC_008_0783,SEC_008,21.068
OHE_SEC_008_0784,SEC_008,21.178
OHE_SEC_008_0785,SEC_008,21.288
OHE_SEC_008_0786,SEC_008,21.398
OHE_SEC_008_0787,SEC_008,21.506
OHE_SEC_008_0788,SEC_008,21.616
OHE_SEC_009_0789,SEC_009,21.616
OHE_SEC_009_0790,SEC_009,21.632
OHE_SEC_009_0791,SEC_009,21.648
OHE_SEC_009_0792,SEC_009,21.665
OHE_SEC_009_0793,SEC_009,21.681
OHE_SEC_009_0794,SEC_009,21.697
OHE_SEC_009_0795,SEC_009,21.713
OHE_SEC_009_0796,SEC_009,21.729
OHE_SEC_009_0797,SEC_009,21.746
OHE_SEC_009_0798,SEC_009,21.762
OHE_SEC_009_0799,SEC_009,21.778
OHE_SEC_009_0800,SEC_009,21.794
OHE_SEC_009_0801,SEC_009,21.81
OHE_SEC_009_0802,SEC_009,21.827
OHE_SEC_009_0803,SEC_009,21.843
OHE_SEC_009_0804,SEC_009,21.859
OHE_SEC_009_0805,SEC_009,21.875
OHE_SEC_009_0806,SEC_009,21.891
OHE_SEC_009_0807,SEC_009,21.908
OHE_SEC_009_0808,SEC_009,21.924
OHE_SEC_009_0809,SEC_009,21.94
OHE_SEC_009_0810,SEC_009,21.956
OHE_SEC_009_0811,SEC_009,21.972
OHE_SEC_009_0812,SEC_009,21.989
OHE_SEC_009_0813,SEC_009,22.005
OHE_SEC_009_0814,SEC_009,22.021
OHE_SEC_009_0815,SEC_009,22.037
OHE_SEC_009_0816,SEC_009,22.053
OHE_SEC_009_0817,SEC_009,22.07
OHE_SEC_009_0818,SEC_009,22.086
OHE_SEC_009_0819,SEC_009,22.102
OHE_SEC_009_0820,SEC_009,22.118
OHE_SEC_009_0821,SEC_009,22.134
OHE_SEC_009_0822,SEC_009,22.151
OHE_SEC_009_0823,SEC_009,22.167
OHE_SEC_009_0824,SEC_009,22.183
OHE_SEC_009_0825,SEC_009,22.199
OHE_SEC_009_0826,SEC_009,22.215
OHE_SEC_009_0827,SEC_009,22.232
OHE_SEC_009_0828,SEC_009,22.248
OHE_SEC_009_0829,SEC_009,22.264
OHE_SEC_009_0830,SEC_009,22.28
OHE_SEC_009_0831,SEC_009,22.296
OHE_SEC_009_0832,SEC_009,22.313
OHE_SEC_009_0833,SEC_009,22.329
OHE_SEC_009_0834,SEC_009,22.345
OHE_SEC_009_0835,SEC_009,22.361
OHE_SEC_009_0836,SEC_009,22.377
OHE_SEC_009_0837,SEC_009,22.394
OHE_SEC_009_0838,SEC_009,22.41
OHE_SEC_009_0839,SEC_009,22.426
OHE_SEC_009_0840,SEC_009,22.442
OHE_SEC_009_0841,SEC_009,22.458
OHE_SEC_009_0842,SEC_009,22.475
OHE_SEC_009_0843,SEC_009,22.491
OHE_SEC_009_0844,SEC_009,22.507
OHE_SEC_009_0845,SEC_009,22.523
OHE_SEC_009_0846,SEC_009,22.539
OHE_SEC_009_0847,SEC_009,22.556
OHE_SEC_009_0848,SEC_009,22.572
OHE_SEC_009_0849,SEC_009,22.588
OHE_SEC_009_0850,SEC_009,22.604
OHE_SEC_009_0851,SEC_009,22.62
OHE_SEC_009_0852,SEC_009,22.636
OHE_SEC_009_0853,SEC_009,22.653
OHE_SEC_009_0854,SEC_009,22.669
OHE_SEC_009_0855,SEC_009,22.685
OHE_SEC_009_0856,SEC_009,22.701
OHE_SEC_009_0857,SEC_009,22.717
OHE_SEC_009_0858,SEC_009,22.734
OHE_SEC_009_0859,SEC_009,22.75
OHE_SEC_009_0860,SEC_009,22.766
OHE_SEC_009_0861,SEC_009,22.782
OHE_SEC_009_0862,SEC_009,22.798
OHE_SEC_009_0863,SEC_009,22.815
OHE_SEC_009_0864,SEC_009,22.831
OHE_SEC_009_0865,SEC_009,22.847
OHE_SEC_009_0866,SEC_009,22.863
OHE_SEC_009_0867,SEC_009,22.879
OHE_SEC_009_0868,SEC_009,22.896
OHE_SEC_009_0869,SEC_009,22.912
OHE_SEC_009_0870,SEC_009,22.928
OHE_SEC_009_0871,SEC_009,22.944
OHE_SEC_009_0872,SEC_009,22.96
OHE_SEC_009_0873,SEC_009,22.977
OHE_SEC_009_0874,SEC_009,22.993
OHE_SEC_009_0875,SEC_009,23.009
OHE_SEC_009_0876,SEC_009,23.025
OHE_SEC_009_0877,SEC_009,23.041
OHE_SEC_009_0878,SEC_009,23.058
OHE_SEC_009_0879,SEC_009,23.074
OHE_SEC_009_0880,SEC_009,23.09
OHE_SEC_009_0881,SEC_009,23.106
OHE_SEC_009_0882,SEC_009,23.122
OHE_SEC_009_0883,SEC_009,23.139
OHE_SEC_009_0884,SEC_009,23.155
OHE_SEC_009_0885,SEC_009,23.171
OHE_SEC_009_0886,SEC_009,23.187
OHE_SEC_009_0887,SEC_009,23.203
OHE_SEC_009_0888,SEC_009,23.22
OHE_SEC_009_0889,SEC_009,23.236
OHE_SEC_009_0890,SEC_009,23.252
OHE_SEC_009_0891,SEC_009,23.268
OHE_SEC_009_0892,SEC_009,23.284
OHE_SEC_009_0893,SEC_009,23.301
OHE_SEC_009_0894,SEC_009,23.317
OHE_SEC_009_0895,SEC_009,23.333
OHE_SEC_009_0896,SEC_009,23.349
OHE_SEC_009_0897,SEC_009,23.365
OHE_SEC_009_0898,SEC_009,23.382
OHE_SEC_009_0899,SEC_009,23.398
OHE_SEC_009_0900,SEC_009,23.414
OHE_SEC_009_0901,SEC_009,23.43
OHE_SEC_009_0902,SEC_009,23.446
OHE_SEC_009_0903,SEC_009,23.463
OHE_SEC_009_0904,SEC_009,23.479
OHE_SEC_009_0905,SEC_009,23.495
OHE_SEC_009_0906,SEC_009,23.511
OHE_SEC_009_0907,SEC_009,23.527
OHE_SEC_009_0908,SEC_009,23.544
OHE_SEC_009_0909,SEC_009,23.56
OHE_SEC_009_0910,SEC_009,23.576
OHE_SEC_009_0911,SEC_009,23.592
OHE_SEC_009_0912,SEC_009,23.608
OHE_SEC_009_0913,SEC_009,23.625
OHE_SEC_009_0914,SEC_009,23.641
OHE_SEC_009_0915,SEC_009,23.657
OHE_SEC_010_0916,SEC_010,23.657
OHE_SEC_010_0917,SEC_010,25.616
OHE_SEC_011_0918,SEC_011,25.616
OHE_SEC_011_0919,SEC_011,25.63
OHE_SEC_011_0920,SEC_011,25.644
OHE_SEC_011_0921,SEC_011,25.659
OHE_SEC_011_0922,SEC_011,25.673
OHE_SEC_011_0923,SEC_011,25.687
OHE_SEC_011_0924,SEC_011,25.701
OHE_SEC_011_0925,SEC_011,25.715
OHE_SEC_011_0926,SEC_011,25.729
OHE_SEC_011_0927,SEC_011,25.743
OHE_SEC_011_0928,SEC_011,25.757
OHE_SEC_011_0929,SEC_011,25.772
OHE_SEC_011_0930,SEC_011,25.786
OHE_SEC_011_0931,SEC_011,25.8
OHE_SEC_011_0932,SEC_011,25.814
OHE_SEC_011_0933,SEC_011,25.829
OHE_SEC_011_0934,SEC_011,25.843
OHE_SEC_011_0935,SEC_011,25.857
OHE_SEC_011_0936,SEC_011,25.871
OHE_SEC_011_0937,SEC_011,25.885
OHE_SEC_011_0938,SEC_011,25.899
OHE_SEC_011_0939,SEC_011,25.913
OHE_SEC_011_0940,SEC_011,25.927
OHE_SEC_011_0941,SEC_011,25.942
OHE_SEC_011_0942,SEC_011,25.956
OHE_SEC_011_0943,SEC_011,25.97
OHE_SEC_011_0944,SEC_011,25.984
OHE_SEC_011_0945,SEC_011,25.998
OHE_SEC_011_0946,SEC_011,26.013
OHE_SEC_011_0947,SEC_011,26.027
OHE_SEC_011_0948,SEC_011,26.041
OHE_SEC_011_0949,SEC_011,26.055
OHE_SEC_011_0950,SEC_011,26.069
OHE_SEC_011_0951,SEC_011,26.083
OHE_SEC_011_0952,SEC_011,26.097
OHE_SEC_011_0953,SEC_011,26.111
OHE_SEC_011_0954,SEC_011,26.126
OHE_SEC_011_0955,SEC_011,26.14
OHE_SEC_011_0956,SEC_011,26.154
OHE_SEC_011_0957,SEC_011,26.168
OHE_SEC_011_0958,SEC_011,26.182
OHE_SEC_011_0959,SEC_011,26.197
OHE_SEC_011_0960,SEC_011,26.211
OHE_SEC_011_0961,SEC_011,26.225
OHE_SEC_011_0962,SEC_011,26.239
OHE_SEC_011_0963,SEC_011,26.253
OHE_SEC_011_0964,SEC_011,26.267
OHE_SEC_011_0965,SEC_011,26.281
OHE_SEC_011_0966,SEC_011,26.296
OHE_SEC_011_0967,SEC_011,26.31
OHE_SEC_011_0968,SEC_011,26.324
OHE_SEC_011_0969,SEC_011,26.338
OHE_SEC_011_0970,SEC_011,26.352
OHE_SEC_011_0971,SEC_011,26.366
OHE_SEC_011_0972,SEC_011,26.381
OHE_SEC_011_0973,SEC_011,26.395
OHE_SEC_011_0974,SEC_011,26.409
OHE_SEC_011_0975,SEC_011,26.423
OHE_SEC_011_0976,SEC_011,26.437
OHE_SEC_011_0977,SEC_011,26.451
OHE_SEC_011_0978,SEC_011,26.465
OHE_SEC_011_0979,SEC_011,26.48
OHE_SEC_011_0980,SEC_011,26.494
OHE_SEC_011_0981,SEC_011,26.508
OHE_SEC_011_0982,SEC_011,26.522
OHE_SEC_011_0983,SEC_011,26.536
OHE_SEC_011_0984,SEC_011,26.55
OHE_SEC_011_0985,SEC_011,26.565
OHE_SEC_011_0986,SEC_011,26.579
OHE_SEC_011_0987,SEC_011,26.593
OHE_SEC_011_0988,SEC_011,26.607
OHE_SEC_011_0989,SEC_011,26.621
OHE_SEC_011_0990,SEC_011,26.635
OHE_SEC_011_0991,SEC_011,26.65
OHE_SEC_011_0992,SEC_011,26.664
OHE_SEC_011_0993,SEC_011,26.678
OHE_SEC_011_0994,SEC_011,26.692
OHE_SEC_011_0995,SEC_011,26.706
OHE_SEC_011_0996,SEC_011,26.72
OHE_SEC_011_0997,SEC_011,26.734
OHE_SEC_011_0998,SEC_011,26.749
OHE_SEC_011_0999,SEC_011,26.763
OHE_SEC_011_1000,SEC_011,26.777
OHE_SEC_011_1001,SEC_011,26.791
OHE_SEC_011_1002,SEC_011,26.805
OHE_SEC_011_1003,SEC_011,26.82
OHE_SEC_011_1004,SEC_011,26.834
OHE_SEC_011_1005,SEC_011,26.848
OHE_SEC_011_1006,SEC_011,26.862
OHE_SEC_011_1007,SEC_011,26.876
OHE_SEC_011_1008,SEC_011,26.89
OHE_SEC_011_1009,SEC_011,26.904
OHE_SEC_011_1010,SEC_011,26.918
OHE_SEC_011_1011,SEC_011,26.933
OHE_SEC_011_1012,SEC_011,26.947
OHE_SEC_011_1013,SEC_011,26.961
OHE_SEC_011_1014,SEC_011,26.975
OHE_SEC_011_1015,SEC_011,26.989
OHE_SEC_011_1016,SEC_011,27.004
OHE_SEC_011_1017,SEC_011,27.018
OHE_SEC_011_1018,SEC_011,27.032
OHE_SEC_011_1019,SEC_011,27.046
OHE_SEC_011_1020,SEC_011,27.06
OHE_SEC_011_1021,SEC_011,27.074
OHE_SEC_011_1022,SEC_011,27.088
OHE_SEC_011_1023,SEC_011,27.103
OHE_SEC_011_1024,SEC_011,27.117
OHE_SEC_011_1025,SEC_011,27.131
OHE_SEC_011_1026,SEC_011,27.145
OHE_SEC_011_1027,SEC_011,27.159
OHE_SEC_011_1028,SEC_011,27.174
OHE_SEC_011_1029,SEC_011,27.188
OHE_SEC_011_1030,SEC_011,27.202
OHE_SEC_011_1031,SEC_011,27.216
OHE_SEC_011_1032,SEC_011,27.23
OHE_SEC_011_1033,SEC_011,27.244
OHE_SEC_011_1034,SEC_011,27.258
OHE_SEC_011_1035,SEC_011,27.272
OHE_SEC_011_1036,SEC_011,27.287
OHE_SEC_011_1037,SEC_011,27.301
OHE_SEC_011_1038,SEC_011,27.315
OHE_SEC_011_1039,SEC_011,27.329
OHE_SEC_011_1040,SEC_011,27.343
OHE_SEC_011_1041,SEC_011,27.358
OHE_SEC_011_1042,SEC_011,27.372
OHE_SEC_011_1043,SEC_011,27.386
OHE_SEC_011_1044,SEC_011,27.4
OHE_SEC_011_1045,SEC_011,27.414
OHE_SEC_011_1046,SEC_011,27.428
OHE_SEC_011_1047,SEC_011,27.442
OHE_SEC_011_1048,SEC_011,27.456
OHE_SEC_011_1049,SEC_011,27.471
OHE_SEC_011_1050,SEC_011,27.485
OHE_SEC_011_1051,SEC_011,27.499
OHE_SEC_011_1052,SEC_011,27.513
OHE_SEC_011_1053,SEC_011,27.527
OHE_SEC_011_1054,SEC_011,27.542
OHE_SEC_011_1055,SEC_011,27.556
OHE_SEC_011_1056,SEC_011,27.57
OHE_SEC_011_1057,SEC_011,27.584
OHE_SEC_011_1058,SEC_011,27.598
OHE_SEC_011_1059,SEC_011,27.612
OHE_SEC_011_1060,SEC_011,27.626
OHE_SEC_011_1061,SEC_011,27.641
OHE_SEC_011_1062,SEC_011,27.655
OHE_SEC_011_1063,SEC_011,27.669
OHE_SEC_011_1064,SEC_011,27.683
OHE_SEC_011_1065,SEC_011,27.697
OHE_SEC_011_1066,SEC_011,27.712
OHE_SEC_011_1067,SEC_011,27.726
OHE_SEC_011_1068,SEC_011,27.74
OHE_SEC_011_1069,SEC_011,27.754
OHE_SEC_011_1070,SEC_011,27.768
OHE_SEC_011_1071,SEC_011,27.782
OHE_SEC_011_1072,SEC_011,27.796
OHE_SEC_011_1073,SEC_011,27.81
OHE_SEC_011_1074,SEC_011,27.825
OHE_SEC_011_1075,SEC_011,27.839
OHE_SEC_011_1076,SEC_011,27.853
OHE_SEC_011_1077,SEC_011,27.867
OHE_SEC_011_1078,SEC_011,27.881
OHE_SEC_011_1079,SEC_011,27.896
OHE_SEC_011_1080,SEC_011,27.91
OHE_SEC_011_1081,SEC_011,27.924
OHE_SEC_011_1082,SEC_011,27.938
OHE_SEC_011_1083,SEC_011,27.952
OHE_SEC_011_1084,SEC_011,27.966
OHE_SEC_011_1085,SEC_011,27.98
OHE_SEC_011_1086,SEC_011,27.995
OHE_SEC_011_1087,SEC_011,28.009
OHE_SEC_011_1088,SEC_011,28.023
OHE_SEC_011_1089,SEC_011,28.037
OHE_SEC_011_1090,SEC_011,28.051
OHE_SEC_011_1091,SEC_011,28.065
OHE_SEC_011_1092,SEC_011,28.08
OHE_SEC_011_1093,SEC_011,28.094
OHE_SEC_011_1094,SEC_011,28.108
OHE_SEC_011_1095,SEC_011,28.122
OHE_SEC_011_1096,SEC_011,28.136
OHE_SEC_011_1097,SEC_011,28.15
OHE_SEC_011_1098,SEC_011,28.165
OHE_SEC_011_1099,SEC_011,28.179
OHE_SEC_011_1100,SEC_011,28.193
OHE_SEC_011_1101,SEC_011,28.207
OHE_SEC_011_1102,SEC_011,28.221
OHE_SEC_011_1103,SEC_011,28.235
OHE_SEC_011_1104,SEC_011,28.249
OHE_SEC_011_1105,SEC_011,28.264
OHE_SEC_011_1106,SEC_011,28.278
OHE_SEC_011_1107,SEC_011,28.292
OHE_SEC_011_1108,SEC_011,28.306
OHE_SEC_011_1109,SEC_011,28.32
OHE_SEC_011_1110,SEC_011,28.334
OHE_SEC_011_1111,SEC_011,28.349
OHE_SEC_011_1112,SEC_011,28.363
OHE_SEC_011_1113,SEC_011,28.377
OHE_SEC_011_1114,SEC_011,28.391
OHE_SEC_011_1115,SEC_011,28.405
OHE_SEC_011_1116,SEC_011,28.419
OHE_SEC_011_1117,SEC_011,28.433
OHE_SEC_011_1118,SEC_011,28.448
OHE_SEC_011_1119,SEC_011,28.462
OHE_SEC_011_1120,SEC_011,28.476
OHE_SEC_011_1121,SEC_011,28.49
OHE_SEC_011_1122,SEC_011,28.504
OHE_SEC_011_1123,SEC_011,28.519
OHE_SEC_011_1124,SEC_011,28.533
OHE_SEC_011_1125,SEC_011,28.547
OHE_SEC_011_1126,SEC_011,28.561
OHE_SEC_011_1127,SEC_011,28.575
OHE_SEC_011_1128,SEC_011,28.589
OHE_SEC_011_1129,SEC_011,28.603
OHE_SEC_011_1130,SEC_011,28.617
OHE_SEC_011_1131,SEC_011,28.632
OHE_SEC_011_1132,SEC_011,28.646
OHE_SEC_011_1133,SEC_011,28.66
OHE_SEC_011_1134,SEC_011,28.674
OHE_SEC_011_1135,SEC_011,28.688
OHE_SEC_011_1136,SEC_011,28.703
OHE_SEC_011_1137,SEC_011,28.717
OHE_SEC_011_1138,SEC_011,28.731
OHE_SEC_011_1139,SEC_011,28.745
OHE_SEC_011_1140,SEC_011,28.759
OHE_SEC_011_1141,SEC_011,28.773
OHE_SEC_011_1142,SEC_011,28.787
OHE_SEC_011_1143,SEC_011,28.801
OHE_SEC_011_1144,SEC_011,28.816
OHE_SEC_011_1145,SEC_011,28.83
OHE_SEC_011_1146,SEC_011,28.844
OHE_SEC_011_1147,SEC_011,28.858
OHE_SEC_011_1148,SEC_011,28.873
OHE_SEC_011_1149,SEC_011,28.887
OHE_SEC_011_1150,SEC_011,28.901
OHE_SEC_011_1151,SEC_011,28.915
OHE_SEC_011_1152,SEC_011,28.929
OHE_SEC_011_1153,SEC_011,28.943
OHE_SEC_011_1154,SEC_011,28.957
OHE_SEC_011_1155,SEC_011,28.971
OHE_SEC_011_1156,SEC_011,28.986
OHE_SEC_011_1157,SEC_011,29.0
OHE_SEC_011_1158,SEC_011,29.014
OHE_SEC_012_1159,SEC_012,29.014
OHE_SEC_012_1160,SEC_012,29.034
OHE_SEC_012_1161,SEC_012,29.054
OHE_SEC_012_1162,SEC_012,29.074
OHE_SEC_012_1163,SEC_012,29.094
OHE_SEC_012_1164,SEC_012,29.114
OHE_SEC_012_1165,SEC_012,29.134
OHE_SEC_012_1166,SEC_012,29.153
OHE_SEC_012_1167,SEC_012,29.174
OHE_SEC_012_1168,SEC_012,29.193
OHE_SEC_012_1169,SEC_012,29.213
OHE_SEC_012_1170,SEC_012,29.233
OHE_SEC_012_1171,SEC_012,29.253
OHE_SEC_012_1172,SEC_012,29.273
OHE_SEC_012_1173,SEC_012,29.293
OHE_SEC_012_1174,SEC_012,29.313
OHE_SEC_012_1175,SEC_012,29.333
OHE_SEC_012_1176,SEC_012,29.353
OHE_SEC_012_1177,SEC_012,29.373
OHE_SEC_012_1178,SEC_012,29.393
OHE_SEC_012_1179,SEC_012,29.413
OHE_SEC_012_1180,SEC_012,29.432
OHE_SEC_012_1181,SEC_012,29.453
OHE_SEC_012_1182,SEC_012,29.473
OHE_SEC_012_1183,SEC_012,29.492
OHE_SEC_012_1184,SEC_012,29.512
OHE_SEC_012_1185,SEC_012,29.533
OHE_SEC_012_1186,SEC_012,29.552
OHE_SEC_012_1187,SEC_012,29.572
OHE_SEC_012_1188,SEC_012,29.592
OHE_SEC_012_1189,SEC_012,29.612
OHE_SEC_012_1190,SEC_012,29.632
OHE_SEC_012_1191,SEC_012,29.652
OHE_SEC_012_1192,SEC_012,29.672
OHE_SEC_012_1193,SEC_012,29.692
OHE_SEC_012_1194,SEC_012,29.712
OHE_SEC_012_1195,SEC_012,29.732
OHE_SEC_012_1196,SEC_012,29.752
OHE_SEC_012_1197,SEC_012,29.772
OHE_SEC_012_1198,SEC_012,29.791
OHE_SEC_012_1199,SEC_012,29.812
OHE_SEC_012_1200,SEC_012,29.831
OHE_SEC_012_1201,SEC_012,29.851
OHE_SEC_012_1202,SEC_012,29.871
OHE_SEC_012_1203,SEC_012,29.891
OHE_SEC_012_1204,SEC_012,29.911
OHE_SEC_012_1205,SEC_012,29.931
OHE_SEC_012_1206,SEC_012,29.951
OHE_SEC_012_1207,SEC_012,29.971
OHE_SEC_012_1208,SEC_012,29.991
OHE_SEC_012_1209,SEC_012,30.011
OHE_SEC_012_1210,SEC_012,30.031
OHE_SEC_012_1211,SEC_012,30.051
OHE_SEC_012_1212,SEC_012,30.071
OHE_SEC_012_1213,SEC_012,30.09
OHE_SEC_012_1214,SEC_012,30.111
OHE_SEC_012_1215,SEC_012,30.13
