sev_num,overdue_days,traffic_num,deferred_count,actual_priority_rank
2,25,3,0,68.41
3,11,3,5,85.27
3,18,1,5,99.96
2,39,1,1,78.16
3,1,1,2,58.51
2,18,1,4,66.61
2,5,1,5,70.05
2,4,2,1,37.55
2,21,2,0,54.64
2,31,3,4,83.45
3,14,2,3,79.97
3,33,3,1,87.65
2,7,3,0,42.22
3,23,1,5,100.0
3,0,3,4,69.24
2,3,3,4,58.88
3,4,1,2,73.06
2,12,1,5,76.56
1,40,2,1,49.47
1,3,1,3,34.65
3,30,1,3,95.98
1,44,1,4,65.08
2,39,1,4,81.41
3,3,3,5,78.15
3,44,1,2,94.66
1,39,1,5,73.3
2,29,1,5,84.41
1,26,1,5,79.54
1,30,1,2,70.1
3,42,2,0,80.59
2,18,3,2,61.58
3,44,1,5,100.0
3,3,1,5,84.37
2,4,3,1,40.48
3,35,1,3,100.0
2,42,1,5,91.83
2,19,1,5,71.24
2,29,3,1,66.31
2,1,1,0,35.87
1,31,1,3,69.29
2,15,3,4,64.87
2,42,1,1,76.58
1,19,3,4,59.65
3,18,1,4,96.11
3,17,2,1,71.12
2,36,2,2,70.51
2,30,1,3,76.44
3,44,2,1,85.36
1,21,3,1,51.85
1,41,1,2,57.88
1,15,3,1,37.54
1,41,3,2,67.97
1,11,3,3,46.48
3,25,3,0,81.18
3,35,1,2,89.27
2,17,1,2,55.79
2,7,2,4,55.61
1,15,1,5,57.12
3,20,1,0,79.48
3,13,3,3,83.55
3,1,2,5,74.32
3,21,2,5,96.84
2,32,3,2,83.31
1,29,2,0,48.51
2,17,3,1,56.16
3,18,3,4,85.47
3,10,3,2,80.04
1,29,3,0,45.97
3,4,1,0,64.59
3,37,2,5,100.0
1,27,1,0,46.05
3,24,1,0,86.86
3,1,1,2,73.53
2,25,3,0,65.1
2,13,1,5,76.96
2,19,3,5,74.79
2,31,1,1,78.52
2,2,1,4,62.74
2,28,1,5,93.78
1,36,2,3,56.08
1,35,2,0,48.22
2,27,1,4,91.15
2,21,2,3,64.7
2,11,2,3,57.38
1,5,1,3,28.88
1,40,3,1,61.44
2,6,1,3,56.85
2,26,3,1,71.0
3,30,2,2,96.41
2,27,3,4,88.59
2,37,2,2,71.35
2,19,1,0,48.63
1,43,3,1,57.82
1,36,2,4,71.69
2,31,1,1,78.1
2,41,1,0,70.21
2,20,1,4,76.35
3,7,1,1,69.63
1,12,2,5,49.49
2,44,3,1,69.56
2,28,1,4,78.42
3,4,1,5,75.92
3,25,1,4,94.79
1,44,2,5,72.01
3,26,2,1,85.48
2,44,1,5,80.53
2,38,1,1,65.87
2,26,1,5,80.71
2,43,3,4,87.75
2,28,2,2,64.34
3,19,3,1,84.18
1,18,3,5,56.72
2,39,3,4,86.82
3,8,1,5,89.74
3,39,1,0,80.05
3,3,2,2,64.51
2,23,1,5,89.55
2,25,2,1,59.09
1,1,2,5,30.82
1,14,3,0,34.34
1,6,3,4,47.79
2,8,3,4,62.79
3,44,3,5,100.0
2,2,2,1,35.57
3,36,2,5,100.0
3,31,1,5,100.0
3,19,3,2,83.28
2,13,2,3,60.79
1,18,1,4,64.68
1,20,1,3,52.89
1,27,1,2,55.02
3,26,3,4,100.0
2,43,1,5,96.16
2,9,2,4,58.37
3,31,3,5,100.0
2,7,3,0,45.38
2,34,2,3,74.93
1,7,1,2,28.02
3,17,1,4,91.47
2,42,1,0,71.61
2,22,3,1,66.02
3,34,1,0,86.81
2,38,3,2,76.79
1,43,1,3,73.85
3,30,2,5,100.0
2,40,1,3,90.38
2,20,1,0,51.31
3,38,1,0,79.87
2,34,1,3,73.16
2,4,3,5,61.25
3,35,1,1,100.0
1,17,2,2,39.45
2,32,2,0,64.26
2,23,2,4,78.05
2,30,3,0,71.59
1,11,2,4,42.83
3,38,2,1,82.87
2,15,3,2,59.33
3,33,3,0,91.4
2,0,1,5,59.94
3,11,2,0,60.72
2,0,2,4,51.12
3,17,1,0,67.74
1,1,2,2,25.57
1,10,1,2,33.25
2,13,3,1,54.64
1,29,3,0,46.25
3,35,1,0,85.39
1,5,1,4,41.25
2,39,1,0,60.21
3,24,1,0,73.28
2,37,2,1,67.09
2,9,1,5,62.26
3,6,1,3,68.29
2,35,2,5,85.07
1,34,1,4,66.55
1,34,1,0,47.49
2,14,1,5,66.31
2,11,1,2,60.82
3,31,2,3,96.01
2,26,2,1,63.1
2,31,1,1,66.91
3,39,2,2,93.36
2,25,2,4,73.49
1,23,2,3,52.57
2,13,2,1,50.29
3,36,3,0,89.44
3,44,2,5,100.0
2,41,2,1,62.56
3,11,3,0,72.41
2,17,2,0,50.97
3,3,2,3,64.54
1,31,1,0,66.74
3,14,1,4,81.64
1,40,1,5,78.21
3,28,1,2,96.51
2,14,1,3,58.34
2,24,1,3,81.19
2,17,2,4,68.65
2,9,1,4,71.28
2,18,2,1,57.77
2,12,3,2,56.49
2,18,2,1,46.82
3,38,2,0,84.77
2,10,1,2,52.1
2,30,1,4,82.39
1,2,2,0,22.33
1,32,2,0,49.37
1,2,3,0,20.41
1,6,2,5,41.59
1,41,1,3,65.5
2,8,2,3,52.69
2,18,1,3,76.7
3,17,1,4,93.57
2,24,3,4,81.39
2,11,2,0,42.13
2,23,1,5,85.25
1,20,3,3,56.32
2,30,1,2,86.4
2,2,2,3,47.92
3,33,1,0,89.11
3,32,3,5,100.0
3,33,1,5,100.0
2,8,1,3,48.98
2,1,1,5,63.52
3,41,3,4,100.0
1,33,1,1,51.02
3,42,3,4,100.0
1,25,1,3,55.64
1,43,2,1,51.06
2,16,1,5,81.78
2,2,3,1,44.8
2,15,1,5,75.42
2,24,3,0,56.43
3,2,1,0,49.48
3,0,1,1,61.59
3,35,2,4,98.84
1,34,1,5,78.77
3,43,1,1,94.41
3,0,1,2,60.25
2,20,2,0,49.75
2,35,3,1,73.35
2,40,1,2,72.97
3,23,1,2,81.36
3,7,2,2,67.14
2,43,2,2,71.55
2,35,1,3,76.07
1,15,3,0,31.07
3,21,1,4,83.04
3,15,3,4,93.34
3,24,1,4,100.0
2,19,1,0,53.93
3,10,2,1,64.76
2,29,3,2,73.56
1,23,2,4,59.22
2,44,2,2,69.32
3,30,2,0,87.76
3,39,2,0,80.46
1,8,1,2,39.27
2,32,3,4,83.82
2,21,2,5,74.76
2,38,3,3,79.62
1,23,2,2,46.2
2,25,3,5,85.58
3,4,1,5,75.41
3,40,1,3,100.0
2,26,1,5,79.49
2,44,1,0,62.79
2,19,2,4,63.24
2,42,3,3,77.98
3,38,3,4,100.0
1,24,1,2,48.85
2,25,1,5,86.48
2,5,3,3,52.4
2,15,2,2,55.79
2,32,1,1,69.88
2,23,1,2,68.26
1,11,1,5,63.14
2,22,2,4,71.95
2,44,2,5,86.51
2,34,3,5,91.03
1,0,2,5,34.92
2,32,1,2,72.45
3,36,3,1,88.84
1,36,1,1,64.07
1,34,1,0,49.73
2,2,1,4,50.29
2,5,2,0,37.54
3,44,3,2,93.34
1,40,2,2,54.37
2,23,1,4,82.4
1,8,1,5,42.73
3,1,3,5,73.49
3,3,3,3,68.06
2,8,1,1,54.4
2,24,1,4,78.9
3,44,1,2,88.67
2,40,1,1,76.53
1,43,2,2,56.42
2,13,2,1,49.8
2,20,2,5,80.28
2,26,1,5,94.67
2,30,3,5,90.99
1,22,2,2,48.84
1,27,2,1,49.21
2,16,1,3,61.56
1,41,1,0,46.41
1,20,2,5,56.21
3,8,2,4,76.84
2,12,1,5,75.08
2,22,3,1,67.59
2,14,1,0,57.6
2,0,3,1,40.12
1,8,3,1,27.29
1,30,1,0,56.04
1,9,1,0,25.11
1,37,2,5,73.05
1,35,3,1,59.52
2,10,1,5,62.92
2,21,2,3,69.49
1,13,1,0,28.4
3,16,1,1,75.7
3,35,1,2,87.93
2,17,1,4,70.68
2,21,1,2,67.48
2,20,2,5,77.39
2,7,2,2,46.81
2,3,1,4,50.65
2,16,2,3,67.02
2,38,1,0,77.9
3,12,2,4,84.85
1,34,1,0,51.17
1,4,2,5,39.33
1,18,1,5,54.89
1,8,1,3,51.82
3,8,3,0,71.19
2,5,1,4,62.64
3,16,3,3,85.02
2,29,2,3,75.15
3,13,1,3,80.82
2,17,1,4,65.91
2,0,1,1,40.87
2,3,3,4,51.45
2,22,3,0,59.43
2,9,1,3,66.91
1,44,3,0,49.85
2,13,2,3,59.77
3,8,1,0,61.76
3,8,1,1,72.18
2,22,2,2,64.78
1,26,1,3,64.7
2,26,1,5,95.45
1,5,1,5,52.12
2,34,2,2,71.44
1,36,3,3,66.91
1,2,1,1,21.01
3,27,1,2,100.0
2,30,1,5,83.06
1,7,3,0,30.2
2,40,1,2,72.02
1,27,1,0,53.72
3,24,1,5,100.0
1,4,3,4,40.47
2,18,1,2,63.17
2,17,2,2,55.79
1,12,3,0,30.65
2,28,3,1,70.13
1,2,2,1,23.86
3,12,1,0,62.94
2,40,1,0,60.47
1,42,1,4,76.21
1,35,2,4,65.26
2,12,1,0,55.91
2,43,1,0,73.75
2,4,3,4,57.62
2,40,3,3,79.37
2,14,3,3,62.25
2,31,2,0,64.76
2,32,1,2,78.92
2,32,3,1,76.19
3,42,1,4,100.0
2,31,1,5,84.33
2,34,1,3,85.65
3,25,1,2,97.85
2,38,2,4,78.72
2,32,3,5,88.36
3,22,3,3,90.15
3,25,1,0,86.31
2,6,1,3,49.64
1,8,1,1,30.64
3,37,3,2,97.42
3,13,3,1,75.42
3,5,3,0,62.08
2,20,3,4,77.68
2,29,1,2,68.88
3,44,3,2,100.0
1,43,1,3,70.48
1,35,2,3,62.55
3,22,1,4,92.83
2,40,1,2,81.18
1,9,1,5,56.13
2,22,1,5,80.96
1,16,3,1,40.48
2,11,3,1,51.21
1,44,1,5,74.4
1,14,2,0,24.0
1,34,2,3,64.98
2,40,1,5,96.44
2,43,1,1,68.3
2,17,1,2,67.65
3,12,2,4,79.06
1,11,1,4,44.31
3,11,1,5,91.69
1,43,1,0,57.36
1,4,3,1,28.44
2,37,3,5,86.55
2,25,1,0,66.16
2,35,1,2,66.35
2,37,1,5,98.16
1,7,1,4,51.61
1,40,1,1,50.42
1,30,3,5,75.18
1,1,1,3,43.07
3,32,1,5,100.0
2,39,1,3,76.41
3,3,3,0,56.7
1,27,1,2,51.44
1,25,3,4,65.66
2,8,1,0,45.34
2,41,3,3,81.13
2,5,1,4,51.73
2,3,3,4,57.82
2,17,1,3,61.85
2,18,2,3,63.87
3,36,3,1,89.92
3,33,3,5,100.0
2,21,1,0,54.69
1,34,3,0,52.0
1,34,3,0,54.81
2,42,1,1,71.48
1,14,3,0,35.95
2,5,1,1,44.63
2,29,1,1,76.35
2,8,3,1,46.07
3,20,3,0,79.13
3,27,1,2,86.55
1,29,1,2,57.09
3,14,1,1,67.72
2,23,1,3,73.07
2,38,1,5,86.15
1,8,2,4,46.4
3,18,2,2,76.85
2,13,1,1,57.32
2,33,1,2,78.93
1,34,1,5,80.88
3,19,2,2,82.05
2,7,2,1,39.56
1,25,1,5,72.58
2,16,1,0,43.89
3,3,1,1,60.02
3,31,2,3,97.59
1,33,1,1,55.91
2,1,1,4,59.73
3,32,1,1,100.0
3,5,1,2,71.25
3,43,1,4,100.0
1,12,2,2,34.62
1,44,2,1,52.13
3,42,3,2,98.79
2,4,2,3,44.56
2,32,3,3,78.57
2,35,2,3,79.77
2,23,1,0,68.96
2,35,1,1,77.63
2,42,3,0,69.02
3,5,2,4,75.15
2,17,2,4,73.45
3,7,3,5,87.02
1,19,3,4,63.97
2,39,1,0,71.97
2,34,3,5,94.32
2,6,3,1,47.05
3,33,3,0,90.56
2,34,3,2,75.82
2,31,1,5,89.12
2,7,2,0,39.86
1,22,1,4,67.28
1,25,1,5,69.85
2,3,1,0,35.09
2,44,2,5,88.98
3,37,1,0,80.76
1,32,2,3,64.53
1,2,3,5,44.23
2,40,3,3,79.72
3,44,1,2,100.0
3,31,1,0,89.22
3,4,2,5,74.11
2,19,1,0,53.4
2,44,1,5,90.76
1,10,2,3,37.69
3,40,3,0,85.39
2,3,3,0,48.12
2,4,2,5,58.91
3,14,3,4,88.2
3,2,1,0,62.34
2,10,2,0,43.18
2,43,3,4,82.49
2,8,2,1,49.03
1,9,1,0,26.89
1,25,1,3,58.85
2,31,1,1,75.13
2,6,1,2,40.9
2,23,1,4,79.33
3,11,1,0,75.29
2,34,1,4,90.78
3,34,3,0,83.01
2,9,1,4,56.96
1,5,1,2,32.4
1,41,1,1,61.15
2,25,3,2,69.04
2,1,3,5,54.73
1,10,3,3,45.94
1,20,3,1,49.42
3,2,1,5,75.05
3,39,1,0,79.6
2,16,2,5,73.38
2,22,2,1,57.86
2,5,2,1,43.27
2,0,1,2,46.62
3,27,3,5,100.0
2,43,1,2,84.54
2,3,2,1,35.45
2,21,2,5,73.83
3,37,3,2,96.26
3,0,1,4,65.33
1,44,1,1,65.83
1,24,1,3,54.48
2,28,2,3,70.57
3,11,1,4,88.55
2,38,1,4,79.91
2,13,1,0,52.1
2,43,2,1,66.04
1,11,3,2,40.11
1,40,2,2,55.8
1,8,3,4,48.68
3,42,2,2,85.51
2,44,1,4,80.77
3,19,3,2,79.23
3,4,2,1,56.77
1,20,1,2,48.35
2,35,3,3,80.14
2,0,1,3,52.91
2,13,1,4,62.94
2,24,3,5,82.23
2,25,3,3,72.17
2,41,1,2,74.97
2,43,3,1,74.37
2,25,1,5,87.52
2,8,3,2,57.01
3,26,1,2,87.66
2,21,3,4,75.55
1,39,1,5,79.8
2,10,1,4,58.92
1,33,3,1,61.6
2,17,1,0,46.99
3,16,2,1,72.33
2,26,1,1,63.89
1,40,3,0,53.25
2,22,1,5,89.48
2,23,3,4,77.27
2,7,1,1,42.62
2,25,1,5,76.62
2,25,1,4,79.07
2,18,2,5,72.58
2,1,1,0,38.36
2,40,1,4,93.02
3,16,2,4,90.57
3,1,1,0,48.5
2,27,2,2,73.41
1,38,1,5,82.0
2,28,2,5,84.67
3,43,1,5,100.0
2,6,3,0,43.58
2,14,2,3,61.3
2,32,1,0,63.06
2,9,2,3,53.53
2,17,2,1,50.86
2,40,1,2,79.67
2,21,2,2,61.58
1,44,1,2,50.49
2,25,1,4,75.11
2,24,1,4,81.28
1,7,1,0,22.28
2,30,1,1,74.78
2,10,1,1,57.13
2,13,2,5,67.65
2,29,3,0,70.96
2,18,1,0,55.1
1,11,2,2,29.11
2,27,3,5,92.79
3,3,2,2,62.49
1,26,1,2,65.03
2,20,1,5,80.48
2,20,2,3,64.28
1,38,3,5,75.8
2,37,1,3,84.42
2,35,2,2,72.01
1,32,1,2,61.89
3,4,1,1,68.51
2,12,1,1,59.43
1,2,3,3,39.72
1,18,1,3,49.29
2,42,3,5,93.69
2,15,2,4,65.35
2,2,1,4,63.84
1,10,2,2,37.5
1,43,1,0,51.13
2,30,3,5,90.0
2,11,1,5,68.41
2,44,1,4,77.33
1,9,1,2,43.01
1,4,1,2,24.35
2,3,1,1,48.49
1,5,1,2,29.52
2,19,1,3,62.73
2,38,3,4,87.1
2,44,1,2,80.84
2,43,1,3,81.81
1,25,1,1,43.54
1,27,1,1,50.94
3,23,3,5,100.0
2,16,1,2,62.61
2,33,2,1,65.87
2,1,2,0,30.45
3,20,3,5,97.24
2,4,1,4,65.69
1,25,3,2,60.24
2,18,1,4,70.33
3,7,3,3,74.81
2,15,3,5,71.32
2,36,1,1,77.27
3,21,3,4,92.89
3,13,3,2,76.77
2,16,2,5,68.42
2,43,1,5,87.97
2,23,1,0,57.55
3,25,1,3,100.0
2,22,3,0,62.17
1,22,1,0,48.2
2,22,2,0,49.97
3,7,3,5,85.85
2,44,2,4,85.41
3,31,1,2,100.0
2,32,2,5,85.9
2,13,3,2,56.47
1,5,1,5,54.96
2,9,2,5,60.87
3,7,1,3,81.04
3,41,3,4,100.0
2,17,3,1,55.81
2,14,1,0,45.04
2,31,2,4,77.72
3,41,1,5,100.0
2,38,1,4,79.52
1,31,3,0,55.26
3,30,2,5,100.0
3,18,3,4,91.79
1,24,1,4,56.03
1,16,2,1,38.15
2,20,3,3,69.04
1,20,2,1,42.41
2,44,2,4,80.15
1,6,1,4,50.25
1,7,3,3,40.22
3,9,3,1,73.33
2,2,2,2,40.59
2,17,1,2,58.06
1,13,2,2,38.89
1,38,1,4,69.79
3,5,1,1,61.15
2,16,1,2,65.31
2,0,2,3,41.55
3,38,2,0,81.46
3,11,2,5,80.04
2,8,1,5,73.77
2,6,1,2,46.8
1,23,1,0,44.24
3,40,1,5,100.0
3,7,2,1,57.8
2,38,3,4,84.43
2,2,2,5,57.8
2,41,1,0,72.18
1,13,1,4,56.6
2,20,1,2,71.26
3,6,1,0,67.16
3,13,1,0,73.54
2,3,3,5,59.87
2,17,3,2,65.08
1,23,1,3,55.25
1,13,1,1,29.08
3,33,1,5,100.0
3,5,1,0,54.81
2,42,2,1,73.98
2,29,1,5,90.61
1,36,2,4,68.23
2,3,2,3,50.63
2,33,2,3,77.74
3,2,2,4,73.67
2,3,3,3,54.25
2,14,2,1,54.14
1,11,1,4,42.79
2,33,1,1,62.75
1,43,1,1,57.48
2,43,3,3,85.35
3,25,3,0,80.4
1,38,2,4,64.12
2,30,3,1,72.47
3,39,1,3,97.85
2,9,2,3,52.76
2,18,1,1,53.11
1,35,1,1,46.42
3,6,1,3,78.66
2,40,2,2,77.67
2,11,1,5,72.79
2,12,1,4,67.83
2,23,2,0,59.96
2,38,2,3,77.4
2,17,1,4,77.0
2,28,2,0,64.23
3,29,2,3,92.86
3,33,2,5,100.0
1,4,1,2,28.75
2,19,1,0,58.81
1,35,2,0,51.46
2,20,2,1,56.42
2,11,2,1,50.73
1,13,1,4,51.01
3,8,3,5,84.84
2,17,1,4,72.56
3,13,1,5,98.39
1,16,1,1,49.74
3,29,3,0,89.81
3,13,3,5,92.61
1,39,3,2,57.85
2,19,1,2,73.37
1,10,2,0,29.36
2,0,1,3,56.17
2,7,1,3,51.53
2,19,1,1,56.28
1,32,3,5,76.99
2,31,3,1,76.59
3,38,2,3,95.07
2,20,1,0,56.12
2,32,3,2,77.73
1,10,3,5,51.14
2,22,2,3,66.45
2,29,3,5,89.8
2,31,2,5,85.36
2,15,2,0,47.9
2,4,1,0,44.96
2,32,1,1,77.02
2,23,3,1,65.86
3,34,1,3,100.0
2,8,1,4,66.17
1,1,2,5,42.56
3,3,1,2,75.49
1,28,1,1,51.46
3,44,2,5,100.0
1,17,1,4,64.1
3,44,1,0,90.81
1,26,2,3,56.1
3,2,1,4,75.26
3,32,3,0,91.53
2,4,1,5,71.56
2,41,1,5,97.11
3,29,1,0,90.21
3,25,1,2,86.85
1,37,3,5,75.75
1,2,3,5,44.51
3,41,1,5,100.0
3,30,1,5,100.0
3,6,1,3,82.47
2,33,2,0,60.83
2,32,2,0,64.74
2,44,3,4,83.48
2,41,1,4,78.46
2,16,1,1,50.79
2,44,1,1,70.0
2,44,1,1,82.87
2,28,3,4,79.36
3,30,1,1,83.03
2,38,1,2,67.88
1,43,3,4,69.72
3,1,1,1,62.69
2,17,1,0,54.16
2,2,3,4,60.81
2,19,1,1,58.32
2,14,2,0,46.13
2,40,1,4,91.48
2,0,3,3,45.58
2,38,3,4,81.52
3,30,1,4,100.0
3,8,2,1,61.04
3,40,2,0,81.04
3,4,1,3,69.42
2,39,3,5,87.45
2,27,1,3,83.24
1,4,1,4,50.74
2,18,2,5,71.92
2,42,1,5,98.36
2,32,1,1,64.62
3,14,2,2,74.57
1,37,2,0,49.9
3,36,2,1,87.32
1,33,2,0,42.21
3,24,1,0,90.73
2,2,3,0,35.88
2,3,1,0,34.99
2,7,3,2,54.15
3,12,2,0,66.33
2,39,3,5,88.85
3,1,3,1,64.23
2,37,1,3,81.37
2,34,1,5,94.79
1,11,1,2,32.07
2,21,1,2,75.64
2,12,2,3,49.31
3,19,1,1,74.12
1,27,1,1,53.6
3,19,3,1,76.55
3,26,2,5,99.04
1,25,1,0,52.76
2,23,3,4,83.49
2,16,1,5,78.61
2,20,2,3,71.07
2,24,1,4,69.83
3,25,2,5,100.0
2,5,2,1,42.89
2,10,2,3,57.48
3,5,3,4,77.76
1,39,2,0,43.48
1,31,2,1,52.97
1,10,1,0,38.4
2,3,3,2,47.24
2,15,1,5,65.79
2,2,1,0,45.68
3,27,2,5,100.0
2,38,1,0,73.87
1,27,2,1,49.3
1,37,1,2,67.85
2,11,3,2,58.37
2,24,2,2,62.78
3,11,1,1,72.32
1,13,2,3,35.55
1,10,1,2,41.7
2,33,1,0,59.45
1,20,1,0,38.73
2,32,1,3,84.69
2,36,2,3,76.74
2,7,3,3,57.32
1,3,3,0,21.89
1,17,2,2,49.92
1,25,3,1,47.23
3,21,3,5,100.0
2,20,2,3,68.07
2,14,2,0,46.15
2,36,1,3,74.25
2,39,1,3,92.6
1,23,1,4,56.37
1,9,1,1,40.64
3,42,1,4,100.0
1,22,1,5,57.16
1,28,2,1,48.69
2,25,1,5,85.49
2,31,3,5,90.62
1,23,2,5,64.74
3,16,1,3,90.04
2,27,1,3,69.27
1,43,2,2,59.39
3,24,1,1,92.16
2,38,2,5,85.81
3,22,1,3,99.24
1,26,3,5,71.4
2,43,1,0,60.94
1,4,1,0,30.11
1,12,1,3,50.83
2,32,2,4,79.95
2,39,1,4,83.75
3,7,2,1,64.59
2,30,1,4,96.41
1,14,3,0,38.06
2,4,1,0,35.17
2,36,3,3,76.98
1,26,1,4,60.92
3,26,1,1,85.48
2,44,2,3,79.61
3,33,1,3,100.0
1,21,2,0,32.23
3,15,1,3,80.11
2,6,3,2,53.01
1,24,3,1,45.3
2,19,1,3,64.36
2,0,2,2,38.82
2,10,3,5,67.77
2,38,2,3,71.98
1,20,2,0,39.71
3,2,2,4,69.37
2,28,1,3,75.14
2,34,3,3,80.45
2,23,3,4,77.36
2,27,3,1,71.14
3,21,2,1,75.91
2,11,1,3,62.88
1,34,1,4,63.48
3,19,3,2,82.31
3,18,1,0,72.03
3,1,1,5,83.0
3,12,1,3,86.99
2,23,3,0,61.44
1,16,2,4,49.96
1,37,2,3,62.65
2,14,1,1,49.18
3,16,2,5,87.18
2,36,3,2,79.66
3,32,3,0,86.26
2,39,1,1,81.99
3,36,3,3,100.0
2,43,1,1,67.98
2,30,1,2,81.82
2,31,1,5,90.46
3,32,1,2,86.26
3,16,1,1,76.56
3,29,1,4,100.0
2,5,1,0,46.78
3,6,1,1,71.45
2,40,2,4,82.36
2,34,3,4,87.61
1,13,2,5,54.39
2,23,1,1,70.07
2,3,3,0,39.47
2,39,2,4,83.04
1,37,1,3,61.39
2,44,2,1,64.52
1,42,1,4,70.23
3,14,1,1,77.63
1,27,3,0,51.14
2,11,1,0,52.97
2,12,3,2,58.73
2,1,1,3,50.61
2,29,2,3,77.12
2,43,3,2,75.67
2,13,3,1,48.45
3,1,1,1,51.9
2,42,2,5,85.16
1,9,3,1,36.27
2,40,1,3,86.74
3,26,2,3,94.51
2,42,3,1,69.21
1,13,2,3,41.73
2,3,3,4,55.14
1,40,1,0,55.79
2,8,3,2,55.22
2,2,2,0,33.67
1,11,2,3,40.48
2,44,1,4,92.19
3,40,1,5,100.0
2,26,1,5,84.02
1,32,1,3,55.93
2,14,1,2,65.75
2,18,3,3,68.88
1,7,1,2,41.4
1,14,1,3,54.98
2,0,1,3,43.26
2,7,3,4,56.72
2,43,1,5,97.62
3,32,3,5,100.0
1,26,3,2,58.38
3,43,3,3,100.0
2,16,3,1,53.54
2,11,1,5,72.75
3,28,1,2,88.53
2,8,2,2,49.08
1,25,2,3,53.65
2,5,2,4,55.02
1,20,3,3,58.25
2,23,3,1,68.19
2,43,1,3,67.92
2,8,3,1,49.66
3,2,3,2,66.24
3,43,1,4,100.0
1,25,1,0,50.58
2,0,1,2,51.52
2,8,1,4,67.47
1,19,1,3,60.98
1,15,1,4,54.21
2,41,3,1,74.7
2,0,2,1,34.42
2,36,2,1,66.55
1,17,3,4,54.6
2,30,1,1,78.01
2,38,1,3,86.51
2,14,1,2,54.87
3,37,2,4,100.0
1,8,2,1,24.3
3,38,3,2,99.8
1,7,3,1,30.8
3,7,2,0,62.51
1,13,2,0,32.67
2,1,3,3,52.81
2,39,1,5,91.05
2,27,1,4,78.6
3,39,1,4,100.0
2,19,3,0,56.15
2,22,1,2,62.95
3,4,3,0,55.8
2,8,2,1,46.81
3,10,1,3,88.54
3,5,2,3,66.92
3,43,2,4,96.36
3,4,1,4,72.36
2,7,2,5,64.84
2,13,1,2,52.88
2,20,2,0,51.7
3,7,2,0,48.93
2,25,1,2,76.25
2,3,1,1,38.21
3,24,1,5,100.0
1,1,3,4,40.65
3,19,1,4,99.96
3,18,3,1,77.51
2,2,2,3,43.02
1,13,2,5,48.71
1,36,1,3,60.65
3,19,1,5,90.15
1,42,2,2,55.75
2,44,1,1,76.13
3,16,2,0,65.68
1,26,3,2,54.25
2,32,1,5,95.98
3,14,1,1,77.93
3,9,3,4,82.64
3,42,2,4,100.0
2,12,3,0,48.55
2,42,1,0,65.32
1,14,1,2,53.91
1,15,3,2,41.58
2,30,1,5,96.87
2,38,3,1,71.23
2,42,1,0,72.71
2,7,3,4,55.23
3,16,1,0,71.15
2,29,2,0,60.71
2,17,3,0,54.4
2,39,2,5,85.2
2,21,2,1,59.78
3,24,2,3,84.65
2,12,1,0,53.36
3,11,1,0,62.57
1,20,3,2,45.39
2,32,2,3,77.01
2,43,1,0,73.63
3,33,1,4,100.0
3,22,1,5,100.0
3,11,1,5,95.95
3,0,1,5,85.59
1,36,1,1,58.71
2,9,2,5,59.87
3,7,3,0,62.84
3,9,1,2,64.92
2,41,1,4,84.48
2,31,1,2,86.48
1,39,3,1,49.41
3,1,1,3,72.71
3,40,2,3,98.44
1,3,1,2,36.89
2,29,1,5,94.46
2,27,1,1,65.21
1,32,3,5,76.86
2,33,1,2,74.07
2,27,3,1,67.37
1,14,3,1,40.59
2,33,1,3,77.82
2,42,1,3,85.8
1,34,1,0,63.07
3,6,3,3,75.38
2,22,3,2,65.18
2,13,1,0,56.82
2,9,3,5,69.69
2,40,2,4,79.44
1,11,2,3,40.1
1,23,3,2,54.5
2,0,3,5,56.2
3,32,1,5,100.0
3,39,3,1,92.61
2,26,1,5,91.05
2,43,1,2,78.31
2,32,1,1,69.42
2,8,3,3,61.85
1,26,1,2,62.5
2,3,1,4,53.04
2,4,2,5,55.49
1,40,1,2,58.14
1,22,1,1,38.39
2,38,3,2,71.95
1,10,3,1,30.19
2,27,3,3,79.86
2,21,3,0,60.38
1,34,1,4,75.54
2,43,2,3,72.85
2,34,1,2,71.17
3,15,3,0,72.33
2,43,1,0,58.72
2,17,2,4,69.09
3,12,2,1,72.5
3,32,3,5,100.0
1,14,1,1,42.26
2,26,2,0,57.68
2,25,1,2,67.15
1,35,1,4,71.54
2,40,1,2,72.1
2,18,2,2,56.77
1,30,3,1,56.36
3,16,1,4,99.04
2,16,1,3,75.92
3,37,2,0,82.16
2,14,1,4,74.93
3,16,1,4,95.12
2,3,1,5,67.92
2,0,1,3,50.22
2,2,1,3,40.44
2,4,1,5,67.35
2,18,1,0,57.77
1,6,1,3,40.89
2,1,1,5,51.62
2,23,1,3,81.79
2,17,2,1,59.43
3,15,1,1,69.14
3,42,2,1,85.77
1,29,1,1,54.54
1,42,3,0,56.93
3,31,3,1,95.47
3,23,2,3,88.78
2,37,3,5,92.31
2,1,3,5,60.56
3,7,3,1,66.01
2,19,2,3,60.63
2,23,3,2,71.59
1,34,1,4,64.5
2,20,2,1,57.45
2,2,2,2,39.18
2,43,1,5,86.17
1,43,2,2,58.67
2,16,2,1,55.67
1,38,3,1,60.24
2,30,2,3,81.13
2,40,1,2,82.31
2,43,3,5,91.89
2,5,1,1,37.5
2,10,1,4,64.97
2,0,1,0,27.04
3,43,3,1,91.98
1,10,1,5,63.46
2,18,1,2,69.84
2,23,2,1,60.96
