utilization_id,date,time_slot,section_id,total_window_available_minutes,traffic_occupancy_minutes,maintenance_block_utilized_minutes,idle_window_minutes,capacity_utilization_rate_percent,shadow_block_potential,corridor_id,source_type,source
RB-UTL-000118,2023-09-26,AFTERNOON_12_16,SEC_001,240,78,57,105,56.2,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000119,2023-09-27,DAY_08_12,SEC_024,240,144,41,55,77.1,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000120,2023-09-28,AFTERNOON_12_16,SEC_037,240,156,78,6,97.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000121,2023-09-29,EVENING_16_20,SEC_053,240,128,89,23,90.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000122,2023-09-30,NIGHT_00_04,SEC_044,240,74,59,107,55.4,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000123,2023-10-01,DAY_08_12,SEC_004,240,84,51,105,56.2,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000124,2023-10-02,LATE_20_24,SEC_034,240,113,99,28,88.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000125,2023-10-03,DAY_08_12,SEC_057,240,157,55,28,88.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000126,2023-10-04,EVENING_16_20,SEC_010,240,196,118,0,130.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000127,2023-10-05,AFTERNOON_12_16,SEC_006,240,114,33,93,61.3,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000128,2023-10-06,EARLY_04_08,SEC_005,240,114,100,26,89.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000129,2023-10-07,EVENING_16_20,SEC_041,240,150,51,39,83.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000130,2023-10-08,NIGHT_00_04,SEC_026,240,128,106,6,97.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000131,2023-10-09,DAY_08_12,SEC_021,240,69,28,143,40.4,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000132,2023-10-10,LATE_20_24,SEC_010,240,208,100,0,128.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000133,2023-10-11,AFTERNOON_12_16,SEC_057,240,84,86,70,70.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000134,2023-10-12,LATE_20_24,SEC_057,240,147,82,11,95.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000135,2023-10-13,EARLY_04_08,SEC_060,240,157,56,27,88.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000136,2023-10-14,NIGHT_00_04,SEC_051,240,101,102,37,84.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000137,2023-10-15,AFTERNOON_12_16,SEC_043,240,71,103,66,72.5,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000138,2023-10-16,EVENING_16_20,SEC_014,240,155,66,19,92.1,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000139,2023-10-17,NIGHT_00_04,SEC_020,240,85,98,57,76.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000140,2023-10-18,AFTERNOON_12_16,SEC_031,240,90,62,88,63.3,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000141,2023-10-19,AFTERNOON_12_16,SEC_034,240,158,44,38,84.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000142,2023-10-20,NIGHT_00_04,SEC_047,240,131,42,67,72.1,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000143,2023-10-21,EVENING_16_20,SEC_051,240,192,103,0,122.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000144,2023-10-22,EARLY_04_08,SEC_046,240,180,41,19,92.1,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000145,2023-10-23,AFTERNOON_12_16,SEC_002,240,163,115,0,115.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000146,2023-10-24,DAY_08_12,SEC_056,240,133,33,74,69.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000147,2023-10-25,LATE_20_24,SEC_034,240,122,97,21,91.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000148,2023-10-26,AFTERNOON_12_16,SEC_049,240,86,88,66,72.5,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000149,2023-10-27,EARLY_04_08,SEC_061,240,148,40,52,78.3,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000150,2023-10-28,AFTERNOON_12_16,SEC_044,240,169,60,11,95.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000151,2023-10-29,LATE_20_24,SEC_014,240,141,42,57,76.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000152,2023-10-30,AFTERNOON_12_16,SEC_060,240,78,23,139,42.1,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000153,2023-10-31,EARLY_04_08,SEC_043,240,97,34,109,54.6,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000154,2023-11-01,NIGHT_00_04,SEC_039,240,166,84,0,104.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000155,2023-11-02,EARLY_04_08,SEC_028,240,132,29,79,67.1,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000156,2023-11-03,LATE_20_24,SEC_019,240,175,76,0,104.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000157,2023-11-04,LATE_20_24,SEC_018,240,67,83,90,62.5,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000158,2023-11-05,DAY_08_12,SEC_029,240,142,24,74,69.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000159,2023-11-06,EARLY_04_08,SEC_020,240,131,39,70,70.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000160,2023-11-07,EVENING_16_20,SEC_016,240,181,47,12,95.0,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000161,2023-11-08,AFTERNOON_12_16,SEC_029,240,87,52,101,57.9,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000162,2023-11-09,DAY_08_12,SEC_034,240,147,42,51,78.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000163,2023-11-10,AFTERNOON_12_16,SEC_005,240,86,65,89,62.9,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000164,2023-11-11,NIGHT_00_04,SEC_028,240,94,36,110,54.2,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000165,2023-11-12,AFTERNOON_12_16,SEC_014,240,114,111,15,93.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000166,2023-11-13,AFTERNOON_12_16,SEC_005,240,107,56,77,67.9,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000167,2023-11-14,EVENING_16_20,SEC_053,240,151,83,6,97.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000168,2023-11-15,LATE_20_24,SEC_019,240,122,26,92,61.7,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000169,2023-11-16,DAY_08_12,SEC_065,240,103,60,77,67.9,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000170,2023-11-17,LATE_20_24,SEC_052,240,160,35,45,81.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000171,2023-11-18,EVENING_16_20,SEC_067,240,60,20,160,33.3,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000172,2023-11-19,DAY_08_12,SEC_041,240,92,55,93,61.3,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000173,2023-11-20,EVENING_16_20,SEC_055,240,80,94,66,72.5,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000174,2023-11-21,EVENING_16_20,SEC_067,240,138,90,12,95.0,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000175,2023-11-22,EVENING_16_20,SEC_039,240,173,26,41,82.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000176,2023-11-23,EARLY_04_08,SEC_010,240,115,93,32,86.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000177,2023-11-24,EARLY_04_08,SEC_049,240,133,97,10,95.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000178,2023-11-25,NIGHT_00_04,SEC_057,240,154,59,27,88.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000179,2023-11-26,NIGHT_00_04,SEC_056,240,60,93,87,63.7,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000180,2023-11-27,NIGHT_00_04,SEC_028,240,189,107,0,123.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000181,2023-11-28,NIGHT_00_04,SEC_027,240,92,74,74,69.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000182,2023-11-29,AFTERNOON_12_16,SEC_041,240,76,62,102,57.5,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000183,2023-11-30,NIGHT_00_04,SEC_040,240,182,25,33,86.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000184,2023-12-01,DAY_08_12,SEC_035,240,178,56,6,97.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000185,2023-12-02,EVENING_16_20,SEC_038,240,160,102,0,109.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000186,2023-12-03,AFTERNOON_12_16,SEC_026,240,68,114,58,75.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000187,2023-12-04,EARLY_04_08,SEC_005,240,136,22,82,65.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000188,2023-12-05,LATE_20_24,SEC_028,240,130,62,48,80.0,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000189,2023-12-06,DAY_08_12,SEC_032,240,120,103,17,92.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000190,2023-12-07,EARLY_04_08,SEC_052,240,116,66,58,75.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000191,2023-12-08,EVENING_16_20,SEC_007,240,90,102,48,80.0,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000192,2023-12-09,EARLY_04_08,SEC_006,240,91,33,116,51.7,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000193,2023-12-10,AFTERNOON_12_16,SEC_018,240,176,101,0,115.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000194,2023-12-11,LATE_20_24,SEC_013,240,135,119,0,105.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000195,2023-12-12,EVENING_16_20,SEC_023,240,87,26,127,47.1,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000196,2023-12-13,EVENING_16_20,SEC_012,240,149,96,0,102.1,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000197,2023-12-14,NIGHT_00_04,SEC_032,240,76,91,73,69.6,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000198,2023-12-15,DAY_08_12,SEC_065,240,126,98,16,93.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000199,2023-12-16,AFTERNOON_12_16,SEC_049,240,130,83,27,88.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000200,2023-12-17,AFTERNOON_12_16,SEC_060,240,86,46,108,55.0,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000201,2023-12-18,AFTERNOON_12_16,SEC_061,240,113,67,60,75.0,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000202,2023-12-19,DAY_08_12,SEC_014,240,176,52,12,95.0,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000203,2023-12-20,NIGHT_00_04,SEC_067,240,209,101,0,129.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000204,2023-12-21,EARLY_04_08,SEC_032,240,146,111,0,107.1,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000205,2023-12-22,LATE_20_24,SEC_058,240,166,89,0,106.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000206,2023-12-23,EVENING_16_20,SEC_003,240,188,56,0,101.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000207,2023-12-24,EVENING_16_20,SEC_031,240,182,61,0,101.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000208,2023-12-25,EARLY_04_08,SEC_058,240,179,38,23,90.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000209,2023-12-26,EVENING_16_20,SEC_035,240,110,99,31,87.1,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000210,2023-12-27,EVENING_16_20,SEC_062,240,163,65,12,95.0,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000211,2023-12-28,DAY_08_12,SEC_013,240,97,68,75,68.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000212,2023-12-29,EVENING_16_20,SEC_061,240,82,59,99,58.8,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000213,2023-12-30,EVENING_16_20,SEC_028,240,81,80,79,67.1,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000214,2023-12-31,NIGHT_00_04,SEC_017,240,96,35,109,54.6,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000215,2024-01-01,NIGHT_00_04,SEC_066,240,100,45,95,60.4,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000216,2024-01-02,AFTERNOON_12_16,SEC_034,240,73,80,87,63.7,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000217,2024-01-03,LATE_20_24,SEC_012,240,174,69,0,101.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000218,2024-01-04,DAY_08_12,SEC_011,240,156,96,0,105.0,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000219,2024-01-05,EARLY_04_08,SEC_007,240,99,30,111,53.8,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000220,2024-01-06,EVENING_16_20,SEC_008,240,106,55,79,67.1,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000221,2024-01-07,AFTERNOON_12_16,SEC_057,240,85,60,95,60.4,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000222,2024-01-08,AFTERNOON_12_16,SEC_015,240,106,32,102,57.5,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000223,2024-01-09,DAY_08_12,SEC_039,240,146,56,38,84.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000224,2024-01-10,EVENING_16_20,SEC_002,240,83,92,65,72.9,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000225,2024-01-11,EARLY_04_08,SEC_011,240,87,42,111,53.8,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000226,2024-01-12,AFTERNOON_12_16,SEC_020,240,73,105,62,74.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000227,2024-01-13,AFTERNOON_12_16,SEC_067,240,98,72,70,70.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000228,2024-01-14,EVENING_16_20,SEC_041,240,164,60,16,93.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000229,2024-01-15,EVENING_16_20,SEC_029,240,103,52,85,64.6,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000230,2024-01-16,LATE_20_24,SEC_011,240,190,59,0,103.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000231,2024-01-17,EVENING_16_20,SEC_054,240,174,118,0,121.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000232,2024-01-18,DAY_08_12,SEC_064,240,114,32,94,60.8,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000233,2024-01-19,NIGHT_00_04,SEC_010,240,97,23,120,50.0,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000234,2024-01-20,DAY_08_12,SEC_053,240,124,20,96,60.0,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-000235,2024-01-21,EVENING_16_20,SEC_014,240,60,80,100,58.3,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
