machine_id,machine_type,home_depot,assigned_section_id,latitude,longitude,operational_status,daily_productivity_meters,fuel_consumption_litres_per_hour,last_overhaul_date,next_calibration_date,corridor_id,source_type,source
RB-MCH-000098,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_015,12.814518,80.033639,IDLE_STANDBY,434,58,2023-10-28,2024-08-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000099,Mobile Flash Butt Welding Plant,Viluppuram,SEC_007,12.977268,80.162388,EN_ROUTE,1169,34,2023-01-22,2024-08-15,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000100,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_018,12.638331,79.976421,UNDER_MAINTENANCE,403,25,2023-02-09,2024-11-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000101,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_005,12.989844,80.186223,IDLE_STANDBY,1630,75,2023-01-10,2024-10-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000102,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_017,12.700582,79.982623,ACTIVE,1431,53,2023-11-05,2024-09-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000103,Track Tamping Machine (CSM/Duomatic),Thoothukudi,SEC_035,11.480928,79.277653,ACTIVE,853,37,2023-07-18,2024-07-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000104,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_040,11.233936,79.131144,ACTIVE,501,56,2023-10-25,2024-10-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000105,Ballast Cleaning Machine (BCM),Chennai Egmore,SEC_033,11.762007,79.380956,ACTIVE,624,58,2023-11-21,2024-10-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000106,Ballast Regulating Machine (BRM),Thoothukudi,SEC_060,10.493786,78.176855,ACTIVE,865,56,2023-07-03,2024-10-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000107,Track Relaying Train (TRT),Thoothukudi,SEC_059,10.533765,78.28003,ACTIVE,600,48,2023-06-09,2024-08-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000108,Mobile Flash Butt Welding Plant,Viluppuram,SEC_021,12.485025,79.877659,ACTIVE,1642,63,2023-11-17,2024-06-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000109,Track Relaying Train (TRT),Chennai Egmore,SEC_044,10.976474,78.959119,IDLE_STANDBY,1665,42,2023-01-26,2024-11-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000110,Ballast Cleaning Machine (BCM),Tambaram,SEC_064,9.912794,78.102694,EN_ROUTE,2098,55,2023-10-02,2024-07-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000111,Ballast Cleaning Machine (BCM),Tambaram,SEC_019,12.599919,79.959219,ACTIVE,1350,72,2023-03-17,2024-10-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000112,Ballast Cleaning Machine (BCM),Tambaram,SEC_023,12.349502,79.765264,ACTIVE,982,31,2023-06-10,2024-09-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000113,Track Tamping Machine (CSM/Duomatic),Tiruchirappalli,SEC_044,10.971582,78.954508,ACTIVE,925,32,2023-11-02,2024-08-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000114,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_009,12.944284,80.135736,IDLE_STANDBY,1712,42,2023-08-26,2024-07-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000115,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_030,11.951844,79.501506,EN_ROUTE,1130,45,2023-02-16,2024-09-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000116,Dynamic Track Stabilizer (DTS),Tiruchirappalli,SEC_034,11.563015,79.316169,IDLE_STANDBY,1665,69,2023-04-02,2024-10-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000117,Track Relaying Train (TRT),Tambaram,SEC_064,9.90581,78.094915,ACTIVE,1110,46,2023-05-22,2024-08-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000118,Ballast Regulating Machine (BRM),Chennai Egmore,SEC_003,13.007497,80.21149,ACTIVE,496,88,2023-06-06,2024-09-22,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000119,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_019,12.555167,79.927739,ACTIVE,421,25,2023-10-24,2024-10-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000120,Ballast Cleaning Machine (BCM),Tambaram,SEC_032,11.868947,79.43363,EN_ROUTE,1586,84,2023-07-03,2024-10-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000121,Track Relaying Train (TRT),Tiruchirappalli,SEC_017,12.752647,79.998034,ACTIVE,739,35,2023-07-08,2024-11-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000122,Dynamic Track Stabilizer (DTS),Chennai Egmore,SEC_059,10.52398,78.250969,EN_ROUTE,2065,90,2023-07-27,2024-06-22,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000123,OHE Tower Wagon (8-Wheeler),Viluppuram,SEC_007,12.971158,80.155872,ACTIVE,1952,62,2023-02-26,2024-09-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000124,OHE Tower Wagon (8-Wheeler),Tambaram,SEC_003,12.997918,80.202372,UNDER_MAINTENANCE,920,58,2023-08-20,2024-07-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000125,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_012,12.893987,80.086733,IDLE_STANDBY,1720,53,2023-03-07,2024-08-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000126,Dynamic Track Stabilizer (DTS),Tambaram,SEC_023,12.346965,79.762718,IDLE_STANDBY,703,55,2023-04-18,2024-08-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000127,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_056,10.646905,78.472963,ACTIVE,455,31,2023-03-27,2024-09-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000128,Ballast Regulating Machine (BRM),Tiruchirappalli,SEC_030,11.981454,79.508383,ACTIVE,1700,61,2023-08-27,2024-06-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000129,Track Relaying Train (TRT),Tambaram,SEC_067,8.822168,78.045591,ACTIVE,586,43,2023-03-25,2024-10-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000130,Ballast Cleaning Machine (BCM),Tambaram,SEC_012,12.899002,80.090437,ACTIVE,1684,84,2023-02-06,2024-11-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000131,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_066,9.413137,78.090133,UNDER_MAINTENANCE,852,61,2023-02-06,2024-08-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000132,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_016,12.788053,80.016262,IDLE_STANDBY,744,70,2023-08-07,2024-10-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000133,Utility Track Vehicle (UTV),Tiruchirappalli,SEC_022,12.422885,79.828203,UNDER_MAINTENANCE,1827,43,2023-11-05,2024-10-07,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000134,OHE Tower Wagon (8-Wheeler),Thoothukudi,SEC_013,12.875354,80.07629,IDLE_STANDBY,2050,51,2023-03-16,2024-11-18,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000135,OHE Tower Wagon (8-Wheeler),Madurai,SEC_044,11.00716,78.988046,UNDER_MAINTENANCE,492,93,2023-03-22,2024-11-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000136,Track Relaying Train (TRT),Thoothukudi,SEC_034,11.562249,79.316178,ACTIVE,2100,83,2023-02-02,2024-09-06,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000137,Track Tamping Machine (CSM/Duomatic),Tiruchirappalli,SEC_066,9.246299,78.071055,ACTIVE,2140,76,2023-04-07,2024-07-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000138,Mobile Flash Butt Welding Plant,Madurai,SEC_029,12.032752,79.534809,ACTIVE,872,46,2023-09-05,2024-11-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000139,Mobile Flash Butt Welding Plant,Tambaram,SEC_003,13.006132,80.210191,ACTIVE,435,43,2023-08-08,2024-07-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000140,Mobile Flash Butt Welding Plant,Tambaram,SEC_001,13.055337,80.242347,EN_ROUTE,1568,52,2023-01-10,2024-07-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000141,Track Tamping Machine (CSM/Duomatic),Tiruchirappalli,SEC_036,11.420477,79.235919,ACTIVE,1763,37,2023-05-04,2024-09-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000142,Track Relaying Train (TRT),Tambaram,SEC_058,10.563648,78.346174,IDLE_STANDBY,850,33,2023-06-30,2024-09-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000143,Dynamic Track Stabilizer (DTS),Thoothukudi,SEC_050,10.831702,78.702443,UNDER_MAINTENANCE,984,50,2023-05-18,2024-07-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000144,Ballast Regulating Machine (BRM),Thoothukudi,SEC_038,11.324061,79.207569,UNDER_MAINTENANCE,802,43,2023-02-05,2024-09-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000145,OHE Tower Wagon (8-Wheeler),Madurai,SEC_022,12.373629,79.788533,ACTIVE,523,64,2023-09-22,2024-10-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000146,Dynamic Track Stabilizer (DTS),Tiruchirappalli,SEC_064,9.89015,78.077472,ACTIVE,658,51,2023-11-05,2024-11-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000147,Ballast Regulating Machine (BRM),Tambaram,SEC_004,12.993074,80.194687,ACTIVE,1334,51,2023-08-03,2024-11-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000148,Utility Track Vehicle (UTV),Madurai,SEC_025,12.265109,79.684458,ACTIVE,1694,66,2023-05-30,2024-10-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000149,Track Relaying Train (TRT),Viluppuram,SEC_059,10.535044,78.28383,IDLE_STANDBY,1815,69,2023-03-13,2024-07-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000150,Ballast Regulating Machine (BRM),Tiruchirappalli,SEC_014,12.8661,80.0712,UNDER_MAINTENANCE,944,39,2023-01-07,2024-06-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000151,Track Tamping Machine (CSM/Duomatic),Chennai Egmore,SEC_015,12.837812,80.051851,ACTIVE,1303,70,2023-05-12,2024-10-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000152,Track Relaying Train (TRT),Tiruchirappalli,SEC_023,12.357843,79.77363,ACTIVE,623,36,2023-08-07,2024-11-18,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000153,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_003,12.998229,80.202668,ACTIVE,567,70,2023-10-23,2024-09-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000154,Utility Track Vehicle (UTV),Thoothukudi,SEC_057,10.580682,78.375639,ACTIVE,1893,83,2023-07-08,2024-06-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000155,Track Tamping Machine (CSM/Duomatic),Viluppuram,SEC_040,11.241839,79.144623,UNDER_MAINTENANCE,1565,87,2023-09-05,2024-09-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000156,Track Relaying Train (TRT),Tambaram,SEC_023,12.351938,79.767707,ACTIVE,2177,71,2023-08-30,2024-06-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000157,Utility Track Vehicle (UTV),Madurai,SEC_062,10.208908,78.103798,ACTIVE,2073,75,2023-09-21,2024-10-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000158,Track Tamping Machine (CSM/Duomatic),Tambaram,SEC_041,11.188353,79.087648,ACTIVE,2044,84,2023-08-15,2024-10-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000159,Ballast Cleaning Machine (BCM),Viluppuram,SEC_058,10.555984,78.331962,ACTIVE,1187,54,2023-04-17,2024-11-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000160,Track Tamping Machine (CSM/Duomatic),Tambaram,SEC_020,12.518869,79.902721,IDLE_STANDBY,657,52,2023-06-11,2024-09-18,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000161,Utility Track Vehicle (UTV),Chennai Egmore,SEC_014,12.865311,80.070688,ACTIVE,618,61,2023-03-10,2024-10-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000162,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_020,12.522963,79.905441,UNDER_MAINTENANCE,1541,67,2023-08-03,2024-07-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000163,Utility Track Vehicle (UTV),Thoothukudi,SEC_056,10.685766,78.526839,ACTIVE,927,41,2023-07-18,2024-07-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000164,Track Tamping Machine (CSM/Duomatic),Tambaram,SEC_017,12.697148,79.981606,UNDER_MAINTENANCE,710,33,2023-08-06,2024-11-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000165,Dynamic Track Stabilizer (DTS),Thoothukudi,SEC_014,12.856597,80.06503,IDLE_STANDBY,512,85,2023-02-04,2024-10-31,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000166,Mobile Flash Butt Welding Plant,Tambaram,SEC_059,10.537605,78.291436,ACTIVE,457,53,2023-05-26,2024-09-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000167,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_009,12.941284,80.133675,ACTIVE,1244,80,2023-05-03,2024-07-07,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000168,Mobile Flash Butt Welding Plant,Tambaram,SEC_004,12.993114,80.194797,UNDER_MAINTENANCE,1714,32,2023-05-30,2024-08-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000169,Ballast Cleaning Machine (BCM),Viluppuram,SEC_046,10.935837,78.911681,ACTIVE,1919,38,2023-08-29,2024-10-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000170,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_015,12.81562,80.034501,ACTIVE,654,61,2023-01-10,2024-08-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000171,Ballast Cleaning Machine (BCM),Thoothukudi,SEC_047,10.890949,78.845518,UNDER_MAINTENANCE,1818,27,2023-11-24,2024-08-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000172,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_037,11.396746,79.220866,ACTIVE,1811,80,2023-05-25,2024-07-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000173,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_036,11.430898,79.242992,ACTIVE,910,26,2023-05-13,2024-11-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000174,Dynamic Track Stabilizer (DTS),Madurai,SEC_016,12.777993,80.010302,EN_ROUTE,582,63,2023-11-18,2024-09-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000175,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_010,12.930984,80.123863,IDLE_STANDBY,2049,67,2023-11-21,2024-09-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000176,Track Relaying Train (TRT),Tiruchirappalli,SEC_026,12.194787,79.626891,ACTIVE,786,86,2023-11-29,2024-08-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000177,Track Tamping Machine (CSM/Duomatic),Thoothukudi,SEC_052,10.821061,78.690376,ACTIVE,1266,68,2023-07-13,2024-06-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000178,Ballast Regulating Machine (BRM),Madurai,SEC_026,12.17571,79.613216,EN_ROUTE,1979,44,2023-07-15,2024-10-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000179,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_033,11.709046,79.359509,UNDER_MAINTENANCE,1924,80,2023-06-29,2024-08-22,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000180,Ballast Regulating Machine (BRM),Madurai,SEC_032,11.855752,79.42382,ACTIVE,1658,52,2023-02-18,2024-07-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000181,Track Relaying Train (TRT),Tiruchirappalli,SEC_054,10.773918,78.656519,ACTIVE,2128,55,2023-09-29,2024-09-18,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000182,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_021,12.481693,79.875011,ACTIVE,1976,40,2023-09-06,2024-10-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000183,Track Tamping Machine (CSM/Duomatic),Thoothukudi,SEC_038,11.32149,79.206917,IDLE_STANDBY,822,58,2023-04-12,2024-11-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000184,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_045,10.94118,78.918935,EN_ROUTE,2163,70,2023-02-18,2024-11-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000185,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_031,11.935267,79.492673,EN_ROUTE,532,54,2023-11-28,2024-06-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000186,Track Tamping Machine (CSM/Duomatic),Viluppuram,SEC_067,8.81517,78.073609,ACTIVE,1381,61,2023-05-26,2024-06-22,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000187,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_019,12.602942,79.961346,IDLE_STANDBY,2044,41,2023-05-27,2024-10-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000188,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_051,10.826634,78.692689,ACTIVE,708,28,2023-07-31,2024-10-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000189,Ballast Regulating Machine (BRM),Tambaram,SEC_013,12.890265,80.084257,UNDER_MAINTENANCE,1856,49,2023-10-26,2024-07-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000190,Ballast Cleaning Machine (BCM),Thoothukudi,SEC_025,12.296548,79.713254,UNDER_MAINTENANCE,1725,27,2023-05-31,2024-11-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000191,Ballast Cleaning Machine (BCM),Tambaram,SEC_068,8.808994,78.119516,ACTIVE,1742,28,2023-07-29,2024-10-28,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-000192,Track Relaying Train (TRT),Viluppuram,SEC_012,12.896416,80.088527,IDLE_STANDBY,1996,34,2023-06-13,2024-10-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
