scenario_id,scenario_type,primary_section_id,latitude,longitude,simulated_duration_hours,affected_train_count,required_machines_count,required_gangs_count,urgency_level,corridor_id,source_type,source
RB-SCN-000135,Signal Cable Cut by Road Construction,SEC_049,10.87044,78.749175,6.3,4,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000136,Peak Festival Unscheduled Surge,SEC_009,12.94891,80.138914,2.5,5,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000137,Signal Cable Cut by Road Construction,SEC_044,10.97512,78.957843,6.7,14,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000138,OHE Catenary Parting Incident,SEC_032,11.882014,79.443345,5.8,7,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000139,Post-Derailment Caution Speed Order,SEC_041,11.204168,79.095269,3.1,21,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000140,Post-Derailment Caution Speed Order,SEC_039,11.264254,79.173029,7.7,17,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000141,Monsoon Heavy Flood Waterlogging,SEC_050,10.854366,78.696794,6.5,17,2,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000142,OHE Catenary Parting Incident,SEC_033,11.782874,79.389406,2.3,18,2,1,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000143,Peak Festival Unscheduled Surge,SEC_049,10.862669,78.716709,4.6,14,1,4,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000144,Emergency Broken Rail Renewal,SEC_007,12.970489,80.155159,6.4,5,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000145,OHE Catenary Parting Incident,SEC_001,13.04101,80.230259,2.6,17,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000146,Emergency Broken Rail Renewal,SEC_037,11.386371,79.220275,7.3,2,2,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000147,Peak Festival Unscheduled Surge,SEC_015,12.819713,80.0377,4.9,3,1,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000148,Post-Derailment Caution Speed Order,SEC_032,11.879379,79.441386,6.8,7,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000149,Emergency Broken Rail Renewal,SEC_064,9.911578,78.10134,6.6,9,2,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000150,High Ambient Temperature Rail Expansion Risk,SEC_026,12.223114,79.647196,7.8,4,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000151,Emergency Broken Rail Renewal,SEC_015,12.822286,80.039712,6.6,11,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000152,High Ambient Temperature Rail Expansion Risk,SEC_053,10.796198,78.686556,7.2,13,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000153,Monsoon Heavy Flood Waterlogging,SEC_051,10.826085,78.690563,3.4,14,2,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000154,OHE Catenary Parting Incident,SEC_027,12.125655,79.572052,5.1,9,3,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000155,Peak Festival Unscheduled Surge,SEC_054,10.778865,78.663515,1.5,21,3,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000156,Post-Derailment Caution Speed Order,SEC_065,9.6998,78.084236,4.0,5,1,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000157,Monsoon Heavy Flood Waterlogging,SEC_051,10.826861,78.693569,4.4,9,3,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000158,Monsoon Heavy Flood Waterlogging,SEC_053,10.798456,78.688031,5.6,2,3,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000159,Monsoon Heavy Flood Waterlogging,SEC_010,12.933324,80.126541,7.6,8,2,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000160,Post-Derailment Caution Speed Order,SEC_036,11.403936,79.224693,4.3,11,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000161,OHE Catenary Parting Incident,SEC_044,10.976464,78.95911,2.0,10,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000162,High Ambient Temperature Rail Expansion Risk,SEC_027,12.152688,79.595557,3.7,20,2,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000163,Emergency Broken Rail Renewal,SEC_035,11.520642,79.307108,3.9,6,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000164,Monsoon Heavy Flood Waterlogging,SEC_046,10.93413,78.90927,3.2,7,2,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000165,Signal Cable Cut by Road Construction,SEC_028,12.097066,79.551277,5.8,11,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000166,Post-Derailment Caution Speed Order,SEC_051,10.82724,78.695036,5.4,10,3,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000167,Signal Cable Cut by Road Construction,SEC_032,11.892698,79.451288,5.2,12,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000168,Monsoon Heavy Flood Waterlogging,SEC_057,10.59035,78.391043,8.0,5,1,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000169,Emergency Broken Rail Renewal,SEC_032,11.859561,79.426652,4.5,6,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000170,High Ambient Temperature Rail Expansion Risk,SEC_062,10.05872,78.104581,3.7,15,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000171,Signal Cable Cut by Road Construction,SEC_046,10.922019,78.892157,2.6,16,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000172,Peak Festival Unscheduled Surge,SEC_032,11.877737,79.440165,3.6,21,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000173,Monsoon Heavy Flood Waterlogging,SEC_033,11.73693,79.3708,2.7,6,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000174,Signal Cable Cut by Road Construction,SEC_001,13.07163,80.256094,7.1,14,2,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000175,High Ambient Temperature Rail Expansion Risk,SEC_025,12.238983,79.660527,1.9,6,2,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000176,Monsoon Heavy Flood Waterlogging,SEC_007,12.970431,80.155097,5.7,20,3,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000177,High Ambient Temperature Rail Expansion Risk,SEC_016,12.781888,80.01261,3.8,20,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000178,Emergency Broken Rail Renewal,SEC_002,13.013929,80.21532,5.9,8,3,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000179,Signal Cable Cut by Road Construction,SEC_047,10.876615,78.817648,4.9,21,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000180,High Ambient Temperature Rail Expansion Risk,SEC_051,10.826764,78.693193,6.6,14,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000181,OHE Catenary Parting Incident,SEC_034,11.567839,79.316111,5.5,6,1,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000182,Peak Festival Unscheduled Surge,SEC_029,12.001749,79.515639,2.6,14,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000183,Peak Festival Unscheduled Surge,SEC_037,11.374084,79.219575,1.5,12,3,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000184,High Ambient Temperature Rail Expansion Risk,SEC_054,10.786013,78.673622,2.0,4,2,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000185,High Ambient Temperature Rail Expansion Risk,SEC_022,12.388727,79.800693,7.5,6,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000186,OHE Catenary Parting Incident,SEC_065,9.826322,78.070769,6.5,2,1,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000187,Post-Derailment Caution Speed Order,SEC_025,12.240233,79.661672,5.8,20,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000188,Signal Cable Cut by Road Construction,SEC_060,10.513812,78.224308,6.6,9,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000189,Peak Festival Unscheduled Surge,SEC_033,11.746036,79.374488,2.3,8,2,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000190,Monsoon Heavy Flood Waterlogging,SEC_058,10.56106,78.341375,5.5,5,2,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000191,Emergency Broken Rail Renewal,SEC_020,12.516442,79.901108,4.5,18,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000192,Peak Festival Unscheduled Surge,SEC_034,11.591786,79.315825,3.7,12,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000193,Monsoon Heavy Flood Waterlogging,SEC_052,10.811427,78.69313,3.8,13,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000194,Monsoon Heavy Flood Waterlogging,SEC_003,13.006134,80.210193,5.3,14,3,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000195,High Ambient Temperature Rail Expansion Risk,SEC_019,12.603211,79.961535,2.5,7,2,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000196,Emergency Broken Rail Renewal,SEC_059,10.540652,78.300488,6.7,2,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000197,Signal Cable Cut by Road Construction,SEC_061,10.462992,78.132572,2.6,17,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000198,Post-Derailment Caution Speed Order,SEC_034,11.579005,79.315978,6.4,12,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000199,Signal Cable Cut by Road Construction,SEC_025,12.276098,79.694523,7.1,15,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000200,Peak Festival Unscheduled Surge,SEC_027,12.137357,79.582227,4.8,5,1,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000201,Peak Festival Unscheduled Surge,SEC_035,11.519338,79.306141,2.5,21,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000202,Monsoon Heavy Flood Waterlogging,SEC_015,12.842779,80.055734,6.0,15,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000203,Monsoon Heavy Flood Waterlogging,SEC_020,12.524341,79.906357,3.3,3,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000204,Emergency Broken Rail Renewal,SEC_061,10.441036,78.107465,4.0,17,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000205,Post-Derailment Caution Speed Order,SEC_033,11.634587,79.329357,7.1,12,2,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000206,Signal Cable Cut by Road Construction,SEC_041,11.166724,79.077224,3.5,16,1,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000207,Post-Derailment Caution Speed Order,SEC_048,10.874395,78.79481,6.2,2,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000208,Peak Festival Unscheduled Surge,SEC_010,12.926676,80.118931,5.4,20,1,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000209,Emergency Broken Rail Renewal,SEC_007,12.979027,80.164263,3.8,6,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000210,Peak Festival Unscheduled Surge,SEC_029,12.025042,79.530042,4.7,15,2,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000211,OHE Catenary Parting Incident,SEC_065,9.704597,78.083725,3.2,15,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000212,Monsoon Heavy Flood Waterlogging,SEC_043,11.059039,79.02027,5.4,2,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000213,Emergency Broken Rail Renewal,SEC_015,12.813052,80.032493,7.8,9,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000214,High Ambient Temperature Rail Expansion Risk,SEC_050,10.847464,78.698514,6.6,12,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000215,Peak Festival Unscheduled Surge,SEC_001,13.050891,80.238596,4.1,6,2,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000216,High Ambient Temperature Rail Expansion Risk,SEC_058,10.547506,78.316241,5.8,12,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000217,OHE Catenary Parting Incident,SEC_013,12.888574,80.083354,4.4,21,3,1,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000218,Post-Derailment Caution Speed Order,SEC_023,12.354579,79.770357,6.2,19,3,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000219,Signal Cable Cut by Road Construction,SEC_012,12.901847,80.092538,6.3,17,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000220,Post-Derailment Caution Speed Order,SEC_059,10.536579,78.28839,4.9,15,3,1,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000221,Post-Derailment Caution Speed Order,SEC_052,10.809068,78.693805,3.1,3,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000222,Monsoon Heavy Flood Waterlogging,SEC_043,11.044026,79.013514,5.5,19,3,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000223,Emergency Broken Rail Renewal,SEC_030,11.960953,79.503622,6.3,6,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000224,Peak Festival Unscheduled Surge,SEC_058,10.547592,78.316399,2.4,19,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000225,Emergency Broken Rail Renewal,SEC_063,9.923209,78.109539,7.9,7,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000226,Monsoon Heavy Flood Waterlogging,SEC_034,11.569976,79.316085,5.8,13,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000227,Post-Derailment Caution Speed Order,SEC_035,11.496604,79.289279,6.9,17,1,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000228,Signal Cable Cut by Road Construction,SEC_049,10.86049,78.707605,5.4,20,1,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000229,Post-Derailment Caution Speed Order,SEC_025,12.281155,79.699155,3.4,9,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000230,OHE Catenary Parting Incident,SEC_065,9.815367,78.071935,4.3,2,2,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000231,Peak Festival Unscheduled Surge,SEC_066,9.446932,78.093997,1.8,13,2,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000232,Emergency Broken Rail Renewal,SEC_059,10.53993,78.298343,7.9,15,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000233,Peak Festival Unscheduled Surge,SEC_022,12.394141,79.805053,1.5,15,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000234,Emergency Broken Rail Renewal,SEC_014,12.851574,80.061769,5.6,13,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000235,Emergency Broken Rail Renewal,SEC_024,12.317949,79.733826,7.8,21,3,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000236,Post-Derailment Caution Speed Order,SEC_013,12.873965,80.075548,5.2,3,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000237,High Ambient Temperature Rail Expansion Risk,SEC_028,12.082978,79.548934,4.3,12,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000238,Signal Cable Cut by Road Construction,SEC_027,12.14846,79.591881,4.7,16,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000239,Monsoon Heavy Flood Waterlogging,SEC_007,12.973185,80.158033,3.3,2,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000240,Signal Cable Cut by Road Construction,SEC_011,12.911625,80.10215,6.8,4,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000241,OHE Catenary Parting Incident,SEC_055,10.742783,78.611974,7.6,6,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000242,Post-Derailment Caution Speed Order,SEC_008,12.956228,80.144024,6.0,8,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000243,OHE Catenary Parting Incident,SEC_057,10.57565,78.367621,1.5,5,2,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000244,High Ambient Temperature Rail Expansion Risk,SEC_051,10.828457,78.699752,1.7,6,3,4,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000245,Post-Derailment Caution Speed Order,SEC_029,12.0124,79.522225,7.0,6,3,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000246,High Ambient Temperature Rail Expansion Risk,SEC_032,11.867488,79.432545,7.1,19,2,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000247,Monsoon Heavy Flood Waterlogging,SEC_008,12.964396,80.149802,6.1,14,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000248,Post-Derailment Caution Speed Order,SEC_029,12.040894,79.539844,4.4,12,1,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000249,Signal Cable Cut by Road Construction,SEC_034,11.568041,79.316108,5.7,19,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000250,Emergency Broken Rail Renewal,SEC_052,10.819157,78.69092,2.0,9,1,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000251,Post-Derailment Caution Speed Order,SEC_013,12.883931,80.080873,2.2,3,1,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000252,Signal Cable Cut by Road Construction,SEC_030,11.972066,79.506203,2.9,4,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000253,Peak Festival Unscheduled Surge,SEC_009,12.947202,80.137741,4.3,4,3,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000254,High Ambient Temperature Rail Expansion Risk,SEC_022,12.387856,79.799992,7.5,2,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000255,Monsoon Heavy Flood Waterlogging,SEC_058,10.562914,78.344813,1.5,13,1,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000256,Monsoon Heavy Flood Waterlogging,SEC_004,12.994262,80.197977,1.5,18,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000257,High Ambient Temperature Rail Expansion Risk,SEC_041,11.212645,79.099354,4.6,14,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000258,High Ambient Temperature Rail Expansion Risk,SEC_053,10.795973,78.686408,6.6,6,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000259,Post-Derailment Caution Speed Order,SEC_054,10.759874,78.636661,2.6,11,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000260,Peak Festival Unscheduled Surge,SEC_003,13.00304,80.207248,7.3,17,3,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000261,OHE Catenary Parting Incident,SEC_016,12.795319,80.020567,4.9,17,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000262,Peak Festival Unscheduled Surge,SEC_065,9.678629,78.086489,2.3,15,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000263,Peak Festival Unscheduled Surge,SEC_019,12.543623,79.919619,5.5,5,3,4,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000264,Monsoon Heavy Flood Waterlogging,SEC_054,10.779219,78.664016,6.5,8,2,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000265,High Ambient Temperature Rail Expansion Risk,SEC_029,11.998128,79.5134,2.4,5,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000266,Emergency Broken Rail Renewal,SEC_010,12.934939,80.12839,3.1,21,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000267,Post-Derailment Caution Speed Order,SEC_010,12.935745,80.129313,6.5,9,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-000268,OHE Catenary Parting Incident,SEC_010,12.931703,80.124686,8.0,13,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
