date,location,station_code,district,latitude,longitude,rainfall_mm,rainfall_category,spatial_resolution,source,source_url
2024-11-04,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,41.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-04,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,2.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-05,Tindivanam,TMV,Viluppuram,12.2312,79.6508,2.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-05,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,34.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-05,Ariyalur,ALU,Ariyalur,11.1401,79.0768,13.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-05,Madurai Junction,MDU,Madurai,9.9195,78.1111,12.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-05,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,43.0,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-05,Satur,SRT,Virudhunagar,9.3592,77.9255,26.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-05,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,21.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-06,Chennai Egmore,MS,Chennai,13.0777,80.2613,9.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-06,Tindivanam,TMV,Viluppuram,12.2312,79.6508,3.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-06,Dindigul Junction,DG,Dindigul,10.3644,77.9803,7.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-06,Madurai Junction,MDU,Madurai,9.9195,78.1111,17.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-06,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,50.6,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-06,Thoothukudi,TN,Thoothukudi,8.8053,78.146,0.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-07,Chennai Egmore,MS,Chennai,13.0777,80.2613,40.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-07,Tindivanam,TMV,Viluppuram,12.2312,79.6508,53.0,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-07,Madurai Junction,MDU,Madurai,9.9195,78.1111,25.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-07,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,16.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-08,Tindivanam,TMV,Viluppuram,12.2312,79.6508,43.2,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-08,Satur,SRT,Virudhunagar,9.3592,77.9255,1.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-08,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,73.6,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-08,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,42.7,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-09,Chennai Egmore,MS,Chennai,13.0777,80.2613,8.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-09,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,2.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-09,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,50.2,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-09,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,14.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-09,Thoothukudi,TN,Thoothukudi,8.8053,78.146,48.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-10,Chennai Egmore,MS,Chennai,13.0777,80.2613,9.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-10,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,2.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-10,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,13.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-10,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,19.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-10,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,13.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-10,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,4.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-11,Tindivanam,TMV,Viluppuram,12.2312,79.6508,87.4,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-11,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,50.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-11,Thoothukudi,TN,Thoothukudi,8.8053,78.146,2.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-12,Chennai Egmore,MS,Chennai,13.0777,80.2613,62.1,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-12,Tambaram,TBM,Chengalpattu,12.9248,80.1202,12.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-12,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,17.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-12,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,38.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-12,Dindigul Junction,DG,Dindigul,10.3644,77.9803,18.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-12,Satur,SRT,Virudhunagar,9.3592,77.9255,103.6,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-12,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,2.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-13,Tambaram,TBM,Chengalpattu,12.9248,80.1202,117.7,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-13,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,14.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-13,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,34.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-13,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,34.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-13,Satur,SRT,Virudhunagar,9.3592,77.9255,40.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-14,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,31.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-14,Ariyalur,ALU,Ariyalur,11.1401,79.0768,18.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-14,Madurai Junction,MDU,Madurai,9.9195,78.1111,19.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-14,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,0.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-14,Satur,SRT,Virudhunagar,9.3592,77.9255,16.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-14,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,42.6,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-14,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,7.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-14,Thoothukudi,TN,Thoothukudi,8.8053,78.146,15.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-15,Chennai Egmore,MS,Chennai,13.0777,80.2613,3.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-15,Tambaram,TBM,Chengalpattu,12.9248,80.1202,59.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-15,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,11.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-15,Satur,SRT,Virudhunagar,9.3592,77.9255,6.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-15,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,4.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-16,Chennai Egmore,MS,Chennai,13.0777,80.2613,3.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-16,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,4.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-16,Ariyalur,ALU,Ariyalur,11.1401,79.0768,76.6,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-16,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,4.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-17,Chennai Egmore,MS,Chennai,13.0777,80.2613,35.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-17,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,20.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-17,Ariyalur,ALU,Ariyalur,11.1401,79.0768,55.1,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-17,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,40.1,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-17,Madurai Junction,MDU,Madurai,9.9195,78.1111,6.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-17,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,1.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-17,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,55.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-17,Thoothukudi,TN,Thoothukudi,8.8053,78.146,26.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-18,Chennai Egmore,MS,Chennai,13.0777,80.2613,2.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-18,Tindivanam,TMV,Viluppuram,12.2312,79.6508,25.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-18,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,2.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-18,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,1.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-18,Ariyalur,ALU,Ariyalur,11.1401,79.0768,79.1,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-18,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,16.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-18,Satur,SRT,Virudhunagar,9.3592,77.9255,35.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-18,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,32.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-19,Tambaram,TBM,Chengalpattu,12.9248,80.1202,23.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-19,Madurai Junction,MDU,Madurai,9.9195,78.1111,19.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-20,Tambaram,TBM,Chengalpattu,12.9248,80.1202,0.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-20,Tindivanam,TMV,Viluppuram,12.2312,79.6508,38.7,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-20,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,1.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-20,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,2.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-20,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,8.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-20,Thoothukudi,TN,Thoothukudi,8.8053,78.146,39.0,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Tambaram,TBM,Chengalpattu,12.9248,80.1202,28.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,0.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Tindivanam,TMV,Viluppuram,12.2312,79.6508,72.8,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,7.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,8.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Ariyalur,ALU,Ariyalur,11.1401,79.0768,10.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,0.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Dindigul Junction,DG,Dindigul,10.3644,77.9803,10.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Madurai Junction,MDU,Madurai,9.9195,78.1111,9.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-21,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,122.0,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-22,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,17.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-22,Madurai Junction,MDU,Madurai,9.9195,78.1111,2.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-22,Satur,SRT,Virudhunagar,9.3592,77.9255,8.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-23,Chennai Egmore,MS,Chennai,13.0777,80.2613,5.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-23,Tambaram,TBM,Chengalpattu,12.9248,80.1202,31.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-23,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,59.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-23,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,1.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-23,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,8.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-23,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,34.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-23,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,1.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-23,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,4.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-24,Chennai Egmore,MS,Chennai,13.0777,80.2613,69.0,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-24,Tindivanam,TMV,Viluppuram,12.2312,79.6508,30.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-24,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,17.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-24,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,9.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-24,Dindigul Junction,DG,Dindigul,10.3644,77.9803,30.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-24,Satur,SRT,Virudhunagar,9.3592,77.9255,25.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-24,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,10.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-24,Thoothukudi,TN,Thoothukudi,8.8053,78.146,6.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-25,Tindivanam,TMV,Viluppuram,12.2312,79.6508,34.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-25,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,30.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-25,Ariyalur,ALU,Ariyalur,11.1401,79.0768,1.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-25,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,1.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-25,Dindigul Junction,DG,Dindigul,10.3644,77.9803,90.3,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-25,Madurai Junction,MDU,Madurai,9.9195,78.1111,1.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-26,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,13.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-26,Tindivanam,TMV,Viluppuram,12.2312,79.6508,1.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-26,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,18.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-26,Ariyalur,ALU,Ariyalur,11.1401,79.0768,8.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-26,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,38.0,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-26,Satur,SRT,Virudhunagar,9.3592,77.9255,69.7,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-26,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,44.7,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-26,Thoothukudi,TN,Thoothukudi,8.8053,78.146,33.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-27,Tindivanam,TMV,Viluppuram,12.2312,79.6508,6.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-27,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,17.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-27,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,61.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-27,Thoothukudi,TN,Thoothukudi,8.8053,78.146,62.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-28,Chennai Egmore,MS,Chennai,13.0777,80.2613,47.1,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-28,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,16.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-28,Thoothukudi,TN,Thoothukudi,8.8053,78.146,3.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-29,Chennai Egmore,MS,Chennai,13.0777,80.2613,20.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-29,Tambaram,TBM,Chengalpattu,12.9248,80.1202,9.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-29,Tindivanam,TMV,Viluppuram,12.2312,79.6508,3.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-29,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,8.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-29,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,79.5,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-29,Ariyalur,ALU,Ariyalur,11.1401,79.0768,86.9,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-29,Dindigul Junction,DG,Dindigul,10.3644,77.9803,1.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-30,Tambaram,TBM,Chengalpattu,12.9248,80.1202,24.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-30,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,25.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-30,Ariyalur,ALU,Ariyalur,11.1401,79.0768,13.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-30,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,1.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-30,Satur,SRT,Virudhunagar,9.3592,77.9255,29.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-30,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,6.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-11-30,Thoothukudi,TN,Thoothukudi,8.8053,78.146,3.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-01,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,23.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-01,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,13.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-01,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,2.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-01,Thoothukudi,TN,Thoothukudi,8.8053,78.146,3.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-02,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,3.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-02,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,9.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-02,Dindigul Junction,DG,Dindigul,10.3644,77.9803,84.0,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-02,Madurai Junction,MDU,Madurai,9.9195,78.1111,40.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-02,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,29.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-03,Tambaram,TBM,Chengalpattu,12.9248,80.1202,6.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-03,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,20.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-03,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,28.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-03,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,2.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-03,Ariyalur,ALU,Ariyalur,11.1401,79.0768,12.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-03,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,7.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-03,Thoothukudi,TN,Thoothukudi,8.8053,78.146,12.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-04,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,9.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-04,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,7.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-04,Dindigul Junction,DG,Dindigul,10.3644,77.9803,26.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-04,Thoothukudi,TN,Thoothukudi,8.8053,78.146,7.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-05,Tambaram,TBM,Chengalpattu,12.9248,80.1202,12.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
