task_id,department,section_id,severity_num,priority_rank,estimated_duration_hours,deferred_count,days_until_target,total_trains_daily,capacity_utilization_percent,festival_traffic_multiplier
TMS_TASK_000295,ENGINEERING,SEC_036,2,2,2.0,3,7,37,61.7,1.0
TMS_TASK_000296,ENGINEERING,SEC_045,3,3,3.2,0,7,43,71.7,1.0
TMS_TASK_000297,ENGINEERING,SEC_020,3,3,2.5,2,7,52,86.7,1.0
TMS_TASK_000298,ENGINEERING,SEC_065,4,4,2.6,0,7,68,113.3,1.0
TMS_TASK_000299,ENGINEERING,SEC_008,2,2,1.9,0,7,50,83.3,1.0
TMS_TASK_000300,ENGINEERING,SEC_016,3,3,3.2,1,7,72,120.0,1.0
TMS_TASK_000301,ENGINEERING,SEC_014,2,2,2.3,0,7,55,91.7,1.0
TMS_TASK_000302,ENGINEERING,SEC_015,3,3,3.7,0,7,50,83.3,1.0
TMS_TASK_000303,ENGINEERING,SEC_066,3,3,2.5,0,7,71,253.6,1.0
TMS_TASK_000304,ENGINEERING,SEC_032,2,2,3.5,1,7,68,113.3,1.0
TMS_TASK_000305,ENGINEERING,SEC_063,4,4,4.5,0,7,59,98.3,1.0
TMS_TASK_000306,ENGINEERING,SEC_051,4,4,3.3,0,7,47,78.3,1.0
TMS_TASK_000307,ENGINEERING,SEC_025,2,2,3.5,4,7,37,61.7,1.0
TMS_TASK_000308,ENGINEERING,SEC_058,3,3,2.5,0,7,72,120.0,1.0
TMS_TASK_000309,ENGINEERING,SEC_063,4,4,1.8,0,7,59,98.3,1.0
TMS_TASK_000310,ENGINEERING,SEC_062,4,4,2.1,0,7,64,106.7,1.35
TMS_TASK_000311,ENGINEERING,SEC_022,3,3,4.4,0,7,54,90.0,1.0
TMS_TASK_000312,ENGINEERING,SEC_058,2,2,4.4,0,7,72,120.0,1.0
TMS_TASK_000313,ENGINEERING,SEC_058,4,4,3.9,0,7,72,120.0,1.0
TMS_TASK_000314,ENGINEERING,SEC_049,3,3,2.7,1,7,71,118.3,1.0
TMS_TASK_000315,ENGINEERING,SEC_052,4,4,3.5,0,7,52,86.7,1.0
TMS_TASK_000316,ENGINEERING,SEC_042,2,2,2.3,4,7,60,100.0,1.0
TMS_TASK_000317,ENGINEERING,SEC_015,4,4,2.1,0,7,50,83.3,1.0
TMS_TASK_000318,ENGINEERING,SEC_054,3,3,4.9,1,7,68,113.3,1.25
TMS_TASK_000319,ENGINEERING,SEC_060,3,3,4.0,0,7,47,78.3,1.0
TMS_TASK_000320,ENGINEERING,SEC_008,3,3,4.3,0,7,50,83.3,1.0
TMS_TASK_000321,ENGINEERING,SEC_053,3,3,4.7,2,7,57,95.0,1.0
TMS_TASK_000322,ENGINEERING,SEC_060,3,3,4.1,3,7,47,78.3,1.0
TMS_TASK_000323,ENGINEERING,SEC_005,3,3,3.7,0,7,72,120.0,1.0
TMS_TASK_000324,ENGINEERING,SEC_068,4,4,2.8,0,7,77,275.0,1.0
TMS_TASK_000325,ENGINEERING,SEC_006,4,4,3.8,0,7,62,103.3,1.0
TMS_TASK_000326,ENGINEERING,SEC_047,3,3,4.7,0,7,55,91.7,1.0
TMS_TASK_000327,ENGINEERING,SEC_055,3,3,4.1,0,7,69,115.0,1.0
TMS_TASK_000328,ENGINEERING,SEC_040,3,3,2.3,0,7,59,98.3,1.0
TMS_TASK_000329,ENGINEERING,SEC_052,4,4,2.7,0,7,52,86.7,1.65
TMS_TASK_000330,ENGINEERING,SEC_016,2,2,1.8,2,7,72,120.0,1.0
TMS_TASK_000331,ENGINEERING,SEC_013,3,3,2.1,3,7,50,83.3,1.0
TMS_TASK_000332,ENGINEERING,SEC_030,4,4,4.1,0,7,56,93.3,1.0
TMS_TASK_000333,ENGINEERING,SEC_019,4,4,2.4,0,7,76,126.7,1.0
TMS_TASK_000334,ENGINEERING,SEC_017,3,3,4.4,2,7,64,106.7,1.0
TMS_TASK_000335,ENGINEERING,SEC_063,4,4,4.2,0,7,59,98.3,1.0
TMS_TASK_000336,ENGINEERING,SEC_019,2,2,4.3,0,7,76,126.7,1.0
TMS_TASK_000337,ENGINEERING,SEC_058,2,2,2.3,1,7,72,120.0,1.0
TMS_TASK_000338,ENGINEERING,SEC_055,3,3,3.9,0,7,69,115.0,1.0
TMS_TASK_000339,ENGINEERING,SEC_062,3,3,2.4,0,7,64,106.7,1.0
TMS_TASK_000340,ENGINEERING,SEC_023,3,3,4.7,0,7,68,113.3,1.0
TMS_TASK_000341,ENGINEERING,SEC_009,2,2,2.6,4,7,47,78.3,1.0
TMS_TASK_000342,ENGINEERING,SEC_012,3,3,2.0,0,7,69,115.0,1.0
TMS_TASK_000343,ENGINEERING,SEC_001,3,3,4.8,1,7,69,115.0,1.35
TMS_TASK_000344,ENGINEERING,SEC_058,3,3,4.3,0,7,72,120.0,1.0
TMS_TASK_000345,ENGINEERING,SEC_001,2,2,4.8,0,7,69,115.0,1.0
TMS_TASK_000346,ENGINEERING,SEC_034,4,4,2.3,0,7,56,93.3,1.0
TMS_TASK_000347,ENGINEERING,SEC_048,2,2,2.1,1,7,36,60.0,1.0
TMS_TASK_000348,ENGINEERING,SEC_001,2,2,3.4,0,7,69,115.0,1.0
TMS_TASK_000349,ENGINEERING,SEC_016,3,3,3.7,1,7,72,120.0,1.0
TMS_TASK_000350,ENGINEERING,SEC_061,4,4,3.6,0,7,37,61.7,1.0
TMS_TASK_000351,ENGINEERING,SEC_064,3,3,3.3,4,7,56,93.3,1.0
TMS_TASK_000352,ENGINEERING,SEC_063,3,3,3.6,0,7,59,98.3,1.0
TMS_TASK_000353,ENGINEERING,SEC_022,2,2,3.7,0,7,54,90.0,1.0
TMS_TASK_000354,ENGINEERING,SEC_067,4,4,2.4,0,7,59,210.7,1.0
TMS_TASK_000355,ENGINEERING,SEC_026,3,3,2.2,0,7,45,75.0,1.0
TMS_TASK_000356,ENGINEERING,SEC_016,4,4,3.9,1,7,72,120.0,1.0
TMS_TASK_000357,ENGINEERING,SEC_051,4,4,4.1,0,7,47,78.3,1.0
TMS_TASK_000358,ENGINEERING,SEC_057,4,4,2.0,0,7,64,106.7,1.0
TMS_TASK_000359,ENGINEERING,SEC_029,4,4,2.2,0,7,57,95.0,1.0
TMS_TASK_000360,ENGINEERING,SEC_047,3,3,2.9,3,7,55,91.7,1.0
TMS_TASK_000361,ENGINEERING,SEC_062,4,4,2.4,0,7,64,106.7,1.0
TMS_TASK_000362,ENGINEERING,SEC_016,4,4,1.9,0,7,72,120.0,1.0
TMS_TASK_000363,ENGINEERING,SEC_048,4,4,3.9,0,7,36,60.0,1.0
TMS_TASK_000364,ENGINEERING,SEC_039,2,2,3.4,0,7,60,100.0,1.0
TMS_TASK_000365,ENGINEERING,SEC_033,2,2,4.5,2,7,70,116.7,1.0
TMS_TASK_000366,ENGINEERING,SEC_023,3,3,4.4,0,7,68,113.3,1.0
TMS_TASK_000367,ENGINEERING,SEC_010,2,2,3.4,0,7,48,80.0,1.0
TMS_TASK_000368,ENGINEERING,SEC_034,2,2,4.6,3,7,56,93.3,1.0
TMS_TASK_000369,ENGINEERING,SEC_052,3,3,2.5,1,7,52,86.7,1.0
TMS_TASK_000370,ENGINEERING,SEC_010,2,2,3.6,3,7,48,80.0,1.0
TMS_TASK_000371,ENGINEERING,SEC_019,3,3,1.9,0,7,76,126.7,1.0
TMS_TASK_000372,ENGINEERING,SEC_058,4,4,2.1,3,7,72,120.0,1.0
TMS_TASK_000373,ENGINEERING,SEC_001,3,3,1.7,0,7,69,115.0,1.0
TMS_TASK_000374,ENGINEERING,SEC_004,3,3,4.2,1,7,70,116.7,1.0
TMS_TASK_000375,ENGINEERING,SEC_016,3,3,3.4,2,7,72,120.0,1.0
TMS_TASK_000376,ENGINEERING,SEC_024,3,3,3.5,2,7,68,113.3,1.0
TMS_TASK_000377,ENGINEERING,SEC_002,3,3,4.6,0,7,70,116.7,1.0
TMS_TASK_000378,ENGINEERING,SEC_032,2,2,2.5,0,7,68,113.3,1.0
TMS_TASK_000379,ENGINEERING,SEC_024,3,3,3.6,0,7,68,113.3,1.0
TMS_TASK_000380,ENGINEERING,SEC_012,3,3,4.3,4,7,69,115.0,1.0
TMS_TASK_000381,ENGINEERING,SEC_050,4,4,2.5,0,7,42,70.0,1.0
TMS_TASK_000382,ENGINEERING,SEC_035,3,3,4.0,4,7,68,113.3,1.0
TMS_TASK_000383,ENGINEERING,SEC_033,3,3,3.0,0,7,70,116.7,1.0
TMS_TASK_000384,ENGINEERING,SEC_033,3,3,2.4,0,7,70,116.7,1.0
TMS_TASK_000385,ENGINEERING,SEC_061,2,2,4.4,0,7,37,61.7,1.0
TMS_TASK_000386,ENGINEERING,SEC_051,2,2,2.7,0,7,47,78.3,1.0
TMS_TASK_000387,ENGINEERING,SEC_043,2,2,3.7,1,7,39,65.0,1.0
TMS_TASK_000388,ENGINEERING,SEC_012,3,3,2.7,0,7,69,115.0,1.7
TMS_TASK_000389,ENGINEERING,SEC_067,3,3,1.9,0,7,59,210.7,1.0
TMS_TASK_000390,ENGINEERING,SEC_065,4,4,2.0,0,7,68,113.3,1.0
TMS_TASK_000391,ENGINEERING,SEC_033,3,3,3.5,0,7,70,116.7,1.0
TMS_TASK_000392,ENGINEERING,SEC_040,3,3,4.4,0,7,59,98.3,1.0
TMS_TASK_000393,ENGINEERING,SEC_043,3,3,3.5,1,7,39,65.0,1.0
TMS_TASK_000394,ENGINEERING,SEC_044,2,2,3.4,4,7,45,75.0,1.0
TMS_TASK_000395,ENGINEERING,SEC_029,4,4,4.3,0,7,57,95.0,1.8
TMS_TASK_000396,ENGINEERING,SEC_013,4,4,3.8,0,7,50,83.3,1.0
TMS_TASK_000397,ENGINEERING,SEC_012,3,3,2.3,0,7,69,115.0,1.0
TMS_TASK_000398,ENGINEERING,SEC_046,4,4,3.8,0,7,75,125.0,1.0
TMS_TASK_000399,ENGINEERING,SEC_002,4,4,2.4,0,7,70,116.7,1.0
TMS_TASK_000400,ENGINEERING,SEC_035,3,3,2.2,0,7,68,113.3,1.0
TMS_TASK_000401,ENGINEERING,SEC_008,4,4,2.4,0,7,50,83.3,1.0
TMS_TASK_000402,ENGINEERING,SEC_026,3,3,4.0,0,7,45,75.0,1.0
TMS_TASK_000403,ENGINEERING,SEC_034,3,3,3.6,1,7,56,93.3,1.0
TMS_TASK_000404,ENGINEERING,SEC_007,3,3,2.6,0,7,40,66.7,1.0
TMS_TASK_000405,ENGINEERING,SEC_068,2,2,3.5,3,7,77,275.0,1.0
TMS_TASK_000406,ENGINEERING,SEC_058,3,3,4.3,2,7,72,120.0,1.0
TMS_TASK_000407,ENGINEERING,SEC_029,4,4,4.7,0,7,57,95.0,1.0
TMS_TASK_000408,ENGINEERING,SEC_036,2,2,4.6,0,7,37,61.7,1.0
TMS_TASK_000409,ENGINEERING,SEC_021,3,3,2.8,0,7,36,60.0,1.0
TMS_TASK_000410,ENGINEERING,SEC_036,4,4,2.5,2,7,37,61.7,1.0
TMS_TASK_000411,ENGINEERING,SEC_010,2,2,3.5,0,7,48,80.0,1.0
TMS_TASK_000412,ENGINEERING,SEC_024,3,3,4.8,0,7,68,113.3,1.0
TMS_TASK_000413,ENGINEERING,SEC_064,4,4,2.5,4,7,56,93.3,1.0
TMS_TASK_000414,ENGINEERING,SEC_049,3,3,4.2,1,7,71,118.3,1.0
TMS_TASK_000415,ENGINEERING,SEC_036,3,3,2.2,4,7,37,61.7,1.0
TMS_TASK_000416,ENGINEERING,SEC_024,3,3,3.2,0,7,68,113.3,1.0
TMS_TASK_000417,ENGINEERING,SEC_023,3,3,1.8,0,7,68,113.3,1.0
TMS_TASK_000418,ENGINEERING,SEC_062,4,4,2.4,0,7,64,106.7,1.0
TMS_TASK_000419,ENGINEERING,SEC_037,4,4,4.7,0,7,45,75.0,1.0
TMS_TASK_000420,ENGINEERING,SEC_012,3,3,4.7,0,7,69,115.0,1.0
TMS_TASK_000421,ENGINEERING,SEC_055,4,4,2.1,0,7,69,115.0,1.0
TMS_TASK_000422,ENGINEERING,SEC_013,2,2,4.6,0,7,50,83.3,1.0
TMS_TASK_000423,ENGINEERING,SEC_023,3,3,2.4,0,7,68,113.3,1.0
TMS_TASK_000424,ENGINEERING,SEC_030,4,4,2.6,0,7,56,93.3,1.0
TMS_TASK_000425,ENGINEERING,SEC_017,3,3,3.9,0,7,64,106.7,1.0
TMS_TASK_000426,ENGINEERING,SEC_062,3,3,4.3,0,7,64,106.7,1.0
TMS_TASK_000427,ENGINEERING,SEC_013,3,3,4.1,2,7,50,83.3,1.0
TMS_TASK_000428,ENGINEERING,SEC_059,3,3,4.7,0,7,51,85.0,1.0
TMS_TASK_000429,ENGINEERING,SEC_019,3,3,2.5,0,7,76,126.7,1.0
TMS_TASK_000430,ENGINEERING,SEC_049,4,4,2.4,0,7,71,118.3,1.0
TMS_TASK_000431,ENGINEERING,SEC_012,3,3,1.9,0,7,69,115.0,1.0
TMS_TASK_000432,ENGINEERING,SEC_061,3,3,1.9,0,7,37,61.7,1.0
TMS_TASK_000433,ENGINEERING,SEC_019,2,2,3.5,0,7,76,126.7,1.0
TMS_TASK_000434,ENGINEERING,SEC_009,3,3,1.9,0,7,47,78.3,1.0
TMS_TASK_000435,ENGINEERING,SEC_028,4,4,2.6,0,7,59,98.3,1.0
TMS_TASK_000436,ENGINEERING,SEC_052,3,3,4.6,0,7,52,86.7,1.0
TMS_TASK_000437,ENGINEERING,SEC_016,2,2,1.7,2,7,72,120.0,1.0
TMS_TASK_000438,ENGINEERING,SEC_012,4,4,4.2,0,7,69,115.0,1.0
TMS_TASK_000439,ENGINEERING,SEC_025,2,2,4.9,2,7,37,61.7,1.0
TMS_TASK_000440,ENGINEERING,SEC_052,2,2,1.9,0,7,52,86.7,1.0
TMS_TASK_000441,ENGINEERING,SEC_053,3,3,2.2,1,7,57,95.0,1.0
TMS_TASK_000442,ENGINEERING,SEC_023,4,4,4.3,0,7,68,113.3,1.0
TMS_TASK_000443,ENGINEERING,SEC_016,4,4,2.1,0,7,72,120.0,1.0
TMS_TASK_000444,ENGINEERING,SEC_057,2,2,4.6,4,7,64,106.7,1.0
TMS_TASK_000445,ENGINEERING,SEC_039,2,2,4.2,3,7,60,100.0,1.0
TMS_TASK_000446,ENGINEERING,SEC_053,2,2,4.4,4,7,57,95.0,1.0
TMS_TASK_000447,ENGINEERING,SEC_042,3,3,3.5,0,7,60,100.0,1.0
TMS_TASK_000448,ENGINEERING,SEC_058,2,2,2.3,1,7,72,120.0,1.0
TMS_TASK_000449,ENGINEERING,SEC_039,3,3,1.7,0,7,60,100.0,1.0
TMS_TASK_000450,ENGINEERING,SEC_014,3,3,2.4,0,7,55,91.7,1.0
TMS_TASK_000451,ENGINEERING,SEC_005,4,4,2.8,0,7,72,120.0,1.0
TMS_TASK_000452,ENGINEERING,SEC_035,4,4,2.3,0,7,68,113.3,1.0
TMS_TASK_000453,ENGINEERING,SEC_018,3,3,4.3,0,7,44,73.3,1.0
TMS_TASK_000454,ENGINEERING,SEC_009,4,4,2.7,0,7,47,78.3,1.0
TMS_TASK_000455,ENGINEERING,SEC_058,2,2,4.4,0,7,72,120.0,1.0
TMS_TASK_000456,ENGINEERING,SEC_017,3,3,4.5,1,7,64,106.7,1.0
TMS_TASK_000457,ENGINEERING,SEC_007,2,2,3.7,0,7,40,66.7,1.0
TMS_TASK_000458,ENGINEERING,SEC_046,4,4,3.8,1,7,75,125.0,1.0
TMS_TASK_000459,ENGINEERING,SEC_013,4,4,2.7,0,7,50,83.3,1.0
TMS_TASK_000460,ENGINEERING,SEC_040,3,3,4.3,1,7,59,98.3,1.0
TMS_TASK_000461,ENGINEERING,SEC_042,2,2,1.7,0,7,60,100.0,1.0
TMS_TASK_000462,ENGINEERING,SEC_009,2,2,4.7,0,7,47,78.3,1.0
TMS_TASK_000463,ENGINEERING,SEC_050,4,4,4.6,0,7,42,70.0,1.7
TMS_TASK_000464,ENGINEERING,SEC_027,3,3,3.1,0,7,51,85.0,1.0
TMS_TASK_000465,ENGINEERING,SEC_066,4,4,2.7,0,7,71,253.6,1.3
TMS_TASK_000466,ENGINEERING,SEC_005,3,3,2.9,4,7,72,120.0,1.0
TMS_TASK_000467,ENGINEERING,SEC_029,3,3,2.0,0,7,57,95.0,1.0
TMS_TASK_000468,ENGINEERING,SEC_037,2,2,2.3,0,7,45,75.0,1.0
TMS_TASK_000469,ENGINEERING,SEC_038,3,3,3.5,0,7,48,80.0,1.0
TMS_TASK_000470,ENGINEERING,SEC_008,4,4,4.2,0,7,50,83.3,1.0
TMS_TASK_000471,ENGINEERING,SEC_065,4,4,2.0,0,7,68,113.3,1.0
TMS_TASK_000472,ENGINEERING,SEC_017,2,2,3.4,2,7,64,106.7,1.0
TMS_TASK_000473,ENGINEERING,SEC_045,3,3,5.1,1,7,43,71.7,1.0
TMS_TASK_000474,ENGINEERING,SEC_004,3,3,4.8,4,7,70,116.7,1.0
TMS_TASK_000475,ENGINEERING,SEC_036,3,3,2.4,0,7,37,61.7,1.0
TMS_TASK_000476,ENGINEERING,SEC_031,3,3,4.5,0,7,43,71.7,1.0
TMS_TASK_000477,ENGINEERING,SEC_019,4,4,2.3,0,7,76,126.7,1.0
TMS_TASK_000478,ENGINEERING,SEC_061,4,4,4.5,0,7,37,61.7,1.0
TMS_TASK_000479,ENGINEERING,SEC_054,3,3,3.7,4,7,68,113.3,1.0
TMS_TASK_000480,ENGINEERING,SEC_039,3,3,2.6,0,7,60,100.0,1.6
TMS_TASK_000481,ENGINEERING,SEC_019,3,3,4.4,0,7,76,126.7,1.0
TMS_TASK_000482,ENGINEERING,SEC_039,3,3,4.6,0,7,60,100.0,1.0
TMS_TASK_000483,ENGINEERING,SEC_067,3,3,3.4,0,7,59,210.7,1.0
TMS_TASK_000484,ENGINEERING,SEC_045,2,2,3.4,1,7,43,71.7,1.0
TMS_TASK_000485,ENGINEERING,SEC_013,4,4,4.2,0,7,50,83.3,1.0
TMS_TASK_000486,ENGINEERING,SEC_058,4,4,3.9,0,7,72,120.0,1.0
TMS_TASK_000487,ENGINEERING,SEC_020,4,4,2.4,0,7,52,86.7,1.0
TMS_TASK_000488,ENGINEERING,SEC_061,2,2,3.8,0,7,37,61.7,1.0
TMS_TASK_000489,ENGINEERING,SEC_039,3,3,2.3,2,7,60,100.0,1.0
TMS_TASK_000490,ENGINEERING,SEC_001,3,3,3.7,4,7,69,115.0,1.0
TMS_TASK_000491,ENGINEERING,SEC_003,4,4,4.0,0,7,60,100.0,1.0
TMS_TASK_000492,ENGINEERING,SEC_062,2,2,4.0,2,7,64,106.7,1.0
TMS_TASK_000493,ENGINEERING,SEC_063,3,3,4.3,0,7,59,98.3,1.0
TMS_TASK_000494,ENGINEERING,SEC_025,2,2,3.4,3,7,37,61.7,1.0
TMS_TASK_000495,ENGINEERING,SEC_056,3,3,3.6,0,7,71,118.3,1.0
TMS_TASK_000496,ENGINEERING,SEC_033,4,4,2.3,0,7,70,116.7,1.0
TMS_TASK_000497,ENGINEERING,SEC_038,4,4,2.6,0,7,48,80.0,1.0
TMS_TASK_000498,ENGINEERING,SEC_006,2,2,2.0,1,7,62,103.3,1.0
TMS_TASK_000499,ENGINEERING,SEC_058,3,3,4.4,0,7,72,120.0,1.0
TMS_TASK_000500,ENGINEERING,SEC_044,4,4,4.1,0,7,45,75.0,1.0
TMS_TASK_000501,ENGINEERING,SEC_045,3,3,2.3,1,7,43,71.7,1.0
TMS_TASK_000502,ENGINEERING,SEC_032,3,3,4.5,0,7,68,113.3,1.0
TMS_TASK_000503,ENGINEERING,SEC_045,2,2,3.6,3,7,43,71.7,1.0
TMS_TASK_000504,ENGINEERING,SEC_061,4,4,4.0,0,7,37,61.7,1.0
TMS_TASK_000505,ENGINEERING,SEC_047,3,3,3.5,0,7,55,91.7,1.0
TMS_TASK_000506,ENGINEERING,SEC_021,3,3,3.4,4,7,36,60.0,1.0
TMS_TASK_000507,ENGINEERING,SEC_036,3,3,3.4,0,7,37,61.7,1.0
TMS_TASK_000508,ENGINEERING,SEC_019,4,4,2.8,0,7,76,126.7,1.0
TMS_TASK_000509,ENGINEERING,SEC_020,2,2,4.7,0,7,52,86.7,1.0
TMS_TASK_000510,ENGINEERING,SEC_057,4,4,3.7,0,7,64,106.7,1.0
TMS_TASK_000511,ENGINEERING,SEC_018,4,4,3.8,0,7,44,73.3,1.0
TMS_TASK_000512,ENGINEERING,SEC_047,4,4,3.8,0,7,55,91.7,1.0
TMS_TASK_000513,ENGINEERING,SEC_049,2,2,1.9,1,7,71,118.3,1.0
TMS_TASK_000514,ENGINEERING,SEC_014,2,2,4.7,2,7,55,91.7,1.0
TMS_TASK_000515,ENGINEERING,SEC_015,4,4,3.8,3,7,50,83.3,1.0
TMS_TASK_000516,ENGINEERING,SEC_031,4,4,4.1,0,7,43,71.7,1.0
TMS_TASK_000517,ENGINEERING,SEC_001,3,3,2.7,0,7,69,115.0,1.0
TMS_TASK_000518,ENGINEERING,SEC_054,3,3,3.6,0,7,68,113.3,1.0
TMS_TASK_000519,ENGINEERING,SEC_003,3,3,3.4,0,7,60,100.0,1.0
TMS_TASK_000520,ENGINEERING,SEC_016,4,4,3.7,0,7,72,120.0,1.0
TMS_TASK_000521,ENGINEERING,SEC_057,4,4,2.4,3,7,64,106.7,1.0
TMS_TASK_000522,ENGINEERING,SEC_012,3,3,2.6,0,7,69,115.0,1.0
TMS_TASK_000523,ENGINEERING,SEC_016,3,3,2.2,0,7,72,120.0,1.0
TMS_TASK_000524,ENGINEERING,SEC_024,2,2,3.5,0,7,68,113.3,1.0
TMS_TASK_000525,ENGINEERING,SEC_028,4,4,2.1,0,7,59,98.3,1.0
TMS_TASK_000526,ENGINEERING,SEC_008,3,3,1.7,0,7,50,83.3,1.0
TMS_TASK_000527,ENGINEERING,SEC_036,2,2,2.2,0,7,37,61.7,1.0
TMS_TASK_000528,ENGINEERING,SEC_008,3,3,2.6,0,7,50,83.3,1.0
TMS_TASK_000529,ENGINEERING,SEC_058,2,2,1.7,0,7,72,120.0,1.0
TMS_TASK_000530,ENGINEERING,SEC_060,4,4,4.0,0,7,47,78.3,1.0
TMS_TASK_000531,ENGINEERING,SEC_050,2,2,2.0,0,7,42,70.0,1.0
TMS_TASK_000532,ENGINEERING,SEC_028,2,2,4.1,4,7,59,98.3,1.0
TMS_TASK_000533,ENGINEERING,SEC_041,2,2,2.2,4,7,37,61.7,1.0
TMS_TASK_000534,ENGINEERING,SEC_064,3,3,3.0,0,7,56,93.3,1.0
TMS_TASK_000535,ENGINEERING,SEC_027,3,3,2.4,3,7,51,85.0,1.0
TMS_TASK_000536,ENGINEERING,SEC_063,4,4,4.4,0,7,59,98.3,1.0
TMS_TASK_000537,ENGINEERING,SEC_017,3,3,3.3,0,7,64,106.7,1.0
TMS_TASK_000538,ENGINEERING,SEC_033,4,4,4.0,0,7,70,116.7,1.0
TMS_TASK_000539,ENGINEERING,SEC_029,4,4,3.9,0,7,57,95.0,1.0
TMS_TASK_000540,ENGINEERING,SEC_013,2,2,3.9,0,7,50,83.3,1.0
TMS_TASK_000541,ENGINEERING,SEC_046,2,2,3.5,0,7,75,125.0,1.0
TMS_TASK_000542,ENGINEERING,SEC_035,4,4,2.7,0,7,68,113.3,1.0
TMS_TASK_000543,ENGINEERING,SEC_006,2,2,2.1,0,7,62,103.3,1.0
TMS_TASK_000544,ENGINEERING,SEC_047,3,3,4.7,0,7,55,91.7,1.0
TMS_TASK_000545,ENGINEERING,SEC_025,4,4,4.1,0,7,37,61.7,1.0
TMS_TASK_000546,ENGINEERING,SEC_066,4,4,4.1,0,7,71,253.6,1.0
TMS_TASK_000547,ENGINEERING,SEC_010,4,4,4.0,0,7,48,80.0,1.0
TMS_TASK_000548,ENGINEERING,SEC_056,3,3,4.4,0,7,71,118.3,1.0
TMS_TASK_000549,ENGINEERING,SEC_030,2,2,3.4,2,7,56,93.3,1.0
TMS_TASK_000550,ENGINEERING,SEC_005,3,3,4.8,0,7,72,120.0,1.0
TMS_TASK_000551,ENGINEERING,SEC_033,3,3,3.4,0,7,70,116.7,1.0
TMS_TASK_000552,ENGINEERING,SEC_065,2,2,3.6,0,7,68,113.3,1.0
TMS_TASK_000553,ENGINEERING,SEC_018,2,2,2.8,0,7,44,73.3,1.0
TMS_TASK_000554,ENGINEERING,SEC_049,4,4,4.1,0,7,71,118.3,1.0
TMS_TASK_000555,ENGINEERING,SEC_011,3,3,4.1,0,7,73,121.7,1.0
TMS_TASK_000556,ENGINEERING,SEC_026,3,3,4.8,0,7,45,75.0,1.35
TMS_TASK_000557,ENGINEERING,SEC_063,4,4,4.5,0,7,59,98.3,1.0
TMS_TASK_000558,ENGINEERING,SEC_059,3,3,3.4,0,7,51,85.0,1.8
TMS_TASK_000559,ENGINEERING,SEC_027,3,3,2.3,0,7,51,85.0,1.0
TMS_TASK_000560,ENGINEERING,SEC_049,3,3,3.4,0,7,71,118.3,1.0
TMS_TASK_000561,ENGINEERING,SEC_033,3,3,3.5,1,7,70,116.7,1.0
TMS_TASK_000562,ENGINEERING,SEC_001,2,2,3.4,0,7,69,115.0,1.0
TMS_TASK_000563,ENGINEERING,SEC_021,2,2,3.1,0,7,36,60.0,1.0
TMS_TASK_000564,ENGINEERING,SEC_055,4,4,3.7,0,7,69,115.0,1.0
TMS_TASK_000565,ENGINEERING,SEC_006,3,3,4.3,0,7,62,103.3,1.0
TMS_TASK_000566,ENGINEERING,SEC_005,3,3,3.5,4,7,72,120.0,1.0
TMS_TASK_000567,ENGINEERING,SEC_003,3,3,2.5,0,7,60,100.0,1.0
TMS_TASK_000568,ENGINEERING,SEC_053,2,2,3.6,0,7,57,95.0,1.0
TMS_TASK_000569,ENGINEERING,SEC_023,3,3,2.4,0,7,68,113.3,1.0
TMS_TASK_000570,ENGINEERING,SEC_053,4,4,2.4,0,7,57,95.0,1.0
TMS_TASK_000571,ENGINEERING,SEC_037,2,2,5.1,0,7,45,75.0,1.0
TMS_TASK_000572,ENGINEERING,SEC_017,3,3,3.9,0,7,64,106.7,1.0
TMS_TASK_000573,ENGINEERING,SEC_001,4,4,2.1,0,7,69,115.0,1.0
TMS_TASK_000574,ENGINEERING,SEC_051,3,3,3.7,4,7,47,78.3,1.0
TMS_TASK_000575,ENGINEERING,SEC_045,4,4,4.1,0,7,43,71.7,1.0
TMS_TASK_000576,ENGINEERING,SEC_004,3,3,3.9,0,7,70,116.7,1.0
TMS_TASK_000577,ENGINEERING,SEC_062,2,2,3.3,1,7,64,106.7,1.0
TMS_TASK_000578,ENGINEERING,SEC_065,3,3,4.3,0,7,68,113.3,1.0
TMS_TASK_000579,ENGINEERING,SEC_032,3,3,1.9,0,7,68,113.3,1.0
TMS_TASK_000580,ENGINEERING,SEC_034,3,3,2.0,0,7,56,93.3,1.0
TMS_TASK_000581,ENGINEERING,SEC_039,2,2,3.5,0,7,60,100.0,1.0
TMS_TASK_000582,ENGINEERING,SEC_026,3,3,4.4,0,7,45,75.0,1.0
TMS_TASK_000583,ENGINEERING,SEC_034,3,3,3.4,0,7,56,93.3,1.0
TMS_TASK_000584,ENGINEERING,SEC_054,4,4,4.3,0,7,68,113.3,1.0
TMS_TASK_000585,ENGINEERING,SEC_003,2,2,1.8,0,7,60,100.0,1.0
TMS_TASK_000586,ENGINEERING,SEC_050,3,3,4.4,0,7,42,70.0,1.0
TMS_TASK_000587,ENGINEERING,SEC_012,4,4,3.7,0,7,69,115.0,1.0
TMS_TASK_000588,ENGINEERING,SEC_065,3,3,2.6,3,7,68,113.3,1.0
TMS_TASK_000589,ENGINEERING,SEC_054,4,4,3.6,0,7,68,113.3,1.0
TMS_TASK_000590,ENGINEERING,SEC_005,2,2,3.4,1,7,72,120.0,1.0
