event_id,event_type,section_id,detected_at,affected_block_id,impact_description,severity,latitude,longitude,corridor_id,source_type,source
RB-DIS-000114,Emergency Defect,SEC_033,2024-02-29 14:15:00,SLOT_027518,Emergency rail/OHE defect detected requiring urgent track access in SEC_023,Low,11.652745,79.33671,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000115,Late Train,SEC_007,2024-07-07 16:26:00,SLOT_043725,Late express train delay cascading in section SEC_025 (Severity Low),Low,12.974032,80.158937,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000116,Emergency Defect,SEC_035,2024-01-07 01:49:00,SLOT_002324,Emergency rail/OHE defect detected requiring urgent track access in SEC_028,Low,11.485921,79.281356,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000117,Emergency Defect,SEC_009,2024-02-23 17:51:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_002,Low,12.946577,80.137312,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000118,Late Train,SEC_031,2024-10-20 14:32:00,,Late express train delay cascading in section SEC_007 (Severity Medium),Medium,11.908397,79.465612,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000119,Late Train,SEC_047,2024-02-16 12:58:00,,Late express train delay cascading in section SEC_013 (Severity Medium),Medium,10.883179,78.83041,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000120,Machine Breakdown,SEC_005,2024-01-12 17:59:00,SLOT_018823,Tamping/BCM machine breakdown during block operation in SEC_006,Low,12.985725,80.177314,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000121,Emergency Defect,SEC_044,2024-06-12 15:56:00,SLOT_037253,Emergency rail/OHE defect detected requiring urgent track access in SEC_022,High,10.996272,78.977782,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000122,Emergency Defect,SEC_026,2024-11-10 13:21:00,SLOT_027758,Emergency rail/OHE defect detected requiring urgent track access in SEC_033,Medium,12.17617,79.613546,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000123,Emergency Defect,SEC_054,2024-03-30 09:09:00,SLOT_022060,Emergency rail/OHE defect detected requiring urgent track access in SEC_033,Medium,10.766098,78.645462,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000124,Emergency Defect,SEC_030,2024-05-25 14:29:00,SLOT_002221,Emergency rail/OHE defect detected requiring urgent track access in SEC_024,Low,11.979391,79.507904,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000125,Machine Breakdown,SEC_011,2024-10-05 22:25:00,SLOT_008474,Tamping/BCM machine breakdown during block operation in SEC_042,Low,12.921848,80.113529,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000126,Emergency Defect,SEC_064,2024-11-29 01:20:00,SLOT_049339,Emergency rail/OHE defect detected requiring urgent track access in SEC_028,Low,9.889125,78.07633,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000127,Emergency Defect,SEC_033,2024-04-19 09:10:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_004,Medium,11.672321,79.344637,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000128,Late Train,SEC_044,2024-02-27 23:49:00,,Late express train delay cascading in section SEC_038 (Severity High),High,10.977878,78.960443,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000129,Late Train,SEC_010,2024-03-31 01:00:00,SLOT_027272,Late express train delay cascading in section SEC_029 (Severity High),High,12.935722,80.129287,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000130,Emergency Defect,SEC_020,2024-10-23 15:28:00,SLOT_016460,Emergency rail/OHE defect detected requiring urgent track access in SEC_032,Low,12.523482,79.905787,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000131,Late Train,SEC_013,2024-05-03 13:25:00,SLOT_018536,Late express train delay cascading in section SEC_028 (Severity High),High,12.868845,80.072812,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000132,Emergency Defect,SEC_032,2024-11-12 09:39:00,SLOT_028355,Emergency rail/OHE defect detected requiring urgent track access in SEC_028,Medium,11.886879,79.446961,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000133,Machine Breakdown,SEC_004,2024-06-29 18:30:00,SLOT_045190,Tamping/BCM machine breakdown during block operation in SEC_005,Medium,12.993679,80.196363,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000134,Late Train,SEC_061,2024-06-01 15:18:00,SLOT_037503,Late express train delay cascading in section SEC_028 (Severity High),High,10.448578,78.116089,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000135,Late Train,SEC_068,2024-09-22 11:49:00,SLOT_042014,Late express train delay cascading in section SEC_039 (Severity Low),Low,8.808563,78.124687,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000136,Emergency Defect,SEC_025,2024-12-25 17:10:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_015,Low,12.29837,79.714922,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000137,Late Train,SEC_041,2024-10-01 16:38:00,SLOT_032923,Late express train delay cascading in section SEC_030 (Severity High),High,11.175613,79.081508,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000138,Emergency Defect,SEC_003,2024-03-18 04:28:00,SLOT_003524,Emergency rail/OHE defect detected requiring urgent track access in SEC_002,Low,13.005215,80.209318,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000139,Emergency Defect,SEC_029,2024-04-28 07:25:00,SLOT_037690,Emergency rail/OHE defect detected requiring urgent track access in SEC_018,Medium,12.039837,79.53919,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000140,Late Train,SEC_040,2024-02-10 07:26:00,SLOT_043696,Late express train delay cascading in section SEC_022 (Severity Medium),Medium,11.227631,79.120389,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000141,Emergency Defect,SEC_032,2024-08-04 08:47:00,SLOT_014814,Emergency rail/OHE defect detected requiring urgent track access in SEC_049,High,11.852949,79.421736,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000142,Emergency Defect,SEC_003,2024-12-21 09:32:00,SLOT_048633,Emergency rail/OHE defect detected requiring urgent track access in SEC_011,Low,13.006451,80.210494,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000143,Late Train,SEC_017,2024-04-25 21:02:00,,Late express train delay cascading in section SEC_014 (Severity Medium),Medium,12.706899,79.984492,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000144,Late Train,SEC_043,2024-04-03 08:33:00,,Late express train delay cascading in section SEC_021 (Severity Low),Low,11.039169,79.011328,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000145,Late Train,SEC_064,2024-12-05 15:09:00,SLOT_034689,Late express train delay cascading in section SEC_049 (Severity High),High,9.897759,78.085947,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000146,Machine Breakdown,SEC_038,2024-01-11 21:30:00,SLOT_021493,Tamping/BCM machine breakdown during block operation in SEC_042,Low,11.351116,79.214436,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000147,Late Train,SEC_058,2024-03-18 16:38:00,SLOT_018281,Late express train delay cascading in section SEC_002 (Severity Medium),Medium,10.560487,78.340311,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000148,Late Train,SEC_011,2024-05-23 18:03:00,,Late express train delay cascading in section SEC_012 (Severity High),High,12.921883,80.113568,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000149,Late Train,SEC_010,2024-12-09 05:52:00,SLOT_002685,Late express train delay cascading in section SEC_041 (Severity Medium),Medium,12.935928,80.129522,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000150,Late Train,SEC_048,2024-12-28 23:59:00,,Late express train delay cascading in section SEC_003 (Severity Medium),Medium,10.874015,78.787221,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000151,Late Train,SEC_007,2024-11-23 07:28:00,,Late express train delay cascading in section SEC_042 (Severity Low),Low,12.975691,80.160707,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000152,Emergency Defect,SEC_048,2024-11-03 13:04:00,SLOT_015277,Emergency rail/OHE defect detected requiring urgent track access in SEC_014,Medium,10.873276,78.772431,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000153,Late Train,SEC_023,2024-01-11 21:31:00,SLOT_034012,Late express train delay cascading in section SEC_045 (Severity Medium),Medium,12.364977,79.780787,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000154,Emergency Defect,SEC_022,2024-02-05 19:58:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_015,Medium,12.39735,79.807637,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000155,Late Train,SEC_007,2024-11-22 13:58:00,SLOT_041208,Late express train delay cascading in section SEC_022 (Severity Low),Low,12.976149,80.161195,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000156,Late Train,SEC_059,2024-05-11 00:52:00,,Late express train delay cascading in section SEC_033 (Severity Low),Low,10.540951,78.301374,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000157,Late Train,SEC_035,2024-02-29 23:21:00,SLOT_027515,Late express train delay cascading in section SEC_007 (Severity Low),Low,11.490691,79.284894,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000158,Emergency Defect,SEC_042,2024-07-15 11:52:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_028,Low,11.144104,79.065748,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000159,Machine Breakdown,SEC_007,2024-12-02 23:00:00,SLOT_008732,Tamping/BCM machine breakdown during block operation in SEC_025,Medium,12.972941,80.157774,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000160,Late Train,SEC_063,2024-10-18 23:18:00,,Late express train delay cascading in section SEC_039 (Severity Medium),Medium,9.939872,78.106439,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000161,Machine Breakdown,SEC_053,2024-06-02 14:58:00,SLOT_032902,Tamping/BCM machine breakdown during block operation in SEC_049,Low,10.798034,78.687756,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000162,Late Train,SEC_046,2024-03-11 10:41:00,SLOT_028318,Late express train delay cascading in section SEC_033 (Severity Medium),Medium,10.902549,78.864646,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000163,Emergency Defect,SEC_041,2024-10-07 08:52:00,SLOT_044471,Emergency rail/OHE defect detected requiring urgent track access in SEC_021,Low,11.210943,79.098534,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000164,Emergency Defect,SEC_064,2024-02-03 07:25:00,SLOT_035402,Emergency rail/OHE defect detected requiring urgent track access in SEC_020,Medium,9.91691,78.10728,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000165,Late Train,SEC_009,2024-02-11 22:52:00,SLOT_013466,Late express train delay cascading in section SEC_021 (Severity Low),Low,12.948059,80.138329,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000166,Late Train,SEC_026,2024-09-25 07:23:00,SLOT_017901,Late express train delay cascading in section SEC_040 (Severity Low),Low,12.167636,79.607429,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000167,Late Train,SEC_063,2024-03-08 04:28:00,SLOT_049801,Late express train delay cascading in section SEC_016 (Severity Low),Low,9.926927,78.108847,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000168,Emergency Defect,SEC_061,2024-01-08 05:23:00,SLOT_014334,Emergency rail/OHE defect detected requiring urgent track access in SEC_009,Low,10.453393,78.121595,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000169,Late Train,SEC_015,2024-12-28 15:20:00,,Late express train delay cascading in section SEC_017 (Severity Medium),Medium,12.840656,80.054074,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000170,Machine Breakdown,SEC_003,2024-07-07 02:38:00,,Tamping/BCM machine breakdown during block operation in SEC_002,Medium,13.000481,80.204812,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000171,Late Train,SEC_033,2024-10-13 12:50:00,,Late express train delay cascading in section SEC_006 (Severity Low),Low,11.714116,79.361562,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000172,Machine Breakdown,SEC_011,2024-09-15 00:17:00,,Tamping/BCM machine breakdown during block operation in SEC_005,Medium,12.920298,80.111804,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000173,Late Train,SEC_027,2024-10-28 01:46:00,SLOT_039671,Late express train delay cascading in section SEC_038 (Severity Low),Low,12.107931,79.556639,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000174,Emergency Defect,SEC_030,2024-09-01 13:33:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_036,Medium,11.989756,79.510312,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000175,Late Train,SEC_030,2024-09-16 18:14:00,SLOT_019192,Late express train delay cascading in section SEC_035 (Severity Low),Low,11.972158,79.506224,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000176,Late Train,SEC_003,2024-07-05 10:23:00,,Late express train delay cascading in section SEC_023 (Severity Medium),Medium,13.001171,80.205468,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000177,Late Train,SEC_011,2024-02-28 03:01:00,SLOT_045607,Late express train delay cascading in section SEC_036 (Severity Medium),Medium,12.919576,80.111,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000178,Emergency Defect,SEC_021,2024-10-12 04:59:00,SLOT_040306,Emergency rail/OHE defect detected requiring urgent track access in SEC_008,Medium,12.483719,79.876622,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000179,Late Train,SEC_008,2024-06-26 22:50:00,,Late express train delay cascading in section SEC_045 (Severity Low),Low,12.960054,80.146731,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000180,Emergency Defect,SEC_052,2024-08-03 07:36:00,SLOT_045223,Emergency rail/OHE defect detected requiring urgent track access in SEC_025,Low,10.813503,78.692537,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000181,Machine Breakdown,SEC_068,2024-04-21 23:01:00,SLOT_007258,Tamping/BCM machine breakdown during block operation in SEC_046,Low,8.806695,78.14709,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000182,Late Train,SEC_011,2024-10-28 10:24:00,,Late express train delay cascading in section SEC_008 (Severity Medium),Medium,12.922705,80.114482,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000183,Late Train,SEC_040,2024-10-03 23:19:00,,Late express train delay cascading in section SEC_025 (Severity Medium),Medium,11.220804,79.108745,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000184,Late Train,SEC_043,2024-07-31 15:38:00,,Late express train delay cascading in section SEC_035 (Severity Medium),Medium,11.071787,79.026007,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000185,Late Train,SEC_046,2024-03-07 09:18:00,,Late express train delay cascading in section SEC_025 (Severity Medium),Medium,10.929451,78.902657,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000186,Late Train,SEC_035,2024-06-07 06:00:00,,Late express train delay cascading in section SEC_022 (Severity Low),Low,11.51228,79.300906,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000187,Emergency Defect,SEC_028,2024-04-04 15:05:00,SLOT_007568,Emergency rail/OHE defect detected requiring urgent track access in SEC_009,Low,12.094401,79.550834,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000188,Late Train,SEC_042,2024-08-06 22:11:00,SLOT_009606,Late express train delay cascading in section SEC_019 (Severity Medium),Medium,11.122188,79.052557,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000189,Late Train,SEC_048,2024-01-25 19:34:00,SLOT_020869,Late express train delay cascading in section SEC_012 (Severity Low),Low,10.872927,78.765462,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000190,Emergency Defect,SEC_005,2024-06-04 19:53:00,SLOT_009007,Emergency rail/OHE defect detected requiring urgent track access in SEC_015,High,12.988955,80.184299,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000191,Late Train,SEC_059,2024-12-24 11:25:00,SLOT_023768,Late express train delay cascading in section SEC_034 (Severity Low),Low,10.527943,78.262739,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000192,Emergency Defect,SEC_024,2024-03-17 23:00:00,SLOT_005383,Emergency rail/OHE defect detected requiring urgent track access in SEC_031,Medium,12.330536,79.746292,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000193,Machine Breakdown,SEC_050,2024-06-29 03:06:00,SLOT_008180,Tamping/BCM machine breakdown during block operation in SEC_030,Low,10.851662,78.697468,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000194,Late Train,SEC_050,2024-06-21 11:49:00,SLOT_026253,Late express train delay cascading in section SEC_018 (Severity High),High,10.835934,78.701388,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000195,Emergency Defect,SEC_020,2024-11-13 07:50:00,SLOT_028991,Emergency rail/OHE defect detected requiring urgent track access in SEC_048,Medium,12.513932,79.89944,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000196,Machine Breakdown,SEC_060,2024-12-12 10:31:00,SLOT_037305,Tamping/BCM machine breakdown during block operation in SEC_005,Low,10.516356,78.230337,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000197,Emergency Defect,SEC_059,2024-11-01 20:43:00,SLOT_005804,Emergency rail/OHE defect detected requiring urgent track access in SEC_017,Low,10.522994,78.248041,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000198,Emergency Defect,SEC_039,2024-08-03 13:08:00,SLOT_034208,Emergency rail/OHE defect detected requiring urgent track access in SEC_006,High,11.2648,79.173362,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000199,Emergency Defect,SEC_010,2024-06-02 02:11:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_017,Medium,12.932202,80.125258,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-000200,Emergency Defect,SEC_018,2024-09-23 14:04:00,SLOT_027775,Emergency rail/OHE defect detected requiring urgent track access in SEC_048,Low,12.685934,79.979957,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
