operational_event_id,event_timestamp,event_type,section_id,latitude,longitude,train_number,delay_minutes,subsequent_block_impact,corridor_id,source_type,source
RB-OPS-000130,2023-10-08 03:00:00,Locomotive Power Inefficiency,SEC_039,11.311101,79.201632,12693,28,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000131,2023-10-09 06:00:00,Precedence Crossing at Loop Line,SEC_059,10.526858,78.259516,20606,5,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000132,2023-10-10 09:00:00,Crew Changeover Delay,SEC_008,12.964947,80.150192,20605,46,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000133,2023-10-11 12:00:00,Crew Changeover Delay,SEC_045,10.947837,78.927029,16101,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000134,2023-10-12 15:00:00,Unscheduled Halt at Home Signal,SEC_025,12.27679,79.695157,20605,17,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000135,2023-10-13 18:00:00,Speed Restriction Slowdown,SEC_017,12.741057,79.994603,16101,44,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000136,2023-10-14 21:00:00,Locomotive Power Inefficiency,SEC_063,9.940397,78.106341,16102,51,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000137,2023-10-15 00:00:00,Precedence Crossing at Loop Line,SEC_036,11.451779,79.257163,20606,40,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000138,2023-10-16 03:00:00,Precedence Crossing at Loop Line,SEC_045,10.94465,78.923154,16128,35,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000139,2023-10-17 06:00:00,Unscheduled Halt at Home Signal,SEC_045,10.957283,78.938515,16127,24,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000140,2023-10-18 09:00:00,Speed Restriction Slowdown,SEC_025,12.25991,79.679695,16127,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000141,2023-10-19 12:00:00,Speed Restriction Slowdown,SEC_010,12.935405,80.128923,20606,53,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000142,2023-10-20 15:00:00,Crew Changeover Delay,SEC_013,12.874531,80.075851,16128,50,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000143,2023-10-21 18:00:00,Speed Restriction Slowdown,SEC_058,10.552503,78.325506,20605,25,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000144,2023-10-22 21:00:00,Precedence Crossing at Loop Line,SEC_029,12.033605,79.535337,16128,53,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000145,2023-10-23 00:00:00,Locomotive Power Inefficiency,SEC_033,11.681341,79.34829,20605,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000146,2023-10-24 03:00:00,Unscheduled Halt at Home Signal,SEC_044,10.985341,78.967478,12693,49,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000147,2023-10-25 06:00:00,Unscheduled Halt at Home Signal,SEC_013,12.884878,80.081379,16127,15,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000148,2023-10-26 09:00:00,Speed Restriction Slowdown,SEC_065,9.616132,78.093141,16101,44,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000149,2023-10-27 12:00:00,Locomotive Power Inefficiency,SEC_057,10.594282,78.397308,16127,8,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000150,2023-10-28 15:00:00,Unscheduled Halt at Home Signal,SEC_051,10.826392,78.691753,16102,17,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000151,2023-10-29 18:00:00,Locomotive Power Inefficiency,SEC_034,11.571552,79.316067,20605,40,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000152,2023-10-30 21:00:00,Unscheduled Halt at Home Signal,SEC_001,13.045595,80.234127,16127,37,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000153,2023-10-31 00:00:00,Unscheduled Halt at Home Signal,SEC_047,10.878412,78.821141,16102,38,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000154,2023-11-01 03:00:00,Precedence Crossing at Loop Line,SEC_052,10.812599,78.692796,16127,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000155,2023-11-02 06:00:00,Precedence Crossing at Loop Line,SEC_063,9.925079,78.109191,16127,19,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000156,2023-11-03 09:00:00,Locomotive Power Inefficiency,SEC_011,12.918521,80.109825,16127,12,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000157,2023-11-04 12:00:00,Locomotive Power Inefficiency,SEC_043,11.086517,79.032636,16127,26,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000158,2023-11-05 15:00:00,Speed Restriction Slowdown,SEC_015,12.811419,80.031216,12693,8,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000159,2023-11-06 18:00:00,Locomotive Power Inefficiency,SEC_060,10.502117,78.196596,16101,8,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000160,2023-11-07 21:00:00,Speed Restriction Slowdown,SEC_027,12.131167,79.576845,20605,9,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000161,2023-11-08 00:00:00,Unscheduled Halt at Home Signal,SEC_016,12.79606,80.021006,16101,30,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000162,2023-11-09 03:00:00,Precedence Crossing at Loop Line,SEC_048,10.873097,78.768851,16101,23,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000163,2023-11-10 06:00:00,Unscheduled Halt at Home Signal,SEC_055,10.727287,78.588262,16127,21,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000164,2023-11-11 09:00:00,Crew Changeover Delay,SEC_004,12.991485,80.190285,12693,40,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000165,2023-11-12 12:00:00,Locomotive Power Inefficiency,SEC_067,8.815881,78.070764,16101,18,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000166,2023-11-13 15:00:00,Locomotive Power Inefficiency,SEC_020,12.524813,79.906671,12694,33,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000167,2023-11-14 18:00:00,Speed Restriction Slowdown,SEC_012,12.898124,80.089788,16128,49,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000168,2023-11-15 21:00:00,Unscheduled Halt at Home Signal,SEC_056,10.667656,78.501732,16101,22,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000169,2023-11-16 00:00:00,Locomotive Power Inefficiency,SEC_057,10.590383,78.391095,20605,52,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000170,2023-11-17 03:00:00,Locomotive Power Inefficiency,SEC_012,12.90446,80.094468,20605,50,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000171,2023-11-18 06:00:00,Precedence Crossing at Loop Line,SEC_017,12.715711,79.987101,20605,7,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000172,2023-11-19 09:00:00,Speed Restriction Slowdown,SEC_030,11.980624,79.508191,20606,33,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000173,2023-11-20 12:00:00,Crew Changeover Delay,SEC_001,13.066412,80.251691,16127,15,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000174,2023-11-21 15:00:00,Unscheduled Halt at Home Signal,SEC_046,10.930699,78.904421,12694,29,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000175,2023-11-22 18:00:00,Precedence Crossing at Loop Line,SEC_061,10.44959,78.117246,16128,13,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000176,2023-11-23 21:00:00,Precedence Crossing at Loop Line,SEC_006,12.982632,80.170559,16127,24,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000177,2023-11-24 00:00:00,Crew Changeover Delay,SEC_044,10.999123,78.98047,16102,47,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000178,2023-11-25 03:00:00,Locomotive Power Inefficiency,SEC_063,9.920969,78.109956,16102,31,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000179,2023-11-26 06:00:00,Speed Restriction Slowdown,SEC_042,11.117767,79.049896,20605,12,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000180,2023-11-27 09:00:00,Precedence Crossing at Loop Line,SEC_050,10.839577,78.70048,16102,25,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000181,2023-11-28 12:00:00,Locomotive Power Inefficiency,SEC_013,12.887697,80.082886,16102,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000182,2023-11-29 15:00:00,Unscheduled Halt at Home Signal,SEC_007,12.978205,80.163387,16101,32,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000183,2023-11-30 18:00:00,Speed Restriction Slowdown,SEC_066,9.303038,78.077543,16128,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000184,2023-12-01 21:00:00,Precedence Crossing at Loop Line,SEC_023,12.349381,79.765142,12694,16,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000185,2023-12-02 00:00:00,Precedence Crossing at Loop Line,SEC_025,12.299584,79.716034,20606,45,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000186,2023-12-03 03:00:00,Precedence Crossing at Loop Line,SEC_013,12.886666,80.082334,16128,8,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000187,2023-12-04 06:00:00,Precedence Crossing at Loop Line,SEC_021,12.458747,79.856771,16101,13,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000188,2023-12-05 09:00:00,Unscheduled Halt at Home Signal,SEC_044,11.021162,79.001245,12694,29,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000189,2023-12-06 12:00:00,Speed Restriction Slowdown,SEC_060,10.492039,78.172715,16127,13,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000190,2023-12-07 15:00:00,Speed Restriction Slowdown,SEC_059,10.535518,78.285238,12694,20,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000191,2023-12-08 18:00:00,Unscheduled Halt at Home Signal,SEC_063,9.928803,78.108498,16102,16,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000192,2023-12-09 21:00:00,Crew Changeover Delay,SEC_057,10.585504,78.383322,16101,43,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000193,2023-12-10 00:00:00,Locomotive Power Inefficiency,SEC_048,10.873479,78.7765,16101,26,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000194,2023-12-11 03:00:00,Crew Changeover Delay,SEC_007,12.976095,80.161136,20605,16,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000195,2023-12-12 06:00:00,Unscheduled Halt at Home Signal,SEC_047,10.878127,78.820588,20606,36,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000196,2023-12-13 09:00:00,Speed Restriction Slowdown,SEC_022,12.37676,79.791055,16102,22,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000197,2023-12-14 12:00:00,Precedence Crossing at Loop Line,SEC_020,12.514847,79.900048,20605,31,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000198,2023-12-15 15:00:00,Crew Changeover Delay,SEC_014,12.857368,80.06553,16128,51,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000199,2023-12-16 18:00:00,Locomotive Power Inefficiency,SEC_006,12.983086,80.171554,12693,22,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000200,2023-12-17 21:00:00,Locomotive Power Inefficiency,SEC_031,11.93108,79.488456,16102,50,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000201,2023-12-18 00:00:00,Precedence Crossing at Loop Line,SEC_019,12.575818,79.942266,20606,15,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000202,2023-12-19 03:00:00,Locomotive Power Inefficiency,SEC_066,9.183969,78.063928,16127,47,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000203,2023-12-20 06:00:00,Speed Restriction Slowdown,SEC_057,10.592151,78.393913,16102,46,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000204,2023-12-21 09:00:00,Unscheduled Halt at Home Signal,SEC_041,11.195302,79.090997,20605,13,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000205,2023-12-22 12:00:00,Locomotive Power Inefficiency,SEC_044,10.979828,78.962281,16127,23,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000206,2023-12-23 15:00:00,Unscheduled Halt at Home Signal,SEC_036,11.408631,79.227879,20606,46,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000207,2023-12-24 18:00:00,Crew Changeover Delay,SEC_065,9.840858,78.069221,16128,37,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000208,2023-12-25 21:00:00,Precedence Crossing at Loop Line,SEC_063,9.937766,78.10683,12694,5,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000209,2023-12-26 00:00:00,Precedence Crossing at Loop Line,SEC_006,12.98262,80.170532,16102,25,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000210,2023-12-27 03:00:00,Unscheduled Halt at Home Signal,SEC_020,12.525502,79.907129,12693,21,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000211,2023-12-28 06:00:00,Crew Changeover Delay,SEC_057,10.591104,78.392244,16128,35,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000212,2023-12-29 09:00:00,Crew Changeover Delay,SEC_064,9.916446,78.106762,16128,25,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000213,2023-12-30 12:00:00,Locomotive Power Inefficiency,SEC_007,12.971963,80.156731,12694,25,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000214,2023-12-31 15:00:00,Precedence Crossing at Loop Line,SEC_040,11.248185,79.155447,20605,38,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000215,2024-01-01 18:00:00,Speed Restriction Slowdown,SEC_042,11.11218,79.046533,16128,19,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000216,2024-01-02 21:00:00,Unscheduled Halt at Home Signal,SEC_060,10.517962,78.234142,16101,26,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000217,2024-01-03 00:00:00,Unscheduled Halt at Home Signal,SEC_060,10.50948,78.214043,16101,34,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000218,2024-01-04 03:00:00,Crew Changeover Delay,SEC_006,12.982103,80.169397,20605,27,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000219,2024-01-05 06:00:00,Unscheduled Halt at Home Signal,SEC_047,10.89495,78.853299,16127,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000220,2024-01-06 09:00:00,Crew Changeover Delay,SEC_020,12.517947,79.902108,12694,50,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000221,2024-01-07 12:00:00,Locomotive Power Inefficiency,SEC_020,12.525213,79.906937,16127,30,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000222,2024-01-08 15:00:00,Crew Changeover Delay,SEC_005,12.990052,80.186673,12694,23,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000223,2024-01-09 18:00:00,Unscheduled Halt at Home Signal,SEC_030,11.95095,79.501298,12693,17,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000224,2024-01-10 21:00:00,Crew Changeover Delay,SEC_024,12.324404,79.740219,20606,16,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000225,2024-01-11 00:00:00,Crew Changeover Delay,SEC_016,12.789959,80.017391,16102,37,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000226,2024-01-12 03:00:00,Locomotive Power Inefficiency,SEC_050,10.848792,78.698183,16102,36,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000227,2024-01-13 06:00:00,Locomotive Power Inefficiency,SEC_051,10.828575,78.700212,12693,24,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000228,2024-01-14 09:00:00,Unscheduled Halt at Home Signal,SEC_003,13.00009,80.204439,16102,20,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000229,2024-01-15 12:00:00,Crew Changeover Delay,SEC_058,10.553426,78.327218,16127,36,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000230,2024-01-16 15:00:00,Crew Changeover Delay,SEC_019,12.585145,79.948827,20605,38,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000231,2024-01-17 18:00:00,Unscheduled Halt at Home Signal,SEC_010,12.926745,80.11901,16101,16,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000232,2024-01-18 21:00:00,Locomotive Power Inefficiency,SEC_052,10.815354,78.692008,20605,32,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000233,2024-01-19 00:00:00,Locomotive Power Inefficiency,SEC_019,12.578902,79.944435,16102,52,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000234,2024-01-20 03:00:00,Unscheduled Halt at Home Signal,SEC_043,11.066074,79.023436,20606,38,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000235,2024-01-21 06:00:00,Unscheduled Halt at Home Signal,SEC_028,12.058574,79.544874,12694,22,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000236,2024-01-22 09:00:00,Precedence Crossing at Loop Line,SEC_063,9.932091,78.107886,16102,48,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000237,2024-01-23 12:00:00,Crew Changeover Delay,SEC_045,10.950796,78.930627,12694,40,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000238,2024-01-24 15:00:00,Speed Restriction Slowdown,SEC_012,12.900515,80.091554,16101,30,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000239,2024-01-25 18:00:00,Precedence Crossing at Loop Line,SEC_007,12.973213,80.158063,16127,21,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000240,2024-01-26 21:00:00,Speed Restriction Slowdown,SEC_058,10.557034,78.333909,12694,9,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000241,2024-01-27 00:00:00,Speed Restriction Slowdown,SEC_033,11.746747,79.374776,16102,31,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000242,2024-01-28 03:00:00,Crew Changeover Delay,SEC_007,12.974986,80.159955,12693,20,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000243,2024-01-29 06:00:00,Unscheduled Halt at Home Signal,SEC_012,12.892821,80.085872,16127,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000244,2024-01-30 09:00:00,Precedence Crossing at Loop Line,SEC_055,10.705297,78.554613,12694,47,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000245,2024-01-31 12:00:00,Speed Restriction Slowdown,SEC_053,10.801622,78.690101,16128,25,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000246,2024-02-01 15:00:00,Crew Changeover Delay,SEC_034,11.590737,79.315837,12693,11,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000247,2024-02-02 18:00:00,Speed Restriction Slowdown,SEC_067,8.82555,78.032048,16127,24,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000248,2024-02-03 21:00:00,Speed Restriction Slowdown,SEC_045,10.944374,78.922819,12694,26,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000249,2024-02-04 00:00:00,Locomotive Power Inefficiency,SEC_022,12.380242,79.79386,20605,8,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000250,2024-02-05 03:00:00,Locomotive Power Inefficiency,SEC_033,11.806803,79.399096,16102,27,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000251,2024-02-06 06:00:00,Locomotive Power Inefficiency,SEC_041,11.183108,79.08512,12693,9,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000252,2024-02-07 09:00:00,Crew Changeover Delay,SEC_035,11.523686,79.309366,16128,33,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000253,2024-02-08 12:00:00,Speed Restriction Slowdown,SEC_034,11.564078,79.316156,12694,51,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-000254,2024-02-09 15:00:00,Crew Changeover Delay,SEC_028,12.070657,79.546884,16101,44,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
