record_id,task_id,department,section_id,requested_window_minutes,granted_window_minutes,outcome,was_deferred
HIST_000334,TDMS_TASK_011384,Engineering,SEC_038,180,75,Partially Completed,False
HIST_000335,SMMS_TASK_006803,S&T,SEC_002,240,180,Partially Completed,False
HIST_000336,TDMS_TASK_009661,Engineering,SEC_031,60,45,Partially Completed,False
HIST_000337,TDMS_TASK_022057,Engineering,SEC_045,240,120,Partially Completed,False
HIST_000338,TMS_TASK_025372,S&T,SEC_018,90,90,Fully Completed,False
HIST_000339,TMS_TASK_016220,S&T,SEC_027,120,30,Not Completed,True
HIST_000340,TDMS_TASK_021232,Engineering,SEC_013,240,90,Partially Completed,False
HIST_000341,SMMS_TASK_020787,TRD,SEC_036,120,75,Partially Completed,True
HIST_000342,TMS_TASK_023274,S&T,SEC_006,60,60,Fully Completed,False
HIST_000343,SMMS_TASK_019749,Engineering,SEC_026,240,240,Fully Completed,False
HIST_000344,SMMS_TASK_011205,S&T,SEC_021,60,30,Partially Completed,True
HIST_000345,TDMS_TASK_017443,TRD,SEC_032,300,30,Not Completed,True
HIST_000346,TMS_TASK_020478,S&T,SEC_025,300,300,Fully Completed,False
HIST_000347,TDMS_TASK_024311,TRD,SEC_049,300,150,Partially Completed,True
HIST_000348,TDMS_TASK_019884,TRD,SEC_049,90,75,Partially Completed,False
HIST_000349,TMS_TASK_014457,Engineering,SEC_014,60,45,Partially Completed,True
HIST_000350,TMS_TASK_013169,Engineering,SEC_002,300,120,Partially Completed,True
HIST_000351,SMMS_TASK_012653,TRD,SEC_025,240,165,Partially Completed,False
HIST_000352,TMS_TASK_003593,S&T,SEC_029,120,90,Partially Completed,True
HIST_000353,TMS_TASK_023904,S&T,SEC_037,90,30,Partially Completed,False
HIST_000354,SMMS_TASK_004808,Engineering,SEC_026,300,300,Fully Completed,False
HIST_000355,TDMS_TASK_022550,Engineering,SEC_029,120,60,Partially Completed,True
HIST_000356,TDMS_TASK_024391,TRD,SEC_002,120,120,Fully Completed,False
HIST_000357,TMS_TASK_012124,Engineering,SEC_038,240,120,Partially Completed,False
HIST_000358,TDMS_TASK_016335,TRD,SEC_017,240,0,Not Completed,True
HIST_000359,TMS_TASK_007275,Engineering,SEC_019,120,120,Fully Completed,False
HIST_000360,TDMS_TASK_004889,Engineering,SEC_021,300,0,Not Completed,True
HIST_000361,TDMS_TASK_012652,S&T,SEC_004,120,75,Partially Completed,True
HIST_000362,TDMS_TASK_016264,Engineering,SEC_025,90,90,Fully Completed,False
HIST_000363,TMS_TASK_017874,Engineering,SEC_019,90,15,Not Completed,True
HIST_000364,TDMS_TASK_016476,Engineering,SEC_012,60,60,Fully Completed,False
HIST_000365,TMS_TASK_009279,Engineering,SEC_013,60,45,Partially Completed,False
HIST_000366,SMMS_TASK_011509,Engineering,SEC_002,120,75,Partially Completed,False
HIST_000367,SMMS_TASK_007564,TRD,SEC_044,300,0,Not Completed,True
HIST_000368,TMS_TASK_025275,Engineering,SEC_015,240,105,Partially Completed,False
HIST_000369,TMS_TASK_001770,Engineering,SEC_043,90,90,Fully Completed,False
HIST_000370,TDMS_TASK_006761,Engineering,SEC_041,180,0,Not Completed,True
HIST_000371,TMS_TASK_026847,Engineering,SEC_023,120,15,Not Completed,True
HIST_000372,SMMS_TASK_022933,Engineering,SEC_040,300,30,Not Completed,True
HIST_000373,SMMS_TASK_002818,Engineering,SEC_011,90,90,Fully Completed,False
HIST_000374,TMS_TASK_029893,Engineering,SEC_009,90,60,Partially Completed,False
HIST_000375,TDMS_TASK_015904,S&T,SEC_045,240,75,Partially Completed,False
HIST_000376,TMS_TASK_007558,S&T,SEC_032,60,15,Not Completed,True
HIST_000377,TDMS_TASK_003930,Engineering,SEC_034,90,0,Not Completed,True
HIST_000378,TDMS_TASK_004744,Engineering,SEC_046,90,45,Partially Completed,True
HIST_000379,SMMS_TASK_000400,S&T,SEC_001,120,75,Partially Completed,False
HIST_000380,TMS_TASK_020997,S&T,SEC_009,90,60,Partially Completed,True
HIST_000381,TMS_TASK_000425,Engineering,SEC_048,240,30,Not Completed,True
HIST_000382,TDMS_TASK_019946,TRD,SEC_007,120,120,Fully Completed,False
HIST_000383,TDMS_TASK_020819,S&T,SEC_022,120,0,Not Completed,True
HIST_000384,TMS_TASK_019278,S&T,SEC_002,90,60,Partially Completed,True
HIST_000385,TMS_TASK_002553,S&T,SEC_016,120,45,Partially Completed,True
HIST_000386,TMS_TASK_009821,Engineering,SEC_009,90,90,Fully Completed,False
HIST_000387,TMS_TASK_005412,S&T,SEC_013,240,105,Partially Completed,False
HIST_000388,TDMS_TASK_011490,TRD,SEC_040,60,0,Not Completed,True
HIST_000389,TDMS_TASK_016353,TRD,SEC_014,60,60,Fully Completed,False
HIST_000390,TMS_TASK_012263,Engineering,SEC_040,180,120,Partially Completed,True
HIST_000391,TDMS_TASK_004740,Engineering,SEC_044,120,120,Fully Completed,False
HIST_000392,TMS_TASK_014342,Engineering,SEC_027,240,105,Partially Completed,True
HIST_000393,TMS_TASK_029377,Engineering,SEC_027,60,45,Partially Completed,True
HIST_000394,SMMS_TASK_017951,S&T,SEC_017,300,120,Partially Completed,True
HIST_000395,TDMS_TASK_002595,S&T,SEC_033,180,120,Partially Completed,False
HIST_000396,TDMS_TASK_014965,Engineering,SEC_040,90,45,Partially Completed,False
HIST_000397,TMS_TASK_003583,Engineering,SEC_043,240,195,Partially Completed,True
HIST_000398,TMS_TASK_015715,S&T,SEC_010,180,90,Partially Completed,False
HIST_000399,TMS_TASK_022441,TRD,SEC_034,300,300,Fully Completed,False
HIST_000400,TMS_TASK_024826,TRD,SEC_007,180,90,Partially Completed,True
HIST_000401,TDMS_TASK_024843,Engineering,SEC_025,240,120,Partially Completed,False
HIST_000402,TDMS_TASK_007193,S&T,SEC_005,300,195,Partially Completed,False
HIST_000403,TMS_TASK_025634,S&T,SEC_027,240,150,Partially Completed,False
HIST_000404,TDMS_TASK_022747,TRD,SEC_042,240,180,Partially Completed,True
HIST_000405,SMMS_TASK_009945,S&T,SEC_041,120,15,Not Completed,True
HIST_000406,SMMS_TASK_010060,S&T,SEC_036,90,60,Partially Completed,True
HIST_000407,SMMS_TASK_004696,S&T,SEC_029,60,30,Partially Completed,False
HIST_000408,TMS_TASK_011512,Engineering,SEC_031,90,60,Partially Completed,False
HIST_000409,TDMS_TASK_019750,TRD,SEC_005,120,120,Fully Completed,False
HIST_000410,TMS_TASK_001115,S&T,SEC_036,180,90,Partially Completed,False
HIST_000411,TMS_TASK_013943,TRD,SEC_034,90,75,Partially Completed,False
HIST_000412,TMS_TASK_018373,S&T,SEC_008,240,240,Fully Completed,False
HIST_000413,TMS_TASK_022344,TRD,SEC_031,300,300,Fully Completed,False
HIST_000414,TMS_TASK_010546,TRD,SEC_019,60,30,Not Completed,True
HIST_000415,TMS_TASK_001437,TRD,SEC_025,300,300,Fully Completed,False
HIST_000416,SMMS_TASK_024213,TRD,SEC_040,180,120,Partially Completed,True
HIST_000417,TDMS_TASK_022545,TRD,SEC_016,60,60,Fully Completed,False
HIST_000418,TMS_TASK_009747,Engineering,SEC_045,90,45,Partially Completed,True
HIST_000419,TMS_TASK_023723,Engineering,SEC_021,240,75,Partially Completed,False
HIST_000420,SMMS_TASK_010507,TRD,SEC_026,300,300,Fully Completed,False
HIST_000421,TDMS_TASK_019201,TRD,SEC_002,240,150,Partially Completed,True
HIST_000422,TDMS_TASK_000541,Engineering,SEC_006,300,180,Partially Completed,False
HIST_000423,TDMS_TASK_006296,Engineering,SEC_014,120,60,Partially Completed,True
HIST_000424,SMMS_TASK_016490,TRD,SEC_048,300,165,Partially Completed,False
HIST_000425,SMMS_TASK_003363,Engineering,SEC_013,300,135,Partially Completed,False
HIST_000426,TMS_TASK_015983,Engineering,SEC_020,300,30,Not Completed,True
HIST_000427,TDMS_TASK_014146,TRD,SEC_042,60,15,Partially Completed,False
HIST_000428,TDMS_TASK_009330,TRD,SEC_016,300,0,Not Completed,True
HIST_000429,TMS_TASK_002009,S&T,SEC_040,180,180,Fully Completed,False
HIST_000430,TDMS_TASK_002233,S&T,SEC_006,90,90,Fully Completed,False
HIST_000431,TMS_TASK_006752,TRD,SEC_007,240,240,Fully Completed,False
HIST_000432,TDMS_TASK_004119,S&T,SEC_001,180,0,Not Completed,True
HIST_000433,TDMS_TASK_011077,TRD,SEC_007,120,75,Partially Completed,False
HIST_000434,TMS_TASK_010485,TRD,SEC_030,60,45,Partially Completed,True
HIST_000435,SMMS_TASK_004707,Engineering,SEC_005,240,120,Partially Completed,False
HIST_000436,TMS_TASK_009901,S&T,SEC_031,120,60,Partially Completed,False
HIST_000437,SMMS_TASK_015383,Engineering,SEC_030,180,15,Not Completed,True
HIST_000438,TDMS_TASK_019206,S&T,SEC_012,60,15,Not Completed,True
HIST_000439,TMS_TASK_006470,Engineering,SEC_002,90,60,Partially Completed,False
HIST_000440,SMMS_TASK_001807,TRD,SEC_008,240,120,Partially Completed,False
HIST_000441,TDMS_TASK_022850,Engineering,SEC_008,90,60,Partially Completed,True
HIST_000442,TMS_TASK_024076,Engineering,SEC_026,60,30,Partially Completed,False
HIST_000443,TMS_TASK_010578,Engineering,SEC_046,90,90,Fully Completed,False
HIST_000444,SMMS_TASK_009087,S&T,SEC_022,300,105,Partially Completed,True
HIST_000445,SMMS_TASK_010670,S&T,SEC_032,300,300,Fully Completed,False
HIST_000446,SMMS_TASK_023030,TRD,SEC_015,300,300,Fully Completed,False
HIST_000447,TMS_TASK_025100,S&T,SEC_005,120,120,Fully Completed,False
HIST_000448,TDMS_TASK_021450,Engineering,SEC_011,300,165,Partially Completed,False
HIST_000449,SMMS_TASK_011682,Engineering,SEC_024,300,300,Fully Completed,False
HIST_000450,TMS_TASK_022916,Engineering,SEC_043,60,60,Fully Completed,False
HIST_000451,TDMS_TASK_021823,TRD,SEC_013,120,75,Partially Completed,True
HIST_000452,TDMS_TASK_018985,Engineering,SEC_049,240,240,Fully Completed,False
HIST_000453,SMMS_TASK_009934,TRD,SEC_032,90,30,Partially Completed,True
HIST_000454,TMS_TASK_001989,Engineering,SEC_018,90,30,Partially Completed,False
HIST_000455,SMMS_TASK_017755,Engineering,SEC_031,300,120,Partially Completed,True
HIST_000456,SMMS_TASK_014416,S&T,SEC_035,90,60,Partially Completed,False
HIST_000457,TMS_TASK_011857,TRD,SEC_034,240,120,Partially Completed,True
HIST_000458,SMMS_TASK_020719,S&T,SEC_043,240,240,Fully Completed,False
HIST_000459,TDMS_TASK_012264,S&T,SEC_033,90,45,Partially Completed,True
HIST_000460,TMS_TASK_008472,Engineering,SEC_002,60,0,Not Completed,True
HIST_000461,TDMS_TASK_002866,TRD,SEC_019,60,45,Partially Completed,True
HIST_000462,TMS_TASK_011228,S&T,SEC_045,300,180,Partially Completed,True
HIST_000463,TDMS_TASK_004907,S&T,SEC_011,90,60,Partially Completed,True
HIST_000464,SMMS_TASK_003530,Engineering,SEC_025,300,300,Fully Completed,False
HIST_000465,TMS_TASK_000521,TRD,SEC_025,180,120,Partially Completed,True
HIST_000466,TDMS_TASK_022299,TRD,SEC_028,180,120,Partially Completed,False
HIST_000467,TMS_TASK_013278,S&T,SEC_043,180,180,Fully Completed,False
HIST_000468,SMMS_TASK_017684,TRD,SEC_027,120,90,Partially Completed,False
HIST_000469,TMS_TASK_014518,TRD,SEC_001,300,30,Not Completed,True
HIST_000470,TDMS_TASK_019642,Engineering,SEC_012,300,30,Not Completed,True
HIST_000471,TDMS_TASK_004067,S&T,SEC_031,180,180,Fully Completed,False
HIST_000472,TDMS_TASK_009349,Engineering,SEC_039,240,15,Not Completed,True
HIST_000473,SMMS_TASK_004567,S&T,SEC_032,240,180,Partially Completed,True
HIST_000474,SMMS_TASK_007391,TRD,SEC_036,60,45,Partially Completed,True
HIST_000475,SMMS_TASK_020745,TRD,SEC_012,90,90,Fully Completed,False
HIST_000476,TDMS_TASK_007782,S&T,SEC_005,120,120,Fully Completed,False
HIST_000477,TDMS_TASK_012759,Engineering,SEC_047,60,30,Partially Completed,True
HIST_000478,TMS_TASK_001427,S&T,SEC_028,120,30,Not Completed,True
HIST_000479,SMMS_TASK_023085,TRD,SEC_037,180,105,Partially Completed,False
HIST_000480,TMS_TASK_008732,S&T,SEC_047,300,165,Partially Completed,False
HIST_000481,TMS_TASK_023035,S&T,SEC_009,240,30,Not Completed,True
HIST_000482,TDMS_TASK_011355,S&T,SEC_043,300,210,Partially Completed,False
HIST_000483,TMS_TASK_020042,TRD,SEC_018,240,120,Partially Completed,False
HIST_000484,TDMS_TASK_008746,TRD,SEC_031,180,15,Not Completed,True
HIST_000485,SMMS_TASK_007041,S&T,SEC_019,180,180,Fully Completed,False
HIST_000486,TMS_TASK_018612,TRD,SEC_010,60,30,Not Completed,True
HIST_000487,TMS_TASK_026740,Engineering,SEC_044,240,105,Partially Completed,True
HIST_000488,SMMS_TASK_012462,Engineering,SEC_018,180,105,Partially Completed,True
HIST_000489,TDMS_TASK_006212,TRD,SEC_002,240,135,Partially Completed,False
HIST_000490,SMMS_TASK_018482,TRD,SEC_008,120,15,Not Completed,True
HIST_000491,TDMS_TASK_019658,Engineering,SEC_048,240,165,Partially Completed,False
HIST_000492,TDMS_TASK_014420,TRD,SEC_041,120,75,Partially Completed,True
HIST_000493,TDMS_TASK_005269,TRD,SEC_033,300,30,Not Completed,True
HIST_000494,SMMS_TASK_018249,Engineering,SEC_039,300,180,Partially Completed,False
HIST_000495,TMS_TASK_023189,S&T,SEC_032,90,90,Fully Completed,False
HIST_000496,SMMS_TASK_003006,TRD,SEC_045,300,105,Partially Completed,False
HIST_000497,TMS_TASK_009512,TRD,SEC_005,240,165,Partially Completed,True
HIST_000498,TMS_TASK_029935,S&T,SEC_004,120,0,Not Completed,True
HIST_000499,TDMS_TASK_019118,TRD,SEC_035,180,180,Fully Completed,False
HIST_000500,SMMS_TASK_004071,Engineering,SEC_048,300,165,Partially Completed,False
HIST_000501,TMS_TASK_009099,TRD,SEC_029,180,75,Partially Completed,False
HIST_000502,SMMS_TASK_022155,TRD,SEC_048,90,90,Fully Completed,False
HIST_000503,TDMS_TASK_022010,Engineering,SEC_020,180,60,Partially Completed,True
HIST_000504,TDMS_TASK_014400,TRD,SEC_034,90,30,Not Completed,True
HIST_000505,TMS_TASK_021927,TRD,SEC_025,120,120,Fully Completed,False
HIST_000506,SMMS_TASK_006312,Engineering,SEC_044,180,135,Partially Completed,True
HIST_000507,SMMS_TASK_012482,TRD,SEC_032,180,30,Not Completed,True
HIST_000508,TMS_TASK_019828,S&T,SEC_022,180,180,Fully Completed,False
HIST_000509,TMS_TASK_021496,S&T,SEC_012,60,60,Fully Completed,False
HIST_000510,TMS_TASK_018933,S&T,SEC_016,240,120,Partially Completed,False
HIST_000511,TDMS_TASK_024567,S&T,SEC_004,90,15,Not Completed,True
HIST_000512,TDMS_TASK_004682,TRD,SEC_008,60,45,Partially Completed,False
HIST_000513,TDMS_TASK_012269,TRD,SEC_025,90,60,Partially Completed,True
HIST_000514,TDMS_TASK_010326,Engineering,SEC_002,120,0,Not Completed,True
HIST_000515,TDMS_TASK_021732,Engineering,SEC_024,60,30,Partially Completed,True
HIST_000516,TMS_TASK_008423,S&T,SEC_003,240,150,Partially Completed,False
HIST_000517,TDMS_TASK_015531,TRD,SEC_008,240,240,Fully Completed,False
HIST_000518,TMS_TASK_005325,TRD,SEC_034,180,135,Partially Completed,True
HIST_000519,SMMS_TASK_008034,S&T,SEC_002,120,30,Partially Completed,False
HIST_000520,SMMS_TASK_017555,TRD,SEC_017,90,30,Partially Completed,False
HIST_000521,TMS_TASK_028629,TRD,SEC_010,120,15,Not Completed,True
HIST_000522,TMS_TASK_011694,Engineering,SEC_003,180,105,Partially Completed,True
HIST_000523,TMS_TASK_015385,Engineering,SEC_011,180,135,Partially Completed,False
HIST_000524,TDMS_TASK_010974,TRD,SEC_006,180,30,Not Completed,True
HIST_000525,TMS_TASK_025498,Engineering,SEC_004,90,30,Not Completed,True
HIST_000526,TMS_TASK_024827,Engineering,SEC_033,180,120,Partially Completed,False
HIST_000527,TDMS_TASK_018869,Engineering,SEC_007,120,45,Partially Completed,True
HIST_000528,TMS_TASK_011510,TRD,SEC_046,180,120,Partially Completed,False
HIST_000529,TDMS_TASK_018222,TRD,SEC_024,240,0,Not Completed,True
HIST_000530,TDMS_TASK_018678,Engineering,SEC_020,120,0,Not Completed,True
HIST_000531,SMMS_TASK_017885,TRD,SEC_043,120,120,Fully Completed,False
HIST_000532,TMS_TASK_013243,TRD,SEC_039,90,90,Fully Completed,False
HIST_000533,TMS_TASK_012469,Engineering,SEC_021,300,30,Not Completed,True
HIST_000534,TMS_TASK_022778,TRD,SEC_048,60,15,Partially Completed,True
HIST_000535,SMMS_TASK_016194,S&T,SEC_027,240,240,Fully Completed,False
HIST_000536,TMS_TASK_012290,TRD,SEC_035,60,0,Not Completed,True
HIST_000537,SMMS_TASK_006453,Engineering,SEC_048,180,60,Partially Completed,False
HIST_000538,TMS_TASK_009240,Engineering,SEC_036,180,180,Fully Completed,False
HIST_000539,SMMS_TASK_013223,S&T,SEC_029,240,240,Fully Completed,False
HIST_000540,TMS_TASK_001692,TRD,SEC_031,300,300,Fully Completed,False
HIST_000541,TDMS_TASK_001723,TRD,SEC_033,240,30,Not Completed,True
HIST_000542,TMS_TASK_004432,Engineering,SEC_048,240,240,Fully Completed,False
HIST_000543,TMS_TASK_015586,Engineering,SEC_035,180,0,Not Completed,True
HIST_000544,TMS_TASK_013972,S&T,SEC_015,180,135,Partially Completed,True
HIST_000545,TDMS_TASK_011480,Engineering,SEC_002,240,105,Partially Completed,True
HIST_000546,TMS_TASK_004271,TRD,SEC_039,180,0,Not Completed,True
HIST_000547,SMMS_TASK_004341,TRD,SEC_024,180,180,Fully Completed,False
HIST_000548,SMMS_TASK_017292,TRD,SEC_021,300,165,Partially Completed,True
HIST_000549,SMMS_TASK_011280,S&T,SEC_046,90,30,Not Completed,True
HIST_000550,SMMS_TASK_024458,S&T,SEC_008,300,120,Partially Completed,True
HIST_000551,TDMS_TASK_009249,Engineering,SEC_002,240,165,Partially Completed,False
HIST_000552,SMMS_TASK_001491,Engineering,SEC_037,300,300,Fully Completed,False
HIST_000553,TDMS_TASK_011258,Engineering,SEC_046,90,0,Not Completed,True
HIST_000554,TMS_TASK_025440,S&T,SEC_041,60,30,Partially Completed,False
HIST_000555,TDMS_TASK_023754,TRD,SEC_043,120,45,Partially Completed,False
HIST_000556,SMMS_TASK_010363,Engineering,SEC_043,180,180,Fully Completed,False
HIST_000557,TDMS_TASK_003882,Engineering,SEC_034,300,225,Partially Completed,False
HIST_000558,TDMS_TASK_015001,Engineering,SEC_046,240,240,Fully Completed,False
HIST_000559,TDMS_TASK_008413,S&T,SEC_017,90,75,Partially Completed,False
HIST_000560,TDMS_TASK_013091,TRD,SEC_037,60,60,Fully Completed,False
HIST_000561,SMMS_TASK_012922,Engineering,SEC_005,180,60,Partially Completed,True
HIST_000562,TMS_TASK_003479,S&T,SEC_026,120,45,Partially Completed,True
HIST_000563,SMMS_TASK_009447,Engineering,SEC_015,120,90,Partially Completed,True
HIST_000564,TMS_TASK_014520,Engineering,SEC_046,60,0,Not Completed,True
HIST_000565,TDMS_TASK_016130,S&T,SEC_022,180,15,Not Completed,True
HIST_000566,TMS_TASK_018940,S&T,SEC_011,120,60,Partially Completed,True
HIST_000567,TMS_TASK_018246,TRD,SEC_028,60,45,Partially Completed,True
HIST_000568,TMS_TASK_019952,Engineering,SEC_004,120,60,Partially Completed,True
HIST_000569,SMMS_TASK_021406,S&T,SEC_007,60,60,Fully Completed,False
HIST_000570,SMMS_TASK_015699,Engineering,SEC_022,90,15,Not Completed,True
HIST_000571,TDMS_TASK_020908,S&T,SEC_031,180,30,Not Completed,True
HIST_000572,SMMS_TASK_003301,TRD,SEC_029,120,15,Not Completed,True
HIST_000573,TMS_TASK_022583,S&T,SEC_003,60,60,Fully Completed,False
HIST_000574,TMS_TASK_003941,Engineering,SEC_034,90,45,Partially Completed,False
HIST_000575,TMS_TASK_000567,S&T,SEC_003,60,30,Not Completed,True
HIST_000576,TMS_TASK_029890,Engineering,SEC_040,300,15,Not Completed,True
HIST_000577,TDMS_TASK_019066,S&T,SEC_002,120,75,Partially Completed,False
HIST_000578,SMMS_TASK_011901,Engineering,SEC_002,90,90,Fully Completed,False
HIST_000579,TDMS_TASK_016484,S&T,SEC_026,120,120,Fully Completed,False
HIST_000580,TMS_TASK_008134,TRD,SEC_040,180,90,Partially Completed,False
HIST_000581,TMS_TASK_007466,TRD,SEC_038,60,0,Not Completed,True
HIST_000582,TDMS_TASK_011677,Engineering,SEC_030,120,15,Not Completed,True
HIST_000583,TMS_TASK_008540,TRD,SEC_009,120,90,Partially Completed,False
HIST_000584,TMS_TASK_004157,Engineering,SEC_047,120,120,Fully Completed,False
HIST_000585,SMMS_TASK_002328,Engineering,SEC_002,300,195,Partially Completed,False
HIST_000586,TDMS_TASK_018988,TRD,SEC_018,120,45,Partially Completed,False
HIST_000587,TDMS_TASK_000151,S&T,SEC_037,90,90,Fully Completed,False
HIST_000588,TMS_TASK_007930,S&T,SEC_031,300,300,Fully Completed,False
HIST_000589,TDMS_TASK_011971,Engineering,SEC_039,300,0,Not Completed,True
HIST_000590,TDMS_TASK_012486,Engineering,SEC_038,180,180,Fully Completed,False
HIST_000591,TDMS_TASK_009056,Engineering,SEC_047,240,165,Partially Completed,True
HIST_000592,TDMS_TASK_017213,TRD,SEC_026,60,60,Fully Completed,False
HIST_000593,TMS_TASK_019191,Engineering,SEC_041,180,105,Partially Completed,True
HIST_000594,TDMS_TASK_023366,S&T,SEC_008,300,90,Partially Completed,False
HIST_000595,TMS_TASK_025656,Engineering,SEC_009,60,45,Partially Completed,True
HIST_000596,TDMS_TASK_009163,TRD,SEC_003,180,105,Partially Completed,False
HIST_000597,SMMS_TASK_016350,TRD,SEC_011,60,60,Fully Completed,False
HIST_000598,TDMS_TASK_007359,Engineering,SEC_006,60,60,Fully Completed,False
HIST_000599,SMMS_TASK_020226,Engineering,SEC_041,180,180,Fully Completed,False
HIST_000600,SMMS_TASK_021399,Engineering,SEC_025,120,120,Fully Completed,False
HIST_000601,SMMS_TASK_019303,TRD,SEC_022,120,75,Partially Completed,True
HIST_000602,TDMS_TASK_007320,Engineering,SEC_032,60,30,Partially Completed,False
HIST_000603,TDMS_TASK_004124,Engineering,SEC_018,90,45,Partially Completed,True
HIST_000604,TMS_TASK_010765,S&T,SEC_028,180,105,Partially Completed,True
HIST_000605,TDMS_TASK_011085,Engineering,SEC_001,120,120,Fully Completed,False
HIST_000606,SMMS_TASK_012886,S&T,SEC_035,120,15,Not Completed,True
HIST_000607,TMS_TASK_025847,Engineering,SEC_043,300,210,Partially Completed,False
HIST_000608,SMMS_TASK_011138,S&T,SEC_002,60,60,Fully Completed,False
HIST_000609,TDMS_TASK_022359,Engineering,SEC_004,120,120,Fully Completed,False
HIST_000610,TDMS_TASK_013606,S&T,SEC_007,180,150,Partially Completed,False
HIST_000611,TDMS_TASK_011696,S&T,SEC_030,180,30,Not Completed,True
HIST_000612,SMMS_TASK_007024,S&T,SEC_038,90,30,Not Completed,True
