task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,spatial_mapping_status,spatial_error_estimate_km
SMMS_TASK_000098,S&T,SEC_033,SIGNAL,SIG_SEC_033_0117,,,Interlocking Fault,A,2024-07-29,2024-08-01,0,In-Progress,152,S&T crew,150,26.995155,79.576248,150.523,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000099,S&T,SEC_030,SIGNAL,SIG_SEC_030_0109,,,Cable Fault,B,2024-10-09,2024-10-24,1,Deferred,68,S&T crew,120,27.141879,79.365865,137.184,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000100,S&T,SEC_006,SIGNAL,SIG_SEC_006_0024,,,Track Circuit Failure,B,2024-08-09,2024-08-23,4,Deferred,130,S&T crew,60,28.327094,77.671919,28.992,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000101,S&T,SEC_041,SIGNAL,SIG_SEC_041_0142,,,Track Circuit Failure,B,2024-09-17,2024-09-26,0,In-Progress,96,S&T crew,60,26.835133,79.804014,165.131,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000102,S&T,SEC_009,SIGNAL,SIG_SEC_009_0034,,,Axle Counter Error,B,2024-05-31,2024-06-13,0,Open,201,S&T crew,45,28.156577,77.914469,44.387,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000103,S&T,SEC_039,SIGNAL,SIG_SEC_039_0137,,,Interlocking Fault,A,2024-11-23,2024-11-26,0,In-Progress,35,S&T crew,150,26.872503,79.751359,161.758,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000104,S&T,SEC_001,SIGNAL,SIG_SEC_001_0002,,,Track Circuit Failure,A,2024-04-16,2024-04-21,0,Open,254,S&T crew,60,28.60993,77.267288,3.055,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000105,S&T,SEC_039,SIGNAL,SIG_SEC_039_0136,,,Point Machine Issue,B,2024-09-19,2024-09-28,0,Open,94,S&T crew,90,26.875895,79.746324,161.439,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000106,S&T,SEC_038,SIGNAL,SIG_SEC_038_0134,,,Cable Fault,B,2024-04-30,2024-05-07,0,In-Progress,238,S&T crew,120,26.912737,79.693251,158.076,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000107,S&T,SEC_038,SIGNAL,SIG_SEC_038_0133,,,Axle Counter Error,B,2024-10-16,2024-10-27,0,Open,65,S&T crew,45,26.923658,79.677739,157.093,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000108,S&T,SEC_032,SIGNAL,SIG_SEC_032_0114,,,Axle Counter Error,C,2024-11-01,2024-11-22,0,In-Progress,39,S&T crew,45,27.098726,79.426891,141.056,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000109,S&T,SEC_021,SIGNAL,SIG_SEC_021_0081,,,Axle Counter Error,B,2024-03-08,2024-03-20,4,Deferred,286,S&T crew,45,27.657967,78.627844,89.944,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000110,S&T,SEC_034,SIGNAL,SIG_SEC_034_0120,,,Point Machine Issue,B,2024-08-16,2024-08-23,0,Open,130,S&T crew,90,26.985299,79.591511,151.499,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000111,S&T,SEC_013,SIGNAL,SIG_SEC_013_0048,,,Point Machine Issue,B,2024-07-12,2024-07-27,4,Deferred,157,S&T crew,90,27.953623,78.203154,62.918,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000112,S&T,SEC_038,SIGNAL,SIG_SEC_038_0133,,,Axle Counter Error,A,2024-05-25,2024-05-28,0,Open,217,S&T crew,45,26.923658,79.677739,157.093,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000113,S&T,SEC_025,SIGNAL,SIG_SEC_025_0095,,,Point Machine Issue,B,2024-04-12,2024-04-24,4,Deferred,251,S&T crew,90,27.432062,78.951565,110.738,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000114,S&T,SEC_020,SIGNAL,SIG_SEC_020_0079,,,Interlocking Fault,B,2024-08-12,2024-08-23,2,Open,130,S&T crew,150,27.671337,78.607229,88.642,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000115,S&T,SEC_023,SIGNAL,SIG_SEC_023_0086,,,Track Circuit Failure,A,2024-10-28,2024-10-30,0,Completed,62,S&T crew,60,27.619278,78.682953,93.59,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000116,S&T,SEC_026,SIGNAL,SIG_SEC_026_0097,,,Track Circuit Failure,A,2024-05-07,2024-05-08,0,Completed,237,S&T crew,60,27.263752,79.190532,125.983,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000117,S&T,SEC_002,SIGNAL,SIG_SEC_002_0007,,,Cable Fault,B,2024-05-02,2024-05-08,0,In-Progress,237,S&T crew,120,28.520478,77.394522,11.133,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000118,S&T,SEC_006,SIGNAL,SIG_SEC_006_0024,,,Cable Fault,B,2024-11-11,2024-11-19,0,Completed,42,S&T crew,120,28.327094,77.671919,28.992,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000119,S&T,SEC_011,SIGNAL,SIG_SEC_011_0042,,,Axle Counter Error,A,2024-10-03,2024-10-04,0,In-Progress,88,S&T crew,45,28.06848,78.040496,52.418,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000120,S&T,SEC_005,SIGNAL,SIG_SEC_005_0020,,,Track Circuit Failure,A,2024-09-23,2024-09-28,0,Deferred,94,S&T crew,60,28.353229,77.634189,26.528,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000121,S&T,SEC_020,SIGNAL,SIG_SEC_020_0075,,,Axle Counter Error,A,2024-08-04,2024-08-08,0,Completed,145,S&T crew,45,27.672771,78.605484,88.519,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000122,S&T,SEC_032,SIGNAL,SIG_SEC_032_0114,,,Track Circuit Failure,B,2024-02-06,2024-02-21,4,Deferred,314,S&T crew,60,27.098726,79.426891,141.056,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000123,S&T,SEC_031,SIGNAL,SIG_SEC_031_0112,,,Axle Counter Error,C,2024-02-25,2024-03-12,3,Deferred,294,S&T crew,45,27.120103,79.399134,139.262,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000124,S&T,SEC_021,SIGNAL,SIG_SEC_021_0081,,,Track Circuit Failure,C,2024-01-21,2024-02-07,0,Completed,328,S&T crew,60,27.657967,78.627844,89.944,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000125,S&T,SEC_042,SIGNAL,SIG_SEC_042_0146,,,Point Machine Issue,C,2024-04-25,2024-05-19,4,Open,226,S&T crew,90,26.827066,79.814244,165.816,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000126,S&T,SEC_026,SIGNAL,SIG_SEC_026_0097,,,Cable Fault,A,2024-01-13,2024-01-14,0,Deferred,352,S&T crew,120,27.263752,79.190532,125.983,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000127,S&T,SEC_003,SIGNAL,SIG_SEC_003_0014,,,Interlocking Fault,A,2024-06-21,2024-06-22,0,Open,192,S&T crew,150,28.446433,77.500106,17.856,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000128,S&T,SEC_037,SIGNAL,SIG_SEC_037_0131,,,Point Machine Issue,B,2024-01-11,2024-01-26,2,Deferred,340,S&T crew,90,26.937635,79.658001,155.817,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000129,S&T,SEC_027,SIGNAL,SIG_SEC_027_0098,,,Cable Fault,B,2024-12-30,2025-01-13,2,Deferred,0,S&T crew,120,27.258738,79.197628,126.431,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000130,S&T,SEC_029,SIGNAL,SIG_SEC_029_0108,,,Track Circuit Failure,B,2024-06-30,2024-07-11,0,In-Progress,173,S&T crew,60,27.15288,79.348437,136.091,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000131,S&T,SEC_026,SIGNAL,SIG_SEC_026_0097,,,Axle Counter Error,A,2024-01-05,2024-01-08,0,Open,358,S&T crew,45,27.263752,79.190532,125.983,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000132,S&T,SEC_025,SIGNAL,SIG_SEC_025_0095,,,Interlocking Fault,B,2024-03-07,2024-03-17,0,Completed,289,S&T crew,150,27.432062,78.951565,110.738,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000133,S&T,SEC_004,SIGNAL,SIG_SEC_004_0016,,,Interlocking Fault,A,2024-03-09,2024-03-11,0,Deferred,295,S&T crew,150,28.36695,77.614768,25.232,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000134,S&T,SEC_026,SIGNAL,SIG_SEC_026_0096,,,Axle Counter Error,B,2024-09-03,2024-09-13,0,Open,109,S&T crew,45,27.334514,79.090069,119.574,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000135,S&T,SEC_039,SIGNAL,SIG_SEC_039_0136,,,Cable Fault,C,2024-10-08,2024-11-04,3,Deferred,57,S&T crew,120,26.875895,79.746324,161.439,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000136,S&T,SEC_014,SIGNAL,SIG_SEC_014_0052,,,Track Circuit Failure,B,2024-06-25,2024-07-07,0,Open,177,S&T crew,60,27.887042,78.29992,69.026,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000137,S&T,SEC_028,SIGNAL,SIG_SEC_028_0103,,,Track Circuit Failure,B,2024-09-23,2024-09-28,0,In-Progress,94,S&T crew,60,27.224033,79.247219,129.553,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000138,S&T,SEC_002,SIGNAL,SIG_SEC_002_0006,,,Point Machine Issue,B,2024-02-04,2024-02-14,0,Completed,321,S&T crew,90,28.531151,77.379845,10.185,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000139,S&T,SEC_016,SIGNAL,SIG_SEC_016_0060,,,Point Machine Issue,B,2024-04-24,2024-05-04,0,Open,241,S&T crew,90,27.829466,78.383745,74.394,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000140,S&T,SEC_020,SIGNAL,SIG_SEC_020_0075,,,Axle Counter Error,B,2024-01-03,2024-01-15,0,Completed,351,S&T crew,45,27.672771,78.605484,88.519,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000141,S&T,SEC_049,SIGNAL,SIG_SEC_049_0168,,,Interlocking Fault,A,2024-05-29,2024-05-30,0,In-Progress,215,S&T crew,150,26.513745,80.265181,194.67,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000142,S&T,SEC_010,SIGNAL,SIG_SEC_010_0037,,,Cable Fault,B,2024-01-14,2024-01-29,0,Open,337,S&T crew,120,28.138006,77.938732,45.976,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000143,S&T,SEC_013,SIGNAL,SIG_SEC_013_0048,,,Cable Fault,C,2024-10-16,2024-11-02,4,In-Progress,59,S&T crew,120,27.953623,78.203154,62.918,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000144,S&T,SEC_018,SIGNAL,SIG_SEC_018_0070,,,Point Machine Issue,B,2024-07-14,2024-07-24,0,In-Progress,160,S&T crew,90,27.707229,78.557917,85.497,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000145,S&T,SEC_049,SIGNAL,SIG_SEC_049_0169,,,Point Machine Issue,B,2024-10-02,2024-10-12,0,In-Progress,80,S&T crew,90,26.498474,80.286862,196.042,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000146,S&T,SEC_042,SIGNAL,SIG_SEC_042_0146,,,Cable Fault,B,2024-08-02,2024-08-08,0,Completed,145,S&T crew,120,26.827066,79.814244,165.816,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000147,S&T,SEC_002,SIGNAL,SIG_SEC_002_0006,,,Interlocking Fault,A,2024-01-14,2024-01-17,0,Open,349,S&T crew,150,28.531151,77.379845,10.185,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000148,S&T,SEC_011,SIGNAL,SIG_SEC_011_0040,,,Track Circuit Failure,B,2024-05-09,2024-05-16,0,Open,229,S&T crew,60,28.123455,77.959634,47.302,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000149,S&T,SEC_040,SIGNAL,SIG_SEC_040_0140,,,Cable Fault,C,2024-01-05,2024-02-01,0,Completed,334,S&T crew,120,26.844029,79.79265,164.38,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000150,S&T,SEC_003,SIGNAL,SIG_SEC_003_0010,,,Cable Fault,A,2024-01-29,2024-02-03,0,In-Progress,332,S&T crew,120,28.491069,77.435063,13.749,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000151,S&T,SEC_042,SIGNAL,SIG_SEC_042_0146,,,Axle Counter Error,A,2024-12-10,2024-12-15,0,Open,16,S&T crew,45,26.827066,79.814244,165.816,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000152,S&T,SEC_013,SIGNAL,SIG_SEC_013_0048,,,Axle Counter Error,A,2024-12-08,2024-12-12,0,Open,19,S&T crew,45,27.953623,78.203154,62.918,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000153,S&T,SEC_046,SIGNAL,SIG_SEC_046_0157,,,Cable Fault,B,2024-02-13,2024-02-22,0,Completed,313,S&T crew,120,26.623037,80.110588,184.587,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000154,S&T,SEC_013,SIGNAL,SIG_SEC_013_0050,,,Axle Counter Error,A,2024-05-28,2024-05-29,0,Open,216,S&T crew,45,27.937269,78.226989,64.433,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000155,S&T,SEC_019,SIGNAL,SIG_SEC_019_0074,,,Interlocking Fault,B,2024-04-15,2024-04-27,0,Completed,248,S&T crew,150,27.682846,78.592731,87.688,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000156,S&T,SEC_031,SIGNAL,SIG_SEC_031_0113,,,Point Machine Issue,A,2024-06-06,2024-06-09,0,Open,205,S&T crew,90,27.117158,79.401835,139.445,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000157,S&T,SEC_006,SIGNAL,SIG_SEC_006_0022,,,Track Circuit Failure,A,2024-08-11,2024-08-12,0,In-Progress,141,S&T crew,60,28.341684,77.650625,27.629,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000158,S&T,SEC_025,SIGNAL,SIG_SEC_025_0095,,,Track Circuit Failure,A,2024-05-19,2024-05-21,0,Open,224,S&T crew,60,27.432062,78.951565,110.738,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000159,S&T,SEC_023,SIGNAL,SIG_SEC_023_0086,,,Interlocking Fault,A,2024-10-24,2024-10-26,0,In-Progress,66,S&T crew,150,27.619278,78.682953,93.59,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000160,S&T,SEC_038,SIGNAL,SIG_SEC_038_0134,,,Axle Counter Error,B,2024-01-22,2024-02-06,0,Completed,329,S&T crew,45,26.912737,79.693251,158.076,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000161,S&T,SEC_049,SIGNAL,SIG_SEC_049_0170,,,Point Machine Issue,C,2024-08-01,2024-08-22,3,Deferred,131,S&T crew,90,26.49233,80.295585,196.594,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000162,S&T,SEC_031,SIGNAL,SIG_SEC_031_0113,,,Interlocking Fault,B,2024-09-17,2024-09-27,0,Open,95,S&T crew,150,27.117158,79.401835,139.445,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000163,S&T,SEC_018,SIGNAL,SIG_SEC_018_0070,,,Track Circuit Failure,B,2024-07-22,2024-07-30,1,Deferred,154,S&T crew,60,27.707229,78.557917,85.497,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000164,S&T,SEC_018,SIGNAL,SIG_SEC_018_0070,,,Interlocking Fault,A,2024-08-31,2024-09-01,0,Open,121,S&T crew,150,27.707229,78.557917,85.497,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000165,S&T,SEC_019,SIGNAL,SIG_SEC_019_0072,,,Interlocking Fault,B,2024-08-14,2024-08-28,0,Open,125,S&T crew,150,27.684251,78.590778,87.584,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000166,S&T,SEC_040,SIGNAL,SIG_SEC_040_0139,,,Cable Fault,B,2024-03-01,2024-03-15,0,Deferred,291,S&T crew,120,26.849066,79.786043,163.956,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000167,S&T,SEC_015,SIGNAL,SIG_SEC_015_0055,,,Track Circuit Failure,B,2024-10-15,2024-10-20,0,Deferred,72,S&T crew,60,27.858912,78.340588,71.595,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000168,S&T,SEC_008,SIGNAL,SIG_SEC_008_0029,,,Cable Fault,B,2024-04-08,2024-04-22,0,Completed,253,S&T crew,120,28.220725,77.82825,38.79,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000169,S&T,SEC_015,SIGNAL,SIG_SEC_015_0057,,,Axle Counter Error,A,2024-03-06,2024-03-09,1,Deferred,297,S&T crew,45,27.834095,78.375819,73.894,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000170,S&T,SEC_001,SIGNAL,SIG_SEC_001_0004,,,Cable Fault,A,2024-07-19,2024-07-20,0,Completed,164,S&T crew,120,28.555716,77.344978,7.969,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000171,S&T,SEC_005,SIGNAL,SIG_SEC_005_0019,,,Interlocking Fault,A,2024-08-20,2024-08-24,0,Deferred,129,S&T crew,150,28.353399,77.633978,26.51,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000172,S&T,SEC_004,SIGNAL,SIG_SEC_004_0016,,,Track Circuit Failure,B,2024-05-17,2024-05-24,0,In-Progress,221,S&T crew,60,28.36695,77.614768,25.232,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000173,S&T,SEC_038,SIGNAL,SIG_SEC_038_0132,,,Axle Counter Error,B,2024-01-23,2024-01-30,0,Deferred,336,S&T crew,45,26.92608,79.674299,156.875,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000174,S&T,SEC_035,SIGNAL,SIG_SEC_035_0123,,,Interlocking Fault,C,2024-12-31,2025-01-11,1,Open,0,S&T crew,150,26.980336,79.59935,152.004,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000175,S&T,SEC_034,SIGNAL,SIG_SEC_034_0119,,,Axle Counter Error,A,2024-10-24,2024-10-27,0,Deferred,65,S&T crew,45,26.986153,79.589903,151.391,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000176,S&T,SEC_020,SIGNAL,SIG_SEC_020_0079,,,Axle Counter Error,B,2024-06-30,2024-07-06,0,Completed,178,S&T crew,45,27.671337,78.607229,88.642,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000177,S&T,SEC_034,SIGNAL,SIG_SEC_034_0122,,,Axle Counter Error,B,2024-05-07,2024-05-19,3,Deferred,226,S&T crew,45,26.983922,79.594101,151.673,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000178,S&T,SEC_008,SIGNAL,SIG_SEC_008_0028,,,Axle Counter Error,A,2024-11-18,2024-11-20,0,Open,41,S&T crew,45,28.222692,77.825939,38.643,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000179,S&T,SEC_044,SIGNAL,SIG_SEC_044_0154,,,Cable Fault,B,2024-05-09,2024-05-19,0,Completed,226,S&T crew,120,26.704731,79.996071,177.241,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000180,S&T,SEC_023,SIGNAL,SIG_SEC_023_0086,,,Cable Fault,B,2024-03-15,2024-03-27,2,Deferred,279,S&T crew,120,27.619278,78.682953,93.59,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000181,S&T,SEC_047,SIGNAL,SIG_SEC_047_0160,,,Interlocking Fault,A,2024-04-02,2024-04-05,0,Open,270,S&T crew,150,26.533615,80.235711,192.743,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000182,S&T,SEC_007,SIGNAL,SIG_SEC_007_0026,,,Cable Fault,A,2024-07-22,2024-07-27,0,In-Progress,157,S&T crew,120,28.262789,77.766819,34.965,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000183,S&T,SEC_022,SIGNAL,SIG_SEC_022_0085,,,Point Machine Issue,A,2024-09-30,2024-10-03,0,Open,89,S&T crew,90,27.624732,78.673925,93.034,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000184,S&T,SEC_034,SIGNAL,SIG_SEC_034_0119,,,Point Machine Issue,B,2024-04-27,2024-05-11,2,Open,234,S&T crew,90,26.986153,79.589903,151.391,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000185,S&T,SEC_022,SIGNAL,SIG_SEC_022_0085,,,Track Circuit Failure,B,2024-03-11,2024-03-19,0,Open,287,S&T crew,60,27.624732,78.673925,93.034,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000186,S&T,SEC_020,SIGNAL,SIG_SEC_020_0076,,,Cable Fault,C,2024-12-08,2024-12-30,3,Deferred,1,S&T crew,120,27.672514,78.605797,88.541,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000187,S&T,SEC_008,SIGNAL,SIG_SEC_008_0029,,,Point Machine Issue,A,2024-02-05,2024-02-07,0,In-Progress,328,S&T crew,90,28.220725,77.82825,38.79,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000188,S&T,SEC_017,SIGNAL,SIG_SEC_017_0065,,,Track Circuit Failure,B,2024-07-20,2024-07-30,4,In-Progress,154,S&T crew,60,27.816621,78.402362,75.578,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000189,S&T,SEC_011,SIGNAL,SIG_SEC_011_0041,,,Point Machine Issue,C,2024-03-06,2024-04-04,2,Open,271,S&T crew,90,28.072682,78.034316,52.027,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000190,S&T,SEC_014,SIGNAL,SIG_SEC_014_0052,,,Cable Fault,A,2024-08-27,2024-08-28,1,Open,125,S&T crew,120,27.887042,78.29992,69.026,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000191,S&T,SEC_033,SIGNAL,SIG_SEC_033_0117,,,Cable Fault,A,2024-05-17,2024-05-21,0,Completed,224,S&T crew,120,26.995155,79.576248,150.523,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000192,S&T,SEC_029,SIGNAL,SIG_SEC_029_0108,,,Cable Fault,A,2024-01-28,2024-01-29,0,Open,337,S&T crew,120,27.15288,79.348437,136.091,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000193,S&T,SEC_029,SIGNAL,SIG_SEC_029_0104,,,Cable Fault,A,2024-03-02,2024-03-06,0,Completed,300,S&T crew,120,27.169735,79.325457,134.538,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000194,S&T,SEC_016,SIGNAL,SIG_SEC_016_0062,,,Point Machine Issue,C,2024-06-27,2024-07-13,0,In-Progress,171,S&T crew,90,27.829607,78.384174,74.414,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_000195,S&T,SEC_048,SIGNAL,SIG_SEC_048_0164,,,Point Machine Issue,C,2024-02-22,2024-03-12,0,Deferred,294,S&T crew,90,26.525681,80.24798,193.526,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
