task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes
SMMS_TASK_000163,S&T,SEC_018,SIGNAL,SIG_SEC_018_0070,,,Track Circuit Failure,B,2024-07-22,2024-07-30,1,Deferred,154,S&T crew,60
SMMS_TASK_000164,S&T,SEC_018,SIGNAL,SIG_SEC_018_0070,,,Interlocking Fault,A,2024-08-31,2024-09-01,0,Open,121,S&T crew,150
SMMS_TASK_000165,S&T,SEC_019,SIGNAL,SIG_SEC_019_0072,,,Interlocking Fault,B,2024-08-14,2024-08-28,0,Open,125,S&T crew,150
SMMS_TASK_000166,S&T,SEC_040,SIGNAL,SIG_SEC_040_0139,,,Cable Fault,B,2024-03-01,2024-03-15,0,Deferred,291,S&T crew,120
SMMS_TASK_000167,S&T,SEC_015,SIGNAL,SIG_SEC_015_0055,,,Track Circuit Failure,B,2024-10-15,2024-10-20,0,Deferred,72,S&T crew,60
SMMS_TASK_000168,S&T,SEC_008,SIGNAL,SIG_SEC_008_0029,,,Cable Fault,B,2024-04-08,2024-04-22,0,Completed,253,S&T crew,120
SMMS_TASK_000169,S&T,SEC_015,SIGNAL,SIG_SEC_015_0057,,,Axle Counter Error,A,2024-03-06,2024-03-09,1,Deferred,297,S&T crew,45
SMMS_TASK_000170,S&T,SEC_001,SIGNAL,SIG_SEC_001_0004,,,Cable Fault,A,2024-07-19,2024-07-20,0,Completed,164,S&T crew,120
SMMS_TASK_000171,S&T,SEC_005,SIGNAL,SIG_SEC_005_0019,,,Interlocking Fault,A,2024-08-20,2024-08-24,0,Deferred,129,S&T crew,150
SMMS_TASK_000172,S&T,SEC_004,SIGNAL,SIG_SEC_004_0016,,,Track Circuit Failure,B,2024-05-17,2024-05-24,0,In-Progress,221,S&T crew,60
SMMS_TASK_000173,S&T,SEC_038,SIGNAL,SIG_SEC_038_0132,,,Axle Counter Error,B,2024-01-23,2024-01-30,0,Deferred,336,S&T crew,45
SMMS_TASK_000174,S&T,SEC_035,SIGNAL,SIG_SEC_035_0123,,,Interlocking Fault,C,2024-12-31,2025-01-11,1,Open,0,S&T crew,150
SMMS_TASK_000175,S&T,SEC_034,SIGNAL,SIG_SEC_034_0119,,,Axle Counter Error,A,2024-10-24,2024-10-27,0,Deferred,65,S&T crew,45
SMMS_TASK_000176,S&T,SEC_020,SIGNAL,SIG_SEC_020_0079,,,Axle Counter Error,B,2024-06-30,2024-07-06,0,Completed,178,S&T crew,45
SMMS_TASK_000177,S&T,SEC_034,SIGNAL,SIG_SEC_034_0122,,,Axle Counter Error,B,2024-05-07,2024-05-19,3,Deferred,226,S&T crew,45
SMMS_TASK_000178,S&T,SEC_008,SIGNAL,SIG_SEC_008_0028,,,Axle Counter Error,A,2024-11-18,2024-11-20,0,Open,41,S&T crew,45
SMMS_TASK_000179,S&T,SEC_044,SIGNAL,SIG_SEC_044_0154,,,Cable Fault,B,2024-05-09,2024-05-19,0,Completed,226,S&T crew,120
SMMS_TASK_000180,S&T,SEC_023,SIGNAL,SIG_SEC_023_0086,,,Cable Fault,B,2024-03-15,2024-03-27,2,Deferred,279,S&T crew,120
SMMS_TASK_000181,S&T,SEC_047,SIGNAL,SIG_SEC_047_0160,,,Interlocking Fault,A,2024-04-02,2024-04-05,0,Open,270,S&T crew,150
SMMS_TASK_000182,S&T,SEC_007,SIGNAL,SIG_SEC_007_0026,,,Cable Fault,A,2024-07-22,2024-07-27,0,In-Progress,157,S&T crew,120
SMMS_TASK_000183,S&T,SEC_022,SIGNAL,SIG_SEC_022_0085,,,Point Machine Issue,A,2024-09-30,2024-10-03,0,Open,89,S&T crew,90
SMMS_TASK_000184,S&T,SEC_034,SIGNAL,SIG_SEC_034_0119,,,Point Machine Issue,B,2024-04-27,2024-05-11,2,Open,234,S&T crew,90
SMMS_TASK_000185,S&T,SEC_022,SIGNAL,SIG_SEC_022_0085,,,Track Circuit Failure,B,2024-03-11,2024-03-19,0,Open,287,S&T crew,60
SMMS_TASK_000186,S&T,SEC_020,SIGNAL,SIG_SEC_020_0076,,,Cable Fault,C,2024-12-08,2024-12-30,3,Deferred,1,S&T crew,120
SMMS_TASK_000187,S&T,SEC_008,SIGNAL,SIG_SEC_008_0029,,,Point Machine Issue,A,2024-02-05,2024-02-07,0,In-Progress,328,S&T crew,90
SMMS_TASK_000188,S&T,SEC_017,SIGNAL,SIG_SEC_017_0065,,,Track Circuit Failure,B,2024-07-20,2024-07-30,4,In-Progress,154,S&T crew,60
SMMS_TASK_000189,S&T,SEC_011,SIGNAL,SIG_SEC_011_0041,,,Point Machine Issue,C,2024-03-06,2024-04-04,2,Open,271,S&T crew,90
SMMS_TASK_000190,S&T,SEC_014,SIGNAL,SIG_SEC_014_0052,,,Cable Fault,A,2024-08-27,2024-08-28,1,Open,125,S&T crew,120
SMMS_TASK_000191,S&T,SEC_033,SIGNAL,SIG_SEC_033_0117,,,Cable Fault,A,2024-05-17,2024-05-21,0,Completed,224,S&T crew,120
SMMS_TASK_000192,S&T,SEC_029,SIGNAL,SIG_SEC_029_0108,,,Cable Fault,A,2024-01-28,2024-01-29,0,Open,337,S&T crew,120
SMMS_TASK_000193,S&T,SEC_029,SIGNAL,SIG_SEC_029_0104,,,Cable Fault,A,2024-03-02,2024-03-06,0,Completed,300,S&T crew,120
SMMS_TASK_000194,S&T,SEC_016,SIGNAL,SIG_SEC_016_0062,,,Point Machine Issue,C,2024-06-27,2024-07-13,0,In-Progress,171,S&T crew,90
SMMS_TASK_000195,S&T,SEC_048,SIGNAL,SIG_SEC_048_0164,,,Point Machine Issue,C,2024-02-22,2024-03-12,0,Deferred,294,S&T crew,90
SMMS_TASK_000196,S&T,SEC_004,SIGNAL,SIG_SEC_004_0015,,,Axle Counter Error,B,2024-07-31,2024-08-12,0,In-Progress,141,S&T crew,45
SMMS_TASK_000197,S&T,SEC_016,SIGNAL,SIG_SEC_016_0059,,,Axle Counter Error,A,2024-10-20,2024-10-22,0,Completed,70,S&T crew,45
SMMS_TASK_000198,S&T,SEC_006,SIGNAL,SIG_SEC_006_0021,,,Cable Fault,C,2024-04-16,2024-04-27,0,Completed,248,S&T crew,120
SMMS_TASK_000199,S&T,SEC_015,SIGNAL,SIG_SEC_015_0058,,,Point Machine Issue,A,2024-12-08,2024-12-09,0,In-Progress,22,S&T crew,90
SMMS_TASK_000200,S&T,SEC_048,SIGNAL,SIG_SEC_048_0164,,,Track Circuit Failure,A,2024-09-26,2024-10-01,0,Open,91,S&T crew,60
SMMS_TASK_000201,S&T,SEC_017,SIGNAL,SIG_SEC_017_0063,,,Track Circuit Failure,A,2024-02-01,2024-02-03,0,Open,332,S&T crew,60
SMMS_TASK_000202,S&T,SEC_045,SIGNAL,SIG_SEC_045_0155,,,Cable Fault,C,2024-06-19,2024-06-29,0,Completed,185,S&T crew,120
SMMS_TASK_000203,S&T,SEC_022,SIGNAL,SIG_SEC_022_0085,,,Point Machine Issue,B,2024-07-21,2024-08-04,0,Completed,149,S&T crew,90
SMMS_TASK_000204,S&T,SEC_034,SIGNAL,SIG_SEC_034_0119,,,Point Machine Issue,B,2024-07-24,2024-08-08,0,Completed,145,S&T crew,90
SMMS_TASK_000205,S&T,SEC_020,SIGNAL,SIG_SEC_020_0078,,,Interlocking Fault,B,2024-06-17,2024-06-30,1,Deferred,184,S&T crew,150
SMMS_TASK_000206,S&T,SEC_012,SIGNAL,SIG_SEC_012_0046,,,Point Machine Issue,A,2024-05-12,2024-05-16,0,Completed,229,S&T crew,90
SMMS_TASK_000207,S&T,SEC_037,SIGNAL,SIG_SEC_037_0130,,,Cable Fault,B,2024-07-27,2024-08-04,0,Open,149,S&T crew,120
SMMS_TASK_000208,S&T,SEC_048,SIGNAL,SIG_SEC_048_0165,,,Interlocking Fault,B,2024-09-04,2024-09-13,0,Completed,109,S&T crew,150
SMMS_TASK_000209,S&T,SEC_012,SIGNAL,SIG_SEC_012_0045,,,Interlocking Fault,B,2024-11-06,2024-11-15,0,Open,46,S&T crew,150
SMMS_TASK_000210,S&T,SEC_038,SIGNAL,SIG_SEC_038_0133,,,Track Circuit Failure,B,2024-02-07,2024-02-14,0,In-Progress,321,S&T crew,60
SMMS_TASK_000211,S&T,SEC_012,SIGNAL,SIG_SEC_012_0045,,,Point Machine Issue,A,2024-02-20,2024-02-22,0,Open,313,S&T crew,90
SMMS_TASK_000212,S&T,SEC_034,SIGNAL,SIG_SEC_034_0122,,,Cable Fault,C,2024-07-04,2024-07-25,0,In-Progress,159,S&T crew,120
SMMS_TASK_000213,S&T,SEC_039,SIGNAL,SIG_SEC_039_0135,,,Axle Counter Error,B,2024-06-04,2024-06-09,0,Deferred,205,S&T crew,45
SMMS_TASK_000214,S&T,SEC_020,SIGNAL,SIG_SEC_020_0077,,,Cable Fault,B,2024-11-23,2024-12-07,1,Open,24,S&T crew,120
SMMS_TASK_000215,S&T,SEC_036,SIGNAL,SIG_SEC_036_0126,,,Axle Counter Error,A,2024-07-28,2024-08-01,0,Open,152,S&T crew,45
SMMS_TASK_000216,S&T,SEC_012,SIGNAL,SIG_SEC_012_0047,,,Point Machine Issue,A,2024-03-27,2024-03-29,0,Open,277,S&T crew,90
SMMS_TASK_000217,S&T,SEC_003,SIGNAL,SIG_SEC_003_0014,,,Interlocking Fault,A,2024-11-07,2024-11-08,0,Completed,53,S&T crew,150
SMMS_TASK_000218,S&T,SEC_004,SIGNAL,SIG_SEC_004_0017,,,Track Circuit Failure,B,2024-11-13,2024-11-19,0,Completed,42,S&T crew,60
SMMS_TASK_000219,S&T,SEC_020,SIGNAL,SIG_SEC_020_0076,,,Track Circuit Failure,A,2024-01-15,2024-01-18,0,In-Progress,348,S&T crew,60
SMMS_TASK_000220,S&T,SEC_044,SIGNAL,SIG_SEC_044_0154,,,Point Machine Issue,A,2024-11-19,2024-11-23,1,Deferred,38,S&T crew,90
SMMS_TASK_000221,S&T,SEC_006,SIGNAL,SIG_SEC_006_0022,,,Axle Counter Error,B,2024-05-13,2024-05-26,0,Deferred,219,S&T crew,45
SMMS_TASK_000222,S&T,SEC_020,SIGNAL,SIG_SEC_020_0078,,,Cable Fault,B,2024-03-25,2024-04-07,3,Open,268,S&T crew,120
SMMS_TASK_000223,S&T,SEC_034,SIGNAL,SIG_SEC_034_0120,,,Point Machine Issue,B,2024-02-12,2024-02-27,0,Open,308,S&T crew,90
SMMS_TASK_000224,S&T,SEC_010,SIGNAL,SIG_SEC_010_0035,,,Interlocking Fault,A,2024-01-30,2024-02-02,0,Completed,333,S&T crew,150
SMMS_TASK_000225,S&T,SEC_035,SIGNAL,SIG_SEC_035_0123,,,Point Machine Issue,C,2024-01-22,2024-02-02,3,Deferred,333,S&T crew,90
SMMS_TASK_000226,S&T,SEC_014,SIGNAL,SIG_SEC_014_0053,,,Interlocking Fault,C,2024-10-06,2024-10-25,4,Open,67,S&T crew,150
SMMS_TASK_000227,S&T,SEC_039,SIGNAL,SIG_SEC_039_0138,,,Cable Fault,B,2024-11-26,2024-12-09,4,Deferred,22,S&T crew,120
SMMS_TASK_000228,S&T,SEC_027,SIGNAL,SIG_SEC_027_0099,,,Cable Fault,B,2024-12-16,2024-12-28,0,In-Progress,3,S&T crew,120
SMMS_TASK_000229,S&T,SEC_025,SIGNAL,SIG_SEC_025_0093,,,Point Machine Issue,C,2024-07-05,2024-07-25,2,Deferred,159,S&T crew,90
SMMS_TASK_000230,S&T,SEC_009,SIGNAL,SIG_SEC_009_0031,,,Interlocking Fault,A,2024-04-03,2024-04-05,0,Open,270,S&T crew,150
SMMS_TASK_000231,S&T,SEC_020,SIGNAL,SIG_SEC_020_0079,,,Point Machine Issue,C,2024-11-21,2024-12-04,4,Deferred,27,S&T crew,90
SMMS_TASK_000232,S&T,SEC_042,SIGNAL,SIG_SEC_042_0146,,,Cable Fault,B,2024-11-30,2024-12-07,0,Open,24,S&T crew,120
SMMS_TASK_000233,S&T,SEC_001,SIGNAL,SIG_SEC_001_0004,,,Interlocking Fault,A,2024-05-26,2024-05-27,0,Completed,218,S&T crew,150
SMMS_TASK_000234,S&T,SEC_037,SIGNAL,SIG_SEC_037_0129,,,Axle Counter Error,B,2024-03-17,2024-03-29,0,Completed,277,S&T crew,45
SMMS_TASK_000235,S&T,SEC_022,SIGNAL,SIG_SEC_022_0084,,,Point Machine Issue,A,2024-11-03,2024-11-07,0,Deferred,54,S&T crew,90
SMMS_TASK_000236,S&T,SEC_035,SIGNAL,SIG_SEC_035_0123,,,Axle Counter Error,B,2024-05-11,2024-05-16,0,Completed,229,S&T crew,45
SMMS_TASK_000237,S&T,SEC_031,SIGNAL,SIG_SEC_031_0113,,,Track Circuit Failure,B,2024-07-15,2024-07-29,0,Completed,155,S&T crew,60
SMMS_TASK_000238,S&T,SEC_019,SIGNAL,SIG_SEC_019_0074,,,Track Circuit Failure,A,2024-11-20,2024-11-21,0,Completed,40,S&T crew,60
SMMS_TASK_000239,S&T,SEC_014,SIGNAL,SIG_SEC_014_0053,,,Axle Counter Error,B,2024-03-01,2024-03-16,4,Deferred,290,S&T crew,45
SMMS_TASK_000240,S&T,SEC_029,SIGNAL,SIG_SEC_029_0107,,,Point Machine Issue,C,2024-04-21,2024-05-10,0,Completed,235,S&T crew,90
SMMS_TASK_000241,S&T,SEC_006,SIGNAL,SIG_SEC_006_0024,,,Cable Fault,C,2024-03-18,2024-04-13,0,Deferred,262,S&T crew,120
SMMS_TASK_000242,S&T,SEC_027,SIGNAL,SIG_SEC_027_0100,,,Cable Fault,B,2024-10-03,2024-10-10,0,Open,82,S&T crew,120
SMMS_TASK_000243,S&T,SEC_004,SIGNAL,SIG_SEC_004_0017,,,Cable Fault,A,2024-02-12,2024-02-16,0,Deferred,319,S&T crew,120
SMMS_TASK_000244,S&T,SEC_030,SIGNAL,SIG_SEC_030_0111,,,Cable Fault,B,2024-02-23,2024-03-07,2,Deferred,299,S&T crew,120
SMMS_TASK_000245,S&T,SEC_029,SIGNAL,SIG_SEC_029_0107,,,Axle Counter Error,A,2024-05-01,2024-05-06,4,Open,239,S&T crew,45
SMMS_TASK_000246,S&T,SEC_004,SIGNAL,SIG_SEC_004_0015,,,Cable Fault,C,2024-05-18,2024-06-14,0,In-Progress,200,S&T crew,120
SMMS_TASK_000247,S&T,SEC_037,SIGNAL,SIG_SEC_037_0129,,,Track Circuit Failure,B,2024-09-29,2024-10-07,0,Open,85,S&T crew,60
SMMS_TASK_000248,S&T,SEC_018,SIGNAL,SIG_SEC_018_0071,,,Axle Counter Error,C,2024-12-10,2024-12-27,0,Completed,4,S&T crew,45
SMMS_TASK_000249,S&T,SEC_038,SIGNAL,SIG_SEC_038_0134,,,Track Circuit Failure,A,2024-08-05,2024-08-10,0,Completed,143,S&T crew,60
SMMS_TASK_000250,S&T,SEC_002,SIGNAL,SIG_SEC_002_0008,,,Point Machine Issue,C,2024-03-23,2024-04-20,0,Open,255,S&T crew,90
SMMS_TASK_000251,S&T,SEC_009,SIGNAL,SIG_SEC_009_0031,,,Cable Fault,C,2024-08-29,2024-09-23,0,In-Progress,99,S&T crew,120
SMMS_TASK_000252,S&T,SEC_022,SIGNAL,SIG_SEC_022_0084,,,Axle Counter Error,B,2024-09-13,2024-09-21,0,Deferred,101,S&T crew,45
SMMS_TASK_000253,S&T,SEC_009,SIGNAL,SIG_SEC_009_0032,,,Axle Counter Error,C,2024-01-31,2024-02-29,0,In-Progress,306,S&T crew,45
SMMS_TASK_000254,S&T,SEC_015,SIGNAL,SIG_SEC_015_0057,,,Axle Counter Error,B,2024-12-02,2024-12-08,1,Deferred,23,S&T crew,45
SMMS_TASK_000255,S&T,SEC_031,SIGNAL,SIG_SEC_031_0113,,,Cable Fault,B,2024-07-06,2024-07-14,0,Completed,170,S&T crew,120
SMMS_TASK_000256,S&T,SEC_006,SIGNAL,SIG_SEC_006_0025,,,Track Circuit Failure,A,2024-10-14,2024-10-16,0,Open,76,S&T crew,60
SMMS_TASK_000257,S&T,SEC_033,SIGNAL,SIG_SEC_033_0116,,,Point Machine Issue,A,2024-01-19,2024-01-20,0,Completed,346,S&T crew,90
SMMS_TASK_000258,S&T,SEC_004,SIGNAL,SIG_SEC_004_0018,,,Track Circuit Failure,A,2024-12-12,2024-12-14,0,Open,17,S&T crew,60
SMMS_TASK_000259,S&T,SEC_008,SIGNAL,SIG_SEC_008_0030,,,Interlocking Fault,B,2024-12-21,2025-01-02,0,Open,0,S&T crew,150
SMMS_TASK_000260,S&T,SEC_027,SIGNAL,SIG_SEC_027_0100,,,Cable Fault,B,2024-12-11,2024-12-25,2,In-Progress,6,S&T crew,120
SMMS_TASK_000261,S&T,SEC_039,SIGNAL,SIG_SEC_039_0135,,,Cable Fault,A,2024-07-12,2024-07-16,0,Deferred,168,S&T crew,120
SMMS_TASK_000262,S&T,SEC_008,SIGNAL,SIG_SEC_008_0030,,,Track Circuit Failure,A,2024-02-11,2024-02-14,0,Open,321,S&T crew,60
SMMS_TASK_000263,S&T,SEC_014,SIGNAL,SIG_SEC_014_0051,,,Cable Fault,B,2024-06-14,2024-06-23,2,Deferred,191,S&T crew,120
SMMS_TASK_000264,S&T,SEC_046,SIGNAL,SIG_SEC_046_0158,,,Cable Fault,C,2024-08-08,2024-08-31,0,Open,122,S&T crew,120
SMMS_TASK_000265,S&T,SEC_049,SIGNAL,SIG_SEC_049_0169,,,Cable Fault,B,2024-06-13,2024-06-27,0,In-Progress,187,S&T crew,120
SMMS_TASK_000266,S&T,SEC_027,SIGNAL,SIG_SEC_027_0099,,,Point Machine Issue,B,2024-06-05,2024-06-15,4,Deferred,199,S&T crew,90
SMMS_TASK_000267,S&T,SEC_020,SIGNAL,SIG_SEC_020_0076,,,Point Machine Issue,C,2024-05-08,2024-05-31,4,Deferred,214,S&T crew,90
SMMS_TASK_000268,S&T,SEC_016,SIGNAL,SIG_SEC_016_0059,,,Axle Counter Error,B,2024-09-06,2024-09-12,4,Open,110,S&T crew,45
SMMS_TASK_000269,S&T,SEC_029,SIGNAL,SIG_SEC_029_0105,,,Track Circuit Failure,B,2024-07-28,2024-08-10,0,In-Progress,143,S&T crew,60
SMMS_TASK_000270,S&T,SEC_027,SIGNAL,SIG_SEC_027_0101,,,Interlocking Fault,A,2024-09-28,2024-10-03,0,In-Progress,89,S&T crew,150
SMMS_TASK_000271,S&T,SEC_014,SIGNAL,SIG_SEC_014_0051,,,Axle Counter Error,C,2024-01-30,2024-02-18,3,Deferred,317,S&T crew,45
SMMS_TASK_000272,S&T,SEC_001,SIGNAL,SIG_SEC_001_0004,,,Cable Fault,A,2024-03-30,2024-04-03,0,Open,272,S&T crew,120
SMMS_TASK_000273,S&T,SEC_007,SIGNAL,SIG_SEC_007_0026,,,Cable Fault,B,2024-11-17,2024-12-01,0,Deferred,30,S&T crew,120
SMMS_TASK_000274,S&T,SEC_047,SIGNAL,SIG_SEC_047_0163,,,Interlocking Fault,A,2024-10-19,2024-10-22,0,Open,70,S&T crew,150
SMMS_TASK_000275,S&T,SEC_019,SIGNAL,SIG_SEC_019_0072,,,Cable Fault,A,2024-09-03,2024-09-08,2,Deferred,114,S&T crew,120
SMMS_TASK_000276,S&T,SEC_022,SIGNAL,SIG_SEC_022_0082,,,Cable Fault,B,2024-05-29,2024-06-11,1,Deferred,203,S&T crew,120
SMMS_TASK_000277,S&T,SEC_021,SIGNAL,SIG_SEC_021_0080,,,Cable Fault,C,2024-06-05,2024-06-22,0,Open,192,S&T crew,120
SMMS_TASK_000278,S&T,SEC_038,SIGNAL,SIG_SEC_038_0134,,,Axle Counter Error,C,2024-08-28,2024-09-13,0,Open,109,S&T crew,45
SMMS_TASK_000279,S&T,SEC_003,SIGNAL,SIG_SEC_003_0012,,,Interlocking Fault,B,2024-10-09,2024-10-20,0,Open,72,S&T crew,150
SMMS_TASK_000280,S&T,SEC_004,SIGNAL,SIG_SEC_004_0015,,,Axle Counter Error,B,2024-06-05,2024-06-15,4,In-Progress,199,S&T crew,45
SMMS_TASK_000281,S&T,SEC_012,SIGNAL,SIG_SEC_012_0047,,,Cable Fault,B,2024-11-24,2024-12-01,0,In-Progress,30,S&T crew,120
SMMS_TASK_000282,S&T,SEC_022,SIGNAL,SIG_SEC_022_0083,,,Axle Counter Error,C,2024-05-06,2024-06-02,2,Deferred,212,S&T crew,45
SMMS_TASK_000283,S&T,SEC_032,SIGNAL,SIG_SEC_032_0115,,,Axle Counter Error,A,2024-04-27,2024-04-29,0,Deferred,246,S&T crew,45
SMMS_TASK_000284,S&T,SEC_022,SIGNAL,SIG_SEC_022_0084,,,Axle Counter Error,A,2024-09-10,2024-09-14,0,Completed,108,S&T crew,45
SMMS_TASK_000285,S&T,SEC_020,SIGNAL,SIG_SEC_020_0075,,,Axle Counter Error,B,2024-10-16,2024-10-31,0,Open,61,S&T crew,45
SMMS_TASK_000286,S&T,SEC_047,SIGNAL,SIG_SEC_047_0160,,,Track Circuit Failure,B,2024-07-17,2024-07-31,1,Deferred,153,S&T crew,60
SMMS_TASK_000287,S&T,SEC_008,SIGNAL,SIG_SEC_008_0028,,,Cable Fault,B,2024-12-14,2024-12-24,0,In-Progress,7,S&T crew,120
SMMS_TASK_000288,S&T,SEC_027,SIGNAL,SIG_SEC_027_0098,,,Track Circuit Failure,B,2024-11-08,2024-11-14,1,Deferred,47,S&T crew,60
SMMS_TASK_000289,S&T,SEC_025,SIGNAL,SIG_SEC_025_0093,,,Axle Counter Error,A,2024-03-16,2024-03-20,0,Completed,286,S&T crew,45
SMMS_TASK_000290,S&T,SEC_021,SIGNAL,SIG_SEC_021_0081,,,Axle Counter Error,B,2024-10-14,2024-10-24,0,Open,68,S&T crew,45
SMMS_TASK_000291,S&T,SEC_039,SIGNAL,SIG_SEC_039_0138,,,Cable Fault,B,2024-10-23,2024-11-03,3,In-Progress,58,S&T crew,120
SMMS_TASK_000292,S&T,SEC_012,SIGNAL,SIG_SEC_012_0046,,,Point Machine Issue,C,2024-11-13,2024-12-11,0,Open,20,S&T crew,90
SMMS_TASK_000293,S&T,SEC_047,SIGNAL,SIG_SEC_047_0163,,,Cable Fault,B,2024-07-11,2024-07-18,0,Completed,166,S&T crew,120
SMMS_TASK_000294,S&T,SEC_015,SIGNAL,SIG_SEC_015_0057,,,Interlocking Fault,A,2024-10-07,2024-10-10,0,In-Progress,82,S&T crew,150
SMMS_TASK_000295,S&T,SEC_025,SIGNAL,SIG_SEC_025_0093,,,Cable Fault,B,2024-09-21,2024-10-05,0,In-Progress,87,S&T crew,120
SMMS_TASK_000296,S&T,SEC_024,SIGNAL,SIG_SEC_024_0089,,,Track Circuit Failure,B,2024-12-01,2024-12-16,2,Open,15,S&T crew,60
SMMS_TASK_000297,S&T,SEC_042,SIGNAL,SIG_SEC_042_0145,,,Interlocking Fault,A,2024-04-18,2024-04-20,0,In-Progress,255,S&T crew,150
SMMS_TASK_000298,S&T,SEC_020,SIGNAL,SIG_SEC_020_0075,,,Interlocking Fault,A,2024-02-27,2024-03-02,0,Completed,304,S&T crew,150
SMMS_TASK_000299,S&T,SEC_013,SIGNAL,SIG_SEC_013_0049,,,Point Machine Issue,A,2024-10-07,2024-10-08,0,Deferred,84,S&T crew,90
SMMS_TASK_000300,S&T,SEC_001,SIGNAL,SIG_SEC_001_0004,,,Axle Counter Error,B,2024-08-22,2024-08-28,0,Deferred,125,S&T crew,45
SMMS_TASK_000301,S&T,SEC_016,SIGNAL,SIG_SEC_016_0062,,,Track Circuit Failure,B,2024-12-23,2025-01-03,3,Open,0,S&T crew,60
SMMS_TASK_000302,S&T,SEC_040,SIGNAL,SIG_SEC_040_0141,,,Interlocking Fault,A,2024-01-31,2024-02-04,0,Completed,331,S&T crew,150
SMMS_TASK_000303,S&T,SEC_001,SIGNAL,SIG_SEC_001_0002,,,Cable Fault,B,2024-01-13,2024-01-27,2,Open,339,S&T crew,120
SMMS_TASK_000304,S&T,SEC_044,SIGNAL,SIG_SEC_044_0153,,,Cable Fault,A,2024-07-01,2024-07-05,0,In-Progress,179,S&T crew,120
SMMS_TASK_000305,S&T,SEC_025,SIGNAL,SIG_SEC_025_0093,,,Track Circuit Failure,A,2024-08-10,2024-08-12,0,Open,141,S&T crew,60
SMMS_TASK_000306,S&T,SEC_006,SIGNAL,SIG_SEC_006_0024,,,Interlocking Fault,B,2024-11-11,2024-11-21,0,Open,40,S&T crew,150
SMMS_TASK_000307,S&T,SEC_014,SIGNAL,SIG_SEC_014_0052,,,Track Circuit Failure,B,2024-09-01,2024-09-14,0,Open,108,S&T crew,60
SMMS_TASK_000308,S&T,SEC_025,SIGNAL,SIG_SEC_025_0095,,,Cable Fault,B,2024-09-22,2024-09-30,0,Open,92,S&T crew,120
SMMS_TASK_000309,S&T,SEC_014,SIGNAL,SIG_SEC_014_0054,,,Interlocking Fault,B,2024-05-21,2024-05-26,3,Deferred,219,S&T crew,150
SMMS_TASK_000310,S&T,SEC_005,SIGNAL,SIG_SEC_005_0019,,,Track Circuit Failure,C,2024-08-01,2024-08-22,2,In-Progress,131,S&T crew,60
SMMS_TASK_000311,S&T,SEC_032,SIGNAL,SIG_SEC_032_0114,,,Interlocking Fault,B,2024-02-21,2024-03-04,0,Completed,302,S&T crew,150
SMMS_TASK_000312,S&T,SEC_032,SIGNAL,SIG_SEC_032_0115,,,Axle Counter Error,B,2024-09-10,2024-09-19,0,Open,103,S&T crew,45
SMMS_TASK_000313,S&T,SEC_006,SIGNAL,SIG_SEC_006_0021,,,Interlocking Fault,A,2024-02-21,2024-02-23,1,Deferred,312,S&T crew,150
SMMS_TASK_000314,S&T,SEC_013,SIGNAL,SIG_SEC_013_0048,,,Interlocking Fault,A,2024-03-04,2024-03-05,0,In-Progress,301,S&T crew,150
SMMS_TASK_000315,S&T,SEC_011,SIGNAL,SIG_SEC_011_0042,,,Interlocking Fault,A,2024-03-01,2024-03-05,0,In-Progress,301,S&T crew,150
SMMS_TASK_000316,S&T,SEC_031,SIGNAL,SIG_SEC_031_0113,,,Cable Fault,B,2024-12-06,2024-12-17,0,Completed,14,S&T crew,120
SMMS_TASK_000317,S&T,SEC_036,SIGNAL,SIG_SEC_036_0125,,,Axle Counter Error,A,2024-03-04,2024-03-09,0,Open,297,S&T crew,45
SMMS_TASK_000318,S&T,SEC_035,SIGNAL,SIG_SEC_035_0124,,,Point Machine Issue,A,2024-03-18,2024-03-21,0,Open,285,S&T crew,90
SMMS_TASK_000319,S&T,SEC_047,SIGNAL,SIG_SEC_047_0160,,,Track Circuit Failure,C,2024-12-30,2025-01-21,3,Deferred,0,S&T crew,60
SMMS_TASK_000320,S&T,SEC_037,SIGNAL,SIG_SEC_037_0131,,,Track Circuit Failure,A,2024-03-02,2024-03-05,0,Open,301,S&T crew,60
SMMS_TASK_000321,S&T,SEC_015,SIGNAL,SIG_SEC_015_0055,,,Track Circuit Failure,B,2024-07-18,2024-07-31,0,Completed,153,S&T crew,60
SMMS_TASK_000322,S&T,SEC_005,SIGNAL,SIG_SEC_005_0019,,,Point Machine Issue,C,2024-02-21,2024-03-10,1,Deferred,296,S&T crew,90
SMMS_TASK_000323,S&T,SEC_029,SIGNAL,SIG_SEC_029_0105,,,Axle Counter Error,B,2024-06-12,2024-06-19,2,Open,195,S&T crew,45
SMMS_TASK_000324,S&T,SEC_045,SIGNAL,SIG_SEC_045_0156,,,Track Circuit Failure,A,2024-12-08,2024-12-10,0,Open,21,S&T crew,60
SMMS_TASK_000325,S&T,SEC_048,SIGNAL,SIG_SEC_048_0166,,,Cable Fault,C,2024-04-30,2024-05-22,4,In-Progress,223,S&T crew,120
