slot_id,section_id,window_start,window_end,passenger_traffic_density,is_blocked
SLOT_000303,SEC_001,2024-06-02 01:15:00,2024-06-02 01:30:00,0.24,False
SLOT_000304,SEC_044,2024-02-17 05:45:00,2024-02-17 06:45:00,0.48,True
SLOT_000305,SEC_027,2024-08-12 23:00:00,2024-08-13 00:30:00,0.64,False
SLOT_000306,SEC_007,2024-06-25 12:45:00,2024-06-25 15:45:00,0.24,False
SLOT_000307,SEC_015,2024-04-07 18:00:00,2024-04-07 20:00:00,0.83,True
SLOT_000308,SEC_028,2024-04-15 19:45:00,2024-04-15 21:45:00,0.87,True
SLOT_000309,SEC_016,2024-12-08 08:15:00,2024-12-08 09:15:00,0.72,True
SLOT_000310,SEC_006,2024-09-08 00:45:00,2024-09-08 02:15:00,0.71,False
SLOT_000311,SEC_033,2024-02-25 01:30:00,2024-02-25 01:45:00,0.43,False
SLOT_000312,SEC_033,2024-02-19 05:15:00,2024-02-19 07:15:00,0.63,False
SLOT_000313,SEC_006,2024-01-26 15:30:00,2024-01-26 15:45:00,0.53,False
SLOT_000314,SEC_014,2024-03-31 06:45:00,2024-03-31 07:15:00,0.68,True
SLOT_000315,SEC_012,2024-09-27 14:15:00,2024-09-27 14:30:00,0.73,False
SLOT_000316,SEC_033,2024-01-23 15:15:00,2024-01-23 18:15:00,0.6,True
SLOT_000317,SEC_036,2024-04-01 11:45:00,2024-04-01 12:15:00,0.57,True
SLOT_000318,SEC_036,2024-01-16 11:00:00,2024-01-16 11:30:00,0.41,False
SLOT_000319,SEC_046,2024-08-25 12:30:00,2024-08-25 15:30:00,0.19,True
SLOT_000320,SEC_038,2024-10-24 17:30:00,2024-10-24 18:00:00,0.94,True
SLOT_000321,SEC_016,2024-07-12 00:30:00,2024-07-12 02:00:00,0.73,True
SLOT_000322,SEC_006,2024-11-27 10:45:00,2024-11-27 11:00:00,0.52,True
SLOT_000323,SEC_031,2024-09-08 20:45:00,2024-09-08 21:45:00,0.97,True
SLOT_000324,SEC_045,2024-10-06 08:30:00,2024-10-06 11:30:00,0.9,False
SLOT_000325,SEC_048,2024-04-24 15:30:00,2024-04-24 16:00:00,0.69,False
SLOT_000326,SEC_012,2024-11-12 10:15:00,2024-11-12 11:15:00,0.45,False
SLOT_000327,SEC_012,2024-08-18 11:45:00,2024-08-18 14:45:00,0.41,False
SLOT_000328,SEC_002,2024-02-01 19:00:00,2024-02-01 20:30:00,0.9,True
SLOT_000329,SEC_007,2024-01-31 20:45:00,2024-01-31 23:45:00,0.91,True
SLOT_000330,SEC_028,2024-11-24 15:00:00,2024-11-24 16:00:00,0.48,False
SLOT_000331,SEC_027,2024-04-10 09:00:00,2024-04-10 09:30:00,0.79,False
SLOT_000332,SEC_019,2024-06-19 15:15:00,2024-06-19 15:30:00,0.52,False
SLOT_000333,SEC_016,2024-10-05 08:30:00,2024-10-05 09:30:00,0.83,True
SLOT_000334,SEC_041,2024-10-08 09:00:00,2024-10-08 09:15:00,0.73,True
SLOT_000335,SEC_023,2024-01-10 23:15:00,2024-01-11 00:45:00,0.72,False
SLOT_000336,SEC_040,2024-08-13 14:00:00,2024-08-13 14:15:00,0.71,False
SLOT_000337,SEC_048,2024-11-30 05:00:00,2024-11-30 05:15:00,0.57,True
SLOT_000338,SEC_016,2024-05-08 06:00:00,2024-05-08 07:30:00,0.53,True
SLOT_000339,SEC_010,2024-07-17 19:30:00,2024-07-17 21:00:00,0.8,True
SLOT_000340,SEC_047,2024-04-06 08:15:00,2024-04-06 08:45:00,0.85,True
SLOT_000341,SEC_032,2024-09-20 23:00:00,2024-09-21 01:00:00,0.6,True
SLOT_000342,SEC_015,2024-02-13 16:00:00,2024-02-13 17:00:00,0.53,False
SLOT_000343,SEC_031,2024-07-09 21:30:00,2024-07-09 22:00:00,0.65,False
SLOT_000344,SEC_026,2024-05-31 09:30:00,2024-05-31 10:30:00,0.82,False
SLOT_000345,SEC_045,2024-08-22 17:15:00,2024-08-22 20:15:00,0.77,True
SLOT_000346,SEC_013,2024-06-29 19:15:00,2024-06-29 20:45:00,0.92,True
SLOT_000347,SEC_049,2024-12-25 12:30:00,2024-12-25 15:30:00,0.31,False
SLOT_000348,SEC_046,2024-12-25 03:15:00,2024-12-25 06:15:00,0.27,False
SLOT_000349,SEC_009,2024-04-13 22:00:00,2024-04-13 22:30:00,0.54,True
SLOT_000350,SEC_009,2024-01-14 05:00:00,2024-01-14 05:15:00,0.55,False
SLOT_000351,SEC_027,2024-06-29 02:15:00,2024-06-29 04:15:00,0.29,False
SLOT_000352,SEC_003,2024-08-03 02:15:00,2024-08-03 03:15:00,0.31,False
SLOT_000353,SEC_015,2024-10-02 04:30:00,2024-10-02 05:30:00,0.4,False
SLOT_000354,SEC_022,2024-07-11 20:15:00,2024-07-11 20:30:00,0.72,True
SLOT_000355,SEC_048,2024-08-02 15:30:00,2024-08-02 15:45:00,0.62,False
SLOT_000356,SEC_049,2024-01-09 07:00:00,2024-01-09 10:00:00,0.89,True
SLOT_000357,SEC_008,2024-10-06 21:15:00,2024-10-06 21:30:00,0.57,False
SLOT_000358,SEC_044,2024-04-30 12:45:00,2024-04-30 15:45:00,0.31,False
SLOT_000359,SEC_005,2024-05-20 08:45:00,2024-05-20 09:15:00,0.91,True
SLOT_000360,SEC_037,2024-06-03 11:45:00,2024-06-03 12:00:00,0.44,True
SLOT_000361,SEC_042,2024-01-27 02:45:00,2024-01-27 04:15:00,0.14,False
SLOT_000362,SEC_044,2024-06-29 21:30:00,2024-06-29 21:45:00,0.66,False
SLOT_000363,SEC_011,2024-05-19 01:45:00,2024-05-19 02:15:00,0.43,False
SLOT_000364,SEC_044,2024-03-26 01:15:00,2024-03-26 01:30:00,0.41,False
SLOT_000365,SEC_006,2024-03-30 15:00:00,2024-03-30 15:15:00,0.72,True
SLOT_000366,SEC_026,2024-01-13 22:00:00,2024-01-13 22:15:00,0.62,False
SLOT_000367,SEC_024,2024-11-20 22:45:00,2024-11-21 01:45:00,0.49,False
SLOT_000368,SEC_016,2024-04-17 16:15:00,2024-04-17 16:30:00,0.58,True
SLOT_000369,SEC_002,2024-11-16 07:15:00,2024-11-16 07:45:00,0.98,True
SLOT_000370,SEC_038,2024-11-02 08:30:00,2024-11-02 08:45:00,0.82,True
SLOT_000371,SEC_017,2024-06-16 15:30:00,2024-06-16 15:45:00,0.55,True
SLOT_000372,SEC_033,2024-10-22 15:00:00,2024-10-22 15:15:00,0.57,False
SLOT_000373,SEC_021,2024-03-18 21:15:00,2024-03-18 21:30:00,0.6,True
SLOT_000374,SEC_019,2024-03-07 00:30:00,2024-03-07 00:45:00,0.67,True
SLOT_000375,SEC_044,2024-11-25 01:15:00,2024-11-25 02:15:00,0.12,False
SLOT_000376,SEC_005,2024-08-24 18:30:00,2024-08-24 19:30:00,0.74,True
SLOT_000377,SEC_037,2024-09-09 19:45:00,2024-09-09 20:15:00,0.76,True
SLOT_000378,SEC_037,2024-12-04 03:15:00,2024-12-04 03:45:00,0.23,False
SLOT_000379,SEC_019,2024-01-06 03:30:00,2024-01-06 04:30:00,0.41,False
SLOT_000380,SEC_013,2024-03-03 10:45:00,2024-03-03 11:45:00,0.48,True
SLOT_000381,SEC_001,2024-12-17 20:15:00,2024-12-17 20:30:00,0.84,True
SLOT_000382,SEC_046,2024-02-17 05:30:00,2024-02-17 08:30:00,0.41,True
SLOT_000383,SEC_047,2024-06-13 20:15:00,2024-06-13 21:15:00,0.93,True
SLOT_000384,SEC_012,2024-01-09 09:15:00,2024-01-09 10:15:00,0.88,True
SLOT_000385,SEC_002,2024-04-29 04:00:00,2024-04-29 05:30:00,0.1,False
SLOT_000386,SEC_007,2024-03-04 01:00:00,2024-03-04 01:30:00,0.33,True
SLOT_000387,SEC_004,2024-04-03 00:45:00,2024-04-03 02:15:00,0.63,False
SLOT_000388,SEC_041,2024-10-24 17:45:00,2024-10-24 20:45:00,0.97,True
SLOT_000389,SEC_044,2024-04-10 23:30:00,2024-04-11 02:30:00,0.66,True
SLOT_000390,SEC_008,2024-10-24 06:00:00,2024-10-24 06:30:00,0.54,False
SLOT_000391,SEC_037,2024-11-23 05:45:00,2024-11-23 06:00:00,0.69,True
SLOT_000392,SEC_009,2024-07-16 18:45:00,2024-07-16 19:00:00,0.73,False
SLOT_000393,SEC_018,2024-07-16 08:15:00,2024-07-16 08:45:00,0.9,False
SLOT_000394,SEC_030,2024-05-02 02:15:00,2024-05-02 03:45:00,0.21,False
SLOT_000395,SEC_036,2024-09-01 08:00:00,2024-09-01 09:00:00,0.89,False
SLOT_000396,SEC_043,2024-10-22 18:45:00,2024-10-22 19:15:00,0.97,True
SLOT_000397,SEC_003,2024-11-11 17:00:00,2024-11-11 17:30:00,0.78,True
SLOT_000398,SEC_010,2024-03-12 07:30:00,2024-03-12 09:00:00,0.92,True
SLOT_000399,SEC_014,2024-09-08 17:30:00,2024-09-08 20:30:00,0.77,True
SLOT_000400,SEC_016,2024-02-21 07:45:00,2024-02-21 09:45:00,0.95,True
SLOT_000401,SEC_049,2024-06-28 21:00:00,2024-06-28 21:30:00,0.51,False
SLOT_000402,SEC_039,2024-02-02 23:30:00,2024-02-03 01:00:00,0.69,True
SLOT_000403,SEC_016,2024-07-20 10:15:00,2024-07-20 11:45:00,0.59,False
SLOT_000404,SEC_048,2024-11-07 06:45:00,2024-11-07 08:45:00,0.59,False
SLOT_000405,SEC_025,2024-10-26 03:45:00,2024-10-26 04:45:00,0.37,False
SLOT_000406,SEC_025,2024-09-18 02:00:00,2024-09-18 03:00:00,0.12,True
SLOT_000407,SEC_022,2024-07-30 17:30:00,2024-07-30 18:30:00,0.94,True
SLOT_000408,SEC_008,2024-08-16 13:30:00,2024-08-16 14:00:00,0.32,False
SLOT_000409,SEC_046,2024-02-06 22:15:00,2024-02-07 01:15:00,0.48,True
SLOT_000410,SEC_001,2024-09-23 14:00:00,2024-09-23 15:00:00,0.4,True
SLOT_000411,SEC_009,2024-09-06 13:30:00,2024-09-06 16:30:00,0.31,False
SLOT_000412,SEC_012,2024-02-22 11:00:00,2024-02-22 12:00:00,0.6,True
SLOT_000413,SEC_014,2024-08-19 22:30:00,2024-08-20 00:30:00,0.68,False
SLOT_000414,SEC_007,2024-05-20 13:15:00,2024-05-20 15:15:00,0.24,False
SLOT_000415,SEC_001,2024-07-05 07:45:00,2024-07-05 09:45:00,0.88,True
SLOT_000416,SEC_034,2024-10-24 17:45:00,2024-10-24 19:45:00,0.71,True
SLOT_000417,SEC_048,2024-04-27 01:15:00,2024-04-27 03:15:00,0.32,False
SLOT_000418,SEC_006,2024-12-01 05:15:00,2024-12-01 05:45:00,0.62,False
SLOT_000419,SEC_015,2024-06-01 07:30:00,2024-06-01 07:45:00,0.71,True
SLOT_000420,SEC_025,2024-07-06 23:45:00,2024-07-07 02:45:00,0.49,False
SLOT_000421,SEC_046,2024-01-11 16:30:00,2024-01-11 19:30:00,0.75,True
SLOT_000422,SEC_035,2024-02-14 18:45:00,2024-02-14 19:15:00,0.78,True
SLOT_000423,SEC_038,2024-04-13 12:15:00,2024-04-13 12:30:00,0.35,False
SLOT_000424,SEC_029,2024-12-24 02:15:00,2024-12-24 05:15:00,0.44,False
SLOT_000425,SEC_021,2024-04-05 01:30:00,2024-04-05 01:45:00,0.12,False
SLOT_000426,SEC_010,2024-05-24 11:45:00,2024-05-24 12:00:00,0.74,True
SLOT_000427,SEC_043,2024-11-08 21:00:00,2024-11-09 00:00:00,0.66,False
SLOT_000428,SEC_040,2024-04-26 20:45:00,2024-04-26 22:45:00,0.7,True
SLOT_000429,SEC_002,2024-10-24 16:00:00,2024-10-24 17:30:00,0.57,False
SLOT_000430,SEC_036,2024-02-13 04:30:00,2024-02-13 06:00:00,0.19,False
SLOT_000431,SEC_005,2024-02-18 22:15:00,2024-02-19 00:15:00,0.56,True
SLOT_000432,SEC_037,2024-01-05 02:30:00,2024-01-05 04:00:00,0.31,True
SLOT_000433,SEC_041,2024-02-15 20:00:00,2024-02-15 22:00:00,0.83,True
SLOT_000434,SEC_007,2024-08-08 17:00:00,2024-08-08 19:00:00,0.93,True
SLOT_000435,SEC_022,2024-02-03 01:00:00,2024-02-03 01:30:00,0.38,False
SLOT_000436,SEC_007,2024-08-12 00:15:00,2024-08-12 01:45:00,0.69,False
SLOT_000437,SEC_028,2024-08-07 04:15:00,2024-08-07 04:45:00,0.11,False
SLOT_000438,SEC_046,2024-03-26 09:15:00,2024-03-26 10:45:00,0.78,True
SLOT_000439,SEC_004,2024-01-14 03:00:00,2024-01-14 03:30:00,0.43,False
SLOT_000440,SEC_020,2024-02-29 07:15:00,2024-02-29 10:15:00,0.9,True
SLOT_000441,SEC_048,2024-02-22 05:15:00,2024-02-22 05:45:00,0.46,True
SLOT_000442,SEC_015,2024-07-12 12:45:00,2024-07-12 13:15:00,0.15,False
SLOT_000443,SEC_007,2024-12-06 17:30:00,2024-12-06 17:45:00,0.89,True
SLOT_000444,SEC_024,2024-06-08 08:00:00,2024-06-08 09:30:00,0.97,True
SLOT_000445,SEC_025,2024-08-19 10:45:00,2024-08-19 11:45:00,0.55,False
SLOT_000446,SEC_033,2024-04-21 14:30:00,2024-04-21 16:30:00,0.43,True
SLOT_000447,SEC_016,2024-02-03 03:45:00,2024-02-03 04:45:00,0.27,True
SLOT_000448,SEC_047,2024-03-20 16:45:00,2024-03-20 17:15:00,0.46,False
SLOT_000449,SEC_026,2024-06-24 17:45:00,2024-06-24 18:15:00,0.93,True
SLOT_000450,SEC_015,2024-11-10 23:30:00,2024-11-11 00:00:00,0.44,False
SLOT_000451,SEC_048,2024-03-31 13:15:00,2024-03-31 15:15:00,0.3,True
SLOT_000452,SEC_046,2024-12-26 17:00:00,2024-12-26 17:15:00,0.94,True
SLOT_000453,SEC_025,2024-08-21 21:15:00,2024-08-22 00:15:00,0.49,False
SLOT_000454,SEC_002,2024-05-10 07:30:00,2024-05-10 08:00:00,0.84,False
SLOT_000455,SEC_030,2024-08-15 20:30:00,2024-08-15 20:45:00,0.96,True
SLOT_000456,SEC_028,2024-09-12 18:15:00,2024-09-12 19:45:00,0.85,True
SLOT_000457,SEC_008,2024-09-08 21:30:00,2024-09-08 23:30:00,0.66,True
SLOT_000458,SEC_032,2024-11-12 10:15:00,2024-11-12 11:45:00,0.72,False
SLOT_000459,SEC_042,2024-08-30 18:30:00,2024-08-30 19:30:00,0.92,True
SLOT_000460,SEC_006,2024-01-10 04:30:00,2024-01-10 05:00:00,0.41,False
SLOT_000461,SEC_036,2024-05-18 05:00:00,2024-05-18 08:00:00,0.47,True
SLOT_000462,SEC_007,2024-11-28 00:15:00,2024-11-28 01:15:00,0.51,False
SLOT_000463,SEC_037,2024-03-16 04:00:00,2024-03-16 05:00:00,0.35,False
SLOT_000464,SEC_021,2024-07-01 12:00:00,2024-07-01 12:30:00,0.18,True
SLOT_000465,SEC_001,2024-07-02 17:45:00,2024-07-02 19:45:00,0.86,True
SLOT_000466,SEC_048,2024-07-22 13:15:00,2024-07-22 16:15:00,0.38,False
SLOT_000467,SEC_009,2024-11-14 19:15:00,2024-11-14 20:45:00,0.78,False
SLOT_000468,SEC_030,2024-07-16 03:45:00,2024-07-16 05:45:00,0.1,False
SLOT_000469,SEC_009,2024-01-01 04:00:00,2024-01-01 06:00:00,0.29,False
SLOT_000470,SEC_046,2024-03-29 22:00:00,2024-03-29 22:30:00,0.51,False
SLOT_000471,SEC_037,2024-08-18 17:15:00,2024-08-18 18:15:00,0.73,True
SLOT_000472,SEC_040,2024-10-13 15:15:00,2024-10-13 15:45:00,0.51,False
SLOT_000473,SEC_022,2024-08-24 14:45:00,2024-08-24 15:45:00,0.62,True
SLOT_000474,SEC_023,2024-09-25 04:00:00,2024-09-25 07:00:00,0.34,False
SLOT_000475,SEC_032,2024-03-29 21:00:00,2024-03-29 23:00:00,0.71,False
SLOT_000476,SEC_039,2024-02-05 17:00:00,2024-02-05 18:30:00,0.95,True
SLOT_000477,SEC_042,2024-12-13 10:45:00,2024-12-13 11:00:00,0.71,True
SLOT_000478,SEC_001,2024-07-24 15:30:00,2024-07-24 16:30:00,0.44,True
SLOT_000479,SEC_033,2024-09-27 12:15:00,2024-09-27 14:15:00,0.28,False
SLOT_000480,SEC_006,2024-12-16 02:00:00,2024-12-16 03:30:00,0.26,False
SLOT_000481,SEC_015,2024-03-07 16:15:00,2024-03-07 17:45:00,0.49,False
SLOT_000482,SEC_041,2024-11-14 10:00:00,2024-11-14 11:00:00,0.56,False
SLOT_000483,SEC_013,2024-05-14 02:00:00,2024-05-14 05:00:00,0.19,True
SLOT_000484,SEC_040,2024-08-17 20:45:00,2024-08-17 23:45:00,0.71,False
SLOT_000485,SEC_023,2024-05-21 03:45:00,2024-05-21 05:15:00,0.3,False
SLOT_000486,SEC_012,2024-03-13 23:30:00,2024-03-14 02:30:00,0.41,True
SLOT_000487,SEC_017,2024-11-17 01:45:00,2024-11-17 02:15:00,0.38,False
SLOT_000488,SEC_027,2024-05-07 13:15:00,2024-05-07 13:30:00,0.18,False
SLOT_000489,SEC_038,2024-01-10 07:45:00,2024-01-10 09:45:00,0.76,True
SLOT_000490,SEC_030,2024-02-25 19:45:00,2024-02-25 21:45:00,0.93,True
SLOT_000491,SEC_046,2024-12-17 07:15:00,2024-12-17 07:45:00,0.87,True
SLOT_000492,SEC_043,2024-10-27 07:15:00,2024-10-27 10:15:00,0.73,True
SLOT_000493,SEC_037,2024-08-31 14:00:00,2024-08-31 16:00:00,0.42,False
SLOT_000494,SEC_030,2024-10-11 23:30:00,2024-10-12 00:00:00,0.74,False
SLOT_000495,SEC_015,2024-08-25 02:30:00,2024-08-25 04:00:00,0.27,False
SLOT_000496,SEC_021,2024-11-29 02:00:00,2024-11-29 05:00:00,0.33,False
SLOT_000497,SEC_006,2024-02-06 15:15:00,2024-02-06 17:15:00,0.63,False
SLOT_000498,SEC_019,2024-01-24 14:15:00,2024-01-24 15:15:00,0.51,True
SLOT_000499,SEC_046,2024-09-11 00:45:00,2024-09-11 02:45:00,0.74,False
SLOT_000500,SEC_021,2024-12-19 22:30:00,2024-12-19 23:00:00,0.69,False
SLOT_000501,SEC_006,2024-07-31 12:15:00,2024-07-31 15:15:00,0.19,False
SLOT_000502,SEC_032,2024-12-19 23:45:00,2024-12-20 02:45:00,0.5,True
SLOT_000503,SEC_048,2024-05-26 05:45:00,2024-05-26 06:15:00,0.6,False
SLOT_000504,SEC_043,2024-09-03 13:00:00,2024-09-03 15:00:00,0.28,False
SLOT_000505,SEC_014,2024-07-05 12:15:00,2024-07-05 15:15:00,0.21,False
SLOT_000506,SEC_023,2024-11-18 07:00:00,2024-11-18 07:30:00,0.9,True
SLOT_000507,SEC_027,2024-08-24 00:15:00,2024-08-24 02:15:00,0.71,False
SLOT_000508,SEC_013,2024-06-09 21:30:00,2024-06-09 23:00:00,0.55,False
SLOT_000509,SEC_014,2024-03-30 02:45:00,2024-03-30 03:45:00,0.36,False
SLOT_000510,SEC_012,2024-04-24 19:45:00,2024-04-24 21:15:00,0.71,True
SLOT_000511,SEC_049,2024-01-28 02:15:00,2024-01-28 03:15:00,0.27,True
SLOT_000512,SEC_037,2024-02-26 19:15:00,2024-02-26 21:15:00,0.76,True
SLOT_000513,SEC_042,2024-07-05 04:30:00,2024-07-05 07:30:00,0.44,False
SLOT_000514,SEC_041,2024-01-12 06:15:00,2024-01-12 06:45:00,0.48,False
SLOT_000515,SEC_047,2024-06-21 19:15:00,2024-06-21 19:45:00,0.75,True
SLOT_000516,SEC_006,2024-01-16 13:00:00,2024-01-16 14:30:00,0.3,True
SLOT_000517,SEC_044,2024-02-29 09:30:00,2024-02-29 12:30:00,0.7,True
SLOT_000518,SEC_004,2024-09-10 05:00:00,2024-09-10 08:00:00,0.65,True
SLOT_000519,SEC_024,2024-01-11 07:15:00,2024-01-11 08:15:00,0.9,True
SLOT_000520,SEC_030,2024-05-03 03:15:00,2024-05-03 05:15:00,0.26,False
SLOT_000521,SEC_018,2024-03-10 10:00:00,2024-03-10 13:00:00,0.6,False
SLOT_000522,SEC_008,2024-01-20 09:30:00,2024-01-20 10:00:00,0.8,True
SLOT_000523,SEC_010,2024-03-17 22:30:00,2024-03-17 22:45:00,0.43,True
SLOT_000524,SEC_041,2024-02-11 11:00:00,2024-02-11 14:00:00,0.63,False
SLOT_000525,SEC_016,2024-01-30 10:00:00,2024-01-30 10:15:00,0.54,True
SLOT_000526,SEC_016,2024-08-31 13:15:00,2024-08-31 13:30:00,0.26,False
SLOT_000527,SEC_046,2024-02-15 13:30:00,2024-02-15 14:00:00,0.28,True
SLOT_000528,SEC_008,2024-12-09 13:00:00,2024-12-09 15:00:00,0.4,False
SLOT_000529,SEC_045,2024-06-27 07:00:00,2024-06-27 09:00:00,0.95,False
SLOT_000530,SEC_046,2024-05-29 12:30:00,2024-05-29 13:00:00,0.26,False
SLOT_000531,SEC_030,2024-11-16 03:45:00,2024-11-16 05:45:00,0.22,False
SLOT_000532,SEC_009,2024-10-11 03:30:00,2024-10-11 06:30:00,0.42,False
SLOT_000533,SEC_008,2024-06-02 08:45:00,2024-06-02 09:00:00,0.79,True
SLOT_000534,SEC_014,2024-12-22 09:45:00,2024-12-22 12:45:00,0.93,True
SLOT_000535,SEC_029,2024-07-13 06:30:00,2024-07-13 08:00:00,0.7,False
SLOT_000536,SEC_008,2024-09-16 07:00:00,2024-09-16 10:00:00,0.83,True
SLOT_000537,SEC_023,2024-12-20 06:00:00,2024-12-20 06:15:00,0.55,False
SLOT_000538,SEC_006,2024-09-21 10:30:00,2024-09-21 11:00:00,0.54,False
SLOT_000539,SEC_027,2024-08-04 17:30:00,2024-08-04 18:30:00,0.86,True
SLOT_000540,SEC_002,2024-08-13 15:45:00,2024-08-13 17:45:00,0.43,False
SLOT_000541,SEC_035,2024-08-27 01:30:00,2024-08-27 03:30:00,0.15,True
SLOT_000542,SEC_003,2024-12-23 07:15:00,2024-12-23 07:45:00,0.72,False
SLOT_000543,SEC_010,2024-09-13 06:45:00,2024-09-13 07:15:00,0.73,False
SLOT_000544,SEC_009,2024-04-19 19:00:00,2024-04-19 20:00:00,0.92,True
SLOT_000545,SEC_041,2024-01-09 21:00:00,2024-01-09 21:15:00,0.58,True
SLOT_000546,SEC_003,2024-10-13 14:45:00,2024-10-13 17:45:00,0.69,False
SLOT_000547,SEC_022,2024-06-27 23:00:00,2024-06-28 01:00:00,0.4,True
SLOT_000548,SEC_029,2024-05-31 23:45:00,2024-06-01 01:45:00,0.6,False
SLOT_000549,SEC_026,2024-12-08 14:00:00,2024-12-08 15:00:00,0.56,True
SLOT_000550,SEC_034,2024-02-26 22:45:00,2024-02-27 00:15:00,0.67,True
SLOT_000551,SEC_040,2024-01-14 12:15:00,2024-01-14 12:45:00,0.37,False
SLOT_000552,SEC_020,2024-09-27 02:15:00,2024-09-27 02:30:00,0.39,False
SLOT_000553,SEC_041,2024-12-04 19:00:00,2024-12-04 19:30:00,0.93,False
SLOT_000554,SEC_016,2024-10-30 00:15:00,2024-10-30 01:45:00,0.63,True
SLOT_000555,SEC_049,2024-11-14 12:15:00,2024-11-14 15:15:00,0.42,False
SLOT_000556,SEC_025,2024-11-12 09:00:00,2024-11-12 09:15:00,0.9,True
SLOT_000557,SEC_037,2024-09-07 02:30:00,2024-09-07 03:00:00,0.38,False
SLOT_000558,SEC_043,2024-12-03 11:15:00,2024-12-03 11:30:00,0.73,True
SLOT_000559,SEC_039,2024-05-04 03:00:00,2024-05-04 04:00:00,0.25,False
SLOT_000560,SEC_042,2024-09-29 09:45:00,2024-09-29 12:45:00,0.8,True
SLOT_000561,SEC_027,2024-02-03 14:45:00,2024-02-03 15:00:00,0.53,True
SLOT_000562,SEC_003,2024-07-12 17:45:00,2024-07-12 19:15:00,0.97,False
SLOT_000563,SEC_025,2024-04-16 06:30:00,2024-04-16 06:45:00,0.49,False
SLOT_000564,SEC_009,2024-12-09 17:00:00,2024-12-09 17:15:00,0.91,False
SLOT_000565,SEC_044,2024-06-08 17:45:00,2024-06-08 19:15:00,0.86,False
SLOT_000566,SEC_012,2024-03-17 11:00:00,2024-03-17 12:00:00,0.41,False
SLOT_000567,SEC_012,2024-07-27 18:45:00,2024-07-27 21:45:00,0.74,True
SLOT_000568,SEC_013,2024-01-29 05:45:00,2024-01-29 06:15:00,0.71,True
SLOT_000569,SEC_032,2024-02-16 06:45:00,2024-02-16 08:15:00,0.56,True
SLOT_000570,SEC_028,2024-06-06 22:30:00,2024-06-06 22:45:00,0.5,False
SLOT_000571,SEC_047,2024-08-18 10:15:00,2024-08-18 11:45:00,0.58,False
SLOT_000572,SEC_021,2024-08-01 04:45:00,2024-08-01 06:45:00,0.11,False
SLOT_000573,SEC_014,2024-01-21 01:45:00,2024-01-21 02:45:00,0.36,False
SLOT_000574,SEC_003,2024-09-05 07:30:00,2024-09-05 07:45:00,0.93,True
SLOT_000575,SEC_001,2024-01-22 09:45:00,2024-01-22 11:15:00,0.78,False
SLOT_000576,SEC_019,2024-10-25 05:15:00,2024-10-25 05:30:00,0.45,False
SLOT_000577,SEC_046,2024-01-15 06:30:00,2024-01-15 08:00:00,0.67,True
SLOT_000578,SEC_026,2024-01-10 06:00:00,2024-01-10 06:30:00,0.46,True
SLOT_000579,SEC_044,2024-07-08 23:00:00,2024-07-09 00:30:00,0.63,False
SLOT_000580,SEC_005,2024-10-20 22:00:00,2024-10-21 00:00:00,0.68,False
SLOT_000581,SEC_005,2024-10-07 14:30:00,2024-10-07 17:30:00,0.65,False
SLOT_000582,SEC_041,2024-08-07 19:00:00,2024-08-07 19:30:00,0.85,True
SLOT_000583,SEC_006,2024-03-06 17:45:00,2024-03-06 20:45:00,0.89,True
SLOT_000584,SEC_003,2024-12-14 03:30:00,2024-12-14 04:00:00,0.19,False
SLOT_000585,SEC_020,2024-01-08 13:45:00,2024-01-08 14:00:00,0.24,False
SLOT_000586,SEC_046,2024-05-07 15:45:00,2024-05-07 18:45:00,0.68,True
SLOT_000587,SEC_034,2024-10-02 13:15:00,2024-10-02 14:45:00,0.4,False
SLOT_000588,SEC_005,2024-08-13 00:00:00,2024-08-13 01:30:00,0.57,True
SLOT_000589,SEC_042,2024-10-16 11:30:00,2024-10-16 12:00:00,0.43,True
SLOT_000590,SEC_042,2024-10-07 15:00:00,2024-10-07 15:30:00,0.72,True
SLOT_000591,SEC_040,2024-12-09 06:30:00,2024-12-09 06:45:00,0.46,True
SLOT_000592,SEC_045,2024-07-08 14:00:00,2024-07-08 17:00:00,0.43,False
SLOT_000593,SEC_012,2024-10-27 02:30:00,2024-10-27 02:45:00,0.19,False
SLOT_000594,SEC_048,2024-02-27 16:15:00,2024-02-27 17:45:00,0.68,False
SLOT_000595,SEC_016,2024-03-04 20:00:00,2024-03-04 20:30:00,0.74,True
SLOT_000596,SEC_040,2024-01-19 01:30:00,2024-01-19 04:30:00,0.36,True
SLOT_000597,SEC_029,2024-03-15 09:45:00,2024-03-15 11:45:00,0.96,True
SLOT_000598,SEC_039,2024-02-10 18:15:00,2024-02-10 18:30:00,0.97,False
SLOT_000599,SEC_031,2024-10-28 19:15:00,2024-10-28 19:30:00,0.93,False
SLOT_000600,SEC_032,2024-06-30 07:45:00,2024-06-30 08:00:00,0.89,True
SLOT_000601,SEC_031,2024-06-11 08:30:00,2024-06-11 10:30:00,0.9,True
SLOT_000602,SEC_039,2024-08-22 14:30:00,2024-08-22 14:45:00,0.58,False
SLOT_000603,SEC_037,2024-05-11 21:45:00,2024-05-11 22:15:00,0.73,True
SLOT_000604,SEC_007,2024-07-27 02:45:00,2024-07-27 03:45:00,0.31,False
SLOT_000605,SEC_041,2024-01-02 05:30:00,2024-01-02 06:00:00,0.63,False
