section_id,forecast_date,expected_rakes,commodity_type,seasonal_factor
SEC_040,2024-03-12,9,Steel,1.0
SEC_029,2024-08-10,4,Foodgrain,0.8
SEC_039,2024-01-29,7,Other,1.24
SEC_031,2024-02-27,14,Other,1.17
SEC_032,2024-12-24,14,Coal,1.1
SEC_031,2024-05-21,2,Cement,1.0
SEC_039,2024-02-14,13,Other,1.1
SEC_037,2024-09-13,3,Cement,1.1
SEC_007,2024-03-14,11,Cement,1.08
SEC_041,2024-08-03,1,Cement,0.72
SEC_027,2024-10-23,9,Foodgrain,1.23
SEC_016,2024-09-07,12,Cement,1.1
SEC_026,2024-03-31,4,Foodgrain,1.45
SEC_048,2024-03-27,9,Other,1.04
SEC_043,2024-03-22,14,Steel,1.1
SEC_041,2024-08-19,12,Cement,0.86
SEC_023,2024-09-03,5,Coal,1.08
SEC_039,2024-07-09,10,Foodgrain,0.81
SEC_019,2024-05-25,10,Other,0.99
SEC_034,2024-01-23,5,Steel,1.21
SEC_032,2024-11-01,9,Cement,1.35
SEC_013,2024-08-29,11,Foodgrain,0.79
SEC_014,2024-08-21,7,Coal,0.72
SEC_003,2024-02-07,2,Coal,1.07
SEC_007,2024-04-15,15,Coal,1.06
SEC_022,2024-04-21,16,Foodgrain,1.33
SEC_024,2024-08-06,8,Steel,0.86
SEC_009,2024-10-15,5,Other,1.3
SEC_021,2024-11-13,10,Cement,1.36
SEC_030,2024-07-10,10,Coal,0.71
SEC_012,2024-05-13,10,Foodgrain,1.02
SEC_017,2024-05-29,10,Cement,1.05
SEC_019,2024-09-26,5,Cement,0.97
SEC_025,2024-04-26,6,Coal,1.1
SEC_018,2024-06-01,11,Coal,0.88
SEC_037,2024-10-14,9,Foodgrain,1.34
SEC_017,2024-07-17,2,Other,0.83
SEC_022,2024-06-20,2,Coal,0.78
SEC_019,2024-09-25,6,Coal,0.99
SEC_009,2024-04-15,3,Coal,0.98
SEC_034,2024-01-23,3,Steel,1.07
SEC_012,2024-10-15,11,Other,1.33
SEC_015,2024-06-15,11,Other,0.78
SEC_039,2024-04-29,12,Steel,0.97
SEC_047,2024-02-04,5,Cement,1.2
SEC_033,2024-12-05,8,Coal,1.12
SEC_045,2024-09-22,10,Foodgrain,0.98
SEC_042,2024-04-10,3,Cement,1.06
SEC_024,2024-08-10,7,Other,0.74
SEC_038,2024-06-18,12,Other,0.89
SEC_017,2024-04-29,8,Coal,0.98
SEC_023,2024-04-24,4,Foodgrain,1.41
SEC_027,2024-01-28,9,Coal,1.23
SEC_048,2024-12-22,16,Coal,1.11
SEC_042,2024-12-04,16,Coal,1.2
SEC_024,2024-11-14,12,Other,1.32
SEC_032,2024-04-25,4,Steel,0.96
SEC_010,2024-12-30,10,Cement,1.22
SEC_040,2024-04-10,10,Cement,1.09
SEC_028,2024-10-28,9,Other,1.28
SEC_027,2024-02-06,11,Foodgrain,1.25
SEC_038,2024-04-23,2,Other,1.06
SEC_032,2024-07-30,5,Foodgrain,0.87
SEC_004,2024-12-20,11,Cement,1.11
SEC_015,2024-04-07,8,Cement,0.99
SEC_009,2024-06-07,2,Foodgrain,0.9
SEC_037,2024-11-04,19,Steel,1.37
SEC_002,2024-06-21,7,Coal,0.78
SEC_010,2024-09-06,11,Coal,0.99
SEC_030,2024-06-02,8,Foodgrain,0.78
SEC_035,2024-01-02,13,Steel,1.06
SEC_025,2024-04-13,8,Steel,0.96
SEC_043,2024-07-26,8,Cement,0.85
SEC_046,2024-01-08,5,Coal,1.13
SEC_007,2024-03-25,15,Foodgrain,1.48
SEC_047,2024-12-14,4,Foodgrain,1.07
SEC_031,2024-01-06,14,Other,1.17
SEC_032,2024-03-31,14,Coal,1.01
SEC_005,2024-08-14,2,Other,0.78
SEC_031,2024-07-25,9,Cement,0.86
SEC_036,2024-03-15,9,Cement,0.98
SEC_029,2024-01-22,3,Cement,1.1
SEC_005,2024-11-25,16,Cement,1.26
SEC_026,2024-07-20,7,Foodgrain,0.72
SEC_046,2024-07-28,10,Foodgrain,0.75
SEC_036,2024-01-22,6,Steel,1.21
SEC_007,2024-03-17,2,Other,0.99
SEC_048,2024-01-27,16,Steel,1.12
SEC_047,2024-12-24,16,Foodgrain,1.2
SEC_009,2024-10-08,16,Steel,1.23
SEC_040,2024-07-18,10,Steel,0.86
SEC_020,2024-09-06,13,Other,1.03
SEC_030,2024-03-01,8,Coal,1.03
SEC_022,2024-12-27,10,Other,1.08
SEC_039,2024-07-08,10,Other,0.84
SEC_049,2024-07-08,12,Steel,0.87
SEC_039,2024-12-17,15,Steel,1.21
SEC_046,2024-02-05,7,Coal,1.21
SEC_047,2024-06-04,11,Cement,0.82
SEC_005,2024-02-02,11,Cement,1.22
SEC_013,2024-06-04,9,Other,0.75
SEC_036,2024-04-07,2,Steel,1.03
SEC_029,2024-06-17,8,Steel,0.72
SEC_003,2024-09-13,11,Cement,1.03
SEC_005,2024-04-12,2,Steel,0.99
SEC_026,2024-01-19,5,Steel,1.15
SEC_031,2024-02-29,6,Coal,1.2
SEC_009,2024-09-18,6,Other,1.05
SEC_009,2024-07-30,4,Foodgrain,0.7
SEC_007,2024-12-24,12,Cement,1.1
SEC_028,2024-11-23,11,Cement,1.34
SEC_001,2024-02-28,4,Foodgrain,1.17
SEC_029,2024-09-26,2,Steel,1.02
SEC_024,2024-02-03,15,Steel,1.24
SEC_023,2024-02-05,16,Foodgrain,1.2
SEC_034,2024-10-17,12,Coal,1.22
SEC_026,2024-05-26,2,Foodgrain,1.02
SEC_036,2024-12-31,13,Coal,1.12
SEC_038,2024-01-02,11,Steel,1.06
SEC_046,2024-07-02,4,Cement,0.88
SEC_040,2024-04-22,12,Coal,1.1
SEC_026,2024-12-26,7,Coal,1.22
SEC_025,2024-09-01,7,Steel,1.05
SEC_012,2024-10-09,14,Cement,1.36
SEC_030,2024-04-16,4,Other,0.95
SEC_007,2024-11-23,4,Coal,1.23
SEC_046,2024-11-03,9,Steel,1.31
SEC_042,2024-10-13,9,Coal,1.22
SEC_006,2024-06-23,6,Coal,0.83
SEC_039,2024-12-03,7,Other,1.21
SEC_006,2024-09-01,4,Foodgrain,1.07
SEC_036,2024-01-25,12,Cement,1.24
SEC_005,2024-11-19,9,Cement,1.29
SEC_024,2024-01-08,8,Foodgrain,1.05
SEC_033,2024-09-06,12,Cement,1.08
SEC_036,2024-04-01,7,Steel,0.95
SEC_021,2024-11-24,14,Foodgrain,1.19
SEC_046,2024-09-24,2,Steel,1.08
SEC_038,2024-10-22,11,Foodgrain,1.24
SEC_011,2024-09-13,7,Steel,1.09
SEC_033,2024-07-26,6,Cement,0.71
SEC_036,2024-11-12,5,Other,1.34
SEC_017,2024-04-18,4,Other,1.09
SEC_037,2024-07-12,7,Other,0.73
SEC_045,2024-04-19,8,Cement,1.03
SEC_041,2024-02-11,2,Cement,1.16
SEC_038,2024-11-16,10,Cement,1.26
SEC_032,2024-06-30,11,Other,0.84
SEC_014,2024-01-20,5,Coal,1.21
SEC_039,2024-10-29,16,Coal,1.16
SEC_018,2024-12-10,14,Foodgrain,1.2
SEC_027,2024-08-30,12,Cement,0.86
SEC_016,2024-04-29,5,Other,1.08
SEC_016,2024-11-10,3,Coal,1.32
SEC_008,2024-09-27,13,Coal,0.95
SEC_048,2024-04-14,4,Other,1.07
SEC_008,2024-04-30,11,Steel,1.1
SEC_005,2024-12-27,2,Coal,1.14
SEC_046,2024-12-14,6,Cement,1.23
SEC_028,2024-09-04,5,Other,1.0
SEC_022,2024-01-14,12,Other,1.12
SEC_037,2024-03-25,2,Other,1.09
SEC_019,2024-05-09,8,Coal,1.0
SEC_007,2024-07-15,11,Coal,0.86
SEC_036,2024-11-13,2,Other,1.17
SEC_009,2024-11-06,16,Cement,1.36
SEC_028,2024-04-10,6,Steel,0.98
SEC_047,2024-02-09,16,Steel,1.17
SEC_046,2024-04-10,6,Other,1.1
SEC_018,2024-03-27,11,Other,1.07
SEC_039,2024-11-24,18,Other,1.36
SEC_031,2024-01-06,16,Foodgrain,1.23
SEC_024,2024-10-30,8,Cement,1.32
SEC_007,2024-08-28,10,Coal,0.88
SEC_019,2024-02-08,12,Other,1.25
SEC_032,2024-09-07,6,Steel,1.08
SEC_049,2024-07-31,2,Other,0.8
SEC_001,2024-01-02,11,Coal,1.11
SEC_036,2024-03-22,14,Other,1.09
SEC_042,2024-05-07,6,Foodgrain,1.03
SEC_047,2024-03-19,3,Foodgrain,1.37
SEC_021,2024-07-30,6,Cement,0.74
SEC_006,2024-08-13,7,Foodgrain,0.9
SEC_014,2024-03-03,6,Other,1.0
SEC_042,2024-02-15,13,Coal,1.22
SEC_044,2024-08-27,2,Cement,0.87
SEC_032,2024-06-20,2,Steel,0.75
SEC_007,2024-04-07,3,Coal,0.98
SEC_006,2024-04-03,5,Cement,0.96
SEC_024,2024-01-15,14,Cement,1.16
SEC_029,2024-11-08,13,Coal,1.22
SEC_002,2024-11-04,8,Cement,1.31
SEC_034,2024-07-21,6,Other,0.72
SEC_027,2024-05-07,13,Cement,0.99
SEC_001,2024-03-19,5,Steel,1.02
SEC_005,2024-04-22,9,Coal,1.04
SEC_023,2024-12-05,5,Coal,1.08
SEC_036,2024-02-02,8,Cement,1.1
SEC_041,2024-10-28,3,Steel,1.34
SEC_022,2024-04-21,2,Steel,1.05
SEC_015,2024-04-07,10,Coal,1.04
SEC_048,2024-10-23,4,Foodgrain,1.22
SEC_023,2024-12-17,4,Coal,1.17
SEC_016,2024-12-28,6,Foodgrain,1.2
SEC_022,2024-04-07,17,Foodgrain,1.45
SEC_001,2024-08-04,8,Other,0.83
SEC_015,2024-04-17,13,Steel,1.06
SEC_026,2024-03-11,12,Steel,1.09
SEC_046,2024-05-21,2,Other,0.97
SEC_037,2024-01-23,9,Other,1.17
SEC_039,2024-03-01,10,Foodgrain,1.37
SEC_027,2024-08-05,10,Steel,0.85
SEC_006,2024-09-08,8,Cement,1.03
SEC_020,2024-04-08,12,Cement,0.96
SEC_049,2024-07-22,6,Cement,0.82
SEC_003,2024-10-06,10,Cement,1.22
SEC_044,2024-11-23,6,Coal,1.29
SEC_034,2024-07-27,4,Steel,0.88
SEC_014,2024-03-29,3,Coal,1.0
SEC_039,2024-09-17,13,Steel,0.96
SEC_042,2024-03-03,6,Other,1.05
SEC_003,2024-02-20,11,Steel,1.11
SEC_006,2024-05-11,8,Cement,1.09
SEC_033,2024-04-30,3,Foodgrain,1.37
SEC_049,2024-02-23,11,Coal,1.24
SEC_002,2024-01-20,15,Steel,1.15
SEC_033,2024-12-12,4,Cement,1.08
SEC_007,2024-09-04,6,Cement,1.08
SEC_032,2024-09-19,13,Steel,0.99
SEC_031,2024-01-25,11,Other,1.17
SEC_005,2024-10-18,5,Coal,1.21
SEC_034,2024-05-13,15,Foodgrain,1.09
SEC_044,2024-09-30,7,Steel,0.98
SEC_043,2024-06-28,11,Other,0.8
SEC_002,2024-03-29,14,Cement,1.07
SEC_013,2024-04-05,5,Coal,1.05
SEC_012,2024-02-21,15,Steel,1.21
SEC_023,2024-10-30,10,Cement,1.39
SEC_008,2024-06-06,8,Foodgrain,0.82
SEC_042,2024-10-12,6,Foodgrain,1.38
SEC_039,2024-10-30,8,Coal,1.27
SEC_040,2024-03-02,15,Foodgrain,1.47
SEC_010,2024-04-30,14,Coal,1.01
SEC_001,2024-02-15,5,Steel,1.17
SEC_045,2024-01-04,14,Steel,1.15
SEC_015,2024-12-27,2,Cement,1.13
SEC_033,2024-08-29,1,Foodgrain,0.74
SEC_045,2024-06-14,3,Foodgrain,0.77
SEC_002,2024-03-14,7,Other,1.07
SEC_001,2024-08-04,3,Steel,0.73
SEC_001,2024-07-17,2,Cement,0.82
SEC_008,2024-03-22,9,Other,0.95
SEC_003,2024-01-06,15,Coal,1.1
SEC_041,2024-06-20,10,Cement,0.87
SEC_030,2024-07-05,5,Coal,0.9
SEC_049,2024-10-19,15,Cement,1.28
SEC_040,2024-05-24,14,Steel,1.02
SEC_048,2024-02-05,4,Steel,1.19
SEC_012,2024-11-18,3,Other,1.26
SEC_015,2024-05-31,8,Coal,0.99
SEC_042,2024-09-21,12,Foodgrain,1.03
SEC_012,2024-01-16,5,Cement,1.18
SEC_003,2024-01-14,5,Other,1.07
SEC_033,2024-01-09,12,Steel,1.19
SEC_040,2024-10-15,9,Steel,1.25
SEC_048,2024-03-29,10,Foodgrain,1.49
SEC_046,2024-10-16,4,Foodgrain,1.31
SEC_006,2024-12-11,6,Coal,1.06
SEC_038,2024-08-30,8,Foodgrain,0.81
SEC_042,2024-12-26,8,Coal,1.2
SEC_035,2024-12-06,12,Cement,1.08
SEC_041,2024-09-21,3,Cement,0.99
SEC_042,2024-10-20,6,Foodgrain,1.3
SEC_022,2024-08-08,6,Steel,0.75
SEC_002,2024-03-21,8,Steel,1.02
SEC_023,2024-02-07,2,Cement,1.17
SEC_010,2024-05-19,7,Foodgrain,1.09
SEC_006,2024-06-22,4,Other,0.89
SEC_007,2024-05-08,7,Other,1.09
SEC_035,2024-02-07,12,Foodgrain,1.21
SEC_025,2024-07-03,3,Steel,0.81
SEC_027,2024-07-01,5,Other,0.78
SEC_037,2024-12-15,15,Cement,1.23
SEC_027,2024-12-15,16,Coal,1.17
SEC_031,2024-08-13,8,Other,0.84
SEC_005,2024-11-07,3,Steel,1.27
SEC_042,2024-04-24,11,Foodgrain,1.41
SEC_022,2024-12-20,8,Coal,1.21
SEC_008,2024-12-10,11,Foodgrain,1.08
SEC_040,2024-02-15,8,Cement,1.08
SEC_036,2024-09-13,7,Coal,1.05
SEC_003,2024-06-16,4,Steel,0.78
SEC_010,2024-04-07,6,Cement,1.08
SEC_001,2024-05-30,14,Other,1.08
SEC_014,2024-11-27,11,Other,1.33
SEC_005,2024-12-04,8,Cement,1.14
SEC_035,2024-05-05,9,Other,0.99
SEC_026,2024-06-18,8,Coal,0.8
SEC_049,2024-07-07,8,Steel,0.79
SEC_037,2024-09-25,7,Foodgrain,1.06
SEC_030,2024-06-24,4,Other,0.7
SEC_025,2024-05-24,7,Cement,1.09
SEC_003,2024-12-04,7,Steel,1.1
SEC_004,2024-05-16,10,Coal,1.02
SEC_031,2024-04-07,5,Cement,1.06
SEC_001,2024-04-29,13,Steel,1.0
SEC_003,2024-05-01,14,Steel,0.99
SEC_011,2024-07-22,2,Steel,0.77
SEC_044,2024-08-29,6,Steel,0.7
SEC_023,2024-02-19,13,Steel,1.05
SEC_035,2024-11-20,6,Cement,1.17
SEC_021,2024-04-02,10,Coal,1.06
SEC_009,2024-02-12,15,Foodgrain,1.13
SEC_019,2024-09-01,5,Other,1.03
SEC_005,2024-03-17,9,Other,0.96
SEC_038,2024-10-01,4,Other,1.27
SEC_009,2024-12-12,15,Steel,1.09
SEC_019,2024-09-10,8,Coal,0.96
SEC_049,2024-10-11,6,Other,1.29
SEC_030,2024-06-30,3,Foodgrain,0.87
SEC_023,2024-05-06,6,Foodgrain,1.0
SEC_027,2024-08-12,8,Foodgrain,0.77
SEC_039,2024-05-10,12,Coal,1.02
SEC_013,2024-11-16,12,Cement,1.23
SEC_032,2024-06-20,3,Steel,0.73
SEC_043,2024-07-01,3,Steel,0.89
SEC_029,2024-09-03,8,Cement,0.96
SEC_022,2024-03-10,3,Cement,1.09
SEC_008,2024-07-24,10,Other,0.75
SEC_013,2024-10-02,10,Cement,1.23
SEC_047,2024-10-11,16,Coal,1.15
SEC_027,2024-03-23,11,Foodgrain,1.36
SEC_015,2024-01-20,8,Foodgrain,1.2
SEC_021,2024-03-12,2,Steel,1.01
SEC_029,2024-10-26,8,Foodgrain,1.33
SEC_027,2024-04-07,13,Foodgrain,1.47
SEC_035,2024-01-22,3,Cement,1.08
SEC_013,2024-08-06,12,Other,0.83
SEC_032,2024-11-18,8,Cement,1.32
SEC_022,2024-03-23,4,Other,0.98
SEC_047,2024-01-16,13,Other,1.11
SEC_008,2024-02-21,11,Cement,1.12
SEC_008,2024-02-16,4,Steel,1.09
SEC_023,2024-03-15,11,Foodgrain,1.42
SEC_025,2024-03-06,10,Coal,1.07
SEC_034,2024-08-21,7,Other,0.83
SEC_020,2024-03-22,7,Coal,1.07
SEC_045,2024-07-19,1,Steel,0.7
SEC_024,2024-05-27,11,Other,1.03
SEC_007,2024-08-27,4,Coal,0.74
SEC_006,2024-08-27,9,Foodgrain,0.9
SEC_048,2024-08-05,3,Foodgrain,0.77
SEC_007,2024-11-22,13,Steel,1.26
SEC_047,2024-03-12,13,Steel,1.01
SEC_014,2024-07-10,4,Cement,0.75
SEC_005,2024-05-24,11,Cement,0.99
SEC_015,2024-07-13,9,Foodgrain,0.76
SEC_031,2024-02-21,5,Foodgrain,1.16
SEC_021,2024-04-26,4,Steel,0.98
SEC_039,2024-12-10,9,Cement,1.17
SEC_030,2024-10-20,12,Coal,1.28
SEC_020,2024-06-04,7,Coal,0.84
SEC_032,2024-02-10,11,Cement,1.09
SEC_048,2024-08-25,6,Coal,0.71
SEC_021,2024-04-20,5,Cement,1.01
SEC_008,2024-04-30,3,Coal,0.98
SEC_021,2024-02-05,8,Steel,1.06
SEC_042,2024-04-15,3,Other,1.02
SEC_011,2024-03-19,7,Steel,1.09
SEC_047,2024-01-13,7,Other,1.23
SEC_029,2024-08-02,12,Steel,0.83
SEC_030,2024-12-20,11,Cement,1.24
SEC_016,2024-02-16,5,Cement,1.16
SEC_046,2024-01-20,11,Cement,1.2
SEC_002,2024-02-06,9,Steel,1.09
SEC_015,2024-07-18,10,Cement,0.83
SEC_021,2024-10-29,18,Steel,1.28
SEC_024,2024-04-23,13,Other,0.99
SEC_024,2024-02-13,2,Steel,1.07
SEC_008,2024-02-05,8,Other,1.21
SEC_012,2024-08-10,6,Other,0.74
SEC_005,2024-05-10,5,Cement,1.08
SEC_029,2024-05-08,7,Foodgrain,1.07
SEC_018,2024-03-28,6,Foodgrain,1.46
SEC_028,2024-11-24,15,Steel,1.39
SEC_029,2024-05-17,12,Steel,1.08
SEC_035,2024-09-15,3,Foodgrain,1.0
SEC_027,2024-09-28,15,Foodgrain,1.09
SEC_032,2024-01-22,11,Cement,1.14
SEC_029,2024-03-31,2,Other,1.08
SEC_032,2024-11-23,12,Other,1.24
SEC_031,2024-11-19,17,Cement,1.22
SEC_016,2024-05-31,14,Other,1.08
SEC_013,2024-02-27,16,Other,1.23
SEC_039,2024-04-19,16,Foodgrain,1.34
SEC_017,2024-12-13,7,Foodgrain,1.13
SEC_027,2024-09-03,6,Foodgrain,0.99
SEC_010,2024-01-28,15,Coal,1.21
SEC_022,2024-09-19,3,Steel,1.02
SEC_026,2024-02-23,7,Steel,1.22
SEC_031,2024-04-20,12,Cement,0.99
SEC_026,2024-06-25,1,Steel,0.71
SEC_018,2024-05-08,7,Cement,1.04
SEC_048,2024-09-12,8,Steel,1.08
SEC_026,2024-02-27,9,Steel,1.1
SEC_040,2024-11-17,4,Coal,1.32
SEC_037,2024-08-05,6,Foodgrain,0.87
SEC_028,2024-04-21,6,Coal,0.95
SEC_044,2024-12-16,8,Steel,1.13
SEC_007,2024-06-24,5,Foodgrain,0.82
SEC_046,2024-06-01,5,Cement,0.78
SEC_042,2024-01-08,6,Foodgrain,1.2
SEC_025,2024-12-30,4,Steel,1.1
SEC_036,2024-11-05,13,Other,1.18
SEC_026,2024-03-05,5,Steel,1.03
SEC_014,2024-12-12,2,Steel,1.09
SEC_040,2024-10-18,3,Coal,1.4
SEC_013,2024-06-03,9,Steel,0.79
SEC_016,2024-12-05,14,Steel,1.2
SEC_026,2024-07-23,9,Steel,0.73
SEC_042,2024-09-08,8,Coal,1.04
SEC_019,2024-03-08,8,Coal,0.97
SEC_025,2024-02-10,3,Cement,1.1
SEC_003,2024-07-12,9,Foodgrain,0.75
SEC_006,2024-04-29,5,Cement,0.99
SEC_003,2024-12-25,9,Foodgrain,1.16
SEC_004,2024-02-01,6,Foodgrain,1.2
SEC_043,2024-10-06,12,Foodgrain,1.16
SEC_042,2024-08-08,8,Steel,0.85
SEC_041,2024-11-17,16,Steel,1.26
SEC_003,2024-12-31,7,Other,1.11
SEC_004,2024-11-14,6,Foodgrain,1.23
SEC_014,2024-05-17,3,Other,1.04
SEC_028,2024-09-11,14,Cement,1.04
SEC_017,2024-02-29,9,Cement,1.24
SEC_024,2024-06-26,12,Other,0.88
SEC_009,2024-04-08,5,Cement,1.06
SEC_036,2024-04-01,14,Other,0.97
SEC_016,2024-07-27,9,Cement,0.85
SEC_004,2024-02-16,4,Cement,1.12
SEC_037,2024-07-27,6,Cement,0.82
SEC_045,2024-05-26,7,Other,0.99
SEC_001,2024-03-25,10,Steel,1.08
SEC_022,2024-07-24,9,Other,0.79
SEC_041,2024-10-01,5,Foodgrain,1.29
SEC_035,2024-08-11,3,Coal,0.83
SEC_042,2024-02-02,8,Coal,1.05
SEC_021,2024-07-24,4,Cement,0.83
SEC_019,2024-08-16,2,Other,0.78
SEC_035,2024-09-07,11,Cement,1.01
SEC_008,2024-06-04,11,Cement,0.87
SEC_012,2024-02-04,13,Other,1.21
SEC_030,2024-02-16,13,Other,1.09
SEC_033,2024-05-01,15,Other,1.06
SEC_006,2024-08-20,9,Coal,0.86
SEC_025,2024-09-27,12,Other,1.07
SEC_018,2024-09-03,4,Foodgrain,0.99
SEC_025,2024-04-24,14,Cement,1.07
SEC_047,2024-06-10,2,Cement,0.72
SEC_004,2024-01-18,9,Cement,1.25
SEC_049,2024-10-19,17,Other,1.23
SEC_023,2024-05-09,10,Coal,0.95
SEC_038,2024-07-05,5,Other,0.71
SEC_021,2024-06-13,7,Steel,0.73
SEC_016,2024-04-14,4,Steel,1.08
SEC_038,2024-03-02,4,Cement,1.01
SEC_034,2024-12-15,2,Other,1.18
SEC_008,2024-02-13,15,Coal,1.06
SEC_035,2024-12-11,14,Other,1.1
SEC_037,2024-02-11,2,Steel,1.1
SEC_020,2024-02-04,7,Other,1.07
SEC_046,2024-11-26,14,Coal,1.16
SEC_032,2024-12-12,16,Cement,1.22
SEC_017,2024-11-23,17,Foodgrain,1.38
SEC_001,2024-10-10,12,Other,1.15
SEC_034,2024-06-29,12,Foodgrain,0.89
SEC_011,2024-02-09,12,Coal,1.13
SEC_038,2024-08-04,4,Coal,0.85
SEC_026,2024-07-09,7,Steel,0.83
SEC_023,2024-09-26,7,Other,1.07
SEC_009,2024-01-13,17,Coal,1.21
SEC_035,2024-01-29,2,Other,1.23
SEC_009,2024-08-03,7,Foodgrain,0.77
SEC_021,2024-11-09,17,Foodgrain,1.32
SEC_041,2024-12-07,10,Other,1.06
SEC_046,2024-07-27,5,Cement,0.82
SEC_049,2024-05-14,7,Cement,1.01
SEC_047,2024-06-21,8,Other,0.84
SEC_028,2024-07-05,10,Foodgrain,0.74
SEC_010,2024-08-14,8,Other,0.86
SEC_042,2024-03-24,4,Cement,1.04
SEC_040,2024-05-22,6,Other,1.08
SEC_049,2024-07-16,10,Foodgrain,0.76
SEC_032,2024-11-07,14,Cement,1.35
SEC_007,2024-10-20,15,Foodgrain,1.19
SEC_025,2024-10-02,8,Other,1.25
SEC_022,2024-03-19,11,Cement,0.95
SEC_042,2024-05-28,5,Coal,1.04
SEC_020,2024-07-21,6,Foodgrain,0.8
SEC_017,2024-12-20,7,Coal,1.13
SEC_004,2024-05-09,4,Cement,1.0
SEC_041,2024-12-02,5,Cement,1.22
SEC_038,2024-09-30,9,Other,1.02
SEC_003,2024-08-19,3,Coal,0.84
SEC_022,2024-09-13,4,Foodgrain,0.96
SEC_024,2024-10-17,15,Steel,1.29
SEC_023,2024-09-12,2,Foodgrain,0.97
SEC_046,2024-09-03,4,Other,1.06
SEC_008,2024-05-18,13,Foodgrain,0.99
SEC_016,2024-06-05,7,Foodgrain,0.78
SEC_009,2024-08-07,9,Other,0.86
SEC_012,2024-11-04,9,Foodgrain,1.22
SEC_045,2024-08-26,11,Foodgrain,0.89
SEC_047,2024-12-27,9,Foodgrain,1.07
SEC_003,2024-09-06,4,Other,1.06
SEC_031,2024-05-29,6,Foodgrain,0.96
SEC_012,2024-07-29,4,Cement,0.87
SEC_010,2024-08-16,2,Coal,0.84
SEC_015,2024-11-13,13,Coal,1.3
SEC_010,2024-04-03,6,Coal,1.03
SEC_025,2024-04-01,16,Foodgrain,1.47
SEC_049,2024-03-14,9,Cement,1.07
SEC_029,2024-01-21,10,Steel,1.21
SEC_036,2024-09-04,12,Other,1.06
SEC_025,2024-12-18,8,Coal,1.12
SEC_001,2024-08-12,6,Cement,0.78
SEC_005,2024-01-23,9,Steel,1.08
SEC_014,2024-05-13,4,Coal,0.98
SEC_012,2024-11-26,4,Cement,1.17
SEC_042,2024-01-19,15,Foodgrain,1.16
SEC_042,2024-08-12,9,Cement,0.82
SEC_042,2024-06-10,4,Other,0.85
SEC_032,2024-12-02,8,Foodgrain,1.21
SEC_028,2024-07-06,11,Other,0.85
SEC_032,2024-07-25,9,Foodgrain,0.85
SEC_020,2024-09-21,8,Steel,0.98
SEC_033,2024-10-27,12,Steel,1.34
SEC_039,2024-07-07,3,Steel,0.72
SEC_038,2024-09-20,5,Other,1.02
SEC_031,2024-10-21,9,Foodgrain,1.25
SEC_003,2024-07-11,11,Other,0.85
SEC_036,2024-09-19,11,Steel,0.96
SEC_018,2024-05-12,8,Cement,1.06
SEC_037,2024-05-09,14,Coal,1.05
SEC_027,2024-01-02,9,Steel,1.07
SEC_044,2024-09-01,7,Coal,1.09
SEC_017,2024-04-01,7,Other,0.97
SEC_046,2024-10-24,5,Steel,1.17
SEC_042,2024-12-14,14,Other,1.17
SEC_017,2024-11-16,17,Foodgrain,1.21
SEC_024,2024-04-10,9,Coal,1.09
SEC_027,2024-08-26,7,Steel,0.8
SEC_038,2024-10-02,9,Steel,1.23
SEC_034,2024-07-04,3,Foodgrain,0.74
SEC_042,2024-07-05,9,Steel,0.73
SEC_019,2024-06-09,5,Cement,0.71
SEC_025,2024-04-22,3,Cement,0.98
SEC_022,2024-07-28,2,Coal,0.78
SEC_045,2024-12-28,14,Foodgrain,1.08
SEC_015,2024-03-21,7,Foodgrain,1.33
SEC_029,2024-01-18,9,Steel,1.23
SEC_006,2024-01-21,2,Cement,1.24
SEC_042,2024-08-01,10,Steel,0.73
SEC_019,2024-04-08,12,Other,1.06
SEC_017,2024-06-17,7,Foodgrain,0.71
SEC_029,2024-12-13,15,Steel,1.18
SEC_025,2024-01-29,13,Cement,1.18
SEC_042,2024-03-04,10,Cement,0.98
SEC_027,2024-03-19,8,Foodgrain,1.41
SEC_026,2024-06-16,5,Cement,0.73
SEC_006,2024-09-11,4,Steel,1.05
SEC_002,2024-03-08,11,Other,0.97
SEC_020,2024-02-09,2,Cement,1.09
SEC_049,2024-02-01,2,Steel,1.07
SEC_045,2024-10-20,7,Other,1.34
SEC_031,2024-01-11,10,Other,1.21
SEC_031,2024-08-16,2,Coal,0.81
SEC_020,2024-07-30,5,Cement,0.72
SEC_009,2024-02-06,5,Foodgrain,1.21
SEC_001,2024-07-21,4,Cement,0.89
SEC_017,2024-04-14,5,Steel,1.07
SEC_016,2024-07-07,3,Steel,0.77
SEC_010,2024-02-20,14,Steel,1.16
SEC_013,2024-09-01,14,Coal,1.03
SEC_002,2024-10-18,16,Other,1.32
SEC_030,2024-01-02,11,Steel,1.24
SEC_046,2024-07-14,5,Other,0.89
SEC_034,2024-08-24,7,Steel,0.87
SEC_022,2024-01-02,9,Steel,1.15
SEC_021,2024-09-21,13,Other,1.09
SEC_016,2024-07-17,7,Steel,0.77
SEC_007,2024-04-22,10,Cement,0.96
SEC_030,2024-06-25,4,Coal,0.74
SEC_028,2024-09-06,8,Other,0.97
SEC_001,2024-08-23,8,Cement,0.78
SEC_021,2024-10-11,4,Cement,1.17
SEC_014,2024-01-13,6,Coal,1.08
SEC_009,2024-10-15,9,Other,1.3
