task_id,section_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status
TMS_TASK_000245,SEC_031,139.242,139.377,Weld Failure,C,2024-10-29,2024-11-28,4,Deferred
TMS_TASK_000246,SEC_005,26.414,26.593,Rail Fracture Risk,A,2024-12-07,2024-12-09,0,Completed
TMS_TASK_000247,SEC_038,159.739,159.867,Weld Failure,A,2024-11-25,2024-11-30,0,Deferred
TMS_TASK_000248,SEC_021,89.69,90.046,Deep Screening Overdue,B,2024-08-04,2024-08-14,0,In-Progress
TMS_TASK_000249,SEC_039,163.011,163.436,Track Parameter Deviation,B,2024-05-31,2024-06-15,2,In-Progress
TMS_TASK_000250,SEC_003,14.195,14.655,Track Parameter Deviation,B,2024-06-06,2024-06-27,3,Open
TMS_TASK_000251,SEC_009,40.967,42.21,Track Parameter Deviation,C,2024-01-14,2024-01-28,0,In-Progress
TMS_TASK_000252,SEC_025,101.357,101.855,Track Parameter Deviation,B,2024-04-08,2024-04-17,0,In-Progress
TMS_TASK_000253,SEC_010,45.949,45.981,Track Parameter Deviation,A,2024-03-20,2024-03-23,0,Open
TMS_TASK_000254,SEC_017,77.414,77.574,Ballast Issue,C,2024-05-04,2024-06-09,0,Open
TMS_TASK_000255,SEC_033,150.563,150.689,Deep Screening Overdue,A,2024-10-18,2024-10-22,0,Completed
TMS_TASK_000256,SEC_008,38.663,39.175,Rail Fracture Risk,B,2024-05-01,2024-05-12,0,Open
TMS_TASK_000257,SEC_034,151.267,151.57,Ballast Issue,C,2024-09-25,2024-11-03,0,In-Progress
TMS_TASK_000258,SEC_006,29.533,30.55,Rail Fracture Risk,A,2024-04-12,2024-04-18,3,Deferred
TMS_TASK_000259,SEC_009,43.544,44.341,Rail Fracture Risk,A,2024-04-23,2024-04-30,0,Open
TMS_TASK_000260,SEC_029,135.205,135.542,Track Parameter Deviation,C,2024-02-26,2024-03-28,0,Open
TMS_TASK_000261,SEC_039,163.066,163.736,Weld Failure,A,2024-06-03,2024-06-04,0,Completed
TMS_TASK_000262,SEC_009,39.545,40.835,Deep Screening Overdue,B,2024-02-29,2024-03-16,3,Deferred
TMS_TASK_000263,SEC_015,72.402,73.555,Deep Screening Overdue,C,2024-09-04,2024-10-08,0,Open
TMS_TASK_000264,SEC_046,186.303,187.388,Rail Fracture Risk,A,2024-07-17,2024-07-19,0,In-Progress
TMS_TASK_000265,SEC_049,194.823,196.031,Track Parameter Deviation,B,2024-03-08,2024-03-27,2,Deferred
TMS_TASK_000266,SEC_029,134.192,135.503,Deep Screening Overdue,B,2024-09-12,2024-09-24,0,Open
TMS_TASK_000267,SEC_022,92.3,92.504,Deep Screening Overdue,B,2024-11-11,2024-11-26,1,Deferred
TMS_TASK_000268,SEC_017,75.103,75.714,Track Parameter Deviation,C,2024-01-08,2024-01-26,3,In-Progress
TMS_TASK_000269,SEC_031,139.175,139.461,Deep Screening Overdue,C,2024-03-14,2024-03-30,0,Deferred
TMS_TASK_000270,SEC_029,134.983,135.348,Track Parameter Deviation,B,2024-05-10,2024-05-25,4,Deferred
TMS_TASK_000271,SEC_015,71.333,71.891,Weld Failure,A,2024-03-29,2024-03-31,0,Completed
TMS_TASK_000272,SEC_002,11.289,11.668,Track Parameter Deviation,C,2024-04-15,2024-05-17,0,In-Progress
TMS_TASK_000273,SEC_008,38.764,39.275,Deep Screening Overdue,B,2024-12-21,2025-01-11,0,In-Progress
TMS_TASK_000274,SEC_047,192.675,192.99,Rail Fracture Risk,A,2024-08-02,2024-08-07,0,Completed
TMS_TASK_000275,SEC_021,89.126,89.816,Deep Screening Overdue,B,2024-03-19,2024-04-06,0,Open
TMS_TASK_000276,SEC_024,94.301,94.91,Weld Failure,B,2024-09-08,2024-09-24,0,Open
TMS_TASK_000277,SEC_023,93.56,93.768,Rail Fracture Risk,A,2024-11-18,2024-11-20,0,Completed
TMS_TASK_000278,SEC_039,161.043,162.072,Deep Screening Overdue,B,2024-09-22,2024-10-11,1,Open
TMS_TASK_000279,SEC_004,23.987,24.516,Weld Failure,B,2024-10-05,2024-10-14,3,Deferred
TMS_TASK_000280,SEC_005,26.462,26.641,Track Parameter Deviation,B,2024-07-22,2024-08-06,0,Open
TMS_TASK_000281,SEC_014,69.357,70.474,Deep Screening Overdue,B,2024-07-07,2024-07-27,0,Open
TMS_TASK_000282,SEC_024,94.396,95.005,Track Parameter Deviation,B,2024-04-25,2024-05-13,3,Open
TMS_TASK_000283,SEC_033,148.538,148.606,Deep Screening Overdue,C,2024-01-10,2024-02-24,0,Open
TMS_TASK_000284,SEC_025,104.531,105.455,Ballast Issue,A,2024-12-09,2024-12-16,0,Open
TMS_TASK_000285,SEC_022,91.88,92.356,Deep Screening Overdue,A,2024-07-06,2024-07-12,0,Completed
TMS_TASK_000286,SEC_046,190.554,190.752,Rail Fracture Risk,A,2024-04-17,2024-04-24,0,Deferred
TMS_TASK_000287,SEC_008,38.807,39.319,Weld Failure,A,2024-04-17,2024-04-19,0,Completed
TMS_TASK_000288,SEC_029,134.3,135.61,Track Parameter Deviation,B,2024-06-08,2024-06-28,0,Completed
TMS_TASK_000289,SEC_027,126.235,127.049,Track Parameter Deviation,B,2024-06-16,2024-06-26,4,Deferred
TMS_TASK_000290,SEC_024,94.99,95.105,Weld Failure,A,2024-08-27,2024-08-29,0,In-Progress
TMS_TASK_000291,SEC_040,164.298,164.78,Rail Fracture Risk,A,2024-08-31,2024-09-07,1,Deferred
TMS_TASK_000292,SEC_014,65.919,67.41,Rail Fracture Risk,A,2024-08-22,2024-08-29,0,Open
TMS_TASK_000293,SEC_047,192.602,192.918,Rail Fracture Risk,B,2024-04-26,2024-05-04,0,Open
TMS_TASK_000294,SEC_017,76.093,77.063,Ballast Issue,B,2024-07-11,2024-07-23,0,In-Progress
TMS_TASK_000295,SEC_027,126.43,127.486,Weld Failure,C,2024-02-24,2024-03-11,3,Deferred
TMS_TASK_000296,SEC_026,118.694,120.024,Ballast Issue,B,2024-03-31,2024-04-16,0,Open
TMS_TASK_000297,SEC_042,165.805,165.847,Weld Failure,B,2024-03-20,2024-03-30,2,Deferred
TMS_TASK_000298,SEC_022,92.591,93.138,Weld Failure,A,2024-12-11,2024-12-12,0,Deferred
TMS_TASK_000299,SEC_014,65.896,67.129,Track Parameter Deviation,C,2024-05-06,2024-06-06,0,Completed
TMS_TASK_000300,SEC_002,9.921,10.607,Ballast Issue,B,2024-05-09,2024-05-26,1,Deferred
TMS_TASK_000301,SEC_018,81.798,83.11,Track Parameter Deviation,C,2024-05-13,2024-06-01,0,In-Progress
TMS_TASK_000302,SEC_041,164.905,165.334,Rail Fracture Risk,B,2024-09-13,2024-10-04,0,Deferred
TMS_TASK_000303,SEC_001,3.355,3.83,Weld Failure,B,2024-07-30,2024-08-12,0,Completed
TMS_TASK_000304,SEC_044,176.328,177.785,Ballast Issue,C,2024-05-29,2024-06-12,1,In-Progress
TMS_TASK_000305,SEC_027,127.618,128.339,Rail Fracture Risk,A,2024-11-03,2024-11-07,0,Completed
TMS_TASK_000306,SEC_007,35.98,37.188,Ballast Issue,A,2024-03-07,2024-03-08,0,Completed
TMS_TASK_000307,SEC_015,73.212,73.652,Ballast Issue,C,2024-04-08,2024-05-20,4,Deferred
TMS_TASK_000308,SEC_028,131.552,133.039,Weld Failure,B,2024-03-14,2024-03-27,0,Completed
TMS_TASK_000309,SEC_016,74.351,74.385,Track Parameter Deviation,A,2024-05-07,2024-05-14,0,In-Progress
TMS_TASK_000310,SEC_006,29.49,30.086,Track Parameter Deviation,A,2024-04-11,2024-04-17,0,Completed
TMS_TASK_000311,SEC_033,149.431,149.682,Deep Screening Overdue,B,2024-09-06,2024-09-14,0,In-Progress
TMS_TASK_000312,SEC_033,149.852,150.932,Deep Screening Overdue,C,2024-02-12,2024-02-27,0,Open
TMS_TASK_000313,SEC_006,29.019,30.086,Rail Fracture Risk,A,2024-01-24,2024-01-26,0,Completed
TMS_TASK_000314,SEC_014,69.073,69.45,Weld Failure,B,2024-08-23,2024-08-30,1,Deferred
TMS_TASK_000315,SEC_012,59.619,60.885,Ballast Issue,A,2024-03-15,2024-03-18,0,In-Progress
TMS_TASK_000316,SEC_033,148.91,150.229,Weld Failure,C,2024-11-22,2024-12-22,4,Deferred
TMS_TASK_000317,SEC_036,154.612,155.05,Weld Failure,A,2024-08-23,2024-08-27,0,Deferred
TMS_TASK_000318,SEC_036,154.448,154.887,Deep Screening Overdue,B,2024-08-15,2024-08-27,1,In-Progress
TMS_TASK_000319,SEC_046,191.448,192.166,Rail Fracture Risk,B,2024-06-13,2024-06-24,0,Completed
TMS_TASK_000320,SEC_038,156.651,157.377,Rail Fracture Risk,B,2024-10-10,2024-10-23,0,In-Progress
TMS_TASK_000321,SEC_016,74.371,74.405,Deep Screening Overdue,B,2024-08-22,2024-09-02,2,In-Progress
TMS_TASK_000322,SEC_006,27.017,28.145,Rail Fracture Risk,B,2024-06-04,2024-06-20,3,In-Progress
TMS_TASK_000323,SEC_031,139.254,139.541,Ballast Issue,B,2024-12-05,2024-12-12,0,In-Progress
TMS_TASK_000324,SEC_045,179.37,180.406,Weld Failure,A,2024-04-13,2024-04-20,0,Open
TMS_TASK_000325,SEC_048,193.583,194.07,Rail Fracture Risk,A,2024-09-02,2024-09-03,0,Open
TMS_TASK_000326,SEC_012,61.572,61.821,Deep Screening Overdue,B,2024-03-14,2024-03-22,0,In-Progress
TMS_TASK_000327,SEC_012,59.755,60.699,Rail Fracture Risk,B,2024-02-13,2024-03-05,0,Open
TMS_TASK_000328,SEC_002,10.028,11.207,Weld Failure,B,2024-08-17,2024-09-01,0,Open
TMS_TASK_000329,SEC_007,37.261,37.83,Weld Failure,A,2024-01-14,2024-01-20,0,Completed
TMS_TASK_000330,SEC_028,133.013,133.271,Track Parameter Deviation,C,2024-01-07,2024-01-22,2,Deferred
TMS_TASK_000331,SEC_027,126.08,127.042,Track Parameter Deviation,B,2024-07-08,2024-07-22,3,Deferred
TMS_TASK_000332,SEC_019,87.565,87.736,Rail Fracture Risk,A,2024-02-14,2024-02-16,0,In-Progress
TMS_TASK_000333,SEC_016,74.36,74.393,Weld Failure,A,2024-10-26,2024-10-30,0,Completed
TMS_TASK_000334,SEC_041,165.261,165.719,Rail Fracture Risk,B,2024-10-13,2024-10-25,2,Deferred
TMS_TASK_000335,SEC_023,93.647,93.927,Rail Fracture Risk,A,2024-05-14,2024-05-17,0,Completed
TMS_TASK_000336,SEC_040,163.976,164.458,Deep Screening Overdue,C,2024-10-19,2024-11-21,0,Completed
TMS_TASK_000337,SEC_048,193.361,193.849,Track Parameter Deviation,C,2024-12-15,2025-01-11,1,Open
TMS_TASK_000338,SEC_016,74.378,74.412,Rail Fracture Risk,B,2024-09-10,2024-09-30,0,Open
TMS_TASK_000339,SEC_010,45.941,45.974,Weld Failure,B,2024-03-26,2024-04-11,0,Completed
TMS_TASK_000340,SEC_047,192.694,193.01,Deep Screening Overdue,B,2024-04-01,2024-04-15,0,In-Progress
TMS_TASK_000341,SEC_032,146.87,147.037,Weld Failure,C,2024-11-10,2024-12-12,4,Open
TMS_TASK_000342,SEC_015,72.608,73.43,Track Parameter Deviation,B,2024-06-11,2024-06-28,0,Completed
TMS_TASK_000343,SEC_031,139.208,139.495,Deep Screening Overdue,B,2024-03-29,2024-04-17,1,In-Progress
TMS_TASK_000344,SEC_026,112.213,112.933,Deep Screening Overdue,B,2024-02-20,2024-03-03,0,Deferred
TMS_TASK_000345,SEC_045,181.896,181.99,Deep Screening Overdue,C,2024-08-20,2024-10-04,0,Open
TMS_TASK_000346,SEC_013,64.002,64.881,Weld Failure,A,2024-08-11,2024-08-14,0,Open
TMS_TASK_000347,SEC_049,198.643,199.993,Track Parameter Deviation,C,2024-07-04,2024-07-23,1,In-Progress
TMS_TASK_000348,SEC_046,184.656,185.923,Ballast Issue,C,2024-07-15,2024-08-26,0,In-Progress
TMS_TASK_000349,SEC_009,44.122,44.617,Ballast Issue,B,2024-07-11,2024-07-29,1,Deferred
TMS_TASK_000350,SEC_009,44.128,45.485,Rail Fracture Risk,A,2024-11-14,2024-11-17,0,In-Progress
TMS_TASK_000351,SEC_027,127.249,128.272,Ballast Issue,B,2024-03-04,2024-03-15,4,Open
TMS_TASK_000352,SEC_003,15.885,16.167,Ballast Issue,B,2024-10-07,2024-10-14,0,Completed
TMS_TASK_000353,SEC_015,72.062,72.233,Ballast Issue,C,2024-06-20,2024-07-10,0,Completed
TMS_TASK_000354,SEC_022,90.56,91.735,Weld Failure,A,2024-04-07,2024-04-09,0,Completed
TMS_TASK_000355,SEC_048,193.573,194.06,Track Parameter Deviation,B,2024-07-11,2024-07-25,0,Open
TMS_TASK_000356,SEC_049,198.527,199.853,Rail Fracture Risk,A,2024-01-27,2024-02-03,1,In-Progress
TMS_TASK_000357,SEC_008,38.861,39.372,Rail Fracture Risk,A,2024-05-29,2024-06-01,0,Completed
TMS_TASK_000358,SEC_044,172.071,173.257,Track Parameter Deviation,A,2024-06-23,2024-06-24,0,Deferred
TMS_TASK_000359,SEC_005,26.529,26.708,Weld Failure,A,2024-04-10,2024-04-14,0,Open
TMS_TASK_000360,SEC_037,155.138,155.845,Weld Failure,B,2024-09-11,2024-09-23,3,Deferred
TMS_TASK_000361,SEC_042,165.791,165.833,Weld Failure,A,2024-08-24,2024-08-30,0,Deferred
TMS_TASK_000362,SEC_044,175.909,176.867,Track Parameter Deviation,A,2024-05-19,2024-05-20,0,Open
TMS_TASK_000363,SEC_011,51.085,51.268,Rail Fracture Risk,A,2024-10-08,2024-10-14,0,In-Progress
TMS_TASK_000364,SEC_044,176.275,177.3,Ballast Issue,C,2024-12-30,2025-01-20,0,Completed
TMS_TASK_000365,SEC_006,29.077,29.446,Deep Screening Overdue,C,2024-05-28,2024-06-24,2,Deferred
TMS_TASK_000366,SEC_026,116.734,116.809,Deep Screening Overdue,B,2024-08-05,2024-08-25,0,Open
TMS_TASK_000367,SEC_024,94.09,94.641,Ballast Issue,C,2024-05-23,2024-06-15,0,Deferred
TMS_TASK_000368,SEC_016,74.363,74.397,Deep Screening Overdue,C,2024-12-09,2025-01-02,3,Deferred
TMS_TASK_000369,SEC_002,13.139,13.278,Weld Failure,B,2024-01-12,2024-01-21,1,Deferred
TMS_TASK_000370,SEC_038,158.599,160.032,Ballast Issue,C,2024-11-23,2024-12-08,3,Deferred
TMS_TASK_000371,SEC_017,75.538,75.593,Track Parameter Deviation,B,2024-12-23,2025-01-09,0,Completed
TMS_TASK_000372,SEC_033,149.106,149.789,Track Parameter Deviation,A,2024-07-11,2024-07-13,3,Deferred
TMS_TASK_000373,SEC_021,89.262,89.952,Track Parameter Deviation,B,2024-02-23,2024-03-08,0,Completed
TMS_TASK_000374,SEC_019,87.571,87.742,Rail Fracture Risk,B,2024-11-26,2024-12-09,1,Open
TMS_TASK_000375,SEC_044,175.992,176.912,Ballast Issue,B,2024-01-28,2024-02-16,2,Deferred
TMS_TASK_000376,SEC_005,26.41,26.589,Ballast Issue,B,2024-06-28,2024-07-09,2,In-Progress
TMS_TASK_000377,SEC_037,155.524,156.284,Deep Screening Overdue,B,2024-07-30,2024-08-12,0,In-Progress
TMS_TASK_000378,SEC_037,155.444,156.204,Weld Failure,C,2024-10-19,2024-11-06,0,In-Progress
TMS_TASK_000379,SEC_019,87.6,87.771,Ballast Issue,B,2024-09-30,2024-10-10,0,Open
TMS_TASK_000380,SEC_013,64.835,64.919,Rail Fracture Risk,B,2024-07-13,2024-07-21,4,Open
TMS_TASK_000381,SEC_001,8.081,9.562,Weld Failure,A,2024-05-10,2024-05-17,0,Completed
TMS_TASK_000382,SEC_046,189.126,190.265,Rail Fracture Risk,B,2024-10-29,2024-11-15,4,Deferred
TMS_TASK_000383,SEC_047,192.859,193.174,Weld Failure,B,2024-11-18,2024-12-09,0,Completed
TMS_TASK_000384,SEC_012,61.007,61.754,Weld Failure,B,2024-09-14,2024-10-05,0,Open
TMS_TASK_000385,SEC_002,12.445,13.317,Deep Screening Overdue,C,2024-12-26,2025-02-06,0,Completed
TMS_TASK_000386,SEC_007,33.364,34.414,Weld Failure,C,2024-05-08,2024-06-01,0,Open
TMS_TASK_000387,SEC_004,20.592,21.97,Ballast Issue,C,2024-10-05,2024-11-05,1,Deferred
TMS_TASK_000388,SEC_041,165.071,165.43,Weld Failure,B,2024-04-23,2024-05-05,0,In-Progress
TMS_TASK_000389,SEC_044,176.15,176.734,Track Parameter Deviation,B,2024-09-18,2024-10-04,0,In-Progress
TMS_TASK_000390,SEC_008,38.962,39.473,Track Parameter Deviation,A,2024-10-10,2024-10-14,0,Completed
TMS_TASK_000391,SEC_037,155.503,156.034,Ballast Issue,B,2024-11-30,2024-12-19,0,Open
TMS_TASK_000392,SEC_009,40.831,41.988,Deep Screening Overdue,B,2024-12-18,2024-12-28,0,Completed
TMS_TASK_000393,SEC_018,79.053,79.282,Ballast Issue,B,2024-08-30,2024-09-07,1,In-Progress
TMS_TASK_000394,SEC_030,137.714,138.101,Ballast Issue,C,2024-05-22,2024-07-04,4,In-Progress
TMS_TASK_000395,SEC_036,154.753,154.862,Rail Fracture Risk,A,2024-01-15,2024-01-22,0,Completed
TMS_TASK_000396,SEC_043,168.839,169.998,Rail Fracture Risk,A,2024-11-09,2024-11-12,0,Completed
TMS_TASK_000397,SEC_003,15.854,16.821,Track Parameter Deviation,B,2024-12-23,2025-01-05,0,Completed
TMS_TASK_000398,SEC_010,45.931,45.963,Rail Fracture Risk,A,2024-07-29,2024-07-31,0,In-Progress
TMS_TASK_000399,SEC_014,67.245,68.393,Track Parameter Deviation,A,2024-08-27,2024-08-29,0,Completed
TMS_TASK_000400,SEC_016,74.372,74.406,Track Parameter Deviation,B,2024-11-24,2024-12-04,0,Deferred
TMS_TASK_000401,SEC_049,198.855,199.106,Weld Failure,A,2024-08-01,2024-08-08,0,In-Progress
TMS_TASK_000402,SEC_039,163.102,163.263,Rail Fracture Risk,B,2024-12-10,2024-12-28,0,Completed
TMS_TASK_000403,SEC_016,74.356,74.39,Ballast Issue,B,2024-01-19,2024-01-31,1,Deferred
TMS_TASK_000404,SEC_048,193.468,193.956,Weld Failure,B,2024-10-22,2024-11-02,0,In-Progress
TMS_TASK_000405,SEC_025,107.465,107.974,Ballast Issue,C,2024-02-28,2024-04-11,3,Deferred
TMS_TASK_000406,SEC_025,97.34,97.573,Deep Screening Overdue,B,2024-02-15,2024-02-22,2,Deferred
TMS_TASK_000407,SEC_022,92.629,93.03,Deep Screening Overdue,A,2024-09-21,2024-09-25,0,Completed
TMS_TASK_000408,SEC_008,39.105,39.396,Deep Screening Overdue,C,2024-07-04,2024-08-01,0,Completed
TMS_TASK_000409,SEC_046,188.702,189.873,Weld Failure,B,2024-02-10,2024-02-29,0,In-Progress
TMS_TASK_000410,SEC_001,3.186,3.917,Weld Failure,A,2024-12-06,2024-12-10,2,Open
TMS_TASK_000411,SEC_009,43.727,44.09,Ballast Issue,C,2024-06-08,2024-07-19,0,Open
TMS_TASK_000412,SEC_012,59.195,59.915,Deep Screening Overdue,B,2024-07-29,2024-08-14,0,In-Progress
TMS_TASK_000413,SEC_014,66.234,66.754,Weld Failure,A,2024-05-20,2024-05-25,4,In-Progress
TMS_TASK_000414,SEC_007,34.552,34.667,Deep Screening Overdue,B,2024-02-06,2024-02-26,1,Deferred
TMS_TASK_000415,SEC_001,7.745,9.21,Weld Failure,B,2024-07-07,2024-07-15,4,Open
TMS_TASK_000416,SEC_034,151.299,151.545,Ballast Issue,B,2024-08-12,2024-08-22,0,Open
TMS_TASK_000417,SEC_048,193.515,194.002,Track Parameter Deviation,B,2024-01-07,2024-01-19,0,Open
TMS_TASK_000418,SEC_006,29.298,29.387,Weld Failure,A,2024-12-06,2024-12-13,0,Open
TMS_TASK_000419,SEC_015,72.563,73.282,Deep Screening Overdue,A,2024-11-20,2024-11-25,0,Open
TMS_TASK_000420,SEC_025,104.686,104.956,Deep Screening Overdue,B,2024-06-21,2024-07-05,0,Open
TMS_TASK_000421,SEC_046,188.356,188.836,Weld Failure,A,2024-02-27,2024-03-05,0,Open
TMS_TASK_000422,SEC_035,151.825,153.093,Deep Screening Overdue,C,2024-11-09,2024-11-26,0,Completed
TMS_TASK_000423,SEC_038,158.327,158.954,Weld Failure,B,2024-08-07,2024-08-18,0,Open
TMS_TASK_000424,SEC_029,134.569,135.217,Weld Failure,A,2024-01-07,2024-01-13,0,Open
TMS_TASK_000425,SEC_021,89.258,89.948,Ballast Issue,B,2024-01-07,2024-01-21,0,In-Progress
TMS_TASK_000426,SEC_010,45.936,45.969,Deep Screening Overdue,B,2024-08-17,2024-08-30,0,Open
TMS_TASK_000427,SEC_043,169.467,169.892,Rail Fracture Risk,B,2024-11-23,2024-12-10,2,Deferred
TMS_TASK_000428,SEC_040,164.066,164.548,Deep Screening Overdue,B,2024-12-24,2025-01-01,0,Completed
TMS_TASK_000429,SEC_002,11.141,12.184,Weld Failure,B,2024-12-03,2024-12-22,0,Open
TMS_TASK_000430,SEC_036,154.304,154.742,Weld Failure,A,2024-02-19,2024-02-21,0,Completed
TMS_TASK_000431,SEC_005,26.515,26.694,Track Parameter Deviation,B,2024-02-23,2024-03-04,0,Open
TMS_TASK_000432,SEC_037,155.263,156.023,Track Parameter Deviation,B,2024-07-11,2024-07-27,0,In-Progress
TMS_TASK_000433,SEC_041,165.305,165.763,Ballast Issue,C,2024-11-05,2024-12-06,0,Open
TMS_TASK_000434,SEC_007,31.765,33.161,Track Parameter Deviation,B,2024-02-06,2024-02-24,0,In-Progress
TMS_TASK_000435,SEC_022,91.799,91.859,Weld Failure,A,2024-02-29,2024-03-06,0,Completed
TMS_TASK_000436,SEC_007,32.939,33.297,Deep Screening Overdue,B,2024-06-01,2024-06-12,0,Completed
TMS_TASK_000437,SEC_028,128.693,129.417,Track Parameter Deviation,C,2024-12-28,2025-02-10,2,Open
TMS_TASK_000438,SEC_046,186.972,187.992,Rail Fracture Risk,A,2024-09-26,2024-09-29,0,In-Progress
TMS_TASK_000439,SEC_004,25.221,25.377,Deep Screening Overdue,C,2024-07-08,2024-08-09,2,Deferred
TMS_TASK_000440,SEC_020,88.309,88.758,Track Parameter Deviation,C,2024-11-12,2024-12-11,0,Completed
TMS_TASK_000441,SEC_048,193.735,193.792,Track Parameter Deviation,B,2024-07-27,2024-08-15,1,Deferred
TMS_TASK_000442,SEC_015,73.468,74.199,Rail Fracture Risk,A,2024-11-15,2024-11-22,0,Completed
TMS_TASK_000443,SEC_007,35.183,35.49,Track Parameter Deviation,A,2024-07-03,2024-07-10,0,Completed
TMS_TASK_000444,SEC_024,94.761,95.061,Deep Screening Overdue,C,2024-10-14,2024-11-25,4,Open
TMS_TASK_000445,SEC_025,101.98,102.516,Deep Screening Overdue,C,2024-09-18,2024-10-28,3,Deferred
TMS_TASK_000446,SEC_033,148.894,149.941,Deep Screening Overdue,C,2024-11-09,2024-12-18,4,Deferred
TMS_TASK_000447,SEC_016,74.366,74.399,Ballast Issue,B,2024-03-18,2024-04-07,0,Open
TMS_TASK_000448,SEC_047,192.679,192.994,Track Parameter Deviation,C,2024-06-19,2024-07-11,1,In-Progress
TMS_TASK_000449,SEC_026,122.654,122.715,Track Parameter Deviation,B,2024-07-12,2024-07-23,0,Open
TMS_TASK_000450,SEC_015,72.627,73.75,Track Parameter Deviation,B,2024-10-17,2024-10-28,0,Completed
TMS_TASK_000451,SEC_048,193.44,193.927,Weld Failure,A,2024-01-29,2024-02-03,0,Completed
TMS_TASK_000452,SEC_046,191.24,192.252,Weld Failure,A,2024-10-16,2024-10-17,0,Completed
TMS_TASK_000453,SEC_025,106.521,106.981,Deep Screening Overdue,B,2024-04-01,2024-04-20,0,In-Progress
TMS_TASK_000454,SEC_002,11.591,12.533,Weld Failure,A,2024-08-01,2024-08-04,0,Completed
TMS_TASK_000455,SEC_030,138.268,138.453,Deep Screening Overdue,C,2024-02-03,2024-02-27,0,Completed
TMS_TASK_000456,SEC_028,129.965,130.611,Deep Screening Overdue,B,2024-01-10,2024-01-19,1,In-Progress
TMS_TASK_000457,SEC_008,38.961,39.472,Ballast Issue,C,2024-12-21,2025-02-04,0,Deferred
TMS_TASK_000458,SEC_032,139.725,140.722,Rail Fracture Risk,A,2024-04-10,2024-04-15,1,In-Progress
TMS_TASK_000459,SEC_042,165.816,165.857,Weld Failure,A,2024-02-28,2024-03-02,0,Open
TMS_TASK_000460,SEC_006,28.61,29.93,Deep Screening Overdue,B,2024-06-30,2024-07-11,1,Deferred
TMS_TASK_000461,SEC_036,154.366,154.805,Track Parameter Deviation,C,2024-05-21,2024-06-18,0,In-Progress
TMS_TASK_000462,SEC_007,34.486,34.739,Deep Screening Overdue,C,2024-09-09,2024-09-24,0,In-Progress
TMS_TASK_000463,SEC_037,155.549,156.31,Deep Screening Overdue,A,2024-01-17,2024-01-23,0,Completed
TMS_TASK_000464,SEC_021,88.877,89.203,Ballast Issue,B,2024-01-30,2024-02-16,0,Completed
TMS_TASK_000465,SEC_001,7.335,7.872,Weld Failure,A,2024-03-08,2024-03-15,0,Open
TMS_TASK_000466,SEC_048,193.56,194.006,Weld Failure,B,2024-05-08,2024-05-18,4,Deferred
TMS_TASK_000467,SEC_009,40.939,41.365,Track Parameter Deviation,B,2024-03-07,2024-03-14,0,Completed
TMS_TASK_000468,SEC_030,137.306,137.663,Track Parameter Deviation,C,2024-05-03,2024-05-28,0,Open
TMS_TASK_000469,SEC_009,41.695,42.134,Ballast Issue,B,2024-04-10,2024-04-20,0,Open
TMS_TASK_000470,SEC_046,190.473,191.359,Rail Fracture Risk,A,2024-02-21,2024-02-28,0,Completed
TMS_TASK_000471,SEC_037,155.453,156.213,Weld Failure,A,2024-12-02,2024-12-03,0,Open
TMS_TASK_000472,SEC_040,164.224,164.706,Ballast Issue,C,2024-06-12,2024-06-29,2,Deferred
TMS_TASK_000473,SEC_022,92.112,92.79,Deep Screening Overdue,B,2024-09-09,2024-09-22,1,Open
TMS_TASK_000474,SEC_023,93.491,93.772,Deep Screening Overdue,B,2024-09-30,2024-10-12,4,Deferred
TMS_TASK_000475,SEC_032,139.889,140.497,Weld Failure,B,2024-12-06,2024-12-26,0,Open
TMS_TASK_000476,SEC_039,161.61,162.283,Deep Screening Overdue,B,2024-12-30,2025-01-10,0,Completed
TMS_TASK_000477,SEC_042,165.804,165.845,Weld Failure,A,2024-01-10,2024-01-13,0,Open
TMS_TASK_000478,SEC_001,2.963,3.63,Deep Screening Overdue,A,2024-10-26,2024-10-29,0,Open
TMS_TASK_000479,SEC_033,149.934,150.134,Rail Fracture Risk,B,2024-12-27,2025-01-10,4,Deferred
TMS_TASK_000480,SEC_006,29.051,29.408,Weld Failure,B,2024-11-07,2024-11-16,0,Deferred
TMS_TASK_000481,SEC_015,72.656,73.821,Deep Screening Overdue,B,2024-10-13,2024-10-26,0,Open
TMS_TASK_000482,SEC_041,165.169,165.377,Deep Screening Overdue,B,2024-05-15,2024-05-22,0,Completed
TMS_TASK_000483,SEC_013,62.859,64.069,Ballast Issue,B,2024-01-04,2024-01-25,0,In-Progress
TMS_TASK_000484,SEC_040,164.199,164.463,Ballast Issue,C,2024-10-22,2024-11-26,1,Deferred
TMS_TASK_000485,SEC_023,93.557,93.838,Rail Fracture Risk,A,2024-12-02,2024-12-05,0,In-Progress
TMS_TASK_000486,SEC_012,60.649,61.992,Rail Fracture Risk,A,2024-09-02,2024-09-04,0,In-Progress
