train_number,train_name,from_station_code,from_station_name,to_station_code,to_station_name,depart_from,arrive_at,from_seq,to_seq,from_distance_km,to_distance_km,section_distance_km,source
16101.0,Ms-Rmm Exp,CTND,Chettinad,KKDI,Karaikkudi,04:24:00,04:39:00,14.0,15.0,477.0,489.0,12.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,KKDI,Karaikkudi,DKO,Devakottai R,04:40:00,04:46:00,15.0,16.0,489.0,494.0,5.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,DKO,Devakottai R,KAL,Kallal,04:47:00,04:54:00,16.0,17.0,494.0,507.0,13.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,KAL,Kallal,SVGA,Sivaganga,04:55:00,05:09:00,17.0,18.0,507.0,530.0,23.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,SVGA,Sivaganga,MNM,Manamadurai,05:10:00,05:30:00,18.0,19.0,530.0,550.0,20.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,MNM,Manamadurai,PMK,Paramakkudi,05:35:00,05:59:00,19.0,20.0,550.0,574.0,24.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,PMK,Paramakkudi,RMD,Ramanathapur,06:00:00,06:29:00,20.0,21.0,574.0,610.0,36.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,RMD,Ramanathapur,MMM,Mandapam,06:30:00,07:08:00,21.0,22.0,610.0,647.0,37.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,MMM,Mandapam,PBM,Pamban,07:10:00,07:23:00,22.0,23.0,647.0,653.0,6.0,derived_from_OGD_timetable
16101.0,Ms-Rmm Exp,PBM,Pamban,RMM,Rameswaram,07:24:00,08:25:00,23.0,24.0,653.0,664.0,11.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,RMM,Rameswaram,PBM,Pamban,17:00:00,17:13:00,1.0,2.0,0.0,11.0,11.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,PBM,Pamban,MMM,Mandapam,17:14:00,17:29:00,2.0,3.0,11.0,17.0,6.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,MMM,Mandapam,RMD,Ramanathapur,17:30:00,17:59:00,3.0,4.0,17.0,53.0,36.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,RMD,Ramanathapur,PMK,Paramakkudi,18:00:00,18:29:00,4.0,5.0,53.0,89.0,36.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,PMK,Paramakkudi,MNM,Manamadurai,18:30:00,19:03:00,5.0,6.0,89.0,113.0,24.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,MNM,Manamadurai,SVGA,Sivaganga,19:05:00,19:29:00,6.0,7.0,113.0,134.0,21.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,SVGA,Sivaganga,KAL,Kallal,19:30:00,19:54:00,7.0,8.0,134.0,156.0,22.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,KAL,Kallal,DKO,Devakottai R,19:55:00,20:09:00,8.0,9.0,156.0,169.0,13.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,DKO,Devakottai R,KKDI,Karaikkudi,20:10:00,20:34:00,9.0,10.0,169.0,174.0,5.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,KKDI,Karaikkudi,CTND,Chettinad,20:35:00,20:50:00,10.0,11.0,174.0,186.0,12.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,CTND,Chettinad,PDKT,Pudukkottai,20:51:00,21:14:00,11.0,12.0,186.0,211.0,25.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,PDKT,Pudukkottai,TPJ,Tiruchirappa,21:15:00,22:25:00,12.0,13.0,211.0,264.0,53.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,TPJ,Tiruchirappa,TJ,Thanjavur Jn,22:30:00,23:18:00,13.0,14.0,264.0,313.0,49.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,TJ,Thanjavur Jn,KMU,Kumbakonam,23:20:00,23:48:00,14.0,15.0,313.0,353.0,40.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,KMU,Kumbakonam,MV,Mayiladutura,23:50:00,00:43:00,15.0,16.0,353.0,384.0,31.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,MV,Mayiladutura,SY,Sirkazhi,00:45:00,01:09:00,16.0,17.0,384.0,404.0,20.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,SY,Sirkazhi,CDM,Chidambaram,01:10:00,01:29:00,17.0,18.0,404.0,421.0,17.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,CDM,Chidambaram,CUPJ,Cuddalore Po,01:30:00,02:14:00,18.0,19.0,421.0,459.0,38.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,CUPJ,Cuddalore Po,VM,Villupuram J,02:15:00,03:15:00,19.0,20.0,459.0,506.0,47.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,VM,Villupuram J,MLMR,Melmaruvathu,03:25:00,04:28:00,20.0,21.0,506.0,573.0,67.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,MLMR,Melmaruvathu,CGL,Chengalpattu,04:30:00,05:03:00,21.0,22.0,573.0,609.0,36.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,CGL,Chengalpattu,TBM,Tambaram,05:05:00,05:33:00,22.0,23.0,609.0,639.0,30.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,TBM,Tambaram,MBM,Mambalam,05:35:00,05:54:00,23.0,24.0,639.0,657.0,18.0,derived_from_OGD_timetable
16102.0,Rmm Ms Exp,MBM,Mambalam,MS,Chennai Egmo,05:55:00,06:35:00,24.0,25.0,657.0,664.0,7.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,MS,Chennai Egmo,TBM,Tambaram,16:05:00,16:33:00,1.0,2.0,0.0,24.0,24.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,TBM,Tambaram,CGL,Chengalpattu,16:35:00,17:03:00,2.0,3.0,24.0,55.0,31.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,CGL,Chengalpattu,MLMR,Melmaruvathu,17:05:00,17:28:00,3.0,4.0,55.0,91.0,36.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,MLMR,Melmaruvathu,TMV,Tindivanam,17:30:00,17:53:00,4.0,5.0,91.0,121.0,30.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,TMV,Tindivanam,VM,Villupuram J,17:55:00,18:40:00,5.0,6.0,121.0,158.0,37.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,VM,Villupuram J,TDPR,Tiruppadirip,18:50:00,19:25:00,6.0,7.0,158.0,200.0,42.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,TDPR,Tiruppadirip,CDM,Chidambaram,19:27:00,20:08:00,7.0,8.0,200.0,243.0,43.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,CDM,Chidambaram,SY,Sirkazhi,20:10:00,20:24:00,8.0,9.0,243.0,260.0,17.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,SY,Sirkazhi,MV,Mayiladutura,20:25:00,20:58:00,9.0,10.0,260.0,280.0,20.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,MV,Mayiladutura,KMU,Kumbakonam,21:00:00,21:28:00,10.0,11.0,280.0,311.0,31.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,KMU,Kumbakonam,PML,Papanasam,21:30:00,21:44:00,11.0,12.0,311.0,325.0,14.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,PML,Papanasam,TJ,Thanjavur Jn,21:45:00,22:08:00,12.0,13.0,325.0,350.0,25.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,TJ,Thanjavur Jn,TPJ,Tiruchirappa,22:10:00,23:30:00,13.0,14.0,350.0,400.0,50.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,TPJ,Tiruchirappa,DG,Dindigul Jn,23:35:00,01:00:00,14.0,15.0,400.0,494.0,94.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,DG,Dindigul Jn,KQN,Kodaikkanal,01:05:00,01:24:00,15.0,16.0,494.0,516.0,22.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,KQN,Kodaikkanal,MDU,Madurai Jn,01:25:00,02:05:00,16.0,17.0,516.0,556.0,40.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,MDU,Madurai Jn,VPT,Virudunagar,02:10:00,02:49:00,17.0,18.0,556.0,600.0,44.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,VPT,Virudunagar,SRT,Satur,02:50:00,03:14:00,18.0,19.0,600.0,627.0,27.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,SRT,Satur,CVP,Kovilpatti,03:15:00,03:34:00,19.0,20.0,627.0,649.0,22.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,CVP,Kovilpatti,MEJ,Vanchi Maniy,03:35:00,04:29:00,20.0,21.0,649.0,685.0,36.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,MEJ,Vanchi Maniy,TEN,Tirunelveli,04:30:00,06:05:00,21.0,22.0,685.0,713.0,28.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,TEN,Tirunelveli,SDNR,Seydunganall,06:20:00,06:37:00,22.0,23.0,713.0,729.0,16.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,SDNR,Seydunganall,SVV,Srivaikuntam,06:38:00,06:51:00,23.0,24.0,729.0,742.0,13.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,SVV,Srivaikuntam,NZT,Nazareth,06:52:00,07:06:00,24.0,25.0,742.0,752.0,10.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,NZT,Nazareth,KZB,Kurumbur,07:07:00,07:16:00,25.0,26.0,752.0,760.0,8.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,KZB,Kurumbur,ANY,Arumuganeri,07:17:00,07:22:00,26.0,27.0,760.0,765.0,5.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,ANY,Arumuganeri,KZY,Kayalpattina,07:23:00,07:29:00,27.0,28.0,765.0,767.0,2.0,derived_from_OGD_timetable
16105.0,Ms - Tcn Exp,KZY,Kayalpattina,TCN,Tiruchendur,07:30:00,08:20:00,28.0,29.0,767.0,775.0,8.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,TCN,Tiruchendur,KZY,Kayalpattina,19:00:00,19:09:00,1.0,2.0,0.0,7.0,7.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,KZY,Kayalpattina,ANY,Arumuganeri,19:10:00,19:14:00,2.0,3.0,7.0,9.0,2.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,ANY,Arumuganeri,KZB,Kurumbur,19:15:00,19:21:00,3.0,4.0,9.0,15.0,6.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,KZB,Kurumbur,NZT,Nazareth,19:22:00,19:29:00,4.0,5.0,15.0,22.0,7.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,NZT,Nazareth,SVV,Srivaikuntam,19:30:00,19:42:00,5.0,6.0,22.0,33.0,11.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,SVV,Srivaikuntam,SDNR,Seydunganall,19:43:00,19:54:00,6.0,7.0,33.0,45.0,12.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,SDNR,Seydunganall,TEN,Tirunelveli,19:55:00,20:25:00,7.0,8.0,45.0,61.0,16.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,TEN,Tirunelveli,MEJ,Vanchi Maniy,20:30:00,20:59:00,8.0,9.0,61.0,90.0,29.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,MEJ,Vanchi Maniy,CVP,Kovilpatti,21:00:00,21:29:00,9.0,10.0,90.0,126.0,36.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,CVP,Kovilpatti,SRT,Satur,21:30:00,21:49:00,10.0,11.0,126.0,147.0,21.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,SRT,Satur,VPT,Virudunagar,21:50:00,22:18:00,11.0,12.0,147.0,174.0,27.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,VPT,Virudunagar,MDU,Madurai Jn,22:20:00,23:40:00,12.0,13.0,174.0,217.0,43.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,MDU,Madurai Jn,KQN,Kodaikkanal,23:45:00,00:20:00,13.0,14.0,217.0,258.0,41.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,KQN,Kodaikkanal,DG,Dindigul Jn,00:22:00,01:08:00,14.0,15.0,258.0,280.0,22.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,DG,Dindigul Jn,TPJ,Tiruchirappa,01:10:00,03:20:00,15.0,16.0,280.0,374.0,94.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,TPJ,Tiruchirappa,TJ,Thanjavur Jn,03:25:00,04:13:00,16.0,17.0,374.0,424.0,50.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,TJ,Thanjavur Jn,PML,Papanasam,04:15:00,04:37:00,17.0,18.0,424.0,449.0,25.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,PML,Papanasam,KMU,Kumbakonam,04:38:00,04:58:00,18.0,19.0,449.0,463.0,14.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,KMU,Kumbakonam,MV,Mayiladutura,05:00:00,05:53:00,19.0,20.0,463.0,494.0,31.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,MV,Mayiladutura,SY,Sirkazhi,05:55:00,06:14:00,20.0,21.0,494.0,514.0,20.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,SY,Sirkazhi,CDM,Chidambaram,06:15:00,06:28:00,21.0,22.0,514.0,531.0,17.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,CDM,Chidambaram,TDPR,Tiruppadirip,06:30:00,07:03:00,22.0,23.0,531.0,574.0,43.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,TDPR,Tiruppadirip,VM,Villupuram J,07:05:00,08:15:00,23.0,24.0,574.0,616.0,42.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,VM,Villupuram J,TMV,Tindivanam,08:25:00,08:58:00,24.0,25.0,616.0,653.0,37.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,TMV,Tindivanam,MLMR,Melmaruvathu,09:00:00,09:23:00,25.0,26.0,653.0,683.0,30.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,MLMR,Melmaruvathu,CGL,Chengalpattu,09:25:00,09:58:00,26.0,27.0,683.0,719.0,36.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,CGL,Chengalpattu,TBM,Tambaram,10:00:00,10:28:00,27.0,28.0,719.0,750.0,31.0,derived_from_OGD_timetable
16106.0,Tcn - Ms Exp,TBM,Tambaram,MS,Chennai Egmo,10:30:00,11:25:00,28.0,29.0,750.0,774.0,24.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,MS,Chennai Egmo,TBM,Tambaram,08:15:00,08:43:00,1.0,2.0,0.0,24.0,24.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,TBM,Tambaram,CGL,Chengalpattu,08:45:00,09:13:00,2.0,3.0,24.0,55.0,31.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,CGL,Chengalpattu,MLMR,Melmaruvathu,09:15:00,09:43:00,3.0,4.0,55.0,91.0,36.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,MLMR,Melmaruvathu,TMV,Tindivanam,09:45:00,10:08:00,4.0,5.0,91.0,121.0,30.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,TMV,Tindivanam,VM,Villupuram J,10:10:00,10:50:00,5.0,6.0,121.0,158.0,37.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,VM,Villupuram J,VRI,Vridha Chala,10:55:00,11:31:00,6.0,7.0,158.0,212.0,54.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,VRI,Vridha Chala,PNDM,Pennadam,11:33:00,11:44:00,7.0,8.0,212.0,231.0,19.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,PNDM,Pennadam,ALU,Ariyalur,11:45:00,12:13:00,8.0,9.0,231.0,266.0,35.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,ALU,Ariyalur,SRGM,Srirangam,12:15:00,12:58:00,9.0,10.0,266.0,324.0,58.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,SRGM,Srirangam,TPJ,Tiruchirappa,13:00:00,13:30:00,10.0,11.0,324.0,335.0,11.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,TPJ,Tiruchirappa,MPA,Manaparai,13:35:00,13:59:00,11.0,12.0,335.0,372.0,37.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,MPA,Manaparai,DG,Dindigul Jn,14:00:00,14:48:00,12.0,13.0,372.0,429.0,57.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,DG,Dindigul Jn,SDN,Sholavandan,14:50:00,15:15:00,13.0,14.0,429.0,470.0,41.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,SDN,Sholavandan,KON,Kudalnagar,15:16:00,15:34:00,14.0,15.0,470.0,488.0,18.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,KON,Kudalnagar,MDU,Madurai Jn,15:35:00,16:05:00,15.0,16.0,488.0,492.0,4.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,MDU,Madurai Jn,VPT,Virudunagar,16:15:00,16:53:00,16.0,17.0,492.0,535.0,43.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,VPT,Virudunagar,SRT,Satur,16:55:00,17:14:00,17.0,18.0,535.0,562.0,27.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,SRT,Satur,CVP,Kovilpatti,17:15:00,17:34:00,18.0,19.0,562.0,584.0,22.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,CVP,Kovilpatti,MEJ,Vanchi Maniy,17:35:00,18:24:00,19.0,20.0,584.0,620.0,36.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,MEJ,Vanchi Maniy,TEN,Tirunelveli,18:25:00,19:30:00,20.0,21.0,620.0,649.0,29.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,TEN,Tirunelveli,NNN,Nanguneri,19:35:00,20:19:00,21.0,22.0,649.0,677.0,28.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,NNN,Nanguneri,VLY,Valliyur,20:20:00,20:29:00,22.0,23.0,677.0,691.0,14.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,VLY,Valliyur,AAY,Aralvaymoli,20:30:00,20:45:00,23.0,24.0,691.0,709.0,18.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,AAY,Aralvaymoli,NCJ,Nagercoil Jn,20:46:00,21:30:00,24.0,25.0,709.0,722.0,13.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,NCJ,Nagercoil Jn,ERL,Eraniel,21:40:00,21:51:00,25.0,26.0,722.0,741.0,19.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,ERL,Eraniel,KZT,Kulitturai,21:52:00,22:15:00,26.0,27.0,741.0,755.0,14.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,KZT,Kulitturai,NYY,Neyyattinkar,22:16:00,22:41:00,27.0,28.0,755.0,776.0,21.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,NYY,Neyyattinkar,TVC,Trivandrum C,22:42:00,23:15:00,28.0,29.0,776.0,793.0,17.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,TVC,Trivandrum C,CRY,Chirayinkil,23:20:00,23:41:00,29.0,30.0,793.0,822.0,29.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,CRY,Chirayinkil,KVU,Kadakavur,23:42:00,23:49:00,30.0,31.0,822.0,825.0,3.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,KVU,Kadakavur,VAK,Varkala,23:50:00,00:01:00,31.0,32.0,825.0,834.0,9.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,VAK,Varkala,PVU,Paravur,00:02:00,00:15:00,32.0,33.0,834.0,845.0,11.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,PVU,Paravur,QLN,Quilon,00:16:00,00:30:00,33.0,34.0,845.0,858.0,13.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,QLN,Quilon,KYJ,Kayankulam J,00:35:00,01:18:00,34.0,35.0,858.0,899.0,41.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,KYJ,Kayankulam J,HAD,Haripad,01:20:00,01:35:00,35.0,36.0,899.0,912.0,13.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,HAD,Haripad,AMPA,Ambalapuzha,01:36:00,01:50:00,36.0,37.0,912.0,930.0,18.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,AMPA,Ambalapuzha,ALLP,Alleppey,01:51:00,02:02:00,37.0,38.0,930.0,942.0,12.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,ALLP,Alleppey,SRTL,Shertalai,02:05:00,02:20:00,38.0,39.0,942.0,966.0,24.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,SRTL,Shertalai,ERS,Ernakulam. J,02:21:00,03:20:00,39.0,40.0,966.0,999.0,33.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,ERS,Ernakulam. J,ERN,Ernakulam To,03:25:00,03:30:00,40.0,41.0,999.0,1001.0,2.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,ERN,Ernakulam To,AWY,Alwaye,03:32:00,03:50:00,41.0,42.0,1001.0,1018.0,17.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,AWY,Alwaye,AFK,Angamali (Fo,03:52:00,04:12:00,42.0,43.0,1018.0,1027.0,9.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,AFK,Angamali (Fo,CKI,Chalakudi,04:13:00,04:30:00,43.0,44.0,1027.0,1043.0,16.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,CKI,Chalakudi,IJK,Irinjalakuda,04:31:00,04:39:00,44.0,45.0,1043.0,1049.0,6.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,IJK,Irinjalakuda,TCR,Trichur,04:40:00,05:00:00,45.0,46.0,1049.0,1073.0,24.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,TCR,Trichur,PNQ,Punkunnam,05:03:00,05:06:00,46.0,47.0,1073.0,1075.0,2.0,derived_from_OGD_timetable
16127.0,Ms Guruvayur,PNQ,Punkunnam,GUV,Guruvayur,05:07:00,05:50:00,47.0,48.0,1075.0,1095.0,20.0,derived_from_OGD_timetable
16128.0,Guv Chennai,GUV,Guruvayur,PNQ,Punkunnam,21:25:00,21:45:00,1.0,2.0,0.0,20.0,20.0,derived_from_OGD_timetable
16128.0,Guv Chennai,PNQ,Punkunnam,TCR,Trichur,21:46:00,21:50:00,2.0,3.0,20.0,22.0,2.0,derived_from_OGD_timetable
16128.0,Guv Chennai,TCR,Trichur,IJK,Irinjalakuda,21:53:00,22:14:00,3.0,4.0,22.0,46.0,24.0,derived_from_OGD_timetable
16128.0,Guv Chennai,IJK,Irinjalakuda,CKI,Chalakudi,22:15:00,22:23:00,4.0,5.0,46.0,52.0,6.0,derived_from_OGD_timetable
16128.0,Guv Chennai,CKI,Chalakudi,AFK,Angamali (Fo,22:24:00,22:38:00,5.0,6.0,52.0,68.0,16.0,derived_from_OGD_timetable
16128.0,Guv Chennai,AFK,Angamali (Fo,AWY,Alwaye,22:39:00,22:53:00,6.0,7.0,68.0,77.0,9.0,derived_from_OGD_timetable
16128.0,Guv Chennai,AWY,Alwaye,ERN,Ernakulam To,22:55:00,23:15:00,7.0,8.0,77.0,94.0,17.0,derived_from_OGD_timetable
16128.0,Guv Chennai,ERN,Ernakulam To,ERS,Ernakulam. J,23:17:00,23:40:00,8.0,9.0,94.0,96.0,2.0,derived_from_OGD_timetable
16128.0,Guv Chennai,ERS,Ernakulam. J,SRTL,Shertalai,23:45:00,00:30:00,9.0,10.0,96.0,129.0,33.0,derived_from_OGD_timetable
16128.0,Guv Chennai,SRTL,Shertalai,ALLP,Alleppey,00:31:00,00:47:00,10.0,11.0,129.0,153.0,24.0,derived_from_OGD_timetable
16128.0,Guv Chennai,ALLP,Alleppey,AMPA,Ambalapuzha,00:50:00,01:05:00,11.0,12.0,153.0,165.0,12.0,derived_from_OGD_timetable
16128.0,Guv Chennai,AMPA,Ambalapuzha,HAD,Haripad,01:06:00,01:29:00,12.0,13.0,165.0,183.0,18.0,derived_from_OGD_timetable
16128.0,Guv Chennai,HAD,Haripad,KYJ,Kayankulam J,01:30:00,01:48:00,13.0,14.0,183.0,196.0,13.0,derived_from_OGD_timetable
16128.0,Guv Chennai,KYJ,Kayankulam J,QLN,Quilon,01:50:00,02:30:00,14.0,15.0,196.0,237.0,41.0,derived_from_OGD_timetable
16128.0,Guv Chennai,QLN,Quilon,PVU,Paravur,02:35:00,02:49:00,15.0,16.0,237.0,250.0,13.0,derived_from_OGD_timetable
16128.0,Guv Chennai,PVU,Paravur,VAK,Varkala,02:50:00,03:00:00,16.0,17.0,250.0,261.0,11.0,derived_from_OGD_timetable
16128.0,Guv Chennai,VAK,Varkala,KVU,Kadakavur,03:01:00,03:10:00,17.0,18.0,261.0,270.0,9.0,derived_from_OGD_timetable
16128.0,Guv Chennai,KVU,Kadakavur,CRY,Chirayinkil,03:11:00,03:16:00,18.0,19.0,270.0,273.0,3.0,derived_from_OGD_timetable
16128.0,Guv Chennai,CRY,Chirayinkil,TVC,Trivandrum C,03:17:00,03:55:00,19.0,20.0,273.0,302.0,29.0,derived_from_OGD_timetable
16128.0,Guv Chennai,TVC,Trivandrum C,NYY,Neyyattinkar,04:00:00,04:20:00,20.0,21.0,302.0,319.0,17.0,derived_from_OGD_timetable
16128.0,Guv Chennai,NYY,Neyyattinkar,KZT,Kulitturai,04:21:00,04:42:00,21.0,22.0,319.0,340.0,21.0,derived_from_OGD_timetable
16128.0,Guv Chennai,KZT,Kulitturai,ERL,Eraniel,04:43:00,05:10:00,22.0,23.0,340.0,355.0,15.0,derived_from_OGD_timetable
16128.0,Guv Chennai,ERL,Eraniel,NCJ,Nagercoil Jn,05:11:00,05:45:00,23.0,24.0,355.0,373.0,18.0,derived_from_OGD_timetable
16128.0,Guv Chennai,NCJ,Nagercoil Jn,AAY,Aralvaymoli,05:55:00,06:14:00,24.0,25.0,373.0,386.0,13.0,derived_from_OGD_timetable
16128.0,Guv Chennai,AAY,Aralvaymoli,VLY,Valliyur,06:15:00,06:33:00,25.0,26.0,386.0,404.0,18.0,derived_from_OGD_timetable
16128.0,Guv Chennai,VLY,Valliyur,NNN,Nanguneri,06:34:00,06:45:00,26.0,27.0,404.0,418.0,14.0,derived_from_OGD_timetable
16128.0,Guv Chennai,NNN,Nanguneri,TEN,Tirunelveli,06:46:00,07:40:00,27.0,28.0,418.0,447.0,29.0,derived_from_OGD_timetable
16128.0,Guv Chennai,TEN,Tirunelveli,MEJ,Vanchi Maniy,07:45:00,08:25:00,28.0,29.0,447.0,475.0,28.0,derived_from_OGD_timetable
16128.0,Guv Chennai,MEJ,Vanchi Maniy,CVP,Kovilpatti,08:35:00,09:14:00,29.0,30.0,475.0,512.0,37.0,derived_from_OGD_timetable
