train_number,train_name,station_code,station_name,arrival_time,departure_time,day,sequence,distance_km,source_station_code,source_station_name,destination_station_code,destination_station_name,source,source_url
12636.0,Mdu-Ms Vaiga,SDN,Sholavandan,07:14:00,07:15:00,,2.0,21.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12636.0,Mdu-Ms Vaiga,DG,Dindigul Jn,07:53:00,07:55:00,,3.0,62.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12636.0,Mdu-Ms Vaiga,TPJ,Tiruchirappa,09:00:00,09:05:00,,4.0,156.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12636.0,Mdu-Ms Vaiga,ALU,Ariyalur,10:04:00,10:05:00,,5.0,226.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12636.0,Mdu-Ms Vaiga,VRI,Vridha Chala,10:38:00,10:40:00,,6.0,279.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12636.0,Mdu-Ms Vaiga,VM,Villupuram J,11:45:00,11:50:00,,7.0,334.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12636.0,Mdu-Ms Vaiga,CGL,Chengalpattu,13:18:00,13:20:00,,8.0,437.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12636.0,Mdu-Ms Vaiga,TBM,Tambaram,13:48:00,13:50:00,,9.0,467.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12636.0,Mdu-Ms Vaiga,MBM,Mambalam,14:08:00,14:10:00,,10.0,485.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12636.0,Mdu-Ms Vaiga,MS,Chennai Egmo,14:35:00,14:35:00,,11.0,492.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,MS,Chennai Egmo,21:40:00,21:40:00,,1.0,0.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,TBM,Tambaram,22:08:00,22:10:00,,2.0,24.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,CGL,Chengalpattu,22:38:00,22:40:00,,3.0,55.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,VM,Villupuram J,23:53:00,23:58:00,,4.0,158.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,VRI,Vridha Chala,00:38:00,00:40:00,,5.0,212.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,TPJ,Tiruchirappa,02:45:00,02:50:00,,6.0,335.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,MPA,Manaparai,03:20:00,03:21:00,,7.0,372.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,DG,Dindigul Jn,04:15:00,04:20:00,,8.0,429.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,ABI,Ambaturai,04:30:00,04:31:00,,9.0,440.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,KQN,Kodaikkanal,04:40:00,04:41:00,,10.0,451.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12637.0,Pandian Exp,MDU,Madurai Jn,05:55:00,05:55:00,,11.0,492.0,MS,Chennai Egmore,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,MDU,Madurai Jn,20:35:00,20:35:00,,1.0,0.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,KQN,Kodaikkanal,21:09:00,21:10:00,,2.0,40.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,ABI,Ambaturai,21:23:00,21:24:00,,3.0,51.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,DG,Dindigul Jn,21:39:00,21:40:00,,4.0,62.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,MPA,Manaparai,22:24:00,22:25:00,,5.0,119.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,TPJ,Tiruchirappa,23:05:00,23:10:00,,6.0,156.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,VRI,Vridha Chala,00:38:00,00:40:00,,7.0,279.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,VM,Villupuram J,01:55:00,02:00:00,,8.0,334.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,CGL,Chengalpattu,03:33:00,03:35:00,,9.0,437.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,TBM,Tambaram,04:03:00,04:05:00,,10.0,467.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,MBM,Mambalam,04:24:00,04:25:00,,11.0,485.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12638.0,Mdu-Ms Pandi,MS,Chennai Egmo,04:55:00,04:55:00,,12.0,492.0,MDU,Madurai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,CAPE,Kanniyakumar,19:15:00,19:15:00,,1.0,0.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,NCJ,Nagercoil Jn,19:35:00,19:40:00,,2.0,15.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,TEN,Tirunelveli,21:10:00,21:15:00,,3.0,88.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,MEJ,Vanchi Maniy,21:40:00,21:41:00,,4.0,117.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,CVP,Kovilpatti,22:14:00,22:15:00,,5.0,153.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,SRT,Satur,22:34:00,22:35:00,,6.0,175.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,VPT,Virudunagar,23:06:00,23:07:00,,7.0,202.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,MDU,Madurai Jn,00:25:00,00:30:00,,8.0,245.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,KQN,Kodaikkanal,01:04:00,01:05:00,,9.0,285.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,DG,Dindigul Jn,01:26:00,01:27:00,,10.0,307.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,TPJ,Tiruchirappa,02:55:00,03:00:00,,11.0,402.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,VRI,Vridha Chala,04:45:00,04:47:00,,12.0,524.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,VM,Villupuram J,05:50:00,05:55:00,,13.0,579.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,CGL,Chengalpattu,07:28:00,07:30:00,,14.0,682.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,TBM,Tambaram,07:58:00,08:00:00,,15.0,713.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,MS,Chennai Egmo,08:50:00,09:05:00,,16.0,737.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,BZA,Vijaywada Jn,15:55:00,16:10:00,,17.0,1172.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,BPQ,Balharshah,23:05:00,23:15:00,,18.0,1623.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,NGP,Nagpur Jn.(C,02:00:00,02:10:00,,19.0,1835.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,BZU,Betul,04:32:00,04:33:00,,20.0,2025.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,ET,Itarsi,06:25:00,06:30:00,,21.0,2132.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,BPL,Bhopal,08:05:00,08:15:00,,22.0,2224.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,JHS,Jhansi Jn,12:00:00,12:10:00,,23.0,2513.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,AGC,Agra Cantt,15:10:00,15:15:00,,24.0,2717.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12641.0,Cape- Nzm Ti,NZM,Hazrat Nizam,18:00:00,18:00:00,,25.0,2899.0,CAPE,Kanniyakumari,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,NZM,Hazrat Nizam,07:10:00,07:10:00,,1.0,0.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,AGC,Agra Cantt,10:05:00,10:10:00,,2.0,183.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,JHS,Jhansi Jn,13:45:00,13:55:00,,3.0,388.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,BPL,Bhopal,17:45:00,17:55:00,,4.0,677.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,ET,Itarsi,19:35:00,19:40:00,,5.0,769.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,BZU,Betul,21:12:00,21:15:00,,6.0,876.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,NGP,Nagpur Jn.(C,00:05:00,00:15:00,,7.0,1066.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,BPQ,Balharshah,03:30:00,03:40:00,,8.0,1277.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,BZA,Vijaywada Jn,10:35:00,10:50:00,,9.0,1725.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,GDR,Gudur Jn.,15:03:00,15:05:00,,10.0,2018.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,MS,Chennai Egmo,18:05:00,18:20:00,,11.0,2160.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,TBM,Tambaram,18:48:00,18:50:00,,12.0,2185.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,CGL,Chengalpattu,19:18:00,19:20:00,,13.0,2215.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,VM,Villupuram J,20:45:00,20:50:00,,14.0,2318.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,VRI,Vridha Chala,21:28:00,21:30:00,,15.0,2373.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,TPJ,Tiruchirappa,23:55:00,00:05:00,,16.0,2496.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,DG,Dindigul Jn,01:28:00,01:30:00,,17.0,2590.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,KQN,Kodaikkanal,01:49:00,01:50:00,,18.0,2612.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,MDU,Madurai Jn,02:35:00,02:40:00,,19.0,2652.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,VPT,Virudunagar,03:18:00,03:20:00,,20.0,2695.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,SRT,Satur,03:39:00,03:40:00,,21.0,2722.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,CVP,Kovilpatti,04:04:00,04:05:00,,22.0,2744.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,MEJ,Vanchi Maniy,04:44:00,04:45:00,,23.0,2780.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,TEN,Tirunelveli,06:00:00,06:05:00,,24.0,2809.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,NCJ,Nagercoil Jn,08:05:00,08:10:00,,25.0,2882.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12642.0,Nzm-Cape Thi,CAPE,Kanniyakumar,08:45:00,08:45:00,,26.0,2898.0,NZM,Hazrat Nizamuddin Jn,CAPE,Kanniyakumari,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,MDU,Madurai Jn,00:30:00,00:30:00,,1.0,0.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,DG,Dindigul Jn,01:25:00,01:27:00,,2.0,62.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,TPJ,Tiruchirappa,02:55:00,03:00:00,,3.0,156.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,ALU,Ariyalur,03:58:00,03:59:00,,4.0,226.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,VRI,Vridha Chala,04:45:00,04:47:00,,5.0,279.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,VM,Villupuram J,05:50:00,05:55:00,,6.0,334.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,CGL,Chengalpattu,07:28:00,07:30:00,,7.0,437.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,TBM,Tambaram,07:58:00,08:00:00,,8.0,467.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,MS,Chennai Egmo,08:50:00,09:05:00,,9.0,492.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,BZA,Vijaywada Jn,15:55:00,16:10:00,,10.0,927.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,BPQ,Balharshah,23:05:00,23:15:00,,11.0,1377.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,NGP,Nagpur Jn.(C,02:00:00,02:10:00,,12.0,1590.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,BPL,Bhopal,08:05:00,08:15:00,,13.0,1978.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,JHS,Jhansi Jn,12:00:00,12:10:00,,14.0,2268.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12651.0,Mdu-Nzm  Exp,NZM,Hazrat Nizam,18:00:00,18:00:00,,15.0,2653.0,MDU,Madurai Jn,NZM,Hazrat Nizamuddin Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,NZM,Hazrat Nizam,07:10:00,07:10:00,,1.0,0.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,JHS,Jhansi Jn,13:45:00,13:55:00,,2.0,388.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,BPL,Bhopal,17:45:00,17:55:00,,3.0,677.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,NGP,Nagpur Jn.(C,00:05:00,00:15:00,,4.0,1066.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,BPQ,Balharshah,03:30:00,03:40:00,,5.0,1277.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,BZA,Vijaywada Jn,10:35:00,10:50:00,,6.0,1725.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,MS,Chennai Egmo,18:05:00,18:20:00,,7.0,2160.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,TBM,Tambaram,18:48:00,18:50:00,,8.0,2185.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,CGL,Chengalpattu,19:18:00,19:20:00,,9.0,2215.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,VM,Villupuram J,20:45:00,20:50:00,,10.0,2318.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,VRI,Vridha Chala,21:28:00,21:30:00,,11.0,2373.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,ALU,Ariyalur,22:07:00,22:08:00,,12.0,2426.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,TPJ,Tiruchirappa,23:55:00,00:05:00,,13.0,2496.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,DG,Dindigul Jn,01:28:00,01:30:00,,14.0,2590.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12652.0,Nzm-Mdu Exp.,MDU,Madurai Jn,03:25:00,03:25:00,,15.0,2652.0,NZM,Hazrat Nizamuddin Jn,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,MS,Chennai Egmo,23:30:00,23:30:00,,1.0,0.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,MBM,Mambalam,23:41:00,23:42:00,,2.0,7.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,TBM,Tambaram,00:03:00,00:05:00,,3.0,25.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,CGL,Chengalpattu,00:33:00,00:35:00,,4.0,55.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,TMV,Tindivanam,01:18:00,01:20:00,,5.0,121.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,VM,Villupuram J,02:05:00,02:10:00,,6.0,158.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,VRI,Vridha Chala,02:53:00,02:55:00,,7.0,213.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,ALU,Ariyalur,03:23:00,03:25:00,,8.0,266.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,KKPM,Kallakkudi-P,03:41:00,03:42:00,,9.0,291.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,LLI,Lalgudi,03:54:00,03:55:00,,10.0,309.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,SRGM,Srirangam,04:08:00,04:10:00,,11.0,324.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12653.0,Rockfort Exp,TPTN,Tiruchirappa,04:14:00,04:15:00,,12.0,329.0,MS,Chennai Egmore,TPJ,Tiruchirappalli Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
